,character,quote,scene,location,view,episode,date,series
0,PICARD ,"   Captain's Log, Stardate 46071.6.   We have been called to the aid   of a transport ship, which has   been attacked near Rekag-Seronia.   Hostilities between the two factions   on that planet have intensified   recently, threatening an important   Federation shipping route.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Man of the People""",1992-07-24,The Next Generation
1,DATA,"   Captain, sensors have located the   transport ship. Two Rekag battle   cruisers are flanking it.",2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
2,RIKER,   Red alert. Shields up.,2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
3,WORF,   Phasers on line. Photon torpedoes   armed and ready.,2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
4,PICARD,   Is the transport still under   attack?,2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
5,DATA,   The cruisers' weapons are powered   up... but...,2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
6,DATA,"   Sir, the Rekag ships are turning   and heading out of sensor range.",2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
7,RIKER,   They don't want to take on the   Enterprise...,2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
8,DATA,"   We are within visual range of the   transport, Sir.",2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
9,PICARD,   On screen.,2A   INT. MAIN BRIDGE - (OPTICAL),MAIN BRIDGE -,INT.,"""Man of the People""",1992-07-24,The Next Generation
