,character,quote,scene,location,view,episode,date,series
0,PICARD ,"   Captain's log, Stardate 41294.5.   Our destination, the Class M Beta   Cassius planet known simply as   Haven. It is a world...",1    EXT. SPACE - STARSHIP (OPTICAL),SPACE - STARSHIP,EXT.,"""Haven""",1987-07-13,The Next Generation
1,PICARD ,       ... so renowned for its peaceful   beauty that some believe it to   have mystical healing powers.,2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
2,PICARD,   Such a beautiful world. Legends   say it has been known to mend   souls and heal broken hearts.,2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
3,DATA,"   Legends which are totally   unsupported by fact, Captain.",2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
4,PICARD,"   Legends like that are the spice   of the universe, Mister Data,   because they have a way of   sometimes coming true.",2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
5,DATA,"   They have intrinsic value   regardless of the facts, sir?",2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
6,PICARD,"   Facts are not everything, Mister   Data.",2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
7,DATA,"    (startled by the     thought)   Indeed, sir.",2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
8,PICARD,"   Standard orbit, Mister La Forge.",2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
9,GEORDI,"   Standard orbit, sir.",2    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,"""Haven""",1987-07-13,The Next Generation
10,TASHA,   Lieutenant Yar to Commander Riker.   Your presence is requested in   Transporter Room One.,7    INT. RIKER'S CABIN (OPTICAL),RIKER'S CABIN,INT.,"""Haven""",1987-07-13,The Next Generation
