,character,quote,scene,location,view,episode,date,series
0,BEVERLY,   -- You were like a brother to   me. We played in the park near   the lake.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
1,BARCLAY,   Of course -- Every summer you   came to Bergerac!,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
2,BEVERLY,"   You used to make swords out of   the reeds -- And when you cut   your hand, you would run to   me, and I would say --       ""Let me see --""",1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
3,BEVERLY,   Oh! How did you do that?,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
4,BARCLAY,"   ""Playing"" near the Porte de   Nesle.",1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
5,BEVERLY,   And how many were against you?,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
6,BARCLAY,   No more than a hundred.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
7,BEVERLY,   Tell me!,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
8,BARCLAY,   No... Let it go. You tell me   what you were going to say. Do   you dare?,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
9,BEVERLY,       I do dare... I love someone.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
10,BARCLAY,   Ah!,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
11,BEVERLY,   But he does not know.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
12,BARCLAY,   Ah!,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
13,BEVERLY,"   Not yet. He is proud, noble,   brave and beautiful --",1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
14,BARCLAY,"    (turns pale, quickly     rises)   Beautiful!",1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
15,BEVERLY,   What's the matter?,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
16,BARCLAY,     With me? Nothing. Just my hand.       He is in the Guards?,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
17,BEVERLY,   Since this morning. Baron   Christien de Neuvillette. In your   own regiment.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
18,BARCLAY,   Ah...,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
19,BEVERLY,   Promise to be his friend.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
20,BARCLAY,   I promise.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
21,BEVERLY,   And never let him fight a duel.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
22,BARCLAY,   God forbid.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
23,BEVERLY,"   Oh, I love you.       I must go now. You never told   me what happened last night.   And tell him to write me. A   hundred men against one. To   write, remember. A hundred men!   What courage!",1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
24,BARCLAY,       Oh... I have done better since...,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
25,RIKER,   Bravo.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
26,TROI,   Wonderful.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
27,DATA,"       Lieutenant Barclay's performance   was superficially adequate but   clearly not rooted in The Method   approach. As a result, his   customary anxiety was evident.   I do not understand why...",1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
28,RIKER,"       -- Because it's polite, Data.",1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
29,GEORDI,       Not a bad showing after only six   weeks of lessons.,1    INT. 17TH CENTURY FRANCE - DINING ROOM,17TH CENTURY FRANCE,INT.,"""The Nth Degree""",AHHH,The Next Generation
