,character,quote,scene,location,view,episode,date,series
0,WORF,   Aft shields buckling!,2    INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
1,KURN,       Transfer auxiliary power to   shields!,2    INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
2,WORF,   Aft shields are gone!,2    INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
3,WORF,       We cannot win. We must withdraw.,2    INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
4,KURN,   Keep your place!,2    INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
5,KURN,       New course... three zero seven...   mark two seven five.,2    INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
6,HELMSMAN,       But sir---!,2    INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
7,KURN,       GhoS!,2    INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
8,WORF,   We are entering the star's   corona... we will reach the   photosphere in thirty seconds.,4    INT. BIRD OF PREY - BRIDGE (OPTICAL),BIRD OF PREY - BRIDGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
9,KURN,"       Stand-by to enter warp on my   command, course two five zero mark   zero one five.",4    INT. BIRD OF PREY - BRIDGE (OPTICAL),BIRD OF PREY - BRIDGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
10,WORF,   Shields failing... outer hull   temperature exceeding design   limits...,4    INT. BIRD OF PREY - BRIDGE (OPTICAL),BIRD OF PREY - BRIDGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
11,WORF,       Captain!,4    INT. BIRD OF PREY - BRIDGE (OPTICAL),BIRD OF PREY - BRIDGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
12,KURN,   Maintain course...,4    INT. BIRD OF PREY - BRIDGE (OPTICAL),BIRD OF PREY - BRIDGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
13,WORF,   They're closing on us!,4    INT. BIRD OF PREY - BRIDGE (OPTICAL),BIRD OF PREY - BRIDGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
14,KURN,       Stand-by...,4    INT. BIRD OF PREY - BRIDGE (OPTICAL),BIRD OF PREY - BRIDGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
15,KURN,       DaH! ,4    INT. BIRD OF PREY - BRIDGE (OPTICAL),BIRD OF PREY - BRIDGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
16,PICARD ,"   Captain's log, stardate 45020.4.   We have arrived at Starbase   Two-thirty-four, where I have   taken the opportunity to make a   proposal to Fleet Admiral   Shanthi.",10A  INT. BIRD OF PREY - BRIDGE,BIRD OF PREY,INT.,"""Redemption II""",1991-07-01,The Next Generation
17,PICARD,   There have been three major   engagements in the last two   weeks... all of them won by ships   loyal to the Duras family.,12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
18,SHANTHI,"   None of which is our concern,   Jean-Luc. The Klingon civil war   is, by definition, an internal   matter of the Empire.",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
19,PICARD,"   Agreed. But if the Duras are   being aided by the Romulans, then   it becomes very much our concern.",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
20,PICARD,"       The Romulans have been trying to   destroy the Federation/Klingon   Alliance for over twenty years,   and at the same time, the Duras   have been secretly conspiring with   the Romulans.       Doesn't it strike you as odd that   the Duras are able to field such   an overpowering force against   Gowron? That they outmatch him   at almost every turn?",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
21,SHANTHI,   Some would call it good   leadership.,12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
22,PICARD,"   And some would say they must be   getting help.       The Romulans have always been   willing to take enormous risks   in order to gain any advantage   over the Federation.       Can we seriously believe that now,   with the future of the entire   Klingon Empire hanging in the   balance, they are content to   simply stand by and watch?",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
23,SHANTHI,"   What is it you propose, Captain?",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
24,PICARD,"   We must stop the flow of supplies   and equipment from the Romulans   to the Duras family.       I propose we take a fleet of ships   to the Romulan/Klingon border.   We'll take no offensive action,   but we'll be in a position to   expose any Romulan shipments that   try to cross the border.",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
25,SHANTHI,       A blockade...       But how will you overcome the   Romulan cloaking device?,12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
26,PICARD,"   My chief engineer has developed   a system that should help us   nullify that advantage. Each ship   will send out an active tachyon   beam to the other ships in the   blockade fleet. In theory, any   cloaked vessel that tries to pass   between our ships should cross   one of those beams and be   detected.",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
27,SHANTHI,"   I'll have to clear this with the   Federation Council...       In the meantime, assemble your   fleet, Captain.",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
28,RIKER,       Nicely done... I hope you know   what you're doing.,12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
29,PICARD,"       So do I, Number One.",12B  INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""Redemption II""",1991-07-01,The Next Generation
30,PICARD ,"   Captain's log, stardate 45021.3.   Convincing Starfleet Command to   establish a blockade was   relatively painless.   Implementing that plan is proving   more troublesome.",13   EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Redemption II""",1991-07-01,The Next Generation
31,RIKER,   Starfleet is stretched pretty thin   across the quadrant. There are   only twelve ships within one day's   travel of this position.,14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
32,GEORDI,   The only other ships available   are either in spacedock for   repairs or still under   construction. Most of them don't   even have full crews yet.,14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
33,RIKER,   But we could probably pick up   seven... maybe eight more ships.,14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
34,PICARD,"   Mister La Forge, will we be able   to implement your tachyon   detection grid with twenty ships?",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
35,GEORDI,"       It's possible...       But the more ships, the bigger   the net we can throw.",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
36,PICARD,"       I want to add the Tian Nan Men,   the Hermes, and the Sutherland   to join us whether the yard   superintendent thinks they're   ready or not. Mister Data, select   a group of experienced officers   from the Enterprise to augment   the crews of those ships.",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
37,DATA,"   Yes, sir.",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
38,PICARD,"       Will, I want you to command the   Excalibur. Her crew was   reassigned when she put in for   repairs. Geordi, you'll serve   as his first officer.",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
39,PICARD,"    (continuing, to     everyone)   I want the fleet to be underway   by oh nine hundred tomorrow.   Thank you, gentlemen.",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
40,PICARD,"   Yes, Data?",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
41,DATA,"   May I ask a question of a...   personal nature, sir?",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
42,PICARD,   Yes.,14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
43,DATA,   Why have I not been assigned to   command a ship in the fleet?,14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
44,PICARD,   Well... I felt that you were   needed here.       Why do you ask?,14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
45,DATA,"   You have commented on the lack   of senior officers available for   this mission. I believe that my   twenty-six years of Starfleet   service qualify me for such a   post.       However, if you do not believe   the time has arrived for an   android to command a starship, then   perhaps I should address myself   to improving---",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
46,PICARD,   Commander... I believe the   starship Sutherland will need a   captain. I can think of no one   more suited to the task than you.,14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
47,DATA,"   Thank you, Captain.",14   INT. READY ROOM,READY ROOM,INT.,"""Redemption II""",1991-07-01,The Next Generation
48,KURN,"   You always did have fools working   for you, Larg... now you don't   have as many!",16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
49,LARG,"   You were lucky, Kurn... but luck   always runs out. Someday I will   stand over your broken corpse and   drink to the victory of the Duras!",16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
50,KURN,"    (stands and claps Worf     on shoulder)   Ah, Worf... good.       This piece of baktag is Captain   Larg. He commanded the squadron   that tried to destroy us   yesterday.",16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
51,LARG,"       The infamous Worf, son of Mogh.    (pretends to looks Worf     over)   What are you wearing? That's the   uniform of a Klingon.",16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
52,KURN,"       The Capital City is neutral   ground... and Larg's men are all   around us.    (beat, then pointed to     Larg)   As are mine.",16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
53,LARG,"   Good to drink with you, Kurn.    (pounds the pitcher     of drink on the table)   May you die well.",16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
54,KURN,"   Die well, Larg.",16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
55,WORF,       You drink with our enemy...,16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
56,KURN,"       How many are Gowron's men... how   many are Duras? Does it matter?   When we meet in battle we'll fight   to the death, but here... we're   all warriors... all Klingons.",16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
57,WORF,       The repairs on the Hegh'ta are   proceeding. The port stabilizers   are---,16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
58,KURN,   Is there nothing in your heart   but duty?,16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
59,WORF,   It is my responsibility to oversee   the repairs aboard ship.,16   INT. KLINGON NIGHTCLUB,KLINGON NIGHTCLUB,INT.,"""Redemption II""",1991-07-01,The Next Generation
