,character,quote,scene,location,view,episode,date,series
0,PICARD ,   Captain's log: Stardate 44429.6.   We are on a mapping survey near   the Cardassian sector. It has   been nearly a year since a peace   treaty ended the long conflict   between the Federation and   Cardassia.,1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""The Wounded""",1990-10-23,The Next Generation
1,DATA,"   Captain, we are nearing the   periphery of Sector   twenty-one-five-oh-three.",2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
2,PICARD,"   Be on the lookout for a Cardassian   patrol vessel, Mister Worf.   They should be hailing us soon.",2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
3,RIKER,"   Even with a treaty, they're   skittish about protecting their   borders.",2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
4,PICARD,"   Last time I was in this sector,   I was on the Stargazer, running   at warp speed ahead of a   Cardassian warship.",2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
5,TROI,"       Running, Captain? You? That's   hard to believe...",2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
6,PICARD,   Believe it. I'd been sent to make   preliminary overtures to a   truce... I lowered my shields as   a gesture of good will. But the   Cardassians weren't impressed.   They took out most of my weapons   and damaged the impulse engines   before I could regroup and run.,2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
7,WORF,   The Cardassians have no honor.   I do not trust them.,2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
8,TROI,"   They're our allies now, Worf.   We have to trust them.",2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
9,WORF,"   Trust is earned, not given away.",2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
10,PICARD,"   Well, I hope their scout vessel   makes contact soon. It's not a   good idea to stay too long on a   Cardassian border without making   your intentions known.",2    INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRISE,INT.,"""The Wounded""",1990-10-23,The Next Generation
11,O'BRIEN,       What is it?,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
12,KEIKO,   Kelp buds... plankton loaf... and   sea berries.,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
13,O'BRIEN,   Sweetheart... I'm not a fish.,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
14,KEIKO,   It's very healthy. I had this   for breakfast every morning when   I was growing up.,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
15,O'BRIEN,   No oatmeal -- or muffins? How   about corned beef and eggs?,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
16,KEIKO,   For breakfast?,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
17,O'BRIEN,"       Keiko, I've been thinking...   You've introduced me to all the   wonderful foods you're accustomed   to... I'd like to do the same.       Isn't that what marriage is about?   Sharing?",4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
18,KEIKO,   Like what kind of food?,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
19,O'BRIEN,   Scalloped potatoes... mutton   shanks... oxtails and cabbage...,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
20,KEIKO,   Kind of... heavy...,4    INT. O'BRIEN'S QUARTERS - CONTINUOUS,O'BRIEN'S QUARTERS,INT.,"""The Wounded""",1990-10-23,The Next Generation
