,character,quote,scene,location,view,episode,date,series
0,BARTENDER,   Tell me... why is it so important   that you find this man?,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
1,TROI,   We had some business dealings...   he owes me money.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
2,BARTENDER,"       If we had business dealings, I can   tell you I wouldn't disappear...",1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
3,TROI,"   Maybe we should discuss that   possibility. But first, I have to   find him... collect the money I'm   owed...",1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
4,BARTENDER,   Let me guess... you and your   friend were smuggling relics from   the ruins of Nafir...,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
5,TROI,       Mmmmmm...,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
6,BARTENDER,   A dangerous game.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
7,TROI,   Maybe I like danger.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
8,BARTENDER,   Then you've come to the right   place.       I'll be closing in a few hours.   Perhaps we can discuss this...   more privately.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
9,TROI,"   If I can't find him, I'll have to   move on. Are you sure you haven't   seen him?",1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
10,BARTENDER,"   Human... two meters tall... smooth-headed...   no, I don't remember   anyone like that.",1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
11,TROI,   You're lying...,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
12,BARTENDER,   And you're Betazoid... I thought   so.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
13,BARTENDER,   The people who come here count on   a certain amount of... anonymity.   If I started answering questions   about them... even to a very   beautiful woman... I wouldn't be   in business very long.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
14,BARTENDER,"   As a businesswoman, I'm sure you   understand.",1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
15,RIKER,   Great story... I'll have to   remember that the next time I'm in   a knife fight...,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
16,RIKER,       Any luck?,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
17,WORF,   I think the one over there knows   something.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
18,WORF,   He wouldn't admit to having seen   the Captain... but he said that   anyone who visited the ruins of   Nafir would probably come here   eventually... I suspect he knows   more.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
19,RIKER,   Let's go.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
20,WORF,       Commander -- I told him --,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
21,RIKER,   My friend here tells me you might   know about the man we're looking   for.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
22,YRANAC,"   The only reason I'm talking to   you... is that I have a sister,   too.",1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
23,WORF,       I explained to him... that we are   looking for the man who   impregnated your sister.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
24,RIKER,   You can imagine how much this   means to me.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
25,YRANAC,   Family honor is important... If   someone had defiled my sister...   I would do anything... pay   anything... to find the one   responsible.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
26,RIKER,"   I see. And just how much would   ""anything"" be?",1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
27,YRANAC,   As much as... five bars of goldpress   latinum.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
28,BARTENDER,   I think you've had too much to   drink. You'd better leave.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
29,BARTENDER,"   On your way, Yranac.",1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
30,BEVERLY,   I'm sorry... but I think he wants   to stay.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
31,BEVERLY,       Sit down.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
32,RIKER,   This --       -- is my sister.       She's angry.       She has a vicious temper. I   wouldn't cross her.,1    INT. A BAR,A BAR,INT.,"""Gambit, Part I""",1993-07-26,The Next Generation
