,character,quote,scene,location,view,episode,date,series
0,DATA,"   Good morning, Commander.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
1,RIKER,   Data. Interesting night?,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
2,DATA,   I found it extremely interesting.   The lateral sensor array performed   three separate spectral analyses   of the Alwanir Nebula on three   distinct frequencies.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
3,RIKER,   Sorry I missed it.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
4,DATA,"    (missing the ironic     tone)   I will have the reports sent to   you.       We are still on course for the   Gariman system, our speed is warp   six and our ETA is thirteen   hundred hours. Sickbay reported   one minor injury in the exobiology   department at zero four   twenty hours.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
5,RIKER,   Very well.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
6,RIKER,       Isn't Worf supposed to relieve   Ensign Torigan?,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
7,DATA,"   Yes, sir. I was not informed of   any change in the duty roster.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
8,RIKER,       He's never late.       Riker to Lieutenant Worf.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
9,RIKER,"   Computer, locate Lieutenant Worf.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
10,COMPUTER,   Lieutenant Worf is in his   quarters.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
11,RIKER,"   Something's wrong. Data, you have   the Bridge.       Security, meet me on deck seven,   section twenty-five baker.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
12,RIKER,"       Computer, override the security   lock on this door. Authorization:   Riker alpha six zero.",3    INT. CORRIDOR,CORRIDOR,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
13,WORF,   TORVA LUK DO SHELL!,4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
14,RIKER,       Worf?       What the hell are you doing?,4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
15,PICARD,   He had no explanation at all?,7    INT. READY ROOM,READY ROOM,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
16,RIKER,"   Not a word. He just got dressed   and then reported for duty as if   nothing had happened.       Captain, this isn't the first...   problem I've had with Worf lately.",7    INT. READY ROOM,READY ROOM,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
17,PICARD,       Oh?,7    INT. READY ROOM,READY ROOM,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
18,RIKER,"   Until now, it wasn't anything   serious so I didn't bring it to   your attention. But, to be blunt,   he's been getting... sloppy. His   duty reports have been incomplete,   he's fallen behind in maintenance   checks, he just seems...   distracted.",7    INT. READY ROOM,READY ROOM,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
19,PICARD,   Where's Worf now?,7    INT. READY ROOM,READY ROOM,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
20,RIKER,   I confined him to quarters.,7    INT. READY ROOM,READY ROOM,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
21,PICARD,"   You have the Bridge, Number One.",7    INT. READY ROOM,READY ROOM,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
22,RIKER,"   Aye, sir.",7    INT. READY ROOM,READY ROOM,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
23,WORF,   Enter.,8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
24,WORF,   Captain.,8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
25,PICARD,"       On your feet, Lieutenant.",8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
26,WORF,   Sir.,8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
27,PICARD,"       Mister Worf, your personal affairs   are strictly your concern unless   they interfere with the operation   of this ship. You've crossed that   line. Now as your Captain, I want   to know exactly what's going on.",8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
28,WORF,   It is... difficult to explain.,8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
29,PICARD,   Try.,8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
30,WORF,   Ever since I returned from the   Carraya system I have felt...   empty...,8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
31,PICARD,   Does this have something to do   with the Klingons you... rescued   from Carraya Four?,8    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,"""Rightful Heir""",1993-03-08,The Next Generation
