,character,quote,scene,location,view,episode,date,series
32,PICARD,"   Pressman? Oh, of course. You   were Wil's first commanding   officer... on the Pegasus.",4    INT. TRANSPORTER ROOM - CONTINUOUS (OPTICAL),TRANSPORTER ROOM - CONTINUOUS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
33,PRESSMAN,"   That's right. As a matter of   fact, it's the Pegasus which has   brought me here.",4    INT. TRANSPORTER ROOM - CONTINUOUS (OPTICAL),TRANSPORTER ROOM - CONTINUOUS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
34,RIKER,   Sir?,4    INT. TRANSPORTER ROOM - CONTINUOUS (OPTICAL),TRANSPORTER ROOM - CONTINUOUS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
35,PRESSMAN,"   The Pegasus is still out there,   Wil. The Romulans found her.",4    INT. TRANSPORTER ROOM - CONTINUOUS (OPTICAL),TRANSPORTER ROOM - CONTINUOUS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
36,PRESSMAN,"   As some of you may know, the   starship Pegasus was lost in this   sector twelve years ago along with   most of its crew. I was the   captain and Commander Riker here   was my helmsman.",6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
37,PICARD,   I remember reading about it. The   ship was destroyed by a... warp   core breach as I recall.,6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
38,RIKER,"   That's right. The Captain and I,   along with seven others managed to   get to an escape pod before the   breach became critical.",6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
39,PRESSMAN,"   From space, we saw what appeared   to be a matter/anti-matter   explosion which vaporized the   ship.",6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
40,RIKER,"   No wreckage was ever found, so   Starfleet officially listed the   ship as destroyed.",6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
41,PRESSMAN,"   However, all that changed three   days ago. Starfleet Intelligence   has an operative in the Romulan   High Command. He sent us a   message that a Romulan warbird had   located a piece of debris in the   Devolin system which was   positively identified as being   from the Pegasus. The Warbird was   then ordered to locate the rest of   the ship, if possible, and retrieve   it.",6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
42,GEORDI,   Why would the Romulans try to   salvage pieces of a twelve year-old   starship?,6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
43,PRESSMAN,   The Pegasus was a prototype...   experimental engine... new weapon   systems... some of our designs   were even used in constructing the   Enterprise. There're a lot of   things on board the Romulans would   love to get their hands on.,6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
44,PICARD,   What are our orders?,6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
45,PRESSMAN,   We have to find the ship before   the Romulans do... salvage it if   possible... destroy it if   necessary. You'll command the   Enterprise while I remain in   overall command of the mission.,6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
46,GEORDI,   We'll need metallurgical and   chromographic specs on the Pegasus   in order to set up the proper   search parameters.,6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
47,PRESSMAN,   I'll make the appropriate   information available to you.,6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
48,PICARD,   Very well.       Set course for the Devolin system.,6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
49,RIKER,"   Aye, sir.",6    INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
50,DATA,"   We are approaching the Devolin   system, Captain.",8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
51,PICARD,   Any sign of the Romulans?,8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
52,DATA,"       No, sir.",8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
53,PRESSMAN,"   Oh, they're out there... they're   just waiting to see what you're   going to do.",8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
54,PICARD,   Mister La Forge?,8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
55,GEORDI,"   There's an awful lot of ionizing   radiation in this system, Captain.   That, combined with the sheer   amount of rock is going to slow   down our search.",8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
56,PICARD,   How slow?,8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
57,GEORDI,"   Well, I'd say at least--",8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
58,WORF,       Sir. Romulan Warbird decloaking   directly ahead.,8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
59,WORF,   They're powering weapons.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
60,RIKER,   Red alert. Raise shields. Standby   phasers.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
61,WORF,   Sir... they are hailing us.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
62,PICARD,   On screen.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
63,SIROL,       I am Commander Sirol of the   Romulan vessel Terix. To whom do   I have the honor of speaking?,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
64,PICARD,   I am Captain Jean-Luc Picard of   the Federation starship   Enterprise.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
65,SIROL,   Captain Picard... I've heard so   much about you. It's a pleasure   to make your acquaintance.       I hope our sudden appearance   didn't startle you.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
66,PICARD,   Not at all. But an... unannounced   appearance like this could have   unfortunate consequences. It   would be a shame if your ship were   damaged during such a...   misunderstanding.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
67,SIROL,   I am touched by your concern for   my ship. But I doubt we were ever   in any danger.       May I ask what you are doing in   this system?,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
68,PICARD,   I could ask you the same question.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
69,SIROL,       We are conducting a survey of   gaseous anomalies.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
70,PICARD,   How interesting. So are we.   Perhaps we could combine our   efforts and share our findings.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
71,SIROL,       I doubt our objectives are...   compatible.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
72,PICARD,   You are probably right.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
73,SIROL,   This has been a most pleasant   conversation... but we must   return to our research.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
74,PICARD,   Then I won't keep you.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
75,WORF,   They are moving off... resuming   their tachyon scans of the system.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
76,PICARD,"   Stand down from Red Alert, but   continue to track their movements,   Lieutenant.",10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
77,WORF,"   Aye, sir.",10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
78,PICARD,"       Commander, how long will it take   to search the system?",10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
79,GEORDI,"   At least seven days, sir.",10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
80,WORF,   And the Romulans have a two day   head start.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
81,PICARD,   Then we better get to it. Mister   Data?,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
82,DATA,       Initiating sensor sweep of grid   zero one.,10   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
83,PRESSMAN,   How long have you had the beard?,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
84,RIKER,"   About four years. I think I just   got tired of hearing how ""young""   I looked.",12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
85,PRESSMAN,   What was it that Lieutenant Boylen   used to call you?,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
86,RIKER,       Ensign Babyface.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
87,PRESSMAN,   You never did have much sense of   humor.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
88,RIKER,   I like to think I've loosened up   in my old age.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
89,PRESSMAN,   Really?,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
90,RIKER,   I've been known to tell a joke or   two.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
91,PRESSMAN,   It's about time. You were always   so serious on the Pegasus.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
92,RIKER,       We went through some... serious   times.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
93,RIKER,       Do you really think we'll find the   Pegasus?,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
94,PRESSMAN,   I wouldn't have come all the way   out here if I didn't.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
95,RIKER,   And what about our... experiment?   Do you think we'll find that too?,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
96,PRESSMAN,   Maybe.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
97,RIKER,   You know... I still think about   what happened... about that last   day.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
98,PRESSMAN,   So do I. It's not the kind of   thing you just forget about.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
99,RIKER,   Do you ever... wonder whether we   did the right thing?,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
100,PRESSMAN,"   Never. It was a tragedy, yes.   But it wasn't your fault and it   wasn't mine. What we were doing   was for the good of the   Federation. We can't blame   ourselves because the others   couldn't see that.",12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
101,RIKER,   I know... but maybe we went about   it the wrong way.,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
102,PRESSMAN,"   Well, this time we may have a   chance to do it the right way. If   this mission is successful... if   we do find the Pegasus and our   ""experiment""... we can finish   what we started twelve years ago.",12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
103,RIKER,       You want to try again?,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
104,PRESSMAN,"   It's not just me.    (glances around, then     sotto)   The Chief of Starfleet Security   has personally assured me of her   complete support.",12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
105,RIKER,   Admiral Raner... ? How many other   people know about this?,12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
106,PRESSMAN,"   Not many. And it's up to us to   make sure it stays that way.       Raner gave me written orders for   you... you'll find them coded in   the Enterprise computer. You've   been instructed not to reveal the   true nature of our mission to   anyone, not even Captain Picard.",12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
107,PRESSMAN,"   Don't worry... it won't be like it   was twelve years ago. This time,   no one's going to stop us.",12   INT. TEN FORWARD,TEN FORWARD,INT.,"""The Pegasus""",1993-10-18,The Next Generation
108,PICARD,"   ... as a matter of fact, I never   met Wil before he reported aboard   at Farpoint Station.",15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
109,PRESSMAN,       You chose your first officer   without ever meeting him?,15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
110,PICARD,"   I was looking through the records   of about fifty candidates... Wil's   was much like all the others...   filled with the usual dry   statistics and glowing letters of   recommendation that tell you   nothing. I was about to put it   aside and go on to the next file,   when something caught my eye.     ",15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
111,PICARD ,       There had been an incident on   Altair Three when Wil was First   Officer of the Hood. He refused   to let Captain DeSoto beam down   during a crisis. He disobeyed a   direct order and risked a general   court martial because he thought   he was right. When I read that...   I knew I'd found my Number One.,15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
112,PRESSMAN,   You wanted someone with a history   of disobedience?,15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
113,PICARD,"   I wanted someone who would stand   up to me... someone who was more   concerned with the safety of the   ship and accomplishing the mission   than with how something looked on   his record. To me, that's one of   the marks of a good officer.",15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
114,PRESSMAN,"   Frankly, I've always felt it was   more important for an officer to   trust his captain's judgment. In   a crisis, there's no time for   explanations... orders have to be   obeyed without question or lives   may be lost.",15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
115,PICARD,"       I am aware of that, Admiral.",15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
116,PRESSMAN,       Of course you are.       I guess this mission has brought   up some... old ghosts for me. You   know what it's like to lose a   ship... you're always wondering   if there was something else you   should have done... something you   missed.,15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
117,PICARD,   Admiral... the records regarding   the loss of the Pegasus are a   bit... vague about what happened   just before you abandoned ship.   Can you add anything to the...   official account?,15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
118,PRESSMAN,"   I'm afraid not.       But I can tell you this: Twelve   years ago, I needed an officer I   could count on in a crisis...   someone who would support and obey   my decisions without question...   someone willing to trust my   judgment... that someone was Wil   Riker... and without his loyalty,   none of us would have survived.",15   INT. PICARD'S QUARTERS (OPTICAL),PICARD'S QUARTERS,INT.,"""The Pegasus""",1993-10-18,The Next Generation
119,BEVERLY,   What's wrong?,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
120,RIKER,   I think I busted a rib.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
121,BEVERLY,   What were you doing?,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
122,RIKER,   I was practicing Bat'leth moves   with Worf. I jabbed when I   should've blocked. He caught me   right in the side. I'm glad we   were using sticks instead of real   blades.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
123,BEVERLY,       It's broken all right.       Give him ten cc's of terakine for   the pain.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
124,RIKER,   I can't believe how stupid I was.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
125,BEVERLY,"   You both got a little carried   away, that's all...",16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
126,RIKER,   No. It was my fault. I lost   focus... I let myself get   distracted at a crucial moment.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
127,BEVERLY,   It happens to everyone.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
128,RIKER,   I knew what I was supposed to   do... but I didn't do it. If   we'd had real Bat'leths I might be   dead right now.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
129,BEVERLY,   Wil... it's all right. You made   a mistake... no harm done. You'll   do better next time.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
130,RIKER,       Yeah... maybe.,16   INT. SICKBAY,SICKBAY,INT.,"""The Pegasus""",1993-10-18,The Next Generation
131,DATA,       Scan of grid one five seven is   complete. Moving to grid one five   eight.,18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
132,WORF,   The Romulan ship is still   searching grid two seven zero.,18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
133,RIKER,   They're sure taking their time   over there. I wonder if they--,18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
134,GEORDI,       Whoa... I think we might have just   struck paydirt.,18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
135,GEORDI,"       There's a subspace resonance   signature coming from this   asteroid.       And from the frequency variances,   it looks like the pattern from a   Federation warp core.",18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
136,RIKER,"       Captain Picard to the Bridge,   please.",18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
137,RIKER,       Bring us to within ten kilometers   of asteroid gamma six zero one.       Geordi's found something.,18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
138,GEORDI,"       There's a subspace resonance   signature coming from that   asteroid, sir. It could be the   warp core of the Pegasus.",18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
139,PRESSMAN,   I think he's right... I recognize   some of the variance patterns.,18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
140,PICARD,   Put the asteroid on the main   viewer.,18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
141,DATA,"   I have confirmed Geordi's   readings, sir. The resonance   signature is originating from   somewhere beneath the asteroid's   surface.",18   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"""The Pegasus""",1993-10-18,The Next Generation
