,character,quote,scene,location,view,episode,date,series
0,RIKER,       Lookin' good. I say... five.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
1,PULASKI,   Five here.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
2,GEORDI,       And five more.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
3,DATA,       I believe the wiser course of   action here is to bend.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
4,GEORDI,   You mean fold.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
5,DATA,"   That is correct. Fold -- to bend,   make compact or give in.",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
6,WORF,   I raise fifty.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
7,DATA,   I do not believe Lieutenant Worf   understands all the nuances of   this betting procedure.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
8,RIKER,"   Don't be too quick to judge, Data.   His pile's a lot bigger than   yours.",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
9,PULASKI,   Than all of ours.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
10,DATA,"   The cards have been favoring the   Lieutenant, but that is the result   of random chance... hence it is   a temporary condition.",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
11,GEORDI,   You hope.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
12,WORF,   Talk or play. Not both.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
13,RIKER,"   Fifty, right?",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
14,PULASKI,   Fifty is the bet. What's the   matter -- are your feet getting   cold?,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
15,RIKER,"   No, just my cards...",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
16,PULASKI,   Thanks for staying in -- I need   the chips.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
17,RIKER,   Got to earn them first.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
18,PULASKI,"   Oh, I will. This pot has my name   on it.",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
19,GEORDI,"   Talk, talk, talk...",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
20,PULASKI,   Here's some action. Fifty...       ... and another fifty.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
21,GEORDI,"       Fold, fold, fold...",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
22,WORF,"   Your fifty, and fifty more.",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
23,RIKER,   Love to stay in -- but not with   these cards.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
24,PULASKI,"       Looks like it's just you and me,   handsome.",1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
25,PULASKI ,   I'll see you.,1    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""The Emissary""",1989-04-10,The Next Generation
