,character,quote,scene,location,view,episode,date,series
0,DATA,   We are approaching Starbase   one-seven-nine.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
1,RIKER,"   Half impulse, Mister Crusher.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
2,WESLEY,   Going to half impulse.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
3,RIKER,"   Captain, this is the bridge. We   have arrived at Starbase   one-seven-nine.",4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
4,PICARD,"   Acknowledged, Number One.",4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
5,RIKER,       Establish position -- zero-nine-zero mark   three-seven-five -- at   twenty-seven thousand   kilometers.,4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
6,WESLEY,"   Aye, sir.",4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
7,RIKER,"   Open hailing frequencies,   Lieutenant.",4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
8,WORF,   Hailing frequencies open.,4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
9,RIKER,"   Starbase one-seven-nine, this is   the USS Enterprise.",4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
10,STARBASE COM,"   Enterprise, this is Starbase   one-seven-nine. We are ready for   transfer on your mark.",4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
11,RIKER,   Thank you.,4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
12,RIKER,"       Commander Data, you have the   bridge. Ensign Crusher, you will   accompany me.",4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""A Matter of Honor""",1988-12-02,The Next Generation
