,character,quote,scene,location,view,episode,date,series
0,RIKER,   Someone sure stripped this place.,3    INT. FEDERATION OUTPOST (OPTICAL),FEDERATION OUTPOST,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
1,WORF,   The reactor is gone.,3    INT. FEDERATION OUTPOST (OPTICAL),FEDERATION OUTPOST,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
2,RIKER,   That's why no one answered our   hail for two days -- they had   nothing to answer it with.,3    INT. FEDERATION OUTPOST (OPTICAL),FEDERATION OUTPOST,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
3,DATA,"   Life signs five meters straight   ahead, Commander.",3    INT. FEDERATION OUTPOST (OPTICAL),FEDERATION OUTPOST,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
4,RIKER,   Blood?,3    INT. FEDERATION OUTPOST (OPTICAL),FEDERATION OUTPOST,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
5,BEVERLY,"   Yes, but not human. I'll have   to do some analysis on it.",3    INT. FEDERATION OUTPOST (OPTICAL),FEDERATION OUTPOST,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
6,WORF,   It's jammed.,3    INT. FEDERATION OUTPOST (OPTICAL),FEDERATION OUTPOST,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
7,BEVERLY,   The two scientists are suffering   from phaser stuns... I'd guess   several hits each.,6    INT. SICKBAY,SICKBAY,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
8,PICARD,   Several... when one would surely   have sufficed.,6    INT. SICKBAY,SICKBAY,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
9,BEVERLY,"   It'll take us a while to bring   them around, but they'll recover.",6    INT. SICKBAY,SICKBAY,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
10,BEVERLY ,"   We found a sample of blood. It's   a rare iron-copper composite,   unique to one humanoid species:   the Acamarians.",6    INT. SICKBAY,SICKBAY,INT.,"""The Vengeance Factor""",1989-09-29,The Next Generation
