,character,quote,scene,location,view,episode,date,series
0,QUARK,   Now I know we're doomed.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
1,ROM,"   Why, Brother?",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
2,QUARK,"   Rule of Acquisition number two-eighty-   six:  When Morn leaves, it's all    over.",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
3,ROM,   There's no such rule.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
4,QUARK,   There should be.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
5,ROM,"       I know business is bad, but that's    no reason to --",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
6,QUARK,"   Bad?  Bad?!       It's twenty-one hundred hours, the    bar's open, there's a sale on    synthehol, and there's no one here!",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
7,KOZAK,   You -- Ferengi!  Another blood wine!     Now!,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
8,ROM,   At least someone is still here.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
9,QUARK,   How many has he had?,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
10,ROM,   A dozen...,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
11,QUARK,       I should've gone into insurance...    better hours... more money... less    scruples...,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
12,QUARK,   It's all Sisko's fault.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
13,ROM,   Sisko?,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
14,QUARK,"   That's right.  If he'd handled things    better with the Dominion, none of    this would've happened.  They want a    foothold in the Alpha Quadrant?  Cut    a deal... make some arrangements...    give them a little something for    their trouble...",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
15,ROM,   Brother...,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
16,QUARK,       But no... he had to play it tough...    so now everyone's afraid of the    Dominion...,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
17,ROM,"   Yes, but Brother...",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
18,QUARK,   ... and that means fewer people on    the station... which means fewer    people at Quark's... which means...    I'm out of business.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
19,KOZAK,"       Where's my wine, you cowering little    Ferengi slug?",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
20,QUARK,       What's the problem?,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
21,ROM,   He... says he's out of... money.     He's asking for credit.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
22,QUARK,"   Credit?  Look around Rom, do you    think we're in any condition to be    offering credit?",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
23,ROM,"   No, but you know how difficult    Klingons can be.",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
24,QUARK,"   You just have to show a little    backbone.  Once they realize you    mean business, they always back down.",1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
25,QUARK,   I'll handle this.  Watch and learn.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
26,QUARK,       My name is Quark.,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
27,QUARK,       And I would like to discuss...    arranging a line of credit...,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
28,KOZAK,       You dare speak to me like that...    you pathetic mak'dar...,1    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
29,ROM,       How long are they going to leave...    him there?  I wish they would hurry    up and get rid of him.,2    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
30,QUARK,   I wish we could put him on display...,2    INT. QUARK'S,QUARK'S,INT.,,1994-08-01,Deep Space Nine
