,character,quote,scene,location,view,episode,date,series,file
54,ONAYA,   I could see it in your eyes...    they were somewhere else. A place    you were... inventing.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
55,JAKE,   I'm working on a story...,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
56,ONAYA,       I can spot a creative soul a    galaxy away.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
57,ONAYA,   My name is Onaya.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
58,JAKE,   Jake Sisko.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
59,ONAYA,   Do you live here?,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
60,ONAYA,"   I love Cardassian architecture...    the way things flow together.    Kell used to say that every    element had to be ""of a piece, yet    have a beauty all it's own.""",10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
61,JAKE,   Tavor Kell -- the architect?,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
62,ONAYA,       I knew him when he was in exile.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
63,JAKE,       What was he like?,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
64,ONAYA,"   He was shy... unsure of himself.    Most people would never notice    someone like him, but I have a    weakness for artists.",10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
65,JAKE,   You wouldn't think he was shy from    his designs.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
66,ONAYA,"   When I first met him, they were as    timid as he was. I was always    telling him to stop censoring    himself.",10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
67,JAKE,   He must've listened to you.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
68,ONAYA,"   I've found that artists have a    weakness for me, as well...",10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
69,ONAYA,   At least... I hope they do...,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
70,JAKE,   I... I've always wondered what    Kell would've designed if he'd    lived to be older.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
71,ONAYA,       He accomplished more in the years    that he had than most people could    in a dozen lifetimes. His name is    known throughout the quadrant...    his buildings will stand for    centuries to come.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
72,ONAYA,"   Isn't that what an artist wants,    to be remembered? Isn't that why    you write?",10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
73,JAKE,   I don't know... I think it's    mostly because I like to tell    stories.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
74,ONAYA,"   There's no reason to hide your    ambition, Jake. It's nothing to    be ashamed of. I think it's what    makes artists so compelling.",10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
75,JAKE,       All right... I guess I do want to    be remembered.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
76,ONAYA,   So what are you doing to make sure    you will be... ?,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
77,JAKE,"   Well... I'm thinking about going    to the Pennington School, on    Earth.",10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
78,ONAYA,   You already have the talent inside    you. I can see it. You just need    someone to help you bring it to    the surface.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
79,JAKE,   How?,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
80,ONAYA,   There are ways. Exercises...    techniques.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
81,JAKE,   Can you show them to me?,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
82,ONAYA,   Come to my quarters tonight.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
83,JAKE,       I'll be there.,10   INT. REPLIMAT,REPLIMAT,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
84,SISKO,   Are you packed? Kasidy's ship is    going to be here any minute.,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
85,JAKE,   Dad... I'm thinking about staying    home.,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
86,SISKO,   Staying home? This trip was your    idea.,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
87,JAKE,   I know...,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
88,SISKO,   You really want to pass up three    days in the Bajoran outback?,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
89,JAKE,   I thought maybe you and Kasidy    would have a better time without    me.,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
90,SISKO,"   You can lay off the matchmaking    Jake, Kasidy and I are doing fine.",13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
91,JAKE,   It's not just that... I've got a    story I'm working on and I don't    want to lose my concentration.,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
92,SISKO,"   You could write on the trip.       I'm not trying to talk you into    anything, but I don't get leave    that often, and I was looking    forward to the three of us    spending time together.",13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
93,JAKE,"   Me, too... but I really need to    focus on this.",13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
94,SISKO,   All right... good luck with it.,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
95,SISKO,   I'll see you in a couple days.,13   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
96,ODO,   You called me out of a security    briefing... this better be    important.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
97,QUARK,   It is to me.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
98,LWAXANA,   ... that's when I realized what a    terrible mistake I'd made -- that    my marriage was a sham... what I'd    mistaken for love was nothing more    than a prison.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
99,LWAXANA,   I shouldn't dwell on it... it's    all in the past anyway...,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
100,LWAXANA,   So... where are you ladies off to?,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
101,KIRA,       A holosuite...,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
102,DAX,       King Arthur's Court...,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
103,LWAXANA,   Camelot... love betrayed... dreams    shattered...       I'm coming with you.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
104,QUARK,"   Look at them, you'd think somebody    died. I don't know if it's    because she's Betazoid or what,    but her mood's contagious. As    soon as she walked in here, things    started getting quiet.",15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
105,ODO,   What do you want me to do about    it?,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
106,QUARK,"   Either cheer her up, or get her to    leave. Because if you don't, I'm    going to throw her out.",15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
107,LWAXANA,   Odo... why don't you join the    party?,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
108,ODO,"   Actually, I have some free time...    and I was wondering if you wanted    to take a walk.",15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
109,WORF,   I would.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
110,ODO,   I meant Lwaxana.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
111,LWAXANA,   I'd love to.       Sorry... maybe next time.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
112,DAX,   I'm so depressed.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
113,QUARK,"   Ladies, your holosuite is ready...       Yours will be another few minutes.",15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
114,KIRA,       I don't know... I don't really    feel like it anymore.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
115,DAX,   Me neither.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
116,QUARK,   What about you? A nice battle    ought to cheer you up.,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
117,WORF,       I am not in the mood for killing    right now...,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
118,QUARK,"   Fine, you all know my policy on    cancellations...",15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
119,ALL,   No refunds...,15   INT. QUARK'S,QUARK'S,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
120,LWAXANA,"   Kestra was six years old when she    died. My sweet little girl.       I lost my parents, a sister, a    husband... but nothing, nothing    compared to losing her.",19   INT. HABITAT RING CORRIDOR,HABITAT RING CORRIDOR,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
121,LWAXANA,   I didn't mean to go on like that.    I'm sorry.,19   INT. HABITAT RING CORRIDOR,HABITAT RING CORRIDOR,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
122,ODO,   Don't apologize. I think I    finally understand why you're so    determined not to let your husband    take the baby from you...,19   INT. HABITAT RING CORRIDOR,HABITAT RING CORRIDOR,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
123,LWAXANA,"   These are your quarters, aren't    they?",19   INT. HABITAT RING CORRIDOR,HABITAT RING CORRIDOR,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
124,ODO,       Right next to yours.,19   INT. HABITAT RING CORRIDOR,HABITAT RING CORRIDOR,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
125,LWAXANA,   My replicator is acting up. Would    you mind terribly if we popped in    so I could get a cup of Gavaline    tea?,19   INT. HABITAT RING CORRIDOR,HABITAT RING CORRIDOR,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
126,ODO,   Of course not...,19   INT. HABITAT RING CORRIDOR,HABITAT RING CORRIDOR,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
127,ODO,   The replicator is right over here.    I'll let Chief O'Brien know about    yours.,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
128,LWAXANA,       I already did. He said he'd get    to it as soon as he could.,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
129,ODO,   Gavaline tea...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
130,LWAXANA,   Hot.,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
131,LWAXANA,       Is this for shape-shifting... ?,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
132,ODO,"       Yes, actually. Most people think   it's a sculpture.",20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
133,LWAXANA,"   Well, what do most people know?",20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
134,LWAXANA,   Thank you...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
135,LWAXANA,"   May I ask you something, Odo?       Are you over her?",20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
136,LWAXANA,"   Don't worry, I'm not going to   throw myself at you if you say   yes.",20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
137,ODO,   Major Kira is involved with First   Minister Shakaar now.,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
138,LWAXANA,   How sad...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
139,ODO,   Not at all. I'm happy for her.,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
140,LWAXANA,   Just don't go do what I did.       Look for someone to fix your    broken heart... then end up    pregnant and on the run.,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
141,ODO,   I don't think there's too much    danger of that happening.,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
142,LWAXANA,   Oh...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
143,ODO,   What is it?,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
144,LWAXANA,       The baby kicked... can I sit down    for a minute?,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
145,ODO,   I don't have any furniture.,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
146,LWAXANA,   The floor will do...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
147,ODO,   How are you feeling now?,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
148,LWAXANA,   Like a changeling who's had to   hold his shape too long...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
149,ODO,   I think I know what you mean...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
150,LWAXANA,   He's moving...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
151,LWAXANA,   Would you like to feel?,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
152,LWAXANA,   There!,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
153,ODO,       Yes...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
154,LWAXANA,   I'm so tired... I don't think I've    had a decent night's sleep in    weeks...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
155,LWAXANA,"       Sometimes, with Betazoid babies,    you can actually sense their    thoughts...",20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
156,LWAXANA,   Such... contentment...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
157,ODO,"   Yes... I feel it, too...",20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
158,LWAXANA,       Someone once said that life is a    search to find the peace we once    had when we were safe inside our    mothers...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
159,ODO,   I... didn't have a mother...,20   INT. ODO'S QUARTERS,ODO'S QUARTERS,INT.,The Muse,1996-02-13,Deep Space Nine,493.txt
