,character,quote,scene,location,view,episode,date,series,file
11,SISKO,   I'm counting on it.,1    INT. SISKO'S QUARTERS - BEDROOM,SISKO'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
12,WORF,   Worf to Major Kira.,3A   INT. KIRA'S QUARTERS ,KIRA'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
13,KIRA,       This is Kira.,3A   INT. KIRA'S QUARTERS ,KIRA'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
14,WORF,"   Major, you've got an incoming   transmission from a Razka Karn.        He claims to be an old friend.",5    INT. OPS,OPS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
15,KIRA,        Put him through.,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
16,KIRA,   Razka. It's been a while. How's    business?,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
17,RAZKA,"        Let's just say I miss the old days    on Bajor. Smuggling may not've    been the safest line of work, but    it was a lot more exciting than    selling scrap metal.",6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
18,KIRA,   I think you're the only Bajoran I    know who actually misses the    occupation.,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
19,RAZKA,        Don't get me wrong. I'm glad the    Cardassians are gone.        I just wish I'd put away a little    more latinum before they left.,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
20,KIRA,"        I'm sure you did your best.        What's on your mind, Razka?",6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
21,RAZKA,        I've picked up a lead on the    Ravinok.,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
22,KIRA,   Like the last time?,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
23,RAZKA,        Last time it was just a rumor.    This time I have evidence. A    fragment of metal. It looks like    part of the forward sensor array.,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
24,KIRA,   Can you bring it to Deep Space    Nine for analysis?,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
25,RAZKA,"        Sorry, but I'm afraid I can't    leave the Badlands right now...        Important business. You    understand.",6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
26,KIRA,   The Tholians after you again?,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
27,RAZKA,        Let's just say it'd be better if    you came to me.,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
28,KIRA,"    (not sure she wants to     do this)    It's been six years. Even if you    have found a piece of the Ravinok,    that doesn't mean there are any    survivors.",6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
29,RAZKA,        There's only one way for you to    find out.        I'll be waiting.,6    INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
30,ODO,   Item seventeen... Trelos Vren was    arrested on the Promenade outside    the Klingon Restaurant and is    being held on four counts of petty    theft.,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
31,KIRA,   Trelos Vren? Where have I heard    that name?,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
32,ODO,   We arrested him once for    attempting to break into the assay    office.,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
33,KIRA,   And now he's taken up    pickpocketing?,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
34,ODO,   Without much success.         Though I suppose you have to    admire his persistence.,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
35,ODO,   That was a joke.,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
36,KIRA,"   I'm sorry, Odo. it's just... I    might have a lead on the Ravinok.",8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
37,KIRA,        I know what you're going to say.    It's been six years since the    Ravinok disappeared. The odds are    that everyone aboard is dead.,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
38,ODO,"   That all may be true, but it's not    what I was going to say.        I was going to say... good luck.",8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
39,KIRA,   Good luck?,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
40,ODO,"   You had a friend on board,    correct?",8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
41,KIRA,   Lorit Akrem.,8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
42,ODO,"   Which means it doesn't matter    whether I think there are any    survivors, or even whether you    think there are any survivors.    You're going to go looking for    that ship.        So all I can say is... good luck.    I hope you find them.",8    INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
43,KIRA,   Come in.,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
44,KIRA,   Captain. Here to see me off?,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
45,SISKO,   I'm afraid not.        I'd like you to postpone your    trip. At least for a day or two.,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
46,KIRA,   What's wrong?,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
47,SISKO,   Somehow the Cardassian government    got wind of your plan to search    for the Ravinok. They've asked    permission to send someone with    you.,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
48,KIRA,   And you said yes?,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
49,SISKO,   I said I'd talk to you about it.        The Ravinok was a    Cardassian ship.,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
50,KIRA,   Carrying Bajoran prisoners.        I'm not stopping anyone from    looking. I just don't know why    they have to come with me.,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
51,SISKO,"   The request came directly from the    leader of the new civilian    government.    (trying to give it a     positive spin)    Nerys, I know this isn't what you    had in mind...",10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
52,SISKO ,   ... but Bajor and Cardassia have to    learn to work together... and    that means cooperating on missions    like this.,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
53,KIRA,"   All right.        Just tell them I'm not going to    wait forever. If their    representative isn't here in fifty-   two hours, I'm going alone.",10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
54,SISKO,        I'll be sure they get the message.,10   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
55,DAX,   So did you and Kasidy have a nice    time last night?,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
56,SISKO,        I just wish she wasn't leaving    tomorrow.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
57,DAX,   It sounds like you two are getting    serious.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
58,SISKO,   I don't know about that. I don't    think Kasidy's looking to get    serious.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
59,KASIDY ,   Ben?,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
60,SISKO,   Kasidy.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
61,DAX,        We were just talking about you.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
62,KASIDY,"   I don't mean to interrupt, but I    wanted you to know, I won't be    leaving tomorrow after all.",12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
63,SISKO,   That's great. How long are you    going to be here?,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
64,KASIDY,   That depends on whether I get this    new job or not.        I've applied for a position with    the Bajoran Ministry of    Commerce... to captain one of    their freighters.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
65,SISKO,   You're going to work for the    Bajorans?,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
66,KASIDY,"   If we can hammer out an agreement.    It's a terrific opportunity. I    get to use my own ship, pick my    own crew, and the best part is, I    never have to leave this sector.",12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
67,DAX,   Where're you going to live?,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
68,KASIDY,"   On my ship, I suppose.",12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
69,DAX,   Why don't you stay here? I'm sure    Benjamin could arrange some    quarters.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
70,KASIDY,   That's not a bad idea.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
71,SISKO,   Yeah...,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
72,KASIDY,"   Well, I've got a meeting on Bajor    and the shuttle leaves in a few    minutes.",12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
73,KASIDY,   I'll see you tonight.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
74,DAX,   That answers that.        She's serious.,12   INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
75,WORF,"   Captain, the Cardassian transport    Rabol is approaching the station.    They're requesting permission to    beam their representative directly    to Ops.",14   INT. OPS,OPS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
76,KIRA,   Someone's in a big hurry.,14   INT. OPS,OPS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
77,SISKO,       Permission granted.,14   INT. OPS,OPS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
78,WORF,"   Aye, sir.",14   INT. OPS,OPS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
79,DUKAT,"   Ah, Major Kira.         I'm ready to leave whenever you    are.",14   INT. OPS,OPS,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
80,KIRA,   We'll be crossing into the    Badlands in approximately six    hours.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
81,DUKAT,"   Very good, Major.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
82,KIRA,"   Dukat, let's get one thing    straight. This is my mission.    The only reason you're here is    because I agreed to let you come    along. When I give an order, I    expect you to follow it... no    questions asked.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
83,DUKAT,"   Believe me, Major, I want nothing    more than for this mission to be    concluded as quickly and    efficiently as possible. I leave    the details in your capable hands.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
84,KIRA,"   Good, then we shouldn't have any    problems.        There's one thing I still don't    understand. Why did the    Cardassian government send you?",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
85,DUKAT,   The Ravinok was under my general    command. Those were my troops and    it's my duty to try to find them.        The question is... what are you    doing here?,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
86,KIRA,   I knew someone aboard the Ravinok.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
87,DUKAT,"   One of the prisoners, I assume?",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
88,KIRA,       Lorit Akrem.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
89,DUKAT,   I see. So you're on this mission    for personal reasons.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
90,KIRA,   Something wrong with that?,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
91,DUKAT,"   Not at all. I've found when one    is trying to do a difficult job,    personal reasons can be quite an    incentive.       So who was he? A family member,    a compatriot... a lover?",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
92,KIRA,   Lorit recruited me into the    Shakaar Resistance Cell.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
93,DUKAT,"        Ah... the infamous Shakaar    Resistance. We never could    eliminate that little group of    yours. And it wasn't from lack of    trying, I assure you.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
94,DUKAT,"   I hope you won't take this the    wrong way, Major, but I've always    admired you.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
95,KIRA,"   If you're waiting for me to return    the compliment, you've got a long    wait.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
96,DUKAT,"   That's exactly what I mean.    You're so determined, so    competent. You're the embodiment    of the new Bajor. A Bajoran born    out of the ashes of the    occupation, a Bajoran tempered    with Cardassian steel.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
97,KIRA,   Captain Sisko's right. You are in    love with the sound of your own voice.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
98,DUKAT,"   I know it's hard for you to    accept, but I think that, in some    ways, the Occupation actually    helped Bajor.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
99,KIRA,   Which part? The massacres or the    strip mining?,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
100,DUKAT,"   I have no wish to debate the    merits of the Occupation. I'm    even willing to admit that perhaps    we were a little too harsh in our    methods. But the fact is, the    Bajoran people are stronger than    they have been in centuries. When    we arrived, you were a weak,    contemplative race, choking on    your isolation. And now you have    a new confidence, a renewed sense    of purpose, not to mention a key    role in the future of this entire    quadrant.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
101,KIRA,"   All of which Bajor achieved in    spite of the Cardassians, not    because of them.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
102,DUKAT,"   Think what you must. But I    believe the time will come when    Cardassia and Bajor will grow to    be not only allies, but also...         Close friends.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
103,KIRA,   Cardassia and Bajor... maybe. You    and me... I doubt it.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
104,DUKAT,"   All I ask, Major, is that you keep    an open...",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
105,KIRA,"        All right, Dukat, that's enough.    If you don't mind, I'd like to    spend the next six hours in silent    meditation.",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
106,DUKAT,"   Is that a request, or an order?",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
107,KIRA,   Whatever it takes.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
108,DUKAT,"   In that case, as much as it pains    me...",19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
109,KIRA,   We both might survive this    trip after all.,19   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
110,KASIDY,"   They didn't even wait for the    interview to be over. After    twenty minutes, Minister Azin said    she'd heard enough, and if I    wanted the job, it was mine.",20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
111,SISKO,       So what did you tell them?,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
112,KASIDY,   What do you think I told them? I    said yes.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
113,SISKO,   Congratulations.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
114,KASIDY,   That's it?,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
115,SISKO,   Oh.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
116,KASIDY,   That's not what I meant. I want    to know how you feel about it.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
117,SISKO,   I think it's... great. We'll get    to see a lot more of each other.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
118,KASIDY,"   You know, I was thinking about    what Dax said. Maybe I should get    quarters on the station.",20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
119,SISKO,   That's a big step.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
120,KASIDY,   What does that mean?,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
121,SISKO,   I just meant... it's a big step.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
122,KASIDY,"   A bad big step, or a good big   step?",20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
123,SISKO,       A good one.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
124,KASIDY,       Could you muster a little more   enthusiasm?,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
125,SISKO,   I am enthusiastic. I'm really   proud of you. This job...,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
126,KASIDY,"   Forget about the job. What about    us? I tell you I'm thinking about    living on the station, and all you    can say is, ""It's a big step?""",20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
127,SISKO,   I don't think you took that the    way I meant it.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
128,KASIDY,   I don't think you know what you    meant. But I do.        You're afraid of commitment.,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
129,SISKO,   Who said anything about    commitment?,20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
130,KASIDY,"   Obviously not you.        You know what... forget the whole    thing. I'm not going to take the    job. If you don't want me to stay    here, that's fine with me.",20   INT. SISKO'S QUARTERS ,SISKO'S QUARTERS ,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
131,KIRA,"   How'd you get a hold of this, Razka?",25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
132,RAZKA,   I bought it from a Ferengi scrap-   metal merchant.,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
133,DUKAT,   It appears to be composed of    uridium alloy. Definitely    Cardassian.,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
134,KIRA,   Can you tell if it's from the    Ravinok?,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
135,RAZKA,   Why didn't you tell me you were    bringing him?,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
136,KIRA,"   When we talked, I didn't know I    would be.",25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
137,RAZKA,   Too bad. The Maquis would've paid    handsomely to get their hands on    him.,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
138,DUKAT,   And my government would be very    happy to get their hands on you. ,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
139,DUKAT ,"   Razka Karn, if I'm not mistaken.    Smuggler, thief, black marketeer.    There are at least twelve    outstanding warrants for your    arrest on Cardassia. But I    suggest we ignore all that and try    to cooperate with one another.",25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
140,RAZKA,"   The voice of the new Cardassia.    So compassionate, so    understanding. It almost makes    you forget that five years ago, he    was working Bajorans to death in    forced labor camps and shooting    anyone who tried to stop him.         Almost makes you forget.",25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
141,DUKAT,"        It's from the Ravinok, no doubt    about it.",25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
142,KIRA,        Did the Ferengi tell you where he    got this?,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
143,RAZKA,   No. But I was curious. So I    bribed one of his crewmembers.    Turns out his last trip was to the    Dozaria system.,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
144,DUKAT,   Dozaria. I believe there's a    Class-M planet in that system.,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
145,RAZKA,   Barely Class-M. He found that...        In orbit.,25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
146,KIRA,"        Dozaria it is then.        Thanks, Razka. I owe you one.",25   INT. RUNABOUT,RUNABOUT,INT.,Indiscretion,1995-08-18,Deep Space Nine,477.txt
