,character,quote,scene,location,view,episode,date,series
0,SAHGI,"       Peldor joi, Emissary.",1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
1,SISKO,   Peldor joi to you.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
2,SISKO,   Looks like the festival was a   success.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
3,KIRA,"   Everyone seemed to enjoy it.        Thank you, captain.",1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
4,SISKO,   For what?,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
5,KIRA,   For insisting that the festival    take place in spite of the fact    that we're in the middle of a    war.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
6,SISKO,   War or no war -- we have a lot    to be grateful for. It's    important to remember that.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
7,KIRA,"   Yes, it is.        Shouldn't you be heading over to    the wardroom for the ceremony?",1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
8,SISKO,   I'm on my way.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
9,ODO,   Nerys -- I've been looking for    you.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
10,KIRA,   I don't really feel like talking    to you right now.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
11,ODO,   Don't you want to hear my side    of the story?,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
12,KIRA,   No.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
13,ODO,        Somebody has to maintain order    on the Promenade.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
14,ODO,"   I'd hardly call it an arrest --   he wasn't in the holding cell    for more than an hour. Besides,    he was breaking the law.     Fundraising on the Promenade    without a license is strictly    forbidden. Station regulation    fifteen-twenty-six, paragraph    seven--",1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
15,KIRA,        Vedek Solis was collecting    donations for Bajoran flood    victims!,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
16,ODO,"   A very worthy cause.    Nevertheless, station    regulations are quite clear --",1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
17,KIRA,        I don't care about station    regulations.,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
18,ODO,        Is that the Orb of Contemplation?,1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
19,KIRA,"        Good-bye, Odo.",1    INT. BAJORAN SHRINE,BAJORAN SHRINE,INT.,,1998-04-08,Deep Space Nine
20,ROSS,"   ... to Captain Benjamin Lafayette    Sisko, in recognition of your    remarkable leadership and    meritorious conduct against the    enemy, and in particular for    acts of personal bravery    displayed during the battle to    retake Deep Space Nine,    Starfleet Command is proud to    award you the Christopher Pike    Medal of Valor.",2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
21,ROSS,"        Congratulations, Ben.",2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
22,SISKO,"   Thank you, admiral.",2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
23,DAX,    (with a twinkle in     her eyes)    And to think... I knew him when    he was just a callow youth.,2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
24,O'BRIEN,   I bet even then he showed signs    of greatness.,2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
25,DAX,        Only with the ladies.,2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
26,JAKE,        I'd like to hear more about    that.,2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
27,WORF,   Then let him tell you.,2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
28,DAX,        But he'll leave out all the good    parts.,2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
29,ROSS,"   The medal usually comes with a    lot more pomp and ceremony, but    we figured you wouldn't want to    be called back to Earth just to    sit through a bad chicken dinner    with a bunch of brass hats.",2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
30,SISKO,"   This suits me fine, admiral.",2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
31,DAX,   Now you have something else to    put on your desk besides that    baseball.,2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
32,WORF,"   What she means to say, captain,    is that she can't think of    anyone more deserving of this    honor.",2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
33,O'BRIEN,   I certainly can't.,2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
34,JAKE,"   I'm proud of you, Dad.",2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
35,ROSS,"        If you'd excuse us, I'd like a    word with Captain Sisko.",2    INT. WARDROOM,WARDROOM,INT.,,1998-04-08,Deep Space Nine
