,character,quote,scene,location,view,episode,date,series,file
40,BASHIR,   Would anyone mind if I turned on    some lights?,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
41,JACK,"        Would anyone mind if he turned on    some lights?        Go ahead. We're not mole people,    you know.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
42,BASHIR,"   Computer, lights.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
43,LAUREN,   Hello.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
44,BASHIR,   Lauren.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
45,LAUREN,"   I know what you're thinking,    Julian. But I'm not that kind of    girl.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
46,JACK,"   Bashir, was it? Rings a bell.    Bashir, Bashir, Bashir. Got it!    Singh el Bashir, fifteenth century    poet. Any relation?",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
47,BASHIR,"        Yes, actually.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
48,JACK,   His work was totally derivative.    He was a plagiarist. You knew    that -- you had to know. But you    came in here bragging about it    anyway. Why?,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
49,BASHIR,   You're the one who brought it up.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
50,JACK,   What was I supposed to do -- let   you get away with it?        That noise!,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
51,LAUREN,"   Tell me, Doctor...        What sort of... enhancements did    your parents have done to you?",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
52,BASHIR,"   Mental abilities, mostly. But    they had my hand-eye coordination,    reflexes and vision improved as    well.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
53,JACK,   Can you do that?,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
54,BASHIR,   I doubt it.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
55,JACK,   What happened? Your parents    couldn't afford the full overhaul?,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
56,LAUREN,   He turned out all right.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
57,JACK,    (giving her a withering     look)    You're not exactly known for being    discriminating.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
58,LAUREN,"   I turned you down, didn't I?",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
59,JACK,"   And you're still regretting it.    (quick, as if to catch     Bashir off guard)    The cube root of three hundred    twenty-nine -- what is it?",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
60,BASHIR,   Six point nine zero three.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
61,LAUREN,"   Very good. You didn't even use    your fingers.        He's a mutant, just like the rest    of us.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
62,JACK,   No. He's not like us. No. He    passed as normal.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
63,PATRICK,   Is it true? You passed as normal?    Is it true?,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
64,BASHIR,        My genetic status wasn't    discovered until last year.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
65,LAUREN,   How'd you manage to hide it for so    long?,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
66,BASHIR,   I did my best not to... exploit my    abilities.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
67,JACK,   So no one would suspect. Very    clever. I'm impressed.        That's not right. There are    reasons why DNA resequencing is    illegal. There are reasons why    people like us are barred from    serving in Starfleet. We have an    advantage. Normal people can't    compete. It's not fair.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
68,BASHIR,   Maybe you're right... maybe I    should've said something sooner.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
69,JACK,   There are rules. Don't talk with    your mouth full. Don't open an    airlock when someone's inside.    Don't lie about your genetic    status. But you did. You lied. ,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
70,JACK ,"   And when you got caught, you cut    a deal with Starfleet and got    yourself off the hook.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
71,PATRICK,"        If you'd told the truth, you    could've come and lived with us.    At the Institute.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
72,JACK,"   He's right, you know. They    would've put you away.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
73,BASHIR,"   They don't ""put people away"" for    being genetically engineered.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
74,JACK,"   No, they just won't let us do    anything that's worth doing --    they're afraid we're going to take    over.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
75,BASHIR,   It happened before. People like    us did try to take over.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
76,JACK,   I knew it! I knew you were going    to trot out the Eugenics Wars.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
77,BASHIR,   I'm not trotting anything out.    All I'm saying is that there's a    reason we're barred from certain    professions. That doesn't mean we    can't be productive members of    society.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
78,JACK,"   Here it comes. The ""we have    something to contribute"" speech.         No. No. I will not forget what    was done to me. I will not be    part of the society that locked me    away for being too smart. No.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
79,BASHIR,"   All right, then. Since you seem    to have all the answers, I'll    spare you the speech.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
80,JACK,   Where are you going?,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
81,BASHIR,   I'm having dinner with some    friends.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
82,JACK,   You think we don't eat? We eat.    We're going to eat right now. Yum-   yum.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
83,PATRICK,        I'll set the table.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
84,JACK,"   Don't worry about us, we'll be    fine.",5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
85,LAUREN,        Thanks for chasing him off.,5    INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
86,BASHIR,"   All I kept thinking was ""there but    for the grace of God go I.""",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
87,DAX,   How do you mean?,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
88,BASHIR,   My parents found a decent doctor    to perform the DNA resequencing on    me. These four weren't so lucky.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
89,BASHIR ,"   They all suffered unintended side-   effects. By the time they were    five or six years old, their    parents had to come forward and    admit that they'd broken the law    so their children could get    treatment.",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
90,SISKO,   Sounds like they waited too long.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
91,BASHIR,        There wasn't much the doctors at    the Institute could do for them --    cases like theirs are so rare    there's no standard treatment.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
92,KIRA,   I can't imagine it was a very    challenging environment for them.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
93,BASHIR,   That's exactly what Doctor Loews    felt when she first came to the    Institute. She got permission to    separate them from the other    residents so she could work with    them.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
94,ODO,   Why did she bring them here?,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
95,BASHIR,"   She thought they might respond to    meeting someone who was like them,    but was living a normal life.    She's hoping that someday they'll    be able to live on their own and    be productive.",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
96,O'BRIEN,   I hope they don't end up being too   productive -- it'd make the rest    of us look bad.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
97,WORF,"   It is no laughing matter. If    people like them are allowed to    compete freely, parents would feel    pressured to have their children    enhanced so that they could keep    up.",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
98,ODO,        That's precisely what prompted the    ban on DNA resequencing in the    first place.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
99,BASHIR,   Giving them a chance to contribute    doesn't mean sanctioning what was    done to them. They didn't ask to    have their DNA tampered with --    they were just children when it    happened. Why should they be    excluded when their parents are    the ones who broke the law?,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
100,SISKO,   You're right. It's not quite    fair. But even so it seemed a    good way to discourage genetic    tampering.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
101,O'BRIEN,"   Besides, we're not talking about    excluding them, we're talking    about putting certain limits on    what they're allowed to do.",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
102,BASHIR,   Like joining Starfleet.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
103,WORF,   Exactly.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
104,BASHIR,        Are you saying I shouldn't be    allowed to wear this uniform?,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
105,WORF,   You... are an exception.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
106,BASHIR,"   An exception. I suppose I should    be used to that, I've been one all    my life. First because of the    resequencing, and now because I'm    allowed to serve in Starfleet    anyway.",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
107,WORF,   Perhaps I should not have said    anything.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
108,BASHIR,   It's all right.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
109,SISKO,   Anyone care to speculate about    what Gul Damar is going to say in    his speech?,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
110,O'BRIEN,"   Nothing we're going to like, I'll    wager.",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
111,KIRA,   It should be starting any minute.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
112,DAX,"   If he announces another new battle    offensive, it'll spoil dessert.",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
113,JACK,   -- can you hear me? Hello?    Calling Doctor Bashir.,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
114,BASHIR,   Jack?,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
115,JACK,   Hello? Anybody there?,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
116,KIRA,   Did you give them access to the    com-system?,14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
117,BASHIR,"   No, they must've broken in    somehow.",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
118,BASHIR,"    (continuing, excusing     himself)    I'd love to stay and chat about    our impending doom, but...",14   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
119,JACK,   Do something about that noise!,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
120,BASHIR,   What noise?,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
121,JACK,       What kind of sick game are you   people playing?,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
122,BASHIR,   What are you talking about?,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
123,JACK,   Can't you hear it?,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
124,LAUREN,   We complained and two very cute   Engineers came by and said there   was nothing wrong.,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
125,BASHIR,   Wait a minute. Sort of a    high-pitched whine?,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
126,JACK,   Yes. Thank god!,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
127,JACK,       I told you we weren't crazy.,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
128,JACK,   You are a mutant. You are.,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
129,JACK,   Now do something about that noise    or I'll snap her neck.,15   INT. CARGO BAY/TEAM DORM,CARGO BAY/TEAM DORM,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
130,BASHIR,        I called Chief O'Brien... now let    her go.,16   INT. CARGO BAY/TEAM DORM - MOMENTS LATER,CARGO BAY/TEAM DOR,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
131,JACK,   Maybe I'll wait till he gets here.,16   INT. CARGO BAY/TEAM DORM - MOMENTS LATER,CARGO BAY/TEAM DOR,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
132,BASHIR,"   Let her go now, or I'm going to    tell him the noise went away by    itself.",16   INT. CARGO BAY/TEAM DORM - MOMENTS LATER,CARGO BAY/TEAM DOR,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
133,JACK,   You think I want to be doing this?    I'm just making sure things get done.,16   INT. CARGO BAY/TEAM DORM - MOMENTS LATER,CARGO BAY/TEAM DOR,INT.,Statistical Probabilities,1997-09-26,Deep Space Nine,533.txt
