,character,quote,scene,location,view,episode,date,series,file
46,SISKO,   My father always says the way to    a woman's heart is through her    stomach.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
47,KASIDY,"   Ah, so it's my heart you're after.",7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
48,SISKO,   I never could keep a secret.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
49,KASIDY,"   In that case, maybe you could tell    me what all those maintenance    crews are doing in the docking    ring.",7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
50,SISKO,        Just some retrofitting.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
51,KASIDY,   Now you are keeping a secret.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
52,SISKO,   Let's just say we're preparing a    few surprises in case the Dominion    comes through the wormhole.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
53,KASIDY,   Seems like everyone's got the    Dominion on their minds these    days. I hear the Cardassians have    even sealed their borders.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
54,SISKO,   They're worried about being    infiltrated by the Dominion. ,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
55,SISKO ,   The idea that there might be    changelings loose in the Alpha    Quadrant has everyone a little    nervous.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
56,KASIDY,"   All I know is I've got a cargo    hold full of Teresian hardwood    bound for Cardassia Prime and now    I can't deliver it. If you ask    me, I think everyone's being a    little paranoid.    (looks to Sisko for     confirmation)    Aren't they?",7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
57,SISKO,   I hope so.    (doesn't want to talk     about it)    What do you say we forget about    business for a while?,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
58,KASIDY,   I'd say that's a good idea.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
59,DAX,   Dax to Sisko.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
60,SISKO,       Go ahead.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
61,DAX,   I think you'd better get up here.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
62,SISKO,   On my way.       I'll be back as soon as I can.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
63,KASIDY,   I know you will.,7   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
64,DAX,   It just decloaked.,9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
65,SISKO,        That's the new Klingon flagship.,9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
66,DAX,"        The Negh'Var. There's a General    Martok aboard, asking to speak    with you.",9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
67,SISKO,   Put him through.,9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
68,MARTOK,        Captain Sisko. I bring greetings    from your allies in the Klingon    Empire.,9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
69,SISKO,"   Welcome to Deep Space Nine,    General. Is there something I can    do for you?",9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
70,MARTOK,   It has been a long journey. My    men require shore leave.,9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
71,SISKO,   Certainly.  They can come aboard    whenever they like.,9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
72,MARTOK,   Good.,9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
73,MARTOK,   Sowee TAH! ,9   INT. OPS (OPTICAL),OPS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
74,BASHIR,"        Chief, I'm beginning to think    there's no limit to the wonders    you can perform.",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
75,O'BRIEN,"   That's what I like about you,    Julian. You're easily impressed.",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
76,BASHIR,"   Thank you, Quark. Can we get a    little yamok sauce for these sand    peas?",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
77,BASHIR,    (trying to get his     attention)    Quark?,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
78,QUARK,        Listen. Do you hear that?,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
79,BASHIR,   I don't hear a thing.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
80,QUARK,"   Exactly. The ambient noise level    in this room is less than thirty    decibels. On an average day it's    sixty-five. When there're    Klingons in the room, it can go as    high as eighty-five.",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
81,O'BRIEN,"   So what you're saying is, it's    quiet in here.",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
82,QUARK,   Too quiet. Something is terribly    wrong.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
83,BASHIR,   Like what?,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
84,QUARK,   I don't know. But have you ever    met a quiet Klingon before?         And look at the way they're    watching the room. It's like...    they're picking out targets.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
85,QUARK,        Where are you going?,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
86,O'BRIEN,   I thought I'd ask the Klingons    what they're up to.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
87,QUARK,   Don't do that.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
88,O'BRIEN,   Why not?,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
89,QUARK,   I don't want them to know we're on    to them.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
90,O'BRIEN,   Suit yourself.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
91,O'BRIEN,   The secret is positioning the pea    correctly on your hand.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
92,BASHIR,   I thought I did.,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
93,QUARK,"   What are you two doing? I'm    telling you, the Klingons are up    to something.",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
94,BASHIR,"   Calm down, Quark. The Klingons    are our allies.",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
95,QUARK,"   They might be your allies, but    they're not mine.",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
96,O'BRIEN,"   Relax. If something's up with the    Klingons, Captain Sisko will find    out about it.",12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
97,QUARK,   Yeah. But will he tell me?,12   INT. QUARK'S,QUARK'S,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
98,SISKO,"   So what brings you here, General?",14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
99,MARTOK,   A valid question. But first ...,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
100,MARTOK,   Let us be sure we are all who we    say we are.,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
101,KIRA,   You think we're changelings?,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
102,MARTOK,   What I think doesn't matter. The    blood will tell.,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
103,SISKO,    (still waiting for his     answer)    Now that that's over with...,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
104,MARTOK,   We've been sent here to fight    alongside our Federation allies    against the Dominion.,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
105,SISKO,   I appreciate the gesture. But I'm    not sure it's necessary.,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
106,MARTOK,   The Klingon High Council thinks it    is.,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
107,SISKO,   Our communications relay in the    Gamma Quadrant hasn't detected any    signs of Jem'Hadar activity for    quite some time. They seem to be    giving the wormhole a wide berth.,14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
108,MARTOK,"   They will come.         And when they do, we will be ready    for them.",14   INT. WARDROOM,WARDROOM,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
109,DAX,   There you are. We've been looking    all over for you. Malko here just    gave me an amazing massage. I'm    sure if you ask nicely he'd be    willing to do the same for you.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
110,KIRA,   No thanks.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
111,DAX,   Why?,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
112,KIRA,       Because Malko isn't real. He's a    puppet made of holographic light    and replicated matter.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
113,DAX,"        Boys, can you wait outside?",17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
114,KIRA,        Afraid I hurt their feelings?,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
115,DAX,   You really should try to get into    the spirit of things. People come    from all over Trill to visit the    Hoobishan Baths.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
116,KIRA,   And if I'm ever on Trill I'll    visit them too. But we're not on    Trill and this isn't the Hoobishan    Baths. It's a holosuite. Nothing    here is real.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
117,DAX,       And?,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
118,KIRA,   I'm sorry Dax. I just feel...    silly.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
119,DAX,   Good. That's what a holosuite's    for. To have a good time. All    you have to do is relax and use    your imagination.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
120,KIRA,   I guess I don't have much of an    imagination.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
121,DAX,   Of course you do. Everyone does.   Didn't you used to play make-   believe when you were a kid?,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
122,KIRA,        Yeah. I used to make-believe that    all the Cardassians would stop    killing Bajorans and just go away.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
123,DAX,"   I'm sorry, I didn't mean--",17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
124,KIRA,"        No. I'm the one who's sorry. I    guess I've never gotten much use    out of my imagination.        I mean, look at me. You planned    a fun evening for us and all I can    do is sit here and worry about    Klingons.",17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
125,DAX,"   You can worry about them tomorrow.    From what I hear, they aren't    going anywhere.        And as for your underdeveloped    imagination, I prescribe a strict    regimen of exercise... starting    immediately.",17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
126,KIRA,"   All right, I'll give it a try.",17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
127,DAX,   That's all I ask.        Come on. Malko couldn't have    gotten far.,17   INT. TRILL PUBLIC BATHS (HOLOSUITE),TRILL PUBLIC BATHS,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
128,GARAK,        Fascinating. So both the cup and    the liquid are merely extensions    of your body.,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
129,ODO,"   That's correct. And if I want to, I    can even drink the liquid,   reabsorb it, and produce new    ""coffee"" in the cup.",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
130,ODO,        This way I can give the illusion    that I'm sharing in the dining    experience.,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
131,GARAK,   Very thoughtful.,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
132,ODO,"   So, perhaps you'd like to tell me    what's bothering you?",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
133,GARAK,   Why do you think something's    bothering me?,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
134,ODO,   Because you're almost done with    your meal. It usually takes you    twice as long to eat your    breakfast.,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
135,GARAK,   Does it?,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
136,ODO,"   In my experience, most mornings    you're more interested in talking    than eating.",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
137,GARAK,   Maybe I'm just hungry today.,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
138,GARAK,"   Tell me, Odo, have you heard any    news from Cardassia lately?",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
139,ODO,   Not since they sealed their    borders.,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
140,GARAK,"   Well I have.  And frankly I don't    like what I've been hearing.    Rumors of uprisings, civil    disturbances. All very alarming.",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
141,ODO,   I didn't know you still had    friends inside the Empire.,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
142,GARAK,"        One or two. But now I can't even    get through to them.        I'm worried. With the destruction    of the Obsidian Order and the    threat of the Dominion, these are    unsettling times for Cardassia.",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
143,ODO,"   They're unsettling times for    everyone. But, if I hear    anything, I'll let you know.",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
144,GARAK,"   I'd appreciate that, Constable.",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
145,ODO,   Excuse me a moment.,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
146,DREX,        So what is it that you do on this    station?,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
147,ODO,        May I help you?,20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
148,DREX,   Lohd Zoss-lee chaw-KU sohk jaTAL?   (Does your mother let you talk to    men?),20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
149,GARAK,"   Actually, I'm not sure Constable    Odo has a mother.",20   INT. REPLIMAT,REPLIMAT,INT.,The Way of the Warrior,1995-07-07,Deep Space Nine,474.txt
