,character,quote,scene,location,view,episode,date,series,file
18,EZRI,   I did meet with the Evaluation    Board several times.,1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
19,SISKO,   And?,1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
20,EZRI,"   They gave me some books to    read... some counseling... but    once the host and the symbiont    are joined, there's really not    much they can do.         My parents, my friends, my    crewmates... it's like they don't    know me anymore -- which is    understandable since I hardly    know myself.         That's why I took a leave of    absence and came here. If anyone    can help me through this, it's    you.",1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
21,SISKO,"   I'll do all I can, but the truth    is, we're leaving for Tyree...",1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
22,EZRI,   Fine. I'll come with you.,1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
23,JAKE,   You don't even know why we're   going.,1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
24,EZRI,   It doesn't matter.,1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
25,EZRI,       When do we leave?,1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
26,SISKO,   Today.,1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
27,EZRI,   Great. It'll be like old times.        Except different.,1    INT. SISKO'S RESTAURANT - DAY,SISKO'S RESTAURAN,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
28,WORF,"        Jadzia Dax Vond Shoo-vwee Dun Mahh-   kekh Huh-Koo-Vahm Jeh Yin-Moj Mah-   Mukh. Sto-vo-kor Pah-Dahkh-tin Baht-   leh el-eegh-cha yay-moj. (We dedicate    this mission and our lives to the    memory of a great warrior, Jadzia Dax.    Through our victory, she will enter    the sacred halls of Sto-vo-kor.)",4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
29,QUARK,"   Quark, son of Keldar, reporting for --",4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
30,QUARK,   Did I come at a bad time?,4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
31,O'BRIEN,"   What are you doing here, Quark?",4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
32,QUARK,   Same thing you are. I'm    volunteering for this mission.,4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
33,MARTOK,"   Why? You're a bartender, not a    warrior.",4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
34,QUARK,"   True, but I loved Jadzia as much    as anyone in this room.        With maybe one or two    exceptions...    (getting back to the     point)    And I'm willing to pledge my life    to see that she gets into Sto-vo-kor.",4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
35,MARTOK,    (pleased with     Quark's words)    Perhaps there is some Klingon in    you after all.,4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
36,QUARK,   I wouldn't go that far.    So why all the cutlery?,4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
37,MARTOK,   We shed our blood to prove we are    not frightened of death.,4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
38,QUARK,   Can't you just take my word for    it?,4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
39,QUARK,   Oww! That hurts.,4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
40,O'BRIEN,   It's supposed to hurt.,4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
41,WORF,        YuWee-modge. Baht-leh-modge.    Yay-Dodge. (Blood. Honor.    Glory.),4    INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
42,EZRI,   This is so embarrassing.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
43,SISKO,   Don't worry about it. It's not    your fault.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
44,EZRI,"   I'm a trained Starfleet officer.    I have no business getting space    sick. But ever since I was given    the symbiont, warp speed makes me    a little queasy.",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
45,JAKE,       A little queasy... ?,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
46,JOSEPH,"   The main thing is that the control    panel's all cleaned up... so if    one of you would like to get back    into the pilot's seat, it would    sure make me feel better.",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
47,JOSEPH,   Not that I don't trust the    computer.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
48,JAKE,   You just prefer the human touch.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
49,JOSEPH,   That's why you won't find a food    replicator anywhere in my    restaurant.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
50,EZRI,   Please -- let's not talk about    food.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
51,JOSEPH,   Do you need to lie down?,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
52,EZRI,"   I'm fine, really.",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
53,JOSEPH,"   Well, it's time for my nap.",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
54,JAKE,   You're sure you're all right?,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
55,EZRI,        But I wish I could stop thinking    about Torias.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
56,JAKE,"   Torias Dax? He was one of your    previous hosts, wasn't he?",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
57,EZRI,        He died in a shuttle accident.    I still remember those last few    seconds before the crash...        Maybe I don't belong in Starfleet    anymore...        Aren't you glad I came along?,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
58,JAKE,"   Actually, I am.    (with a glance over     to his father)    My dad seems a lot happier since    you showed up.",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
59,EZRI,        One iced raktajino.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
60,EZRI,"   I know you've been worried about    your father, Jake... but he's    going to be all right.",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
61,JAKE,   What makes you so sure?,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
62,EZRI,"   Because I've known him a long    time. Besides, it's my job to    know these things. I'm a ship's    counselor -- actually, an    assistant ship's counselor.",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
63,JAKE,   You're a therapist?,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
64,EZRI,   Is it that surprising?,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
65,JAKE,   A little.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
66,EZRI,   You know I wasn't always so...    confused. Before I was joined I    was considered a very promising    young officer.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
67,EZRI,   That's horrible. I hate    raktajino.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
68,JAKE,   Then why'd you order it?,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
69,EZRI,   Because...    (trying to sort it     out)    Curzon liked it...,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
70,JAKE,   So did Jadzia.,8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
71,EZRI,"   Well, I don't. I have to learn    to control some of these urges.",8    INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
72,ROSS,"   I want you to know, colonel, I'm    as outraged as you are.",11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
73,ROSS,   The Romulans have no business    placing weapons on Derna.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
74,KIRA,   I'm glad we're in agreement. So    what do you suggest we do about    it?,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
75,ROSS,   The Federation has already sent a    strong protest to the Romulan    Senate condemning their action.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
76,KIRA,   That's a start. What happens   next?,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
77,ROSS,   They've already issued a formal    protest of our protest.        Politics.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
78,KIRA,   You still haven't answered my    question.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
79,ROSS,"   Don't worry, colonel.    Eventually, the Romulans will    remove those weapons.",11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
80,KIRA,"   When? Are we talking days,    weeks, months?",11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
81,ROSS,        I don't know -- but it will    happen.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
82,KIRA,"   Now you're starting to sound like    a politician, admiral.",11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
83,ROSS,        Maybe so.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
84,ROSS,"   But facts are facts, colonel.    There's no way the Bajorans are    going to drive the Romulans off    Derna. Not without help, anyway.    And the Federation isn't going to    provide that help. Not now.        Is that clear?",11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
85,KIRA,   We're just not as important to    the war effort as the Romulans.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
86,ROSS,   That's a harsh way to put it.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
87,KIRA,   The truth often is.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
88,ROSS,"   I really would like to help you,    colonel, but my hands are tied.",11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
89,KIRA,"   Well, luckily, mine aren't.",11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
90,ROSS,   Meaning what?,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
91,KIRA,   Our scans show that the weapons    aren't fully operational yet.    They're still missing launch    sequencers. I'm going to make    sure those sequencers never reach    Derna.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
92,ROSS,   How?,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
93,KIRA,   I'll set up a blockade.,11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
94,ROSS,"   Colonel, if you do that, you're    going to have a fight on your    hands... a fight you can't win.",11   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
95,SISKO,   We've entered orbit. Prepare to    beam down.,13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
96,JAKE,   Why can't we use the ship's    scanners to find the Orb?,13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
97,EZRI,   There's too much ionization in    the atmosphere. It'll interfere    with our sensors.,13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
98,SISKO,        You sure you don't want to stay    here and wait for us?,13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
99,JOSEPH,   And miss all the excitement? Not    a chance.,13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
100,SISKO,"   All right. But make sure you're    carrying plenty of water packs.         That goes for you, too. It's dry    down there...",13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
101,,"   Doctor Wykoff, please report to    Isolation Ward Four.",13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
102,,"   Doctor Wykoff, to Isolation Ward   Four. Immediately.",13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
103,SISKO,   Did you hear that?,13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
104,EZRI,   Hear what?,13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
105,SISKO,   Forget it.,13   INT. RUNABOUT,RUNABOUT,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
106,EZRI,"    (looking at a     tricorder)    If there's an Orb buried around    here, my tricorder's not picking    it up.",15   EXT. THE DESERT OF TYREE - DAY (OPTICAL) (LOCATION),THE DESERT OF TYREE - DAY,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
107,SISKO,   It's out there someplace... I    know it. That's why the Prophets    sent me here...,15   EXT. THE DESERT OF TYREE - DAY (OPTICAL) (LOCATION),THE DESERT OF TYREE - DAY,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
108,EZRI,   Did they give you any hint which    way we should go?,15   EXT. THE DESERT OF TYREE - DAY (OPTICAL) (LOCATION),THE DESERT OF TYREE - DAY,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
109,SISKO,       That way.,15   EXT. THE DESERT OF TYREE - DAY (OPTICAL) (LOCATION),THE DESERT OF TYREE - DAY,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
110,JAKE,   The Prophets have spoken.,15   EXT. THE DESERT OF TYREE - DAY (OPTICAL) (LOCATION),THE DESERT OF TYREE - DAY,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
111,EZRI,   I hope he heard them right.,15   EXT. THE DESERT OF TYREE - DAY (OPTICAL) (LOCATION),THE DESERT OF TYREE - DAY,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
112,O'BRIEN,"   -- once we're close enough, we    can fire an EM pulse at the sun.",17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
113,QUARK,   The sun? I thought we were    trying to destroy a shipyard.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
114,O'BRIEN,   We are.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
115,QUARK,        Do you understand what he's    talking about?,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
116,BASHIR,   Always.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
117,QUARK,   Then you explain it.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
118,WORF,"   We're going to fly toward the    molten heart of the sun, so close    that our ship will glow like a    flaming comet.",17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
119,BASHIR,"   Hopefully, we won't have to get    that close...",17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
120,O'BRIEN,   Just close enough to trigger a    solar plasma ejection. ,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
121,O'BRIEN ,   The explosion should incinerate    anything within a hundred million    kilometers.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
122,MARTOK,   Including the shipyard.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
123,WORF,   It will be a glorious firestorm    that will illuminate the gates of    Sto-vo-kor itself and provide a    fitting welcome for Jadzia.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
124,QUARK,   The things we do for love,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
125,QUARK,   Did you see that?,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
126,O'BRIEN,   See what?,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
127,QUARK,   The way he glared at me.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
128,BASHIR,   He always glares at you.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
129,QUARK,"   Well I'm sick of it. We're    risking our lives to help Jadzia    get into Sto-vo-kor. The very    least Worf could do is show us    some appreciation. I mean is it    so hard to say ""thank you?""",17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
130,BASHIR,   Thank you.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
131,QUARK,"   Nice try, doctor, but I want to    hear it from him.",17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
132,O'BRIEN,        Quark -- don't do this...,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
133,QUARK,    (building up a head     of steam)    Do what?        All I'm asking for are two little    words...,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
134,WORF,   Be quiet.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
135,QUARK,        That's two words all right. Just    not the two I was hoping for.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
136,WORF,   Why should I feel any gratitude    toward you? I owe you nothing.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
137,WORF,"   You're not here to help Jadzia    get into Sto-vo-kor -- you're    here because you wish to convince    yourselves that you were worthy    of her.        But the truth is, none of you    could ever hope to be worthy of    Jadzia Dax or even understand the    kind of woman she was.        It's you who should be thanking    me, Ferengi.",17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
138,WORF ,   For allowing you to come on this   mission and pay honor to her   memory.,17   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
139,JOSEPH,    (eyes straight     ahead)    I wish you'd stop doing that.,20   EXT. TYREE - DESERT - DAY,TYRE,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
140,JAKE,   Doing what?,20   EXT. TYREE - DESERT - DAY,TYRE,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
141,JOSEPH,   Looking at me like you expect me    to keel over any second.,20   EXT. TYREE - DESERT - DAY,TYRE,EXT.,Shadows and Symbols,1998-07-15,Deep Space Nine,552.txt
