,character,quote,scene,location,view,episode,date,series,file
10,MELANIE,   I can't believe I'm really here.    Talking to you. You're my    favorite author... of all time.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
11,OLD JAKE,        You should read more...,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
12,MELANIE,        I mean it. Your books... they're    so insightful...,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
13,OLD JAKE,      I'm glad you like them.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
14,OLD JAKE,   There. Good as new.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
15,MELANIE,   Thank you.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
16,OLD JAKE,   I didn't realize people still read     my books.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
17,MELANIE,"   Of course they do. A friend     recommended Anslem to me and I     read it straight through, twice in     one night.",1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
18,OLD JAKE,       Twice in one night... ?,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
19,MELANIE,"   It made me want to read everything     you'd ever written, but when I     looked, all I could find were your     ""Collected Stories."" I couldn't     believe it.",1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
20,MELANIE ,"   I'd finally found someone whose     writing I really admired, and he'd     only published two books.",1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
21,OLD JAKE,"   Not much to show for a life's     work, is it? I'm going to get us     some tea.",1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
22,MELANIE,"   I savored those stories, read them     slowly, one each day. And when I     was finished, I wished I hadn't     read them at all.",1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
23,MELANIE,   So that I could read them again...     like it was the first time.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
24,OLD JAKE,"   There's only one ""first time"" for     everything, isn't there?          And only one last time, too. You     think about that when you get to     be my age. That today might be     the last time you... sit in a     favorite chair... watch the rain     fall... enjoy a cup of tea.",1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
25,MELANIE,         Can I ask you something... ?,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
26,MELANIE,   Why did you stop writing?,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
27,OLD JAKE,         I lost my favorite pen... just     couldn't seem to get any work done     without it.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
28,MELANIE,    You're joking.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
29,MELANIE,    You weren't even forty when you     stopped writing... I've never     understood why you gave it up.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
30,OLD JAKE,   It's a long story...,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
31,MELANIE,   I have time.         Tell me. Please.,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
32,OLD JAKE,"   If you'd shown up yesterday, or    last week... I'd have said no and    sent you on your way. But here    you are, today of all days.    Somehow... it seems like the right    time for me to finally tell this    story...",1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
33,OLD JAKE,   It begins many years ago... when    I was eighteen... and the worst    thing that could happen to a young    man happened to me... my father    died...,1    INT. JAKE SISKO'S HOUSE - NIGHT (DISTANT FUTURE),JAKE SISKO'S HOUSE - NIGHT,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
34,OLD JAKE,"   We were very close, my father and    I. Partly because we'd lost my    mother five years earlier...",5    INT. JAKE'S HOUSE (CONTINUOUS) (DISTANT FUTURE),JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
35,MELANIE,   I know.        I read a biography about you.,5    INT. JAKE'S HOUSE (CONTINUOUS) (DISTANT FUTURE),JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
36,MELANIE,        It said you stopped writing so you    could conduct scientific    research... ?,5    INT. JAKE'S HOUSE (CONTINUOUS) (DISTANT FUTURE),JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
37,OLD JAKE,   It's not... quite that simple...,5    INT. JAKE'S HOUSE (CONTINUOUS) (DISTANT FUTURE),JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
38,OLD JAKE,"   You see, right before my father    died, I was working on a short    story. I don't remember what it    was about... but I do know that I    was taking it very seriously. I    worked on it night and day for    weeks... but I couldn't seem to    make any headway, and it was    making me miserable.",5    INT. JAKE'S HOUSE (CONTINUOUS) (DISTANT FUTURE),JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
39,OLD JAKE ,"        I suppose my father thought I    needed to take a break, because he    insisted I come to the Gamma    Quadrant with him to watch the    wormhole undergo what they call a    subspace inversion...",6    INT.  DEEP SPACE NINE - JAKE'S BEDROOM (PRESENT), DEEP SPACE NINE - JAKE'S BEDROOM,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
40,OLD JAKE ,   Of course what he didn't realize    was that I could hide away on the    Defiant just as easily as I    could on the station...,7    EXT. SPACE - THE DEFIANT (OPTICAL) (PRESENT),SPACE - THE DEFIANT,EXT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
41,JAKE,   Yeah.,8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
42,SISKO,"   Come on, Jake. This only happens    once every fifty years. You'll    never forgive yourself if you miss    it.",8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
43,JAKE,   I'll be right there.,8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
44,SISKO,   You said that ten minutes ago.,8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
45,JAKE,   I just want to get this paragraph    right.,8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
46,SISKO,        I thought you were going to put    that aside for a while.,8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
47,JAKE,"   I tried, but it's all I can think    about.",8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
48,SISKO,"   I'm no writer, but if I were, it    seems to me that I'd want to poke    my head up once in a while and    take a look around... see what's    going on.        It's life, Jake; you can miss it    if you don't open your eyes.",8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
49,SISKO,"        What do you say we go up to the    bridge, watch the wormhole do its    thing, then I'll read what you've    got and we can talk about it.        Deal?",8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
50,JAKE,   Deal.,8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
51,SISKO,   Sisko to Bridge. What happened?,8    INT. DEFIANT - JAKE'S QUARTERS (PRESENT),DEFIANT - JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
52,DAX,   The wormhole's gravimetric field    is surging...,8A   INT. DEFIANT - BRIDGE (OPTICAL),DEFIANT - BRIDGE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
53,SISKO,   Pull us back to a safe distance.,8B   INT. JAKE'S QUARTERS,JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
54,DAX,"        I'm on it, Benjamin. But we've    got another problem. Power output    from the warp core just jumped off    the scale.",8B   INT. JAKE'S QUARTERS,JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
55,SISKO,"   Sisko to Engineering.         Engineering, report.",8B   INT. JAKE'S QUARTERS,JAKE'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
56,SISKO,"        Dax, I'm going to find out what's    happening down there.        Stay here.",11   INT. DEFIANT - CORRIDOR (PRESENT),DEFIANT - CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
57,OLD JAKE ,"   Most of the time, I knew enough to    do what my father told me... but    that day, for some reason, I    didn't...",11   INT. DEFIANT - CORRIDOR (PRESENT),DEFIANT - CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
58,SISKO,"        Sisko to Sickbay, I need a medical    team down here right away.",12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
59,DAX,"   Dax to Sisko, the warp coils are    locked into a feedback loop...    You've got to realign them or the    core's going to blow...",12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
60,SISKO,   I'm on it.,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
61,SISKO,"   Jake, get me an interphasic    compensator.",12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
62,COMPUTER,   Warning. Warp core breach in    fifty seconds.,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
63,SISKO,"        Dax, you'd better stand by to    eject the core.",12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
64,DAX,   We can't. The ejection system is    off-line.,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
65,SISKO,        Where's that compensator?,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
66,JAKE,        It's not here... got it.,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
67,COMPUTER,   Warning. Warp core breach in    thirty seconds.,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
68,SISKO,   I'm going to try shunting the    excess power out through the    deflector array.,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
69,SISKO,       Just a little more...,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
70,SISKO,   There...,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
71,JAKE,   No!,12   INT. DEFIANT - ENGINEERING (OPTICAL) (PRESENT),DEFIANT - ENGINEERING,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
72,OLD JAKE,   He was gone...,13   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
73,MELANIE,"        I'm not sure I could ever get over    losing someone like that, right in    front of my eyes...",13   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
74,OLD JAKE,"   People do. Time passes, they    realize that the person they lost    is really gone... and they heal.",13   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
75,MELANIE,   Is that what happened to you?,13   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
76,OLD JAKE,   No... I suppose not.,13   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
77,OLD JAKE,   There was a memorial service    aboard the station.,13   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
78,OLD JAKE ,"   People came forward and talked    about my father, what they    remembered most about him... why    they would miss him...",14   INT. DEEP SPACE NINE - PROMENADE (PRESENT),DEEP SPACE NINE - PROMENADE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
79,OLD JAKE ,"   I didn't step forward... I    couldn't... I felt that no matter    what I said about him, I'd be    leaving so much more out... and    that didn't seem right...",14   INT. DEEP SPACE NINE - PROMENADE (PRESENT),DEEP SPACE NINE - PROMENADE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
80,OLD JAKE ,"        Everyone went out of their way to    look after me, especially Dax.    She was my father's closest    friend, and I guess she felt    responsible for me.         After a few months...",15   INT. SISKO'S QUARTERS (PRESENT) ,SISKO'S QUARTERS,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
81,OLD JAKE ,"        ... things started returning to    normal... for everyone else, that    is...",16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
82,OLD JAKE ,   I tried to put on a brave face...    I didn't want people worrying    about me more than they already    were...,16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
83,NOG,   I'm almost done. We have    Holosuite Three for half an hour.,16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
84,JAKE,   Great...,16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
85,QUARK,"   Nog, get down to the storeroom and    bring up five kegs of Takarian mead.",16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
86,NOG,"   Yes, Uncle.",16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
87,NOG,"        Sorry, it looks like we're going    to lose our holosuite reservation.",16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
88,QUARK,"   You know, Nog, things seem to be    slowing down a bit.",16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
89,QUARK,   I'll have someone else bring up    the kegs. You and Jake go have    some fun.,16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
90,NOG,    (looking around at the     hopping crowd)    Are you sure?,16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
91,QUARK,   Go. Now. Before I change my    mind.,16   INT. QUARK'S (PRESENT),QUARK'S,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
92,NOG,"   Next time we go ion surfing,    remind me to keep clear of those    whip curls.",17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
93,JAKE,   I don't know if I really want to   try it again...,17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
94,NOG,"   You know, Jake... I'm going to be    gone soon... we probably won't see    each other for a while.",17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
95,JAKE,   I know...,17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
96,NOG,   So... what are your plans?,17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
97,JAKE,   I was thinking about taking that    deferred admission and going to    Pennington in the fall...,17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
98,NOG,        That'd be great. We'd both be on    Earth.,17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
99,JAKE,   But maybe I'll just stick around    here... I haven't decided yet.,17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
100,JAKE,   It's late... I think I'll turn    in...,17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
101,NOG,   Okay...,17   INT. HABITAT RING CORRIDOR (PRESENT),HABITAT RING CORRIDOR,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
102,SISKO,       Jake... ?,18   INT. JAKE'S BEDROOM (PRESENT),JAKE'S BEDROOM,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
103,JAKE,   Dad... ?,18   INT. JAKE'S BEDROOM (PRESENT),JAKE'S BEDROOM,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
104,SISKO,   What... what happened... ?,18   INT. JAKE'S BEDROOM (PRESENT),JAKE'S BEDROOM,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
105,OLD JAKE,   I told Dax about what'd    happened... how it felt so    real... not like a dream at all...         -- and she very kindly obliged me    and did a thorough scan of my    room. I felt vaguely    ridiculous... like a child    insisting his parents check under    his bed for monsters.,20   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
106,OLD JAKE,"   She said it was probably just a    nightmare, and I did my best to    put the whole episode out of my mind.",20   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
107,OLD JAKE,   I puttered around the station for    the next eight or nine months.    Nog was off at Starfleet... ,20   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
108,OLD JAKE ,"        -- my stories stubbornly refused    to write themselves... so I    filled my time playing dom-jot...   and trying not to think about how    alone I felt...        Dax and the others were worried    about me... but before long, they    had bigger things to worry about.",20   INT. JAKE'S HOUSE (DISTANT FUTURE) ,JAKE'S HOUSE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
109,OLD JAKE ,   Tensions with the Klingons were    continuing to rise...,21   EXT. SPACE - DEEP SPACE NINE (OPTICAL) (PRESENT) ,SPACE - DEEP SPACE NINE,EXT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
110,OLD JAKE ,"   My father was a kind of religious    figure to the Bajoran people, and    when he died, they took it as a    sign from the Prophets that the    Federation wouldn't be able to    protect them from the Klingons.    Eventually, Bajor entered into a    mutual defense pact with the    Cardassians, and the Klingons    didn't like that at all.",22   INT. PROMENADE (PRESENT) ,PROMENADE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
111,ODO,"   There are plenty of seats on the    transport, and there's another one    leaving in just two hours. That's    it, move along... thank you.",22   INT. PROMENADE (PRESENT) ,PROMENADE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
112,OLD JAKE ,"   The station's civilian population    was leaving en masse... they knew    that if war broke out against the    Klingons, Deep Space Nine was    going to be on the front line.",22   INT. PROMENADE (PRESENT) ,PROMENADE,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
113,KIRA,"   Jake, where are you going... ?",23   INT. PROMENADE - UPPER LEVEL (PRESENT) ,PROMENADE - UPPER LEVEL,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
114,JAKE,   I thought I'd watch the ships    leaving from one of the upper    pylons...,23   INT. PROMENADE - UPPER LEVEL (PRESENT) ,PROMENADE - UPPER LEVEL,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
115,WORF,   You should be on one of those    ships.,23   INT. PROMENADE - UPPER LEVEL (PRESENT) ,PROMENADE - UPPER LEVEL,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
116,JAKE,"   I don't have to go, do I?",23   INT. PROMENADE - UPPER LEVEL (PRESENT) ,PROMENADE - UPPER LEVEL,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
117,KIRA,"   This is a voluntary resettlement,    not an evacuation.",23   INT. PROMENADE - UPPER LEVEL (PRESENT) ,PROMENADE - UPPER LEVEL,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
118,WORF,   But it would be prudent for you to    leave at this time.,23   INT. PROMENADE - UPPER LEVEL (PRESENT) ,PROMENADE - UPPER LEVEL,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
119,OLD JAKE ,   I suppose I wasn't feeling very    prudent that day... because I    ignored their advice...,23   INT. PROMENADE - UPPER LEVEL (PRESENT) ,PROMENADE - UPPER LEVEL,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
120,KIRA,   Jake... ?,23A  INT. UPPER PYLON (PRESENT),UPPER PYLON,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
121,KIRA,   I want to talk to you about    something.,23A  INT. UPPER PYLON (PRESENT),UPPER PYLON,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
122,KIRA,   I spoke with your grandfather...   he told me he'd asked you to come    live with him.,23A  INT. UPPER PYLON (PRESENT),UPPER PYLON,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
123,KIRA,"   Even if this sector weren't on the    brink of war, I'd still like to    see you leave the station.",23A  INT. UPPER PYLON (PRESENT),UPPER PYLON,INT.,The Visitor,1995-07-31,Deep Space Nine,476.txt
