,character,quote,scene,location,view,episode,date,series,file
0,ROM,   ... that's why the lady... that's    why the lady... that's why the    laaaaaady is a scamp.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
1,ROM,   So? What do you think?,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
2,VIC,"   Not bad, but the lady is a tramp,    not a scamp.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
3,ROM,"        Tramp, right. So do I get the ""gig?""",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
4,VIC,"        Sorry, pallie.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
5,ROM,   But Doctor Bashir said you're    looking for an opening act and I    love to sing.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
6,VIC,"   I can tell. But two singers on    the same bill... that's a one-way    ticket to deadsville. I need    someone to warm-up the audience    for me -- you know, a comic.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
7,ROM,   A comic?,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
8,VIC,   A comedian -- someone who can   make people laugh.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
9,ROM,   I can do that. My brother tells   me people are always laughing at   me.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
10,VIC,"   That may be true -- but this is a   holosuite program, capice?",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
11,ROM,   So?,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
12,Vic,   So you're not a hologram.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
13,ROM,       Life can be so unfair.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
14,BASHIR,"   Hey, Vic -- you got a minute?",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
15,ROM,"   Forget it, he's not hiring.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
16,BASHIR,       What's wrong with him?,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
17,VIC,"   Showbiz -- it can break your   heart. So what can I do for   you, pallie?",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
18,BASHIR,   Did you get a chance to make   those audio recordings for me?,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
19,VIC,   All your favorite hits.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
20,BASHIR,"   That's great, Vic. Thanks.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
21,VIC,   My pleasure -- but these songs    are four hundred years old... you    sure the troops on the front    lines want to hear them?,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
22,BASHIR,"   The songs may be old, but when    you sing them, they sound brand    new.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
23,VIC,"   When you put it that way, I wish    I was going on the supply run    with you... I could make some    personal appearances... sing a    few songs, tell a few jokes...    you know, put together a regular    USO show.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
24,BASHIR,"   Sorry Vic, but I'm afraid there    aren't any holosuites where we're    going.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
25,VIC,"        Rom's right... life can be    unfair.        You know, pallie -- sometimes    being a hologram can be a real    pain in the asometric photons.",1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
26,BASHIR,   I'll see you when I get back.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
27,VIC,        You know where to find me.,1    INT. HOLOSUITE - LAS VEGAS LOUNGE - NIGHT,HOLOSUIT,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
28,ODO,   I thought I might find you    here...,2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
29,ODO,   The new security protocols you    requested.,2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
30,SISKO,"   I think that's what I'm going to    remember most about this war...    looking through casualty reports.    Sometimes it feels like that's    all I do... stare at the names of    the dead.        When the war started, I used to    read every name... I felt it was    the least I could do to honor    their sacrifice. But lately, all    the names have begun to blur    together...",2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
31,ODO,   That's understandable.,2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
32,SISKO,   Maybe...,2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
33,KIRA,   Ops to Captain Sisko.,2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
34,SISKO,"    (touching his com     badge)    Go ahead, colonel.",2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
35,KIRA,   The Defiant is ready for    departure.,2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
36,SISKO,   On my way.,2A   INT. WARDROOM,WARDROOM,INT.,PRONUNCIATION GUIDE,1998-09-16,Deep Space Nine,558.txt
