,character,quote,scene,location,view,episode,date,series
0,BASHIR,"   Another three centimeters to the    right and you would've severed the    brachial artery.        Auto-suture.    (she hands him the     device)    And if that had happened, you    would've bled to death right there    in the holosuite.",1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
1,MARTOK,"   The human fascination with ""what    might have been"" is tiresome,    doctor. The artery was not    severed and I am not dead.",1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
2,BASHIR,   Oh. Well. Forgive me for boring    you. Let me get right to the    point.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
3,BASHIR,        You're acting like a fool.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
4,MARTOK,   Your... observation is noted. But    spending two years in a Dominion    prison camp has dulled my    reflexes. This...       ... only proves that I need    further training.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
5,BASHIR,"   Turning off the holosuite safety    protocols during a battle    simulation is a dubious idea    at best. For a man with only one eye    it's idiotic. Now, if you'd like    to consider an ocular    replacement...",1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
6,MARTOK,   I do not want an artificial eye.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
7,BASHIR,   Then accept the fact you have a    disability and stop acting like --,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
8,MARTOK,        There are limits to how far I will    indulge you.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
9,COM,"   General Martok, there is a    priority message for you from the    Klingon High Council.",1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
10,BASHIR,   You're done here.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
11,MARTOK,        Route the message to my quarters.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
12,COM,   Acknowledged.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
13,MARTOK,   Doctor... thank you.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
14,BASHIR,   If you really want to thank me...    don't walk in here dripping blood    anymore.       It takes days to get it out of the    carpet.,1    INT. INFIRMARY,INFIRMARY,INT.,,1997-02-13,Deep Space Nine
15,WORF,   Check it now.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
16,NOG,"        Still no increase in phaser relay    efficiency, sir. The through-put    reading is steady at one four    eight point seven.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
17,WORF,   Have you initialized the interface    program?,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
18,NOG,"   Yes, and then I charged the pre-   fire chamber and recalibrated the    emitter stage. This thing just    doesn't work!",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
19,NOG,        Sir.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
20,WORF,   Very well. We will start over.    Go to the Engine Room and download    the operating system into the    computer core one file at a time.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
21,NOG,"   Aye, sir.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
22,NOG,"        Good evening, general.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
23,MARTOK,   Cadet.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
24,WORF,   General. I did not expect you    until twenty-two hundred hours.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
25,MARTOK,   I must cancel our appointment. I    have received new orders from the    High Council -- a mission of some    importance... I must prepare.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
26,WORF,   Of course. May glory and honor    follow you on your journey.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
27,NOG,"   Excuse me, sirs?",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
28,NOG,       If I could just... slip by... ?,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
29,WORF,   How is your shoulder?,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
30,MARTOK,   Doctor Bashir has made the    necessary repairs -- and I told    him it was a holosuite accident.    He would not understand the need    to draw blood in a warrior's    training exercise.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
31,WORF,"   Few humans would. However, I do    apologize again for the    inconvenience. I did not intend    to cause so much damage.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
32,MARTOK,   I am the one who did not parry the    blow in time. A simple and    foolish mistake -- one that I    would not have made two years ago.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
33,WORF,   You have made great progress.    Your fighting skills will return    in time.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
34,MARTOK,   Yes...,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
35,WORF,   Can you discuss your mission?,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
36,MARTOK,"   Three days ago, the battle cruiser    B'Moth began a patrol near the    Cardassian border. They have not    been heard from since and have    been reported as missing.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
37,WORF,   It is possible she was destroyed    by the Dominion. The Jem'Hadar    attacked a Federation starship    near the border less than a week    ago.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
38,MARTOK,"   That is our assumption as well,    but we must be certain. So I am    being given command of a Bird of    Prey -- the Rotarran -- to conduct    a search for the B'Moth.         This will be the first time I have    led troops in the field since    my... confinement by the    Dominion.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
39,WORF,   It must be... an exciting    prospect.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
40,MARTOK,"   I tell you, Worf -- without shame --    that there were days in that    prison camp... when the thought    that I would never again set foot    on a Klingon vessel... made me    weep like an old woman.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
41,WORF,   I envy you the days ahead. It    will be a glorious adventure.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
42,MARTOK,"   An adventure that we could share,   my friend. I need someone who I    can trust at my side. Someone    whose loyalty I can count on.        Worf, son of Mogh... I ask you to   join me on this mission as my    friend... and as my first    officer.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,,1997-02-13,Deep Space Nine
43,SISKO,"   I told the General I'm inclined to    grant his request for your    services, commander. I can    certainly understand why he'd want    you along -- you're a fine    officer. But I'm not sure why you    want to go on this mission.",5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
44,WORF,   It is... a great honor to be asked    to serve under General Martok.         And... he saved my life in the    Dominion prison camp.,5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
45,SISKO,   Oh? You didn't put that in your    mission report.,5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
46,WORF,   It was a personal matter -- not    something that belongs in an    official report.,5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
47,WORF,"        You... know that I was forced to   fight the Jem'Hadar guards in the    camp...        Each day they would call me to the    ring and each day I would fight.    But then, there came a day when    I... wavered.",5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
48,SISKO,   You mean you didn't want to go    back into the ring?,5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
49,WORF,"   No. I mean that I considered    letting them kill me. It seemed    like the only way out.        Just before I went into the ring,    Martok turned to wish me    success... and then he saw what    I was planning -- saw it in my    eyes. It was a moment of    Tova'dok.",5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
50,SISKO,   Of what?,5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
51,WORF,"   There is no human word for it. It    is a moment of... clarity between    two warriors on the field of    battle. Much is said without the    need for words. In that moment,    Martok knew what was in my mind.        Once I realized that he saw my    intention to give up, I could no    longer go through with it. I went    back into the ring... and fought    once more.",5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,,1997-02-13,Deep Space Nine
