,character,quote,scene,location,view,episode,date,series
0,QUARK,   What can I get for you?,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
1,EZRI,   A Til'amin froth for me.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
2,BASHIR,   Romulan ale.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
3,ODO,   A glass of springwine.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
4,QUARK,"   Since when do you drink   springwine -- or anything else,   for that matter?",1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
5,ODO,   It's for Kira. She should be   getting out of services any   minute.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
6,BASHIR,   Here she is.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
7,ODO,   How was it?,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
8,KIRA,   Beautiful.    ,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
9,KIRA ,   Ranjen Telna gave a very moving   sermon.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
10,EZRI,   What was it about?,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
11,KIRA,   How important it is to be able to   forgive people who've wronged us.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
12,ODO,   Two hours on forgiveness?,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
13,BASHIR,   It's a big subject.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
14,KIRA,       What's wrong?,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
15,ODO,   Nothing. It's just... you spend   so much time in services.   Sometimes it makes me wish I was   a believer so we could go   together.,1    INT. QUARK'S,QUARK'S,INT.,"""Covenant""",1998-09-28,Deep Space Nine
