,character,quote,scene,location,view,episode,date,series,file
18,O'BRIEN,   Just get on the pad.,4    INT. OPS,OPS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
19,O'BRIEN,"   Computer, energize on my command.",4    INT. OPS,OPS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
20,O'BRIEN,   Energize.,4    INT. OPS,OPS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
21,SISKO,   Where are we?,7    INT. RAIDER - TRANSPORTER AREA (OPTICAL),RAIDER - TRANSPORTER AREA,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
22,O'BRIEN,   I guess you might say we just stepped    through the looking glass.,7    INT. RAIDER - TRANSPORTER AREA (OPTICAL),RAIDER - TRANSPORTER AREA,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
23,O'BRIEN,   Why don't you sit down... make    yourself comfortable?,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
24,SISKO,       Maybe I'm not feeling too comfortable    right now.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
25,SISKO,"   There, that's better.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
26,O'BRIEN,   That was a pretty good move.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
27,SISKO,   I'm glad you liked it.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
28,O'BRIEN,"   But it still doesn't change anything.     You can't go home unless I reconfigure    the transporter, and I'm not about    to do that.       I guess you've got a lot of questions.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
29,SISKO,   Not as many as you think.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
30,O'BRIEN,   You know where we are?,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
31,SISKO,"   If I had to guess, I'd say this is    the same parallel universe that two    of my crewmembers visited a year    ago.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
32,O'BRIEN,   You're quick.  Just like our Sisko.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
33,O'BRIEN ,"   That saves me having to give you a    history lesson.       But I'd better update you on current    events.  Since your officers left,    we've started a rebellion against    the Klingon/Cardassian Alliance.     We're fighting for our lives.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
34,SISKO,"   I wish you luck, but I don't see    what that has to do with me.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
35,O'BRIEN,"   It has everything to do with you.     You were the leader of the Terran    Rebellion.  At least, our Benjamin    Sisko was.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
36,SISKO,   Was?,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
37,O'BRIEN,   Captain Sisko's dead.  The Cardassians    blew up his ship.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
38,SISKO,   And you want me to take his place.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
39,O'BRIEN,"   Like I said, you're quick.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
40,SISKO,   Well I've got a better idea.  We're    going to walk back to the transporter    pad and you're going to send me home.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
41,O'BRIEN,   Wait.  Hear me out.  I'm not asking    for a lifetime commitment.  I just    need you to finish the mission Sisko    was on when he was killed.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
42,SISKO,"   I'm sorry, but you're going to have    to find someone else.  I don't belong    here and I'm not about to interfere    with events in this universe.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
43,O'BRIEN,"   At least let me tell you about the    mission.  And then if you decide you    don't want to help, I'll send you    home.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
44,O'BRIEN,"   There's a Terran scientist working    for the Alliance.  According to our    sources, she's close to completing a    new transpectral sensor array that    will allow the Alliance to locate    our bases in the Badlands.  Without    a safe place to hide, the Alliance    will be able to track us down and    kill us all.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
45,SISKO,   So you want me to make sure this    scientist never finishes her project.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
46,O'BRIEN,"   Captain Sisko was convinced he could    change her mind, get her to work for    us instead.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
47,SISKO,   How did he plan to do that?,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
48,O'BRIEN,   She was his wife.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
49,SISKO,   Jennifer.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
50,O'BRIEN,   You know her?,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
51,SISKO,"   She was my wife, too.  But in my    universe, she's dead.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
52,O'BRIEN,"   Not here she isn't.  Not yet, anyway.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
53,SISKO,"   What do you mean ""not yet?""",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
54,O'BRIEN,"   If you don't convince Professor Sisko    to join our cause, we'll have no    choice but to kill her.",8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
55,SISKO,   Kill her?,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
56,O'BRIEN,   We can't allow her to finish the    sensor array.  It'd mean the end of    the rebellion.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
57,SISKO,   I can't let her die.  Not again.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
58,O'BRIEN,   You're the only one who can save    her.,8    INT. RAIDER - QUARTERS,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
59,KIRA,   Delectable.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
60,KIRA,   And so are you.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
61,KIRA,   Enter.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
62,JENNIFER,   Mister Garak said you wanted to see    me?,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
63,KIRA,   That's right... Come... join us.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
64,JENNIFER,"   If you're wondering when the new    sensor array will be finished, the    answer is--",11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
65,KIRA,       As soon as possible.  I know.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
66,JENNIFER,   Will that be all?       I have to get back to work.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
67,KIRA,   I have news about your husband.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
68,JENNIFER,   Nothing you could tell me about Ben    would interest me.  I haven't even    seen him in five years.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
69,KIRA,   I know that.  And I hope that will    make this easier for you.  You see...    Benjamin is dead.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
70,JENNIFER,   Can I go now?,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
71,KIRA,   You must've loved him very much to    be so angry with him.  To have    become... so cold.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
72,JENNIFER,   Were other Terrans killed with him?,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
73,KIRA,   A whole ship full.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
74,JENNIFER,   All this killing.  It has to stop.,11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
75,KIRA,"   And it will.  As soon as you complete    your transpectral sensors.  Once we    locate the rebel bases, we can disarm    them and put an end to all this    bloodshed.  And I can resume pressing    the Alliance to be more reasonable    to its Terran population.",11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
76,KIRA,"       You do believe me, don't you?",11   INT. KIRA'S QUARTERS,KIRA'S QUARTERS,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
77,SISKO,"   So it's agreed.  I help you get    Jennifer away from the Alliance, ",14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
78,O'BRIEN,   You get us Jennifer and we'll do    anything you want.  I just hope you    can convince her to leave Terok Nor.,14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
79,SISKO,"   I don't understand what she's doing    helping the Alliance in the first    place.  I mean, didn't she know Sisko    was leading the Rebellion?",14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
80,O'BRIEN,"   Oh, she knew.       The truth is... She and Captain Sisko    didn't get along too well.  But then    again, the captain didn't really get    along with anyone.",14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
81,O'BRIEN,"   In some ways I think the rebellion's    better off without him.  Don't get    me wrong, the captain knew how to    fight... but that's about all he    knew.",14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
82,O'BRIEN,   Ready?,14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
83,SISKO,"   You don't look very confident,    Chief...",14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
84,O'BRIEN,   You better start calling me Smiley.     That's what the Captain called me.,14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
85,SISKO,"   All right... ""Smiley.""",14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
86,O'BRIEN,   I just wish we had more time to get    you ready.  I probably haven't told    you half of what you need to know.     I hope you don't run up against too    many surprises.,14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
87,SISKO,"   If I do, I guess I'll just have to...    improvise.",14   INT. RAIDER - CORRIDOR,RAIDER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
88,BASHIR,"       I told Sisko he'd never get close to    Terok Nor, and I was right.",16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
89,ROM,   I say we teach the Alliance a lesson.     Throw everything we've got at Terok    Nor and rip it to pieces.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
90,TUVOK,   I disagree.  Following your suggestion    would do nothing to enhance our goals    and would result in a significant    loss of life.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
91,ROM,   That's easy for you to say.  Those    Cardassian pigs didn't kill your    brother.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
92,TUVOK,"   We have all suffered losses at the    hands of the Alliance.  Nonetheless,    logic dictates caution in the face    of a superior enemy.",16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
93,ROM,   Logic isn't going to win us our    freedom.  We have to take action.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
94,BASHIR,   And we will.  But this time we do it    my way.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
95,TUVOK,   And what do you propose we do?,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
96,BASHIR,"   We smuggle explosives on board the    station, plant them in her quarters,    and detonate them.",16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
97,TUVOK,   You realize it's highly unlikely    that anyone assigned to such a mission    would survive.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
98,BASHIR,   I say it's worth the risk.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
99,SISKO ,   Does that mean you're volunteering    for the job?,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
100,REBELS,       Captain... You're back... Where have    you been... Captain Sisko...,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
101,ROM,"   Captain, you're alive.",16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
102,O'BRIEN,   Of course he's alive.  You can't    kill the Captain.  He's too ornery    to die.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
103,SISKO,       I hope I haven't disappointed anyone.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
104,BASHIR,       We're glad you're all right.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
105,SISKO,   I'm sure you are.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
106,TUVOK,   We heard your fighter had been    destroyed.  The Alliance said you    were dead.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
107,SISKO,"   Just their propaganda machine, working    overtime.  But you know what that    tells me?       They're scared.",16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
108,SISKO,   And we're going to give them plenty    of reasons to stay scared.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
109,DAX,   It's about time you came back.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
110,SISKO,       Jadzia.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
111,DAX,   That's to let you know I missed you.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
112,DAX,   And that's for letting me think you    were dead.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
113,SISKO,   Glad to see you still care.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
114,DAX,   You coming or not?,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
115,SISKO,       I thought you said I was married.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
116,O'BRIEN,   You are... technically.  She's your    mistress.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
117,SISKO,   I see what you meant by surprises.,16   INT. CAVES - MAIN CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
118,DAX,   I really am glad you're alive.,18   INT. CAVES - PRIVATE CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
119,DAX,"   And I'm going to make you glad you're    alive, too.",18   INT. CAVES - PRIVATE CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
120,SISKO,   We have a lot of planning to do.,18   INT. CAVES - PRIVATE CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
121,DAX,   It can wait.,18   INT. CAVES - PRIVATE CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
122,SISKO,   I suppose it can at that.,18   INT. CAVES - PRIVATE CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
123,KIRA,   These progress reports are    unacceptable.  Productivity in the    Ore Processing Center is down fifteen    percent.  We've got to do better.       Or are you purposely trying to make    me look bad to Sector Command?,19   INT. INTENDANT'S OFFICE,INTENDANT'S OFFICE,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
124,GARAK,   Not at all.  I've done everything I    can think of to motivate the workers.,19   INT. INTENDANT'S OFFICE,INTENDANT'S OFFICE,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
125,KIRA,   Such as?,19   INT. INTENDANT'S OFFICE,INTENDANT'S OFFICE,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
126,GARAK,   Bribes... torture... I've even given    the overseers permission to execute    any worker who's not meeting the    quota.,19   INT. INTENDANT'S OFFICE,INTENDANT'S OFFICE,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
127,KIRA,"   I'm sure that pleases the overseers,    but it's not getting the job done.       Come with me.",19   INT. INTENDANT'S OFFICE,INTENDANT'S OFFICE,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
128,KIRA,"   Lets start with...       Him, him, and her.",21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
129,GARAK,   And do what?,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
130,KIRA,   Execute them.       I think you'll find that random and    unprovoked executions will keep your    entire workforce alert and motivated.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
131,GARAK,       I bow to your brilliance.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
132,GARAK,       Though I hope your mood improves    before we run out of workers.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
133,KIRA,   What does my mood have to do with    anything?,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
134,GARAK,"   If you don't mind my saying so, I    have noticed a certain amount of ill-   humor on your part lately.",21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
135,KIRA,   I don't know what you're talking    about.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
136,GARAK,"   As I recall, it began about the time    you learned of Captain Sisko's death.",21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
137,KIRA,   Why would I be upset by such    delightful news?,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
138,GARAK,   I was always under the impression    that you were rather fond of him.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
139,KIRA,   Then you were mistaken.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
140,GARAK,   I will say one thing for him.  He    had spirit.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
141,KIRA,   Too much spirit can be a dangerous    thing.  It tends to infect others.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
142,GARAK,"   At least that's something we won't    have to worry about anymore.  With    Sisko's death, and the imminent    completion of the transpectral sensor    array, the Rebellion is certain to    collapse.",21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
143,KIRA,   You sound very sure of yourself.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
144,GARAK,   I am.,21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
145,KIRA,"   I'll remember that.  That way if the    Rebellion continues, I'll know who    to blame.",21   INT. ORE PROCESSING CENTER (OPTICAL),ORE PROCESSING CENTER,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
146,SISKO,   Are you sure these Alliance patrol    patterns are accurate?,22   INT. CAVES - PRIVATE CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
147,DAX,   You tell me.  You're the one who    gathered the information.,22   INT. CAVES - PRIVATE CHAMBER,CAVES,INT.,Through the Looking Glass,1995-02-02,Deep Space Nine,466.txt
