,character,quote,scene,location,view,episode,date,series,file
37,BASHIR,   He's dead.,6    INT. OPS - CONTINUOUS - INCLUDE VIEWSCREEN,OP,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
38,SISKO,"   Station log, Stardate 46922.3.  We    have identified the dead Klingon --    his name was Hon-Tihl, First Officer    of the Toh'Kaht.  Why he died, and    the cause of his ship's destruction,    is still unknown.",8    EXT. SPACE - DEEP SPACE NINE,SPAC,EXT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
39,BASHIR,"   I found tritanium alloy fragments in    his chest and upper arms.  If that    was all, we could have saved him.     But those weapon burns were too    severe.",9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
40,SISKO,   Is there any way to identify the    kind of weapon used?,9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
41,BASHIR,       I'm running a microtissue analysis    right now.  We should have the results    in a couple of hours.,9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
42,KIRA,"   The Klingon said ""victory"" before he    died.  I wonder what he meant.",9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
43,DAX,"   According to the Klingon high command,    the Toh'Kaht was in the gamma quadrant    on a routine bio-survey mission...",9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
44,O'BRIEN,"   ""Victory""... during a bio-survey... ?",9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
45,ODO,   As I recall the Toh'Kaht put in for    a maintenance check.,9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
46,SISKO,"   Ask around the station, see if you    can learn anything about this bio-   survey.",9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
47,SISKO,       I'd like the two of you to take a    Runabout and try to find the    Toh'Kaht's mission recorder.  I want    to know what caused that ship to    explode.,9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
48,O'BRIEN,"   Aye, Sir.",9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
49,O'BRIEN,   Lieutenant...,9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
50,DAX,   Yes...,9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
51,O'BRIEN,   You coming?,9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
52,DAX,"   I'm sorry, I was... nevermind...",9    INT. OPS,OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
53,KIRA,   Dammit.  Not yet...,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
54,VALERIAN,"   Deep Space Nine, this is Valerian    vessel Sherval Das.  We are entering    the Bajoran system, clear us for    docking.",12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
55,KIRA,"   Negative, Sherval Das.  There's going    to be a slight delay.",12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
56,VALERIAN,   We are in need of maintenance.  It    has been a long journey.,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
57,KIRA,   I'm sure it has.  But we've got our    own problems.  You'll just have to    wait --,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
58,SISKO ,"   Stand by, Sherval Das.",12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
59,SISKO,   I'd like an explanation.,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
60,KIRA,   I'm not finished running the    background check on their ship.,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
61,SISKO,   We agreed there'd be no delays in    the docking procedure --,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
62,KIRA,       They just visited Fahleena Three and    Mariah Four -- the same two stops    they used to make when they were    running dolamide to the Cardassians.     The last stop would be the    purification plant on Ultima Thule.,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
63,KIRA,"   If I can place them there, we'll    know they're carrying weapons-grade    material.",12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
64,SISKO,       Your ship is cleared for docking.,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
65,VALERIAN,"   Thank you, Commander.  Sherval Das    out.",12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
66,SISKO,   No delays...,12   INT. OPS (OPTICAL) (VPB),OPS,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
67,QUARK,"   Isn't it always the same old story?     I hear it day in, day out.  She takes    you for granted.  She doesn't    appreciate your... finer qualities.",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
68,QUARK,       The cut of your jib... The twist of    your tulamak...,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
69,QUARK,       The way you turn a phrase...       What does she want?,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
70,QUARK,       Two Pistres?  For all my compassion?       You call that a tip?  No wonder she    left you!  You piker!,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
71,ODO,"   Trouble, Quark?",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
72,QUARK,   Nothing I can't handle.,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
73,ODO,   I heard you had some problems with    the Klingons the last time they came    through...,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
74,QUARK,"   Spare me from beings who think pain    is pleasure.       In small doses, perhaps.  But the    Klingons?  They're rough on the    holosuites.  They break the furniture.",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
75,QUARK,"       I'm still fixing the walls in    Holosuite Six.       I'm not saying they don't spend big.     I'm just saying by the time you figure    in the damage, I'm lucky to break    even.",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
76,ODO,"   They do tend toward bluster, don't    they?  Throwing their weight around.     Bragging...",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
77,QUARK,"   This crew was worse than the last.     ""Our glorious mission.""  I asked    them, ""what's so glorious about a    gamma quadrant bio-survey?""",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
78,ODO,       And what did they say?,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
79,QUARK,"   Crafty tonight, aren't we, Odo?     Looking for clues about the fate of    the Klingons.  If I tell you what I    heard, what do I get in return?",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
80,ODO,"   Chances are, what you heard won't    help.  So why should I give you    something for it?",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
81,QUARK,"   Because otherwise, I heard nothing.",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
82,ODO,"   Those damaged holosuites.  Work crew    seven is probably doing the repairs,    am I right?",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
83,QUARK,       Yes...,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
84,ODO,"   Well, it looks as though I might    have to put in a priority request    for work crew seven.  The bulkheads    in security could use a little shoring    up.",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
85,QUARK,"   They said they were coming back    through the wormhole with something    that would ""make the enemies of the    Klingon Empire tremble.""",14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
86,ODO,   Their exact words?,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
87,QUARK,   A direct quote.,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
88,ODO,   You've been most helpful.,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
89,QUARK,       Don't let it get around.,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
90,QUARK,   Odo?,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
91,QUARK,   Doctor Bashir!  Doctor Bashir!,14   INT. QUARK'S,QUARK'S,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
92,BASHIR,"   Welcome back, Constable.",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
93,ODO,   How am I?,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
94,BASHIR,   How do you feel?,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
95,ODO,   Fine.,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
96,BASHIR,   Good.       Because I've got no way to know.     Your body chemistry defies analysis.,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
97,ODO,   I don't remember anything...,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
98,ODO,"       But, I'm back to normal?",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
99,BASHIR,"   Like I said -- you tell me.  I don't    know what caused it, and I couldn't    tell you if it'll happen again.     There's really nothing more I can do    here.",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
100,ODO,"   Then thank you for your time, Doctor.",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
101,BASHIR,"   Tell me Odo, do you share my concern    about this Valerian situation?",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
102,ODO,   Concern?,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
103,BASHIR,   I think you know what I mean.,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
104,ODO,       Why don't you tell me and then you    can be sure I know.,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
105,BASHIR,   Just don't be surprised if the uneasy    alliance on this station starts to    show a few cracks...,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
106,ODO,"   What ""uneasy alliance""?",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
107,BASHIR,"   Commander Sisko and Kira.  Mark my    words, there's going to be trouble.",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
108,ODO,"   Exactly what are you basing all this    on, Doctor?",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
109,BASHIR,"   Very clever, Constable.    (a conspiratorial     nod)   You're probably right.  It's still    too early to commit oneself either    way.",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
110,ODO,   Are you finished with me?,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
111,BASHIR,   Unless you'd like to pour yourself    through my phoretic analyzer -- I'd    love to see the results.,18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
112,ODO,"   Another time, perhaps.",18   INT. INFIRMARY,INFIRMARY,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
113,KIRA,   I've got them!,19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
114,SISKO,   Who?,19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
115,KIRA,       The Valerians.  Their ship was at    the Ultima Thule station one week    ago.  That confirms it.  They're    definitely running dolamide.,19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
116,SISKO,   So... ?,19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
117,KIRA,"   So I've got an armed team ready to    board their vessel.  We confiscate    the material and send them back where    they came from.  Frankly, I'm half    tempted to take them to Bajor and    press charges.",19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
118,SISKO,   By whose authority?,19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
119,KIRA,   You're not going to do anything about    this?,19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
120,SISKO,   I'm not.  And neither are you.,19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
121,SISKO,"       Commanded by a Federation officer.     Commanded by me.  Are you challenging    that, Major?",19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
122,KIRA,"   No, Sir...",19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
123,SISKO,   Good...       Now is there anything else I can do    for you?,19   INT. COMMANDER'S OFFICE,COMMANDER'S OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
124,DAX,   Short-range sensors are picking up    some debris.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
125,O'BRIEN,   Looks like duranium alloy.  Probably    pieces of the Klingon's secondary    hull.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
126,DAX,   It's possible their mission recorder    is somewhere in the debris.  The    magnetic field from the duranium    could be masking it.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
127,O'BRIEN,   Let's get a little closer...,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
128,O'BRIEN,   Major Kira's been awfully aggressive    toward Commander Sisko lately...    about station policy.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
129,DAX,       An honest difference of opinion.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
130,O'BRIEN,"   We're within a thousand meters...    Secondary hull fragments, pieces of    the bulkhead... Still no sign of the    recorder.",20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
131,DAX,   I'm taking us closer...,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
132,O'BRIEN,   What if it's more than a difference    of opinion?  What if Kira thinks the    Bajorans don't need us on DS Nine?     It is their station.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
133,DAX,   That would be suicidal.  Without a    Federation presence Bajor would be    vulnerable again to the Cardassians.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
134,O'BRIEN,   That doesn't mean there aren't plenty    of misguided Bajorans who think they    can go it alone.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
135,DAX,   Isn't it always like that?  Bitterness    is the coin by which generosity is    repaid.       I once helped the Federation deliver    rain-inducing technology to Kelton    Four.  The end of the drought was    the end of contact.  Talk about fair    weather friends --,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
136,O'BRIEN,"   You've become quite friendly with    Major Kira, haven't you?",20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
137,DAX,"       Have I... ?  Well, yes, I suppose I    have... if you say so...",20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
138,O'BRIEN,"   Well, I wouldn't get too friendly    with the natives if I were you.     Remember where your loyalties lie.",20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
139,DAX,   Of course.  Benjamin and I have been    close for a long time.  Hand and    glove.  I'm on his side -- no question    about it.       That reminds me of the time we found    ourselves --,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
140,O'BRIEN,       Good.  Because anyone against Sisko    is against me.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
141,O'BRIEN,   I'm picking up a weak subspace    transponder signal.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
142,O'BRIEN,       It's the mission recorder.,20   INT. RUNABOUT,RUNABOUT,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
143,KIRA,   Constable...,21   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
144,ODO,"   Can I help you, Major?",21   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
145,KIRA,"   You always manage to help me, Odo.     In fact, I'd say we work pretty well    together -- you and I.",21   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
146,ODO,   Yes.  I suppose our relationship has    always been... cooperative.,21   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
147,KIRA,   Exactly.  And that's just what I    need right now -- your cooperation.,21   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
148,KIRA,       I'm convinced the Valerians have    dolamide on board.  But the evidence    is still circumstantial.  I need    solid proof.       I want you to slip past their security    systems and into their cargo bay.,21   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
149,ODO,   I heard Commander Sisko was adamant    about not interfering with the    Valerian ship.  Has he changed his    mind?,21   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
150,KIRA,       Yes.,21   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,Dramatis Personae,1993-02-24,Deep Space Nine,418.txt
