,character,quote,scene,location,view,episode,date,series
34,WORF,"   Kor, the Dahar Master, came to    see me last night. He has been    unable to find a command and I --",5    INT. KLINGON WARDROOM,KLINGON WARDROOM,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
35,MARTOK,   Tell me you're not going to ask    me to give that man a ship!,5    INT. KLINGON WARDROOM,KLINGON WARDROOM,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
36,WORF,       I had hoped that--,5    INT. KLINGON WARDROOM,KLINGON WARDROOM,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
37,MARTOK,   Then your hopes are in vain!    That man is not welcome in my    house and I will certainly not    have him commanding a ship in my    fleet!,5    INT. KLINGON WARDROOM,KLINGON WARDROOM,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
38,WORF,   General... Kor is a friend and I    have already --,5    INT. KLINGON WARDROOM,KLINGON WARDROOM,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
39,MARTOK,   Not another word! Do you hear    me? Not a word! Now get out    before I forget that we are    brothers!,5    INT. KLINGON WARDROOM,KLINGON WARDROOM,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
40,MARTOK,"        I plan to attack the Trelka Five    Starbase, then push deeper into    Cardassian territory.        I'll hit the Manora Shipyard, the    Jem'Hadar breeding facility on    Sheva Two, the supply depots in    the Borias Cluster...",7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
41,SISKO,       It would take half the Ninth    Fleet just to destroy Trelka    Five.,7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
42,MARTOK,"   I don't intend to destroy the    base, just damage it -- throw    them off balance and then move on    to the next target. Imagine the    chaos we'll cause once we're    behind their lines.",7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
43,SISKO,   A cavalry raid...        Ancient Earth soldiers mounted on    horseback. They had the speed to    charge behind enemy lines to stir    up trouble and the mobility to    keep from being caught.        How many ships will you take?,7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
44,MARTOK,   Five birds of prey. The    battle cruisers are too slow and    unwieldy for this kind of    mission.,7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
45,SISKO,   Do you want to take the Defiant?,7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
46,MARTOK,"   Perhaps the Defiant should remain    here, protecting the station --    in case the Jem'Hadar try their    own ""cavalry"" raid. But it may    be prudent for the Defiant and a    dozen or so other starships to be    waiting for us when we return.",7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
47,SISKO,   You mean you might be bringing    company back with you?,7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
48,MARTOK,        I'm sure you'll be ready to    welcome them?,7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
49,SISKO,   With phasers charged.,7    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
50,DAROK,"   The general is still with Captain    Sisko.        If you're going to anger him    again, can it wait until after    he's approved these personnel    transfers?",8    INT. OPS,OPS,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
51,MARTOK,        Worf! I'm glad you're here.    We're about to embark on an epic    journey into the very heart of    danger!,8    INT. OPS,OPS,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
52,MARTOK,   Come with me. I want to inspect    the Ch'Tang; she may be my next    flagship.,8    INT. OPS,OPS,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
53,DAROK,   And what good is a flagship    without a crew to man her?,8    INT. OPS,OPS,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
54,MARTOK,"   You'll be the death of me, Darok!    All right -- give me the    transfers!",8    INT. OPS,OPS,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
55,KOLANA,   Our disruptor targeting sensors    need to be replaced as well as    the guidance system relays.,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
56,MARTOK,        Make a note of that for Chief    O'Brien. He should give the    Ch'Tang first priority.,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
57,MARTOK,        Quick -- speak to me now before    Darok buries me in another    blizzard of paperwork.,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
58,WORF,        I wish to speak with you about    Kor. I know that you have strong    feelings about this but--,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
59,MARTOK,        CLEAR THE BRIDGE!,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
60,MARTOK,        I did not expect to hear anything    further on this subject from you.,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
61,WORF,        And I did not expect to be    forbidden to speak with you on    any subject. Have I become a    mere shuVak  to be    ordered about like Darok?,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
62,MARTOK,"   Of course not!    (beat, then     reluctant)",10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
63,MARTOK ,   Very well. Talk and be done with   it.,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
64,WORF,"   He came to me, asking my help as    a friend. Kor is an old man. He    has no family, no influence left    in the Empire. He asked nothing    except for the chance to fight    and die as a Klingon warrior. I    told him I would speak with you    about finding him a command in    the fleet.",10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
65,MARTOK,"   I would not give that man the    gnawed bones of my last meal,    much less command of a ship.",10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
66,WORF,   But why? There's no blood feud    between our Houses. And Kor told    me he's never even met you.,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
67,MARTOK,"   You can wound a man without ever    seeing his face.        When I was a boy, my family still    lived in the lowlands of Ketha    Province. We had very little,    but it didn't matter -- we were a    family of warriors. Fifteen    generations had served the Empire    as soldiers. My father had    higher hopes for me -- he wanted    his son to become an officer. It    took a great deal of effort, but    eventually he found someone    willing to sponsor me. I passed    the entrance exam on my first    attempt. All that remained was    final approval by the oversight    council -- a simple formality.        But my application was rejected    by one member of the council --    Kor.",10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
68,WORF,   Why?,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
69,MARTOK,        Why?,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
70,MARTOK ,"   Kor's family descends from the   Imperial Court itself. Kor is   ""of the blood"" -- born to rule by   the divine will of Kahless! And   what was I? A boy from the Ketha   lowlands. He couldn't bear the   thought of someone like me   joining the elite officer ranks.   So to my father's embarrassment   and my everlasting shame, my   application was denied. And with   the mark of Kor on my record I   couldn't even join as a common   soldier.        So I spent five years as a    civilian laborer aboard General    ShiVang's flagship.        As fortune would have it, the    Romulans made a foolhardy attempt    to board that ship, and I earned    a battlefield commission.    Unfortunately, my father did not    live to see that glorious day.    But if Kor'd had his way, I would    still be a civilian on that    ship... cleaning the officers'    mess.",10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
71,WORF,"   I... understand.        However... I must tell you that    using my own authority, I    appointed Kor an officer in the    Ninth Fleet.",10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
72,MARTOK,"   Made him an officer... just like    that. That's the difference    between his name and mine -- his    opens doors, mine closes them.",10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
73,WORF,   I did not anticipate that you --,10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
74,MARTOK,"   It's done. Your ""apology"" is not    sought.        But know this, Worf -- he is your    responsibility. I want nothing    to do with him.",10   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
75,KOR,   Do you remember breaking into the    Duke's harem on Renavi?,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
76,EZRI,       How could I forget? It's one of   Curzon's favorite memories...,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
77,EZRI,   Hi.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
78,WORF,        Hello.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
79,KOR,"   Join us, my friend.",11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
80,EZRI,   I'm on duty. I'll see you later.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
81,EZRI,"        Good to see you, Kor.",11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
82,KOR,        Still the same old Dax... and yet    not.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
83,WORF,   General Martok will not give you    a command.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
84,KOR,   Kesh! . Did you tell    him that I am still capable of --,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
85,WORF,   It has nothing to do with your    capabilities. It is personal.        He says that you struck his name    from an officers list because his    family comes from the Ketha    lowlands.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
86,KOR,   Did I?        I don't recall... of course there    were so many officer lists... I    suppose it's possible...,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
87,WORF,   It is an unworthy reason to bar a    man from serving the Empire.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
88,KOR,"   Worf, you've been living among    this democratic rabble for too    long. I know your bloodline --    we both come from noble Houses.    Among our people that still    counts for something. If Martok    is a true Klingon, he should    appreciate that.",11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
89,WORF,   He does not.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
90,KOR,   Bah...        Did he... revoke my commission?,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
91,WORF,   No. You will serve aboard the    Ch'Tang as Third Officer.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
92,KOR,"   Third... ? Well, no matter. I've    overcome greater obstacles.        Thank you, Worf. You are a true    friend.",11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
93,WORF,   Report aboard at oh-seven    hundred. And... stay out of    Martok's way.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
94,KOR,   He will not even know I'm there.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
95,KOR,   Worf!        What was the... name of the    ship... ?,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
96,WORF,   The Ch'Tang.,11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
97,KOR,"    (quickly,     overlapping)    Ch'Tang! Of course. See you    there.",11   INT. PROMENADE,PROMENADE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
98,KOLANA,        Transporter room reports that our    last crewmembers have beamed    aboard.,13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
99,MARTOK,   Very well.        Signal the squadron -- prepare to    get underway.       Stand by to cloak.,13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
100,WORF,"   Aye, sir.",13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
101,MARTOK,"        Helm, set course three two five,    mark zero zero three. Full    impulse until we clear the outer    marker, then go to...",13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
102,SYNON,       The Dahar Master...,13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
103,KOR,        Third Officer Kor... reporting    for duty.,13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
104,WORF,        Take your station.,13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
105,MARTOK,       Return to your duties or I'll   find a crew that can! Helmsman!   I gave you an order!,13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
106,SYNON,   Chah-Veh! ,13   INT. KLINGON BRIDGE,KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
107,DAROK,   Kor... here... on our ship...,16   INT. KLINGON BRIDGE (OPTICAL),KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
108,MARTOK,       Don't you have something to do?,16   INT. KLINGON BRIDGE (OPTICAL),KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
109,DAROK,   No.,16   INT. KLINGON BRIDGE (OPTICAL),KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
110,MARTOK,   Find something.,16   INT. KLINGON BRIDGE (OPTICAL),KLINGON BRIDGE,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
111,KIRA,   So what did Kor say when he met    you?,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
112,EZRI,"   The usual. I have the same    conversation over and over again.    Everyone's shocked at first, then    they immediately start scanning    my face for signs of the person    they knew as Dax. ""I don't    believe it. Is it really you?   Oh, I see a little Jadzia in your    eyes... a little Curzon in your    smile.""",19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
113,KIRA,   Isn't there always a period of    adjustment that joined Trills    have to go through... when people    are comparing them to previous    hosts? I'm sure it'll pass.,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
114,EZRI,        You're right. The last five Dax    hosts went through this.         That wasn't bad. You'd make a    pretty good counselor. Want to    trade jobs?,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
115,KIRA,"   Oh, people would love bringing    their problems to me. ""You    dreamed about what? You're    crazy. Now, get out of my    office! Next patient!""",19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
116,EZRI,"   Funny you should mention dreams.    Ever since my conversation with    Kor, I've been having the most    intense dreams about him.",19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
117,KIRA,   Like what?,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
118,EZRI,"   Being on a Klingon bridge    together... going off into    battle... drinking bloodwine --    which still makes me gag, by the    way... singing songs...         Part of me wishes that I was out    there with him now...",19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
119,EZRI,"   I hope he's all right. I mean, I    know I'm sort of contradicting    what I just said about trying to    set myself apart from my previous    hosts, but... the memories I have    of being with him are so vivid...    I can't bear the thought of    losing him. I'd give almost    anything for one more chance for    the two of us to be together    again... side by side... just    like it used to be.",19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
120,KIRA,   Do you need something?,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
121,QUARK,   No. Nothing.,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
122,EZRI,   So what's your professional    opinion?,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
123,KIRA,   You're crazy.,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
124,EZRI,   Next patient!,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
125,ODO,   What's the matter with you?    Someone forget to leave a tip?,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
126,QUARK,   It's Ezri. She... she... I can't    even say it.,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
127,ODO,   Try.,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
128,QUARK,   She... wants to get back together    with Worf.,19   INT. QUARK'S,QUARK'S,INT.,STAR TREK:  DEEP SPACE NINE,1998-09-08,Deep Space Nine
