,character,quote,scene,location,view,episode,date,series
75,CH'POK,"   Of course. The conqueror's   role... one of our greatest   heroes.       Tell me, Commander: What was the   final order Sompek gave his men   once they had conquered the City   of Tong Vey?",29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
76,CH'POK,   Commander?,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
77,DAX,   He... told them to burn the city   to the ground... and to kill   everyone in it.,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
78,CH'POK,"   Everyone? Not just the soldiers,   but the people of the town?   Civilians... women... children?",29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
79,DAX,   Yes.,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
80,CH'POK,"   Now, Commander... when Mister Worf   runs this program, does he give   the order to destroy the city and   kill the inhabitants?",29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
81,DAX,   It's not the same thing. It's   just a simula --,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
82,CH'POK,       Answer the question.,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
83,DAX,   That's the way the program is   meant to end. You have to give   that order to complete the --,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
84,CH'POK,"       Admiral, I ask that the witness be   instructed to answer the question   yes or no.",29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
85,T'LARA,"   Yes or no, Commander.",29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
86,DAX,   Yes.,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
87,CH'POK,"   Of course he does. And why?   Because he's a Klingon warrior.   And he doesn't have the same moral   code as a Starfleet officer. He   is one of us. A killer, a   predator among sheep!",29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
88,SISKO,   Objection!,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
89,T'LARA,"   Restrain yourself, advocate.",29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
90,CH'POK,"   I only have one more question for   the witness, admiral.",29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
91,CH'POK,   Commander Dax... when was the last   time Commander Worf used that   program?,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
92,DAX,       The day before he left on the   convoy mission.,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
93,CH'POK,   The day before...       I have nothing further.,29   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
94,CH'POK,"   Captain... you ordered Worf to   command the Defiant on the mission   in question, did you not?",30   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
95,SISKO,   That's right.,30   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
96,CH'POK,   How did you describe the mission   to Worf?,30   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
97,SISKO,       An outbreak of Rudellian plague   has struck the Cardassian colony   on Pentath Three. The Cardassians   are preparing several convoys of   medical supplies and relief   workers... but the Pentath system   borders Klingon territory and the   Cardassians are worried about   raids.,31   INT. CAPTAIN'S OFFICE - FLASHBACK,CAPTAIN'S OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
98,WORF,       Pentath is a strategically   important system. The Klingons   will try to stop them.,31   INT. CAPTAIN'S OFFICE - FLASHBACK,CAPTAIN'S OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
99,SISKO,"   The problem is the Cardassians   don't have warships available to   protect the relief convoy.   They've asked for Starfleet   protection, and because of the   humanitarian nature of the   request, we've agreed.",31   INT. CAPTAIN'S OFFICE - FLASHBACK,CAPTAIN'S OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
100,SISKO,"       There will be seven convoys   heading for Pentath Three in the   next week, each of them protected   by a Federation starship. The   Defiant has been assigned to   escort convoy number six. And   I've chosen you to be in command.",31   INT. CAPTAIN'S OFFICE - FLASHBACK,CAPTAIN'S OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
101,CH'POK,   Why did you select Worf for this   mission?,31   INT. CAPTAIN'S OFFICE - FLASHBACK,CAPTAIN'S OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
102,SISKO,   I felt he was an experienced   officer who was ready to begin   taking on greater   responsibilities. He had a   distinguished record and he   obviously understood the Klingons.,31   INT. CAPTAIN'S OFFICE - FLASHBACK,CAPTAIN'S OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
103,CH'POK,"   Weren't you a little worried that   Worf, a famed Klingon Warrior,   might jump at any chance for   battle and forget about the plague   victims?",32   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
104,SISKO,"   If I did, I wouldn't have given   him the assignment.",32   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
105,CH'POK,   And you feel that you made your   instructions perfectly clear?   That Commander Worf knew he was on   a humanitarian relief mission...   that he was not being sent out to   seek combat?,32   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
106,SISKO,   Yes.,32   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
107,CH'POK,"   Thank you, Captain. I have   nothing further for you.",32   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
108,T'LARA,"   Captain, since you are also acting   as defense counsel, if you wish to   add anything to the record, you   are free to do so.",32   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
109,SISKO,"   Nothing at this time, Admiral.",32   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
110,T'LARA,   Call your next witness.,32   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
111,QUARK,   It was about seventeen hundred   hours and I was doing some    cleanup work. Doctor Bashir was   sitting at the bar...,33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
112,QUARK,"       ... talking to Etheria, one of the   dabo girls.",33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
113,BASHIR,   Have you ever seen the wormhole   open?,33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
114,QUARK,"       No, wait. It wasn't Etheria. It   was Glidia.",33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
115,BASHIR,   Have you ever seen the wormhole   open?,33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
116,QUARK,       Or was it Midia?,33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
117,CH'POK,   Mister Quark... is this --?,33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
118,QUARK,"   No, no, no. It was Ralidia and   she was with Morn.",33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
119,QUARK,       And he was the one who turned to   her and said --,33   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
120,CH'POK,"       Can we return to the matter at   hand, please?",40A  INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
121,QUARK,"   Oh, right. Well, as I said, I was   cleaning up... and I saw Mister   Worf come in.",40A  INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
122,CH'POK,   Was there anything unusual about   that?,40B  INT. QUARK'S,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
123,QUARK,"   No, he comes in all the time. But   he was in a good mood...",40B  INT. QUARK'S,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
124,CH'POK,   And that's unusual?,40B  INT. QUARK'S,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
125,QUARK,"       Well, he's a Klingon, and you   people are rarely in what I would   call good moods.       Not that you're anything but a   pleasant, charming race. Some of   my best friends are Klingons.",41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
126,CH'POK,   I'm sure they are. Let's go back   to Mister Worf. Describe what   happened next...,41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
127,QUARK,"   He came in, he ordered a drink...   prune juice, I believe, and we   started to talk.",41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
128,QUARK ,   I'd heard about the convoy mission   so I asked him about it and he   said he was going to be commanding   the Defiant.,41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
129,CH'POK,   What was his attitude?,41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
130,QUARK,   It's hard to say. He's a very...   private man. He doesn't share a   lot with his bartender.,41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
131,CH'POK,   Did he seem afraid of the mission?,41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
132,QUARK,   No.,41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
133,CH'POK,   Did he seem excited about it?,41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
134,QUARK,"   Not excited, exactly...",41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
135,CH'POK,"   Then what, exactly?",41   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
136,QUARK,       I just remember asking him...       What happens if the Klingons go   after the convoy?,42   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
137,QUARK,       He got this funny look on his   face... then he put down his   prune juice...,42   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
138,QUARK,"   ... looked me right in the eyes,   and said...",42   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
139,WORF,       I hope they do.,42   INT. QUARK'S - FLASHBACK,QUARK'S,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
140,CH'POK,"   I hope they do. Well, it would   appear that Commander Worf's hopes   were answered.       I have nothing further.",43   INT. WARDROOM,WARDROOM,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
141,SISKO,"   What do you have for me,   Constable?",45   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
142,ODO,"   Background on the Klingon   transport captain. He'd never   been in the military and he was   known to his family and friends as   a quiet, efficient man, who was   content in his position.",45   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
143,SISKO,       Doesn't sound like a man who'd   suddenly decide to take on the   Defiant.,45   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
144,ODO,   No.,45   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
145,SISKO,"   What about this story of theirs   that the transport ship just   ""wandered off course"" into a   combat area?",45   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
146,ODO,   I checked the flight plan the   captain filed and his projected   course was close to the border.   It would've taken only a very   slight error in navigation for the   ship to stray into the fight.,45   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
147,SISKO,   But why did he drop his cloak   right in front of the Defiant?,45   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Rules of Engagement""",1996-01-16,Deep Space Nine
