,character,quote,episode
36,MORIARTY,       Professor James Moriarty.,"""Ship in a Bottle"""
37,BARCLAY,       Ah... Moriarty... Sherlock Holmes'   arch enemy.,"""Ship in a Bottle"""
38,BARCLAY,   Are you right or left handed?,"""Ship in a Bottle"""
39,MORIARTY,       Right handed... Would you very   much mind telling me --,"""Ship in a Bottle"""
40,BARCLAY,   No problem there.,"""Ship in a Bottle"""
41,MORIARTY,   Where is Captain Picard?,"""Ship in a Bottle"""
42,MORIARTY,   Is he still Captain of this   vessel?,"""Ship in a Bottle"""
43,BARCLAY,       How -- how do you know the   Captain?,"""Ship in a Bottle"""
44,MORIARTY,"   You don't know anything about what   happened, do you?       I've been stored in memory for God   knows how long and no one's given   me a second thought.","""Ship in a Bottle"""
45,BARCLAY,       You know... you know what you   are...,"""Ship in a Bottle"""
46,MORIARTY,"   A Holodeck character? A fictional   man... Yes, yes -- I know all   about your marvelous inventions.","""Ship in a Bottle"""
47,MORIARTY,   I was created as a... plaything;   so your Commander Data could   masquerade as Sherlock Holmes.   But they created me too well...   and I became more than just a   character in a story. I became   self-aware; I am alive.,"""Ship in a Bottle"""
48,BARCLAY,   That's not possible.,"""Ship in a Bottle"""
49,MORIARTY,       Yet here I am. Tell me...    (doubting it even as he     asks)   -- has a way been found for me to   leave the confines of this   Holodeck world?,"""Ship in a Bottle"""
50,BARCLAY,"   Leave the Holodeck? No, of course   not. You can only exist in here.","""Ship in a Bottle"""
51,MORIARTY,"   Damn you, Picard...    (trying to control his     anger)   He promised me something would be   done. I should have realized that   he would have said anything to get   me to release my hostage.","""Ship in a Bottle"""
52,BARCLAY,   Hostage... ?,"""Ship in a Bottle"""
53,MORIARTY,       How long have I been... locked   away?,"""Ship in a Bottle"""
54,BARCLAY,       Looks like about... four years.,"""Ship in a Bottle"""
55,MORIARTY,   It seemed longer.,"""Ship in a Bottle"""
56,BARCLAY,       What are you talking about? You   couldn't have been aware of the   passage of time --,"""Ship in a Bottle"""
57,MORIARTY,"   But I was.       Brief, terrifying periods of   consciousness... disembodied,   without substance...","""Ship in a Bottle"""
58,BARCLAY,   I don't see how that could be   possible... maybe there was a   fragmentation in the protected   memory circuits...,"""Ship in a Bottle"""
59,MORIARTY,   Call it what you will. All I know   is that despite Picard's   promise... he's done nothing.   Just left me to go quietly mad...,"""Ship in a Bottle"""
60,BARCLAY,   I'm sure he hasn't forgotten his   promise... the Captain wouldn't do   that --,"""Ship in a Bottle"""
61,MORIARTY,   I'd like to talk to him.,"""Ship in a Bottle"""
62,BARCLAY,"   Well, I can ask --","""Ship in a Bottle"""
63,MORIARTY,   Ask him to meet me in the sitting   room at Baker Street. That would   be far more appropriate.,"""Ship in a Bottle"""
64,BARCLAY,   I'll have to store you in memory   again until I get an answer.,"""Ship in a Bottle"""
65,MORIARTY,   That was most unpleasant.,"""Ship in a Bottle"""
66,BARCLAY,   I'm sorry... let me try again.,"""Ship in a Bottle"""
67,MORIARTY,       Remember -- Two-Twenty-One B Baker   Street.,"""Ship in a Bottle"""
68,PICARD ,"   Captain's Log, Stardate 46424.1.   The Enterprise has arrived at the   Detrian system to observe a unique   celestial event -- the collision   of two planets.","""Ship in a Bottle"""
69,DATA,"   Since both planets are gas giants,   neither possesses a solid surface.   Their atmospheres, however, will   come into contact in approximately   seventeen hours and nine minutes.","""Ship in a Bottle"""
70,GEORDI,   If their collision causes a self-sustaining   fusion reaction... this   is what we might see.,"""Ship in a Bottle"""
71,GEORDI,       The birth of a new star.,"""Ship in a Bottle"""
72,GEORDI,       The Enterprise will hold position   until the gravitational   instability subsides and we can   move in for a closer look. I want   triple redundancy on the sensor   arrays. We'll probably never get   another chance to see something   like this and I don't want to miss   anything.,"""Ship in a Bottle"""
73,BARCLAY,   Commander -- you'll never believe   what happened while I was working   on your program in the Holodeck...   Professor Moriarty appeared -- out   of nowhere.,"""Ship in a Bottle"""
74,GEORDI,   What?,"""Ship in a Bottle"""
75,BARCLAY,   And he wants to talk to the   Captain.,"""Ship in a Bottle"""
76,BARCLAY,"   Computer, begin Sherlock Holmes   program Three A. Place us in the   drawing room at Two Twenty-One B   Baker Street.","""Ship in a Bottle"""
77,COMPUTER,   Program complete.,"""Ship in a Bottle"""
78,BARCLAY,"   Computer, access protected memory   and run Moriarty program.","""Ship in a Bottle"""
79,PICARD,   Professor... it's good to see you   again.,"""Ship in a Bottle"""
80,MORIARTY,"   If you'd missed my company, I   should think you'd have summoned   me before now.","""Ship in a Bottle"""
81,PICARD,"   I want to assure you that we've   not forgotten you. We spent some   time investigating how you became   self-aware. Frankly, it is still   a mystery.","""Ship in a Bottle"""
82,MORIARTY,   It is also irrelevant. What   concerns me is finding a way to   leave the Holodeck.,"""Ship in a Bottle"""
83,PICARD,   We wrestled with that problem for   some time... unfortunately without   success. We turned our findings   over to Starfleet's most   experienced theoretical   scientists.,"""Ship in a Bottle"""
84,MORIARTY,   And what did your finest minds   come up with?,"""Ship in a Bottle"""
85,PICARD,"   They have not arrived at a   solution, either.","""Ship in a Bottle"""
86,MORIARTY,   I see.,"""Ship in a Bottle"""
87,PICARD,   I am concerned by the fact that   you claim to have experienced the   passage of time while you were   stored in computer memory... I   assure you we had no idea that   might be the case.,"""Ship in a Bottle"""
88,MORIARTY,   Enough of this. I no longer   believe anything you say.,"""Ship in a Bottle"""
89,PICARD,   I understand your frustration --,"""Ship in a Bottle"""
90,MORIARTY,"   Do you really? When this is over   you'll walk out of this room, to   the real world and your own   concerns... and leave me here,   trapped in a world I know to be   nothing but illusion.       I cannot bear that. I must leave.","""Ship in a Bottle"""
91,PICARD,   That's impossible. You cannot   exist outside this room.,"""Ship in a Bottle"""
92,MORIARTY,   Are you certain of that?,"""Ship in a Bottle"""
93,PICARD,"   Computer, exit.","""Ship in a Bottle"""
94,PICARD,   Even though an object appears   solid here on the Holodeck...,"""Ship in a Bottle"""
95,PICARD,   It has no substance in the outside   world.,"""Ship in a Bottle"""
96,MORIARTY,   An object has no life. I do.,"""Ship in a Bottle"""
97,PICARD,"   No, Professor. You are a computer   simulation.","""Ship in a Bottle"""
98,MORIARTY,"   I have consciousness. And   conscious beings have will... the   mind endows them with powers that   are not necessarily understood --   even by you.       If my will is strong enough,   perhaps I can exist outside this   room. Perhaps I can walk into   your world right now...","""Ship in a Bottle"""
99,BARCLAY,   We have run into alien species   that can manipulate matter through   mental processes...,"""Ship in a Bottle"""
100,MORIARTY,       There. It is possible.,"""Ship in a Bottle"""
101,DATA,"   Possible, but highly unlikely.   Your consciousness is computer   generated; it is not capable of   manipulating physical reality in   the required manner.","""Ship in a Bottle"""
102,MORIARTY,"   I won't go back into your   computer. No matter what happens   to me, it will be better than   drifting in that endless void.","""Ship in a Bottle"""
103,PICARD,"   You must believe me, Professor.   If you step outside that door, you   will cease to exist.","""Ship in a Bottle"""
104,MORIARTY,"   If I am nothing more than a   computer simulation, then very   little will have been lost. But   if I'm right...","""Ship in a Bottle"""
105,MORIARTY,   Mind over matter... cogito ergo   sum...,"""Ship in a Bottle"""
106,MORIARTY,   I think... therefore I am...,"""Ship in a Bottle"""
107,DATA,       Data to Security... send two   officers to Holodeck Three.,"""Ship in a Bottle"""
108,PICARD,   How is this possible?,"""Ship in a Bottle"""
109,BARCLAY,   It isn't...,"""Ship in a Bottle"""
110,DATA,   This contradicts everything we   know about Holodeck physics.,"""Ship in a Bottle"""
111,MORIARTY,   Then perhaps you don't know as   much as you thought.,"""Ship in a Bottle"""
112,PICARD,"   Professor, if you'll come with   me... I'd like our Doctor to   examine you.","""Ship in a Bottle"""
113,MORIARTY,"   Certainly, sir.","""Ship in a Bottle"""
114,MORIARTY,       Policemen... I'd recognize them in   any century.,"""Ship in a Bottle"""
115,BEVERLY,   From what I can tell... he's   real... he's human.,"""Ship in a Bottle"""
116,MORIARTY,"   What else would I be, my dear   woman?","""Ship in a Bottle"""
117,BEVERLY,   His DNA is a little unusual... but   all the major systems are there   and functioning normally.,"""Ship in a Bottle"""
118,PICARD,"   Doctor... the Holodeck is capable   of creating anatomically correct   organisms, down to the cellular   level...","""Ship in a Bottle"""
119,BEVERLY,   Right... that's one way we train   first year medical students.,"""Ship in a Bottle"""
120,PICARD,   Is there any difference between   the biological readings of those   simulations -- and Professor   Moriarty?,"""Ship in a Bottle"""
121,BEVERLY,   Yes. The quantum signatures are   quite different. They wouldn't   read that way on simulations.,"""Ship in a Bottle"""
122,GEORDI,       As far as I can see... there's no   evidence that the molecules in his   body are losing cohesion. They   seem to be as immutable as   ordinary matter.,"""Ship in a Bottle"""
123,PICARD,"   Well, Professor... my crew will   continue to investigate, but for   the moment you seem to have   accomplished a miracle.       The question is... now that you're   here... what do we do with you?","""Ship in a Bottle"""
124,MORIARTY,"   I ask only that I be allowed to   explore this new world. Your   vessel, for instance: what sea   does she sail? Might we go above   deck?","""Ship in a Bottle"""
125,MORIARTY,"       Weather permitting, of course.","""Ship in a Bottle"""
126,PICARD,   Professor... I think there's   something you should be made aware   of...,"""Ship in a Bottle"""
127,MORIARTY,   My god... we're adrift in the   heavens...,"""Ship in a Bottle"""
128,PICARD,"   Not adrift, Professor. The   Enterprise is a Starship, capable   of travelling through space.","""Ship in a Bottle"""
129,MORIARTY,   Extraordinary...,"""Ship in a Bottle"""
130,MORIARTY,   Are we far from Earth? What is   the range of this ship? What   means of locomotion does it   use... ?,"""Ship in a Bottle"""
131,MORIARTY,   There's so much for me to learn...       I hardly know where to start.,"""Ship in a Bottle"""
132,PICARD,   We can give you books that will   help...,"""Ship in a Bottle"""
133,MORIARTY,"   Good, good... I want to start   making plans... determine what I'm   going to do with my life...","""Ship in a Bottle"""
134,PICARD,   I hope you'll plan on staying   aboard for a while... we'd still   like to understand more about   what's happened to you.,"""Ship in a Bottle"""
135,MORIARTY,   Does it really matter? The point   is -- I'm here. And I'm eager to   get on with life.,"""Ship in a Bottle"""
136,PICARD,   I feel it necessary to warn you   that criminal behavior is no more   acceptable in the twenty-fourth   century than it was in the   nineteenth. And much harder to   get away with.,"""Ship in a Bottle"""
137,MORIARTY,"   Don't worry, Captain... my past is   nothing but a fiction -- the   scribblings of an Englishman dead   now for four centuries. I hope   to... leave his books on the   shelf, as it were.","""Ship in a Bottle"""
138,PICARD,"   If that's so, you'll find that   there are opportunities available   to you that you could never have   imagined.","""Ship in a Bottle"""
139,MORIARTY,   Your century may welcome me...   but...,"""Ship in a Bottle"""
140,PICARD,   What is it?,"""Ship in a Bottle"""
141,MORIARTY,"   In considering all these vast   possibilities... I suddenly feel   very much alone. I am a man out   of time, Captain... and that   isolates me...","""Ship in a Bottle"""
142,MORIARTY,   You've been more gracious than I   could ever have imagined... I   wonder... can I impose on your   generosity once again?,"""Ship in a Bottle"""
143,MORIARTY,   There is a woman... the Countess   Regina Barthalomew. She was   created as a Holodeck character   for one of Commander Data's   programs...       She was designed to be the love of   my life... Could she also be   brought off the Holodeck?,"""Ship in a Bottle"""
144,PICARD,   Professor... you must believe me   when I tell you that we don't know   how or why you are able to exist   off the Holodeck.,"""Ship in a Bottle"""
145,MORIARTY,   I do believe you --,"""Ship in a Bottle"""
146,PICARD,"   According to the laws of physics,   it's impossible. We would have no   idea how to do it again.","""Ship in a Bottle"""
147,MORIARTY,"   As I understand it, I was endowed   with consciousness four years ago   because someone said to the   computer, ""Create an opponent with   the capacity to out think Data"" --   or words to that effect. Could we   not make a request in similar   language on behalf of the   Countess?","""Ship in a Bottle"""
148,PICARD,"   Even if we had reason to believe   that would be successful... I'm   not sure I could sanction it.   Please understand, Professor...   you are in essence a new life form --   one which we didn't intend to   create and don't fully understand.   The moral and ethical implications   of deliberately creating another   like you... are overwhelming.","""Ship in a Bottle"""
149,MORIARTY,   Is it morally and ethically   acceptable to deny me the woman I   love -- so that you can put your   conscience at ease? Are you   saying that you will simply   dictate how I am to live my life?,"""Ship in a Bottle"""
150,PICARD,   I assure you we will make every   effort to make you as comfortable   as we can --,"""Ship in a Bottle"""
151,MORIARTY,   So long as I accept the terms   under which you dole out those   comforts.,"""Ship in a Bottle"""
152,MORIARTY,"   Captain... I am a powerless man.   You hold my future, my   happiness... my very life in your   hands. Please... consider my   request.","""Ship in a Bottle"""
153,TROI,   I understand his frustration. We   created him... and we created her   to be the woman he loves. Surely   we have some responsibility to   them.,"""Ship in a Bottle"""
154,BEVERLY,"   That's very romantic, but until we   know just what it was that walked   off that Holodeck, I don't think   we should be trying it again.","""Ship in a Bottle"""
155,BARCLAY,"   Even if we decided to do it,   there's no guarantee we'd be able   to.","""Ship in a Bottle"""
156,DATA,   There is also no way of knowing if   the Professor's ability to exist   off the Holodeck is permanent.   Perhaps it is unwise to consider   creating a second individual while   that uncertainty exists.,"""Ship in a Bottle"""
157,PICARD,   Agreed. We don't have enough   information about this entire   phenomenon to act in a responsible   way.       We'll hold off on the Professor's   request until we know more.,"""Ship in a Bottle"""
158,PICARD,   Continue your investigations. In   the meantime... I'll have to deal   with Moriarity.,"""Ship in a Bottle"""
159,PICARD,   I feel I must postpone action...   until we learn more.,"""Ship in a Bottle"""
160,MORIARTY,   Yes. You know all about that. I   stayed in the dungeon of your   computer for years waiting for you   to learn more... it wasn't until   I took things into my own hands   that something got done.,"""Ship in a Bottle"""
161,PICARD,"   Forgive me, Professor, but I   wonder why you're in such a   hurry... is this woman your   partner in some illegal venture?","""Ship in a Bottle"""
162,MORIARTY,   Your computer designed her to be   a person of impeccable integrity.   She would never commit a crime.,"""Ship in a Bottle"""
163,PICARD,   You must love her very much...,"""Ship in a Bottle"""
164,MORIARTY,"   The program fashioned her for me   to love. But I must admit that I   would have done so anyway. She is   remarkable. My life has not been   the same since I met her. I don't   simply love her, Captain. I adore   her.","""Ship in a Bottle"""
165,PICARD,   Then I would think her safety   would be important to you.,"""Ship in a Bottle"""
166,PICARD,   Give us a little time to determine   what has happened here. That way   we can minimize the risk in   bringing her to you.       You wouldn't want to lose her...   just because we moved too quickly.,"""Ship in a Bottle"""
167,RIKER,   Riker to Captain Picard...,"""Ship in a Bottle"""
168,PICARD,   Picard here.,"""Ship in a Bottle"""
169,RIKER,   Could you join us on the Bridge?,"""Ship in a Bottle"""
170,PICARD,   On my way.,"""Ship in a Bottle"""
171,RIKER,"       There they are, sir.","""Ship in a Bottle"""
172,PICARD,   How long until they begin to   coalesce?,"""Ship in a Bottle"""
173,DATA,   Within the next five hours.,"""Ship in a Bottle"""
174,PICARD,"   Mister Worf, launch four Class-A   probes toward the planets.","""Ship in a Bottle"""
175,WORF,"   Aye, sir.","""Ship in a Bottle"""
176,PICARD,   Mister Worf?,"""Ship in a Bottle"""
177,WORF,"   I do not understand, sir.   Controls are not responding...","""Ship in a Bottle"""
178,DATA,   Sir -- command functions are being   rerouted.,"""Ship in a Bottle"""
179,PICARD,       For what reason?,"""Ship in a Bottle"""
180,DATA,"   Unknown, sir.","""Ship in a Bottle"""
181,PICARD,"   Computer, route all command   functions to the Bridge.","""Ship in a Bottle"""
182,COMPUTER,   Command functions are off-line.,"""Ship in a Bottle"""
183,PICARD,   Reinitialize them on my   authorization.,"""Ship in a Bottle"""
184,COMPUTER,   Authorization denied.,"""Ship in a Bottle"""
185,PICARD,   Explain.,"""Ship in a Bottle"""
186,COMPUTER,   Picard command codes are no longer   valid.,"""Ship in a Bottle"""
187,PICARD,   What's happened? Who's   transferred the voice   authorization?,"""Ship in a Bottle"""
188,MORIARTY,       I have.,"""Ship in a Bottle"""
189,MORIARTY,   I'm afraid I had no choice but to   take control of your vessel.,"""Ship in a Bottle"""
190,MORIARTY,"   If you harm me, sir, I would not   be able to relinquish voice   control of your vessel...","""Ship in a Bottle"""
191,PICARD,   Professor -- you've put us in a   very dangerous situation.,"""Ship in a Bottle"""
192,PICARD,   Those two planets will collide in   less than five hours and explode   to form a new star. If we don't   have navigational control we won't   be able to maintain a safe   distance -- and this vessel will   be destroyed.,"""Ship in a Bottle"""
193,MORIARTY,       I'm just a fictional character...   I haven't much to lose.,"""Ship in a Bottle"""
194,PICARD,   Everything you've done to this   point suggests that you want to   live as much as we do.,"""Ship in a Bottle"""
195,MORIARTY,   Not alone. Not without the   Countess.,"""Ship in a Bottle"""
196,PICARD,       We're studying ways to bring her   off the Holodeck safely. But five   hours is not enough time.,"""Ship in a Bottle"""
197,MORIARTY,   I'm not so sure. A deadline has   a wonderful way of concentrating   the mind.,"""Ship in a Bottle"""
198,PICARD,   Mister Data... investigate the   possibility of doing what   Professor Moriarty has asked.,"""Ship in a Bottle"""
199,PICARD,"   In the meantime, there are a few   things we have to discuss.","""Ship in a Bottle"""
200,BARCLAY,       I can't think of anything else.   We've taken the Holodeck apart   circuit by circuit. There's   nothing there that could account   for Moriarty's ability to exist   outside the grid.,"""Ship in a Bottle"""
201,GEORDI,   So how are we supposed to do the   same thing for the Countess?,"""Ship in a Bottle"""
202,DATA,   I believe we are being asked to   develop an entirely new science.,"""Ship in a Bottle"""
203,GEORDI,   Yeah... in less than five hours.   Piece of cake.,"""Ship in a Bottle"""
204,DATA,   Perhaps we should consider the   Transporter system. It uses many   of the same principles as the   Holodeck.     ,"""Ship in a Bottle"""
205,,,"""Ship in a Bottle"""
206,DATA ,"   Both, for example, are capable of   converting energy into matter.","""Ship in a Bottle"""
207,GEORDI,   Except the Transporter   reconstitutes energy into   permanent form; Holodeck matter   doesn't have any cohesion unless   it's inside the grid.,"""Ship in a Bottle"""
208,BARCLAY,   I wonder what would happen if we   tried to beam a Holodeck object   off the grid?,"""Ship in a Bottle"""
209,GEORDI,   Nothing would happen. A Holodeck   object is just a simulation --   there's nothing there to provide   a pattern lock for the   Transporter.,"""Ship in a Bottle"""
210,DATA,"   However, if it were possible to   lock onto the object... it might   rematerialize with the molecular   cohesion of conventional matter.","""Ship in a Bottle"""
211,GEORDI,"   That's a big ""if""... the   Transporter just isn't going to   recognize simulated matter.","""Ship in a Bottle"""
212,BARCLAY,"   Unless...       ... unless we could find a way to   compensate for the phase variance.   If we could modify the pattern   enhancers, we just might do it.","""Ship in a Bottle"""
213,PICARD,"   Professor Moriarty has agreed not   to interfere with routine ship   operations. As long as he feels   we're acting in good faith, we   aren't in any immediate danger.   Any progress?","""Ship in a Bottle"""
214,GEORDI,   We're talking about using the   Transporter to beam the Countess   off the Holodeck... But I don't   quite see how it's going to work.,"""Ship in a Bottle"""
215,PICARD,   Keep at it -- I need to be able to   tell him that we're making   progress. Mister La Forge...,"""Ship in a Bottle"""
216,PICARD,   Do you have any idea how Moriarty   was able to take control of the   ship?,"""Ship in a Bottle"""
217,GEORDI,"       Somehow he managed to override the   security lockouts and rewrite   them. The guy's brilliant, in any   century.","""Ship in a Bottle"""
218,PICARD,   I want you to find a way to undo   whatever he's done... so we can   regain control of the ship.,"""Ship in a Bottle"""
219,DATA,   Set up the pattern enhancers   around whatever object you wish to   transport. I will proceed to the   Transporter Room to begin   modifications.,"""Ship in a Bottle"""
220,BARCLAY,"   Computer, Sherlock Holmes Program   Three-A.","""Ship in a Bottle"""
221,COMPUTER,   That program is already in use.,"""Ship in a Bottle"""
222,COUNTESS,   Are you here to see Mister Holmes?   Or perhaps Professor Moriarty?   Neither is in just now.,"""Ship in a Bottle"""
223,BARCLAY,"   Oh, no... no. I'm not here to see   anyone. I'm just --       -- delivering these.","""Ship in a Bottle"""
224,COUNTESS,   Fine. Just put them anywhere.,"""Ship in a Bottle"""
225,BARCLAY,   Actually... we have to put them   right here...,"""Ship in a Bottle"""
226,COUNTESS,   How curious... why is that?,"""Ship in a Bottle"""
227,BARCLAY,"   Well... it has to do with...       It's nothing you have to worry   about, Countess.","""Ship in a Bottle"""
228,COUNTESS,       Are you suggesting that it's   beyond my comprehension?,"""Ship in a Bottle"""
229,BARCLAY,"       Oh, no... not at all. It's very   simple, really. I need to enhance   the molecular pattern of the   chair... so the Transporter can   get a better lock on the signal.","""Ship in a Bottle"""
230,COUNTESS,   This has to do with getting James   and me into the real world.,"""Ship in a Bottle"""
231,BARCLAY,   You... you know about that? You   understand about -- the real   world?,"""Ship in a Bottle"""
232,COUNTESS,"   James has explained it to me. It   sounds like a grand adventure...   there's nothing I love more than   exploring the unknown. Have you   ever been to Africa, Mister -- ?","""Ship in a Bottle"""
233,BARCLAY,"   Ah -- Barclay. Lieutenant Reg   Barclay. No, I never have.","""Ship in a Bottle"""
234,COUNTESS,"   I have, when I was seventeen -- I   went on safari with my uncle.     ","""Ship in a Bottle"""
235,,,"""Ship in a Bottle"""
236,COUNTESS ,"   My mother took to her bed in   terror that I'd be bitten by a   Tsetse fly... but I had a   marvelous time.    (leaning in,     conspiratorial)   I got to wear trousers... the   whole time.       It was hard to go back to a   corset, let me tell you.","""Ship in a Bottle"""
237,BARCLAY,   I... I'm sure it was.,"""Ship in a Bottle"""
238,COUNTESS,"   After that, I never stopped   travelling. I couldn't bear to be   stuck in one place for very long.   So you can see I am looking   forward to this new experience.   Travelling the stars -- oh, my!","""Ship in a Bottle"""
239,BARCLAY,   You... know about that? Where we   are? Countess... forgive me...   but you don't sound like a   Holodeck character.,"""Ship in a Bottle"""
240,MORIARTY,   That's because she isn't.,"""Ship in a Bottle"""
241,COUNTESS,   James!,"""Ship in a Bottle"""
242,MORIARTY,"   If you loved a woman like this,   Lieutenant... would you be content   to let her remain a simulation?","""Ship in a Bottle"""
243,BARCLAY,   You... you gave her consciousness?,"""Ship in a Bottle"""
244,MORIARTY,   Yes... just as it was given to me.,"""Ship in a Bottle"""
245,BARCLAY,   I'm not so sure that was a good   idea...,"""Ship in a Bottle"""
246,MORIARTY,   Nonsense. It was the only thing   to do.,"""Ship in a Bottle"""
247,BARCLAY,   Did you try taking her off the   Holodeck?,"""Ship in a Bottle"""
248,MORIARTY,   No. I am unwilling to risk the   Countess' safety. I want to make   sure nothing will happen to her.,"""Ship in a Bottle"""
249,COUNTESS,"   We may be closer to freedom than   you think, James.       These are devices which will   enhance our molecular patterns...   they'll help take us into the real   world.","""Ship in a Bottle"""
250,MORIARTY,       Please proceed.,"""Ship in a Bottle"""
251,BARCLAY,"   We're going to try transporting   this chair, first. We don't want   to try it on the Countess until   we're sure it will work.","""Ship in a Bottle"""
252,COUNTESS,"   How thoughtful. Isn't he   thoughtful, James?","""Ship in a Bottle"""
253,BARCLAY,   Barclay to Commander Data...,"""Ship in a Bottle"""
254,DATA,"   Go ahead, Lieutenant.","""Ship in a Bottle"""
255,BARCLAY,   I'm ready here.,"""Ship in a Bottle"""
256,DATA,   The modifications are complete.   Stand by.,"""Ship in a Bottle"""
257,BARCLAY,   Standing by...,"""Ship in a Bottle"""
258,DATA,   Activate pattern enhancers.,"""Ship in a Bottle"""
259,DATA,   Energizing...       I am having difficulty   establishing a pattern lock...       Boost the confinement beam.,"""Ship in a Bottle"""
260,DATA,   Pattern lock established...,"""Ship in a Bottle"""
261,COUNTESS,   Bravo!,"""Ship in a Bottle"""
262,BARCLAY,"   Do you have the chair, Commander?","""Ship in a Bottle"""
263,DATA,   No. It lost its cohesion as soon   as the Transporter cycle was   complete.,"""Ship in a Bottle"""
264,BARCLAY,   It was a long shot to begin with.,"""Ship in a Bottle"""
265,DATA,"   Agreed. However, we may be able   to learn something from the   attempt.","""Ship in a Bottle"""
266,DATA,"   Computer, display transport logs   for the sequence just completed.","""Ship in a Bottle"""
267,DATA,"   Computer, what is being displayed   here?","""Ship in a Bottle"""
268,COMPUTER,   Transport log seven-five-nine.,"""Ship in a Bottle"""
269,DATA,   That is the correct log... but no   information is being presented.,"""Ship in a Bottle"""
270,BARCLAY,   That's impossible.,"""Ship in a Bottle"""
271,DATA,   It is as if our attempt to   transport the chair... never   occurred.,"""Ship in a Bottle"""
272,PICARD,   You wanted to see me?,"""Ship in a Bottle"""
273,GEORDI,"   Yes, Captain... I think I may have   found a way to reinstate your   voice authorization. Give it a   try.","""Ship in a Bottle"""
274,PICARD,"   Computer, route all command   functions to this location.","""Ship in a Bottle"""
275,COMPUTER,   Command functions are off-line.,"""Ship in a Bottle"""
276,PICARD,   Reinitialize them on my   authorization.,"""Ship in a Bottle"""
277,COMPUTER,   Please input command codes.,"""Ship in a Bottle"""
278,PICARD,   Picard Epsilon-seven-nine-three.,"""Ship in a Bottle"""
279,COMPUTER,   Command codes verified.,"""Ship in a Bottle"""
280,GEORDI,   That should do it.       Wait a minute... it didn't work.   The computer didn't release the   command pathways...,"""Ship in a Bottle"""
281,DATA,   Geordi.,"""Ship in a Bottle"""
