,character,quote,episode
33,PICARD,   How long can you stay? There's so   much to talk about.,"""The Chase"""
34,RIKER,   The Professor is scheduled to meet   a Vulcan transport the day after   tomorrow.,"""The Chase"""
35,PICARD,   Two days? That's not nearly   enough time...,"""The Chase"""
36,GALEN,   We may have considerably more than   that.,"""The Chase"""
37,PICARD,   I don't understand.,"""The Chase"""
38,GALEN,   I am currently on an expedition.   A journey into unexplored   historical territory.       And I intend to take you with me.,"""The Chase"""
39,PICARD ,"   Captain's log, supplemental. It   has been over thirty years since   I last saw my archaeology   professor. His presence has taken   me back to a time when I had   considered a very different   career...","""The Chase"""
40,GALEN,   I read your paper on the Kea Four   excavation that you delivered at   last year's symposium. It was...   informative.,"""The Chase"""
41,PICARD,   Damning with faint praise.,"""The Chase"""
42,GALEN,"       One can hardly serve two masters.   For a Starfleet Captain at the   helm of the Federation flagship...   attendance alone would have been   impressive enough. But you still   managed to present a piece of   original research.       A small piece, granted.   Nevertheless, I admire your   tenacity.","""The Chase"""
43,PICARD,   I had hoped to see you there. You   said in your last letter that you   might go.,"""The Chase"""
44,GALEN,"   Much too busy, I'm afraid. I was   on the far side of the Aolian   Cluster at the time.","""The Chase"""
45,PICARD,"   Professor Galen, may I ask a frank   question?","""The Chase"""
46,GALEN,   Please.,"""The Chase"""
47,PICARD,   Your published writings have   been... sporadic over the last   ten years or so. Your appearances   at symposia have been rare -- or   scheduled and then cancelled at   the last minute. The finest   archaeologist of the century has   become shrouded with an air of   mystery.,"""The Chase"""
48,GALEN,   And my reputation as a result has   no doubt grown.,"""The Chase"""
49,PICARD,       I've yet to run across anyone that   didn't love a good mystery.,"""The Chase"""
50,GALEN,"   The Sataaran of Sothis Three   disdain them.       Nevertheless, as a general   principle, your statement holds.","""The Chase"""
51,PICARD,"   Professor, what have you been   doing for the last decade?","""The Chase"""
52,GALEN,   Are you familiar with   micropaleontology?,"""The Chase"""
53,PICARD,       Studying fossil records at a   microscopic level. I remember   reading your papers on the   subject. But that was years   ago... Then your work seemed to   stop.,"""The Chase"""
54,GALEN,   No. The work continued.,"""The Chase"""
55,GALEN,       I made a discovery so profound in   its implications that silence   seemed the wisest course.,"""The Chase"""
56,GALEN,"       This... work has occupied my every   waking thought, it's intruded upon   my dreams. It's become my life.   And when it's finished, when I   announce my findings...       It will be heard half-way across   the galaxy.","""The Chase"""
57,PICARD,   Tell me --,"""The Chase"""
58,GALEN,"   ... I'm sorry, Mister Picard. But   that information has a price --   your agreement to join me on the   final leg of this expedition.","""The Chase"""
59,PICARD,   For how long?,"""The Chase"""
60,GALEN,"   Three months. Perhaps a year. If   we had a starship and complete   diplomatic access -- a matter of   weeks. But we'll have only my   shuttle, the transports we can   arrange, and our combined talents.","""The Chase"""
61,PICARD,   Why can't you do this without me?,"""The Chase"""
62,GALEN,   I'm not a young man. There will   be hazards along the way. I don't   want my own inadequacies to   jeopardize the completion of this   work.,"""The Chase"""
63,PICARD,"   Professor, I'm honored that you'd   think of me. But I have a   responsibility --","""The Chase"""
64,GALEN,   ... to History. What if you could   have helped Schliemann discover   the City of Troy? Or if you had   been with M'Tell as she stepped   upon Ya'Seem for the first time?       How could anything compare?,"""The Chase"""
65,PICARD,   May I sleep on it?,"""The Chase"""
66,GALEN,"   Dream not of today, Mister Picard.","""The Chase"""
67,PICARD,"   ""Dream not of today."" The night   blessing of the Yash-El.","""The Chase"""
68,GALEN,"   As I recall, you missed that   question on the final exam.","""The Chase"""
69,PICARD,"   I've had a few years to look it   up.       The Enterprise is yours, for as   long as you're here.","""The Chase"""
70,PICARD,"       Dream not of today, Professor.","""The Chase"""
71,PICARD,   Come.,"""The Chase"""
72,BEVERLY,   Good morning.       You look like you've been up for   awhile.,"""The Chase"""
73,PICARD,   Yes.,"""The Chase"""
74,BEVERLY,"       One tea, Earl Grey, hot. One   macchiato.","""The Chase"""
75,BEVERLY,       Let's hear it...,"""The Chase"""
76,PICARD,   I had a long talk with Professor   Galen last night. He asked me to   leave the Enterprise -- to join   him on an archaeological   expedition that could last a year.,"""The Chase"""
77,BEVERLY,   Jean-Luc... that must be tempting.,"""The Chase"""
78,PICARD,   I wouldn't leave the Enterprise.   But the offer itself has made me   feel a certain... regret.,"""The Chase"""
79,BEVERLY,   That you could have been an   archaeologist instead of a   starship Captain?,"""The Chase"""
80,PICARD,   Not exactly. I'm certainly not   sorry about the path I've taken...,"""The Chase"""
81,PICARD,       But... there's a certain...   passion that comes with the   singleminded pursuit of the past.,"""The Chase"""
82,PICARD,"       To be captured by an image created   by another's hand, hundreds or   thousands of years ago. A being   long dead, who still speaks to you   through that image, who says ""I   was alive, as you are alive.""","""The Chase"""
83,PICARD,       I've only approximated that   feeling. Professor Galen made it   his life.,"""The Chase"""
84,PICARD,       The Professor didn't choose this   figure at random -- the many   voices inside the one. He knows   that the past is one of the most   insistent voices inside me. This   gift was meant to remind me of   that.,"""The Chase"""
85,BEVERLY,   And the exploration of space?   Surely that counts for   something...,"""The Chase"""
86,PICARD,   I wouldn't trade it for anything.   And I'd still make the same   decision I made all those years   ago.       I'm just sorry I have to say no to   him a second time.,"""The Chase"""
87,BEVERLY,"   You two were very close, weren't   you?","""The Chase"""
88,PICARD,"   I had a father. But Professor   Galen was like a father who   understood me. And he had   children -- but none followed in   his footsteps. So, I was like the   son who understood him.","""The Chase"""
89,BEVERLY,   I guess it was difficult for both   of you when you left.,"""The Chase"""
90,PICARD,   The Professor is somewhat...   internal. He doesn't express   feelings easily. But it was   difficult for me.,"""The Chase"""
91,PICARD,"       In some ways, I wish he'd never   come on board.","""The Chase"""
92,GALEN,"   Good morning, Mister Picard.","""The Chase"""
93,PICARD,   Professor.,"""The Chase"""
94,GALEN,       The Vulcan ship can take us as far   as DS-Four. An Al-Leyan transport   is scheduled to arrive at the   station three weeks later.   They'll take us as far as Caere   and we can use the shuttle to get   to Indri Eight. Our first stop.,"""The Chase"""
95,PICARD,   I'm afraid I won't be going.,"""The Chase"""
96,PICARD,"       The Enterprise isn't something I   can leave and then come back to.   If I go, I go for good. I'm not   prepared to do that.","""The Chase"""
97,GALEN,   This isn't some undergraduate   study project you're turning down.   This is the chance of a lifetime.       Don't make the same mistake twice.,"""The Chase"""
98,PICARD,   You can't believe that my career   in Starfleet has been a mistake.,"""The Chase"""
99,GALEN,"   What are you doing at this very   moment? A ""survey mission.""   You're like a Roman centurion off   patrolling the provinces -- the   maintenance of a dull and bloated   Empire.","""The Chase"""
100,PICARD,   We both know that isn't true.,"""The Chase"""
101,GALEN,"   I know this. As a scholar, you're   nothing but a dilettante.","""The Chase"""
102,GALEN,"       Years ago, I offered you the   chance to become the finest   archaeologist of your generation.   Your achievements could have   surpassed even my own.       But you decided to turn your back   on a life of profound discovery.       And you turned your back on me.","""The Chase"""
103,PICARD,   I never wanted --,"""The Chase"""
104,GALEN,   Will you come with me?,"""The Chase"""
105,PICARD,   I can't.,"""The Chase"""
106,GALEN,   Then I'll be going.,"""The Chase"""
107,PICARD,   You aren't scheduled to rendezvous   with the Vulcan ship for two   days...,"""The Chase"""
108,GALEN,   There's nothing else for me here.,"""The Chase"""
109,GALEN,"   Goodbye, Captain.","""The Chase"""
110,PICARD ,"   Captain's Log, supplemental. We   have completed our mission in the   nebula and are en route to a   diplomatic conference on Atalia   Seven. I must admit that I have   lost my enthusiasm for those   proceedings.","""The Chase"""
111,DATA,"   At present speed, we will arrive   at the Atalia system in thirty-seven   hours.","""The Chase"""
112,TROI,"       Captain, I'm going for a walk in   the arboretum. I wouldn't mind   some company.","""The Chase"""
113,WORF,       Captain! A distress call from   Professor Galen's shuttle.       Onscreen.,"""The Chase"""
114,GALEN,   Enterprise! I'm being boarded --,"""The Chase"""
115,WORF,   Transmission has been blocked.,"""The Chase"""
116,PICARD,"   Locate the call's origin and set   course, warp eight.","""The Chase"""
117,DATA,"   I have located the shuttle. It is   under attack, Captain.","""The Chase"""
118,PICARD,   Take us out of warp. On screen.,"""The Chase"""
119,WORF,   A Yridian destroyer.,"""The Chase"""
120,RIKER,   Battle stations.,"""The Chase"""
121,WORF,   Aye.,"""The Chase"""
122,DATA,   Professor Galen is still inside   his vessel.       His vital signs are barely   registering.,"""The Chase"""
123,PICARD,   Get him out of there.,"""The Chase"""
124,WORF,   The shuttle is within a tractor   beam -- the Transporter cannot   penetrate it.,"""The Chase"""
125,RIKER,   Hail the Yridians.,"""The Chase"""
126,WORF,       They are not responding.,"""The Chase"""
127,PICARD,"   Return phaser fire, disable their   offensive systems.","""The Chase"""
128,RIKER,   Worf?,"""The Chase"""
129,WORF,"   I don't understand, Commander.   The phaser blast was not powerful   enough to destroy the ship.","""The Chase"""
130,DATA,"   The Yridian vessel was overloading   its power generators. That,   combined with the phaser blast,   caused it to explode.","""The Chase"""
131,PICARD,"       Transporter Room One, lock onto   Professor Galen and transport him   directly to Sickbay...","""The Chase"""
132,BEVERLY,       He took a disruptor hit point   blank. There's nothing I can do.,"""The Chase"""
133,GALEN,   Jean-Luc... I was... too harsh...,"""The Chase"""
134,GEORDI,   I'd say at least three Yridians   boarded the Professor's shuttle.,"""The Chase"""
135,PICARD,   What were they after?,"""The Chase"""
136,GEORDI,"   We're not sure, but it looked like   they were trying to download   something from his computer.","""The Chase"""
137,DATA,"   When he was attacked, Professor   Galen began to protect certain   files in his computer memory.","""The Chase"""
138,GEORDI,"   We were able to do a partial   -reconstruction on the   shuttle computer, so we have at   least some of those files.","""The Chase"""
139,GEORDI,   We found nineteen different blocks   of numbers like this one.,"""The Chase"""
140,PICARD,   What do they mean?,"""The Chase"""
141,DATA,"   They could mean almost anything.   Unless we can narrow the   parameters of the search, it would   be impossible for the computer to   identify the patterns with any   accuracy.","""The Chase"""
142,GEORDI,   We tried every decryption key on   record -- in case Professor Galen   was using some kind of code.       We still can't make heads or tails   of them.,"""The Chase"""
143,WORF,   Were the Yridians able to get   these number blocks?,"""The Chase"""
144,GEORDI,   At least some of them. It's hard   to say how many.,"""The Chase"""
145,PICARD,"   Apparently, the Yridians knew more   about the Professor's work than we   do.       They may have known what these   numbers mean.","""The Chase"""
146,GEORDI,"   If they did, that knowledge died   with them.","""The Chase"""
147,PICARD,   Not necessarily. The Yridians are   information dealers. They could   have been delivering the number   blocks to someone else. Did they   send any signals before they were   destroyed?,"""The Chase"""
148,WORF,   We detected no transmissions.,"""The Chase"""
149,GEORDI,   There weren't any vessels in the   immediate area.,"""The Chase"""
150,PICARD,   Do the shuttle's flight logs show   where Galen had been before coming   on board the Enterprise?,"""The Chase"""
151,DATA,       The logs indicate that Professor   Galen visited an unexplored star   system -- Ruah Four.,"""The Chase"""
152,PICARD,   What's the distance from our   current position?,"""The Chase"""
153,DATA,   Four days at warp six.,"""The Chase"""
154,PICARD,   The conference can wait.       Lay in a course to the Ruah   system.,"""The Chase"""
155,RIKER,"       Standard orbit, Ensign.","""The Chase"""
156,DATA,"       Ruah Four is an M class planet.   Sixty-seven percent of the surface   is covered with water. The landmass   contains multiple animal   species, including a genus of   proto-hominids.","""The Chase"""
157,PICARD,       Scan for any evidence of monuments   or earth works which might suggest   an ancient civilization.,"""The Chase"""
158,DATA,"       There is nothing to indicate   former occupancy by even a   primitive culture, sir.","""The Chase"""
159,PICARD,   Then what was the most renowned   archaeologist in the Federation   doing here?,"""The Chase"""
160,PICARD,"   When he left the Enterprise, he   was going to take a Vulcan ship to   Deep Space Four. And from   there...       An Al-Leyan transport as far as   Caere... Then the shuttle to...   Indri Eight.","""The Chase"""
161,PICARD,"   Mister Data, what do we know about   Indri Eight?","""The Chase"""
162,DATA,   The Indri system was first   identified by Federation vessels   nearly sixty years ago.     ,"""The Chase"""
163,,,"""The Chase"""
164,DATA ,"   The eighth planet is L-class,   covered by deciduous vegetation...   unexplored, but with no apparent   evidence of civilization, present   or past. In fact, the planet   possesses no animal life   whatsoever.","""The Chase"""
165,PICARD,"   Number One, we'll proceed to Indri   Eight.","""The Chase"""
166,RIKER,"   Sir, with all due respect... we've   run into one dead end... and it   doesn't sound like Indri Eight is   any more promising. We're already   late for the conference on Atalia   Seven...","""The Chase"""
167,PICARD,       I know Starfleet's timetable.       Professor Galen visited this   planet only days ago. And he was   headed to Indri Eight when he was   killed. There is a connection   between the two planets. And I'm   going to find it.,"""The Chase"""
168,RIKER,"   Aye, Sir.","""The Chase"""
169,RIKER,"       Lay in a course, Ensign. Warp   seven.","""The Chase"""
170,PICARD,   Come.,"""The Chase"""
171,TROI,   How's it going?,"""The Chase"""
172,PICARD,   It's not.       I thought if I stared at these   number blocks long enough I might   start to see some kind of pattern.,"""The Chase"""
173,PICARD,       Nothing.,"""The Chase"""
174,TROI,   What I really meant was -- how's   it going with you?,"""The Chase"""
175,PICARD,"   As well as can be expected, given   the circumstances.","""The Chase"""
176,PICARD,   If I had only gone with him --,"""The Chase"""
177,TROI,"   ... You might both be dead.   Captain, you can't start thinking   like that. You didn't abandon   him. You chose not to abandon a   life-long career. It was the   right decision. And it was in no   way responsible for his death.","""The Chase"""
178,PICARD,"   Yes, I realize that.","""The Chase"""
179,TROI,       I know how much the Professor   meant to you... and how much you   want to find out what happened...   but staring at these numbers isn't   going to bring him back.       The conference on Atalia Seven has   been scheduled for six months.   Starfleet is relying on your   mediation efforts to --,"""The Chase"""
180,PICARD,"   Counselor, this isn't a case of my   taking the Enterprise and its crew   on some wild goose chase in order   to purge myself of guilt or   remorse.       I simply will not allow Galen's   death to be in vain. If that   means inconveniencing a group of   squabbling delegates for a few   more days, then so be it. The   responsibility is mine.","""The Chase"""
181,TROI,   Captain.,"""The Chase"""
182,WORF,   We are in range of the planet.,"""The Chase"""
183,RIKER,   Riker to Picard... we're   approaching Indri Eight.,"""The Chase"""
184,PICARD,   On my way.,"""The Chase"""
185,DATA,   Sensors are picking up severe   atmospheric fluctuations on the   planet...,"""The Chase"""
186,RIKER,   Assume a high orbit.,"""The Chase"""
187,PICARD,"   Mister Worf, onscreen.","""The Chase"""
188,WORF,       Some kind of plasma reaction is   consuming the lower atmosphere.,"""The Chase"""
189,PICARD,   Can we stop it?,"""The Chase"""
190,WORF,"   No, Sir. The reaction is   global...","""The Chase"""
191,DATA,   All life on the planet is being   destroyed.,"""The Chase"""
192,RIKER,"   Why would anyone want to destroy   all the life on an uninhabited,   neutral planet with no strategic   importance whatsoever?","""The Chase"""
193,PICARD,   All the life...       What if the Professor's number   blocks have something to do with   organic material?,"""The Chase"""
194,DATA,   Narrowing the search parameters to   the biological database would   increase the chances that the   computer could find a match.,"""The Chase"""
195,PICARD,       I'll be in the lab.,"""The Chase"""
196,COMPUTER,   Pattern match found.,"""The Chase"""
197,BEVERLY,   Specify.,"""The Chase"""
198,COMPUTER,   The number blocks are mathematical   representations of fragments of   deoxyribonucleic acid strands.,"""The Chase"""
199,PICARD,       DNA fragments!,"""The Chase"""
200,BEVERLY,       Each from a different lifeform...   from nineteen different worlds.,"""The Chase"""
201,PICARD,   The planets these fragments come   from are scattered across the   quadrant. No wonder it took the   Professor years to collect them.   But why?,"""The Chase"""
202,BEVERLY,       Wait a minute. These fragments   all have similar protein   configurations... they could be   chemically compatible.,"""The Chase"""
203,PICARD,   How can that be possible? They're   different species... from   different planets. There   shouldn't be any compatibility at   all.,"""The Chase"""
204,BEVERLY,"   I know, but look at the base pair   combinations, they're uniform.       If I'm right...       Computer, connect the DNA   fragments according to protein-link   compatibility.","""The Chase"""
205,PICARD,       What is it?,"""The Chase"""
206,BEVERLY,   I have no idea...,"""The Chase"""
207,GEORDI,"    (indicating genetic     shape on screen)   This is not a natural design.   Captain, this is part of an   algorithm... coded at the   molecular level.","""The Chase"""
208,PICARD,   An algorithm? Are you saying   these DNA fragments are elements   of some kind of computer program?,"""The Chase"""
209,GEORDI,"   I know how it sounds, but there's   no way this could be a random   formation. It's definitely part   of a program.","""The Chase"""
210,BEVERLY,       This fragment has been part of   every DNA strand on Earth since   life began there... and the other   fragments are just as old.       Someone would've had to write this   program over four billion years   ago.,"""The Chase"""
211,PICARD,"   So four billion years ago, someone   scattered this genetic material   into the primordial soup of at   least nineteen different planets   across the galaxy.","""The Chase"""
212,DATA,"   The genetic information must have   been incorporated into the   earliest lifeforms on those   planets, and then passed down   through each generation.","""The Chase"""
213,BEVERLY,   But why would anyone do it in the   first place?,"""The Chase"""
214,PICARD,       Do you have any idea what this   program could be designed to do?,"""The Chase"""
215,GEORDI,   We couldn't know that until we   assembled the entire program and   ran it.,"""The Chase"""
216,GEORDI,"   There are several fragments still   missing. We've tried all the DNA   material in Federation records,   but we can't find any with   compatible protein configurations.","""The Chase"""
217,PICARD,   Then they must be from worlds   outside the Federation.       How many people aboard the   Enterprise come from non-Federation   planets?,"""The Chase"""
218,DATA,   Seventeen.,"""The Chase"""
219,PICARD,"   It may be a long shot, but we   ought to check each of those   seventeen people to see if any of   them have the correct protein   configurations.","""The Chase"""
220,BEVERLY,   I'll begin taking DNA samples.,"""The Chase"""
221,GEORDI,   You know Captain... I've been   thinking. Someone else must know   about this program.,"""The Chase"""
222,GEORDI,   I bet one of the missing fragments   was on Indri Eight... and that's   why it was destroyed --,"""The Chase"""
223,PICARD,   To keep anyone else from getting   that piece of the puzzle.,"""The Chase"""
224,PICARD,   It's four billion years old... a   computer program from a highly   advanced civilization... hidden in   the fabric of life itself.       Whatever information is contained   in that program could be the most   profound discovery of our time.   Or the most dangerous. And the   Professor knew that.,"""The Chase"""
225,BEVERLY,"       That's it. Thank you.       You're next, Mister Mott.","""The Chase"""
226,MOTT,"   Glad to be of assistance, Doctor.   You can always count on me in a   pinch.       What do I do?","""The Chase"""
227,BEVERLY,   Nothing. I'm just going to sample   some of your skin cells.,"""The Chase"""
228,MOTT,       Is this going to hurt?,"""The Chase"""
229,BEVERLY,   About as much as that pedicure you   gave me last week.,"""The Chase"""
230,MOTT,       That was an accident.,"""The Chase"""
231,BEVERLY,       Relax. You won't feel a thing.,"""The Chase"""
232,BEVERLY,       That might be it.,"""The Chase"""
233,MOTT,   Of course it is.       Might be what?,"""The Chase"""
234,BEVERLY,   Let's see if it fits into the   program.,"""The Chase"""
235,MOTT,   Obviously it fits.       Fits what?,"""The Chase"""
236,BEVERLY,   Close... but no.,"""The Chase"""
237,MOTT,   Maybe you're not doing it right.,"""The Chase"""
238,BEVERLY,"       Thank you, Mister Mott. That'll   be all.","""The Chase"""
239,MOTT,       Just trying to help... no one ever   listens to me...,"""The Chase"""
240,BEVERLY,   They all came up negative.,"""The Chase"""
241,PICARD,   I've gone through every page of   the Professor's published work...   hoping I'd find a clue about where   to go next... but so far nothing.,"""The Chase"""
242,BEVERLY,   Maybe we've been at this too long.   Why don't we both get some sleep   and start again in the morning.,"""The Chase"""
243,PICARD,"       ""I was in the neighborhood.""","""The Chase"""
244,PICARD,"       When I asked the Professor what   took him all the way to Kurl, he   said he was ""in the neighborhood.""   Doing what?","""The Chase"""
245,BEVERLY,"   Collecting a DNA sample,   perhaps...","""The Chase"""
246,PICARD,   The only planet near the Kurlan   system capable of supporting life   is Loren Three.,"""The Chase"""
247,BEVERLY,   There's no Loren Three sample in   the data we downloaded from the   Professor's shuttle. If he did   get one from there it must have   been taken by the Yridians when   they attacked.,"""The Chase"""
248,PICARD,"       Mister Data, set course for Loren   Three, maximum warp.","""The Chase"""
249,DATA,"   Yes, Sir.","""The Chase"""
250,DATA,   We are approaching the Loren   system.,"""The Chase"""
251,RIKER,"   Slow to half impulse, and take us   into orbit above the third planet.","""The Chase"""
252,PICARD,"   There's a good chance our   competition has gotten here first.   Battle stations, Mister Worf.","""The Chase"""
253,WORF,       Aye.,"""The Chase"""
254,DATA,   We are entering orbit..,"""The Chase"""
255,RIKER,"       You were right, Captain, we've got   company.","""The Chase"""
256,RIKER,       Cardassians.,"""The Chase"""
257,WORF,   They are hailing us.,"""The Chase"""
258,PICARD,   On screen.,"""The Chase"""
259,GUL OCETT,   I am Gul Ocett. Identify   yourselves and state your business   in this star system.,"""The Chase"""
260,PICARD,       I'm Captain Jean-Luc Picard of the   Enterprise. And I fail to see why   I should explain my presence to   you. Cardassia has no claims on   this sector.,"""The Chase"""
261,GUL OCETT,"   No, I suppose not. But my   admittedly hasty estimate shows   one Federation Starship and two   Cardassian war vessels.       Perhaps I've miscounted.","""The Chase"""
262,PICARD,   Not at all. But the Enterprise is   on a purely scientific mission.   You have nothing to gain by   interfering with us.,"""The Chase"""
263,GUL OCETT,"   And you have nothing to lose by   delaying a ""purely scientific   mission"" for a few days. I invite   you to withdraw...","""The Chase"""
264,WORF,"   Captain, a Klingon attack cruiser   is decloaking off the starboard   bow!       They are hailing us.","""The Chase"""
265,KLINGON CAPTAIN,   This is the Klingon vessel Maht-H'a.   What are you doing here?,"""The Chase"""
266,WORF,"   Captain, a Bird of Prey is   decloaking off starboard!       They are hailing us.","""The Chase"""
267,KLINGON CAPTAIN,   This is the Klingon vessel Maht-H'a.   Who are you and what are you   doing here?,"""The Chase"""
268,PICARD ,"   Captain's log, supplemental. It   seems that we have not one, but   two competitors in our attempt to   complete Professor Galen's puzzle.   I have prevailed upon the   Cardassian and Klingon Captains to   meet with me.","""The Chase"""
269,PICARD,"   I believe we all know why we're   here. If we admit that much, we   can move forward.","""The Chase"""
270,GUL OCETT,   We are merely scouting the planet   for possible colonization --,"""The Chase"""
271,NU'DAQ,   Pah! A ridiculous story.,"""The Chase"""
272,GUL OCETT,"   And why are you here, then?","""The Chase"""
273,NU'DAQ,   Scientific research.,"""The Chase"""
274,PICARD,   There's no point in trying to   deceive each other... we all know   about Professor Galen's research   and about the computer program   which is composed of DNA   fragments.,"""The Chase"""
275,PICARD,"   I'll take your silence as   confirmation. Now, it stands to   reason that no one has all the DNA   fragments necessary to complete   the program.       You were the first to arrive in   this system. Do you have an   organic sample from the planet   below?","""The Chase"""
276,GUL OCETT,   Yes. And I will open fire on   anyone who attempts to obtain   another one.,"""The Chase"""
277,NU'DAQ,       As if we fear Cardassian   threats...,"""The Chase"""
278,PICARD,       I believe one of you also has a   fragment from Indri Eight.,"""The Chase"""
279,NU'DAQ,       Yes. And there will be no other   samples from Indri Eight.,"""The Chase"""
280,GUL OCETT,   What is that supposed to mean?,"""The Chase"""
281,PICARD,   He destroyed the planet's   biosphere after taking the sample.,"""The Chase"""
282,GUL OCETT,       Typical Klingon thinking... take   what you want and then destroy the   rest.,"""The Chase"""
283,NU'DAQ,   Thank you.,"""The Chase"""
284,PICARD,"   All of us are missing some of the   fragments... but not necessarily   the same ones. Unless we combine   what we have, we'll never learn   the secret of this program.","""The Chase"""
285,NU'DAQ,   There is no secret. It is an   ancient weapon design of   incredible power. And the Klingon   Empire will not allow it to fall   into an enemy's hands.       Or even a friend's...,"""The Chase"""
286,GUL OCETT,   A weapon? The Yridian who sold us   the information claimed that the   program would yield the key to an   unlimited power source.,"""The Chase"""
287,PICARD,   Until we assemble the entire   program no on can know its   ultimate purpose.,"""The Chase"""
288,GUL OCETT,   He's right. For all we know it   might be a recipe for biscuits.,"""The Chase"""
289,NU'DAQ,"   Biscuits? If that is what you   believe, then go back to   Cardassia. I will send you my   mother's recipe.","""The Chase"""
290,PICARD,   Enough. Without cooperation we   will get nowhere.,"""The Chase"""
291,GUL OCETT,   What do you propose?,"""The Chase"""
292,PICARD,"   If you both bring the fragments   you possess to the Enterprise, I   will combine them with ours. The   result will be observed by all   parties simultaneously, giving no   one the advantage.","""The Chase"""
293,NU'DAQ,   And if we refuse?,"""The Chase"""
294,PICARD,"   Then this endeavor stops dead,   right here in this room.","""The Chase"""
295,DATA,       Captain.,"""The Chase"""
296,NU'DAQ,   Excellent.,"""The Chase"""
297,BEVERLY,   There's still one missing piece...,"""The Chase"""
298,NU'DAQ,   Pahk! We have surrendered what we   had for nothing.,"""The Chase"""
299,GUL OCETT,"   You are remarkably short-sighted,   Nu'Daq. We are closer to the   answer than we were.","""The Chase"""
300,PICARD,"   And I think we're very close,   indeed.","""The Chase"""
301,NU'DAQ,   How can that be? We have no idea   where to start looking for the   missing DNA fragment.,"""The Chase"""
302,PICARD,   This is a... jigsaw puzzle...   whose pieces have been scattered   across the galaxy.       Doesn't it seem reasonable to   assume that the original designers   meant for someone to find this   puzzle -- why else would they put   the pieces in our DNA?     ,"""The Chase"""
303,,,"""The Chase"""
304,PICARD ,       And doesn't that in turn suggest   that they would try to make it   easy for us to find all the   pieces? That there might be   some... pattern to their   distribution?,"""The Chase"""
305,BEVERLY,   If that's so... our computer might   be able to find that pattern.,"""The Chase"""
306,PICARD,"   Doctor, program the computer to   analyze the distribution pattern   of the pieces we have, correcting   for changes in star configurations   over four billion years... and   extrapolate for the missing piece.","""The Chase"""
307,BEVERLY,   That'll take me a while to set   up... and a few hours more to   process.,"""The Chase"""
308,PICARD,"   If you wish, you may stay on board   while we wait.","""The Chase"""
309,NU'DAQ,   I intend to.,"""The Chase"""
310,NU'DAQ,"   Good evening, Commander Data.","""The Chase"""
311,DATA,"   Hello, Captain.","""The Chase"""
