,character,quote,episode
88,,,"""The Best of Both Worlds, Part I"""
89,RIKER ,   She takes the initiative a little   too... easily. Sometimes with   risks.,"""The Best of Both Worlds, Part I"""
90,PICARD,   Sounds a little like a young   lieutenant commander I once   recruited as my first officer.,"""The Best of Both Worlds, Part I"""
91,RIKER,       Perhaps.,"""The Best of Both Worlds, Part I"""
92,PICARD,"   You're the best officer I've ever   served with, Will.","""The Best of Both Worlds, Part I"""
93,PICARD,       But what are you still doing here?,"""The Best of Both Worlds, Part I"""
94,RIKER,       Sir?,"""The Best of Both Worlds, Part I"""
95,PICARD,   I hear you've been offered the   Melbourne.,"""The Best of Both Worlds, Part I"""
96,RIKER,   I've decided not to pursue the   commission at this time.,"""The Best of Both Worlds, Part I"""
97,PICARD,"   She's a fine ship, Will.","""The Best of Both Worlds, Part I"""
98,RIKER,"   She's not the Enterprise.       With all due respect, sir, you   need me. Particularly now.","""The Best of Both Worlds, Part I"""
99,PICARD,   Starfleet needs good captains.   Particularly now. I cannot keep   you to myself forever.,"""The Best of Both Worlds, Part I"""
100,PICARD,   I want you to reconsider your   decision.,"""The Best of Both Worlds, Part I"""
101,RIKER,"       Are you asking me to leave,   Captain?","""The Best of Both Worlds, Part I"""
102,PICARD,"   I'm asking you to look at your   career objectively and make the   best decision.       I know it's hard to walk away.   But you're ready to work without   a net, my friend. You're ready   to make the life and death   decisions a captain must make.   And, hard as it is to accept, if   you choose to leave, the   Enterprise will go on just fine   without you.","""The Best of Both Worlds, Part I"""
103,RIKER,"   What am I still doing here,   Deanna? I've pushed myself hard   to get this far...       ... sacrificed a lot.     ","""The Best of Both Worlds, Part I"""
104,,,"""The Best of Both Worlds, Part I"""
105,RIKER ,   I've always said I wanted my own   command. And yet something's   holding me back. Is it wrong to   want to stay... ?,"""The Best of Both Worlds, Part I"""
106,TROI,   What do you think?,"""The Best of Both Worlds, Part I"""
107,RIKER,"    (shakes his head,     doesn't know)   Maybe I'm just afraid of the big   chair.","""The Best of Both Worlds, Part I"""
108,TROI,   I don't think so.,"""The Best of Both Worlds, Part I"""
109,RIKER,"       The captain says Shelby reminds   him of the way I used to be. And   he's right. She comes in here,   full of drive and ambition,   impatient, taking risks... I look   at her and I wonder whatever   happened to those things in me? I   I liked those things in me.       I've lost something.","""The Best of Both Worlds, Part I"""
110,TROI,"       You mean you're older, more   experienced... a little more   seasoned...","""The Best of Both Worlds, Part I"""
111,RIKER,"       ""Seasoned"". What a horrible thing   to say to a man.","""The Best of Both Worlds, Part I"""
112,TROI,   I don't think you've lost a   thing... and you've gained a lot   more than you realize. You're   much more comfortable with   yourself than you used to be...,"""The Best of Both Worlds, Part I"""
113,RIKER,   Maybe that's the problem. Could   be I'm too comfortable here.,"""The Best of Both Worlds, Part I"""
114,TROI,"   I'm not sure I know what that   means.       You're happy here... happier than   I've ever known you to be. It   really comes down to a simple   question -- what do you want, Will   Riker?","""The Best of Both Worlds, Part I"""
115,TROI,   What?,"""The Best of Both Worlds, Part I"""
116,RIKER,"   Stupid. An old song I heard when   I was a kid. Keeps running   through my mind...    (off her look, he begins     to sing)   ""Didja ever have the feeling that   you wanted to go... still had the   feeling that you wanted to stay...   You knew it was right... wasn't   wrong... still you knew you   wouldn't be very long... it's   tough to have the feeling that   you wanted to go... ""","""The Best of Both Worlds, Part I"""
117,RIKER,"       ""... still had the feeling that   you wanted to stay... start to   go... change your mind... ""","""The Best of Both Worlds, Part I"""
118,GUINAN,"   You start on Friday -- two shows   a night, matinee on Wednesday.","""The Best of Both Worlds, Part I"""
119,RIKER,   I play the trombone too...,"""The Best of Both Worlds, Part I"""
120,SHELBY ,   ... a manipulation effect in the   Borg ship's subspace field...   a definite pattern -- at   four-point-eight minute intervals   during your first confrontation   with them.,"""The Best of Both Worlds, Part I"""
121,GEORDI,   Might indicate high-output   auxiliary generators kicking in.,"""The Best of Both Worlds, Part I"""
122,SHELBY,       One theory is that their systems   are decentralized with redundant   power sources located throughout   the ship.,"""The Best of Both Worlds, Part I"""
123,DATA,   It is a reasonable conclusion.   Borg technology has given each   member of their society the   ability to interface and function   collectively. It is likely they   would construct their ship with   the same philosophy.,"""The Best of Both Worlds, Part I"""
124,WESLEY,       Knock out one generator and   another takes over without   interruption.,"""The Best of Both Worlds, Part I"""
125,RIKER,   What kind of damage would we have   to do to shut them down... ?,"""The Best of Both Worlds, Part I"""
126,SHELBY,   Projections suggest a Borg ship   like this one could continue to   function effectively even if   seventy-eight percent of it was   inoperable.,"""The Best of Both Worlds, Part I"""
127,WESLEY,       And our best shot barely scratched   the surface.,"""The Best of Both Worlds, Part I"""
128,GEORDI,"   From what I've seen, I can't   believe any of your new weapons   systems can be ready in less than   eighteen months, Commander.","""The Best of Both Worlds, Part I"""
129,SHELBY,       We've been projecting twenty-four.,"""The Best of Both Worlds, Part I"""
130,RIKER,       Is there anything here we can try   to adapt to our current defense   systems... ?,"""The Best of Both Worlds, Part I"""
131,GEORDI,       We'll have to look through the   specs again.       I don't know. My mind's turned   to clay.,"""The Best of Both Worlds, Part I"""
132,WESLEY,   Mine too.,"""The Best of Both Worlds, Part I"""
133,SHELBY,   I think we should look at   modifying the plasma phaser   design...,"""The Best of Both Worlds, Part I"""
134,RIKER,"   Commander, I think we should call   it a night.","""The Best of Both Worlds, Part I"""
135,SHELBY,   All right. Anyone who's really   that tired... if you want to   leave...,"""The Best of Both Worlds, Part I"""
136,WESLEY,"   No, that's okay...","""The Best of Both Worlds, Part I"""
137,GEORDI,"   Go ahead, Commander...","""The Best of Both Worlds, Part I"""
138,SHELBY,       What would happen if we take the   frequency klystron from the   existing unit...,"""The Best of Both Worlds, Part I"""
139,RIKER,   We'll break here. That's an   order. We'll reconvene at oh five   hundred...,"""The Best of Both Worlds, Part I"""
140,SHELBY,"   Sir, if you'll allow me to   continue with Mister Data, who   does not require rest...","""The Best of Both Worlds, Part I"""
141,RIKER,"   You need rest, Commander.","""The Best of Both Worlds, Part I"""
142,SHELBY,   If we have a confrontation with   the Borg without improving our   defense systems...,"""The Best of Both Worlds, Part I"""
143,RIKER,"   If we have a confrontation, I   don't want a crew fighting the   Borg at the same time they're   fighting their own fatigue...   Dismissed.","""The Best of Both Worlds, Part I"""
144,HANSON ,"   At nineteen hundred hours   yesterday, the USS Lalo   departed Zeta Alpha Two on a   freight run to Sentinel Minor   Four. At twenty-two hundred hours   and twelve minutes, a distress   signal was received at Starbase   one five seven. The Lalo reported   contact with an alien vessel...       ... described as cube-shaped. The   distress signal ended abruptly.   She has not been heard from since.","""The Best of Both Worlds, Part I"""
145,PICARD,"   How long to get there at warp   nine, Mister Data?","""The Best of Both Worlds, Part I"""
146,DATA,"   One hour, seventeen minutes, sir.","""The Best of Both Worlds, Part I"""
147,PICARD,   Make it so.,"""The Best of Both Worlds, Part I"""
148,HANSON,"   We're coming with every available   starship to assist, Captain. But   the closest help is six days away.","""The Best of Both Worlds, Part I"""
149,PICARD,"       We'll try to occupy them pending   your arrival, Admiral.","""The Best of Both Worlds, Part I"""
150,HANSON,   I know you will. Hanson out.,"""The Best of Both Worlds, Part I"""
151,RIKER,   All hands will stand to battle   stations...,"""The Best of Both Worlds, Part I"""
152,PICARD,"   Commander Shelby, status of   defense preparations?","""The Best of Both Worlds, Part I"""
153,SHELBY,"   Mister La Forge has a plan to   modulate shield nutation...   hopefully, that'll hold them off   for awhile.","""The Best of Both Worlds, Part I"""
154,GEORDI,"   At the same time, we're retuning   phasers to higher EM-base   emitting frequencies -- we'll try   to disrupt their subspace field.","""The Best of Both Worlds, Part I"""
155,PICARD,   Your assessment of our potential   effectiveness?,"""The Best of Both Worlds, Part I"""
156,GEORDI,"   Shot in the dark, Captain. Best   we can do for now.","""The Best of Both Worlds, Part I"""
157,PICARD,       Dismissed.,"""The Best of Both Worlds, Part I"""
158,WORF,"   Sir, reading an unidentified   vessel just entering sensor range,   bearing two-one-zero mark   one-five-one...","""The Best of Both Worlds, Part I"""
159,PICARD,"   Hail them, Mister Worf...","""The Best of Both Worlds, Part I"""
160,WORF,"   No response, sir...","""The Best of Both Worlds, Part I"""
161,PICARD,   Move to intercept.,"""The Best of Both Worlds, Part I"""
162,WORF,"    (beat, reacting to     console)   Sir, the vessel has already   changed course to intercept us.   Approaching at... warp nine point   three... Entering visual   range...","""The Best of Both Worlds, Part I"""
163,PICARD,   On screen.,"""The Best of Both Worlds, Part I"""
164,PICARD,   Magnify.,"""The Best of Both Worlds, Part I"""
165,PICARD,"   Mister Worf, dispatch a subspace   message to Admiral Hanson -- we   have engaged the Borg.","""The Best of Both Worlds, Part I"""
166,WORF,"   Captain, you are being hailed.","""The Best of Both Worlds, Part I"""
167,PICARD,   I am?,"""The Best of Both Worlds, Part I"""
168,WORF,"   Yes, Captain. By name.","""The Best of Both Worlds, Part I"""
169,RIKER,"   Data, is it the same ship we faced   at J-two-five?","""The Best of Both Worlds, Part I"""
170,DATA,"   Uncertain, Commander. However,   dimensions are precisely the same.","""The Best of Both Worlds, Part I"""
171,PICARD,   On screen.,"""The Best of Both Worlds, Part I"""
172,PICARD,   I am Jean-Luc...,"""The Best of Both Worlds, Part I"""
173,BORG,"   Jean-Luc Picard, captain of the   Starship Enterprise, registry   NCC-1701D, you will lower shields   and prepare to transport yourself   aboard our vessel. If you do not   cooperate, we will destroy your   ship.","""The Best of Both Worlds, Part I"""
174,PICARD,   You have committed acts of   aggression against the United   Federation of Planets. If you   do not immediately withdraw...,"""The Best of Both Worlds, Part I"""
175,BORG,   You will surrender yourself or   we will destroy your ship. Your   defensive capabilities are unable   to withstand us.,"""The Best of Both Worlds, Part I"""
176,RIKER,       What the hell could they want with   you?,"""The Best of Both Worlds, Part I"""
177,SHELBY,   I thought they weren't interested   in human lifeforms... only our   technology.,"""The Best of Both Worlds, Part I"""
178,PICARD,"   Their priorities seem to have   changed. Open channel.       We have developed new defense   capabilities since our last   meeting and we are prepared to   use them if you do not withdraw   from Federation space. If you   do so immediately, I will agree   to arrange a conference of our   peoples at a neutral location.","""The Best of Both Worlds, Part I"""
179,GEORDI,       Shields are being probed... I'm   modulating nutation...,"""The Best of Both Worlds, Part I"""
180,WORF,"   Sir, the Borg are attempting to   lock on to us with their tractor   beam...","""The Best of Both Worlds, Part I"""
181,PICARD,   Load all torpedo bays... ready   phasers... target coordinates on   the source of the tractor beam...,"""The Best of Both Worlds, Part I"""
182,RIKER,   Status of shields...,"""The Best of Both Worlds, Part I"""
183,DATA,   Holding...,"""The Best of Both Worlds, Part I"""
184,SHELBY,       The nutation modulation has them   confused...,"""The Best of Both Worlds, Part I"""
185,RIKER,"       They have the ability to analyze   and adapt, Commander...","""The Best of Both Worlds, Part I"""
186,INTERCUT:,,"""The Best of Both Worlds, Part I"""
187,GEORDI,   Shield modulation has failed...   they've locked on...,"""The Best of Both Worlds, Part I"""
188,WORF,   Shields are being drained...   ninety per cent... eighty...,"""The Best of Both Worlds, Part I"""
189,GEORDI,   Trying to recalibrate nutation...   damn...,"""The Best of Both Worlds, Part I"""
190,WORF,   Shields have failed.,"""The Best of Both Worlds, Part I"""
191,PICARD,   Fire all weapons...,"""The Best of Both Worlds, Part I"""
192,GEORDI,   Their subspace field is intact...   new phaser frequencies had no   impact...,"""The Best of Both Worlds, Part I"""
193,INTERCUT:,,"""The Best of Both Worlds, Part I"""
194,RIKER,   Reverse engines...,"""The Best of Both Worlds, Part I"""
195,GEORDI,   Full reverse... we're not   moving...,"""The Best of Both Worlds, Part I"""
196,PICARD,   Fire at will...,"""The Best of Both Worlds, Part I"""
197,WORF,   Launching torpedos... phaser   spread continuing...,"""The Best of Both Worlds, Part I"""
198,DATA,"   Still no damage to the Borg   vessel, sir...","""The Best of Both Worlds, Part I"""
199,COMPUTER,   Warning. Outer hull breach.,"""The Best of Both Worlds, Part I"""
200,INTERCUT:,,"""The Best of Both Worlds, Part I"""
201,WORF,   They're cutting into the hull...   Engineering section...,"""The Best of Both Worlds, Part I"""
202,RIKER,   Geordi... evacuate Engineering...,"""The Best of Both Worlds, Part I"""
203,GEORDI,   Computer. Evacuation sequence...,"""The Best of Both Worlds, Part I"""
204,COMPUTER,   Redirecting Engineering control   to bridge. Sealing doors to core   chamber...,"""The Best of Both Worlds, Part I"""
205,GEORDI,   Move it people!,"""The Best of Both Worlds, Part I"""
206,COMPUTER,"   Warning. Inner hull failing.   Decompression danger, deck   thirty-six, section four.   Sealing Main Engineering.","""The Best of Both Worlds, Part I"""
207,SHELBY,"   Data, fluctuate phaser resonance   frequencies... random settings...   keep changing them... don't give   them time to adapt...","""The Best of Both Worlds, Part I"""
208,WORF,   The tractor beam has been   released.,"""The Best of Both Worlds, Part I"""
209,PICARD,   Warp nine. Course one-five-one   mark three-three-zero... engage...,"""The Best of Both Worlds, Part I"""
210,WORF,"   They are in pursuit, Captain.","""The Best of Both Worlds, Part I"""
211,PICARD,   Maintain course.,"""The Best of Both Worlds, Part I"""
212,RIKER,"   Damage report, Geordi.","""The Best of Both Worlds, Part I"""
213,GEORDI,       Hull rupture in Main   Engineering... damage is heavy...     ,"""The Best of Both Worlds, Part I"""
214,,,"""The Best of Both Worlds, Part I"""
215,GEORDI ,   We lost a lot of good people down   there.,"""The Best of Both Worlds, Part I"""
216,DATA,"   Eleven dead... eight more   unaccounted for, Captain.","""The Best of Both Worlds, Part I"""
217,RIKER,       Repair teams to Engineering...   seal hull breach...,"""The Best of Both Worlds, Part I"""
218,GEORDI,   They didn't get to the core...   I can control functions from   here...,"""The Best of Both Worlds, Part I"""
219,WESLEY,"   Approaching the Paulson Nebula,   sir...","""The Best of Both Worlds, Part I"""
220,PICARD,"   Drop to impulse... take us in,   Ensign...","""The Best of Both Worlds, Part I"""
221,WESLEY,"   The field is getting too dense,   sir...","""The Best of Both Worlds, Part I"""
222,PICARD,"   Steady... Mister Data, analysis   of the nebula cloud...","""The Best of Both Worlds, Part I"""
223,DATA,"   Eighty-two percent Dilithium   hydroxyls... manganese, chromium.   It should provide an effective   screen against their sensors,   sir...","""The Best of Both Worlds, Part I"""
224,PICARD,"   Prepare to take us in, Mister   Crusher. Now. Mister La Forge,   prepare to reverse engines, full   stop.","""The Best of Both Worlds, Part I"""
225,WORF,   The Borg ship is continuing   scans... attempting to locate   us...,"""The Best of Both Worlds, Part I"""
226,PICARD,   Good. As long as they're looking   for us... they can't hurt anyone   else.,"""The Best of Both Worlds, Part I"""
227,RIKER,"   Shut down all active sensors,   passive scanners only. Deflectors   to minimum emissions.","""The Best of Both Worlds, Part I"""
228,PICARD,   We'll maintain position.    (looks at Riker and     Shelby)   Until we have a better idea.,"""The Best of Both Worlds, Part I"""
229,SHELBY ,   Time index five-one-four... Data   started to fluctuate phaser   resonance frequencies... the   Borg's beam breaks contact...   Freeze picture.,"""The Best of Both Worlds, Part I"""
230,SHELBY,"   Take a close look, Commander...   Mister La Forge?    ","""The Best of Both Worlds, Part I"""
231,GEORDI ,"   There's a two percent power drop,   just for an instant... but it's   system-wide... The phaser   frequency spread was in a high   narrow band.","""The Best of Both Worlds, Part I"""
232,DATA,"   Conceivably, the ship's power   distribution nodes are vulnerable   to those frequencies.","""The Best of Both Worlds, Part I"""
233,GEORDI,   If we can generate a concentrated   burst of energy with that same   frequency distribution... I mean   a lot more than anything our   phasers or photon torpedos could   provide...,"""The Best of Both Worlds, Part I"""
234,RIKER,   How do we do that?,"""The Best of Both Worlds, Part I"""
235,WESLEY,   The main deflector dish.,"""The Best of Both Worlds, Part I"""
236,GEORDI,   It's the only component of the   Enterprise designed to channel   that much power at controlled   frequencies.,"""The Best of Both Worlds, Part I"""
237,SHELBY,"   Unfortunately, there is one slight   detail -- in the process, the   blast completely destroys the   Enterprise as well.","""The Best of Both Worlds, Part I"""
238,RIKER,       But if we could get far enough   away... increase the deflector   range...,"""The Best of Both Worlds, Part I"""
239,SHELBY,"       It could work. In the meantime,   we should retune all phasers,   including hand units, to the same   frequency.","""The Best of Both Worlds, Part I"""
240,RIKER,       Proceed. I'll inform the   Captain...,"""The Best of Both Worlds, Part I"""
241,SHELBY,"   There's one other recommendation   I'd like to make, Commander.   Separate the saucer section...   assign a skeleton crew to create   a diversion...","""The Best of Both Worlds, Part I"""
242,RIKER,       We may need power from the saucer   impulse engines...,"""The Best of Both Worlds, Part I"""
243,SHELBY,   But it would give them more than   one target to worry about.,"""The Best of Both Worlds, Part I"""
244,RIKER,"       No, it's too great a risk...","""The Best of Both Worlds, Part I"""
245,SHELBY,"   I'd like the captain to make that   decision, sir.","""The Best of Both Worlds, Part I"""
246,RIKER,"       I bring all alternatives to the   captain's attention, Commander.       That'll be all.","""The Best of Both Worlds, Part I"""
247,GEORDI,"   I'll need to install   higher-capacity power transfers   to the deflector dish,   Commander...","""The Best of Both Worlds, Part I"""
248,RIKER,   How long...,"""The Best of Both Worlds, Part I"""
249,GEORDI,   Better part of a day.,"""The Best of Both Worlds, Part I"""
250,RIKER,"   She gets a full head of steam up,   doesn't she...","""The Best of Both Worlds, Part I"""
251,GEORDI,"   Yessir... she's... a formidable   presence to say the least. But   I'm convinced she can help us   here, Commander...","""The Best of Both Worlds, Part I"""
252,RIKER,"   I am too, Geordi. Don't worry   about it. I can handle Shelby.","""The Best of Both Worlds, Part I"""
253,PICARD,   Come.,"""The Best of Both Worlds, Part I"""
254,PICARD,"   Come in, Number One... Commander   Shelby was just telling me of your   concerns about her plan...","""The Best of Both Worlds, Part I"""
255,RIKER,"   I'm sorry that she troubled you,   sir... I already informed her...","""The Best of Both Worlds, Part I"""
