,character,quote,episode
25,RIKER,   Are you saying it is... and yet   it isn't there?,"""Yesterday's Enterprise"""
26,DATA,"   I do not have sufficient   information to make an analysis   as yet, Commander. The dynamics   of the radiation patterns---","""Yesterday's Enterprise"""
27,WORF,"   Something's happening, Captain.   A new change in sensor readings.","""Yesterday's Enterprise"""
28,GUINAN,       No...,"""Yesterday's Enterprise"""
29,PICARD,   Mister Data?,"""Yesterday's Enterprise"""
30,PICARD,"   Can you identify the ship,   Lieutenant? Is it an enemy   vessel?","""Yesterday's Enterprise"""
31,TASHA,"       I'm getting too much interference,   Captain.","""Yesterday's Enterprise"""
32,TASHA,"   It's clearing, Captain.   Definitely a Federation   starship... accessing registry...","""Yesterday's Enterprise"""
33,RIKER ,   Looks like they had a rough ride.,"""Yesterday's Enterprise"""
34,TASHA,"    (reading display with     surprise)   N, C, C, one-seven-oh-one... C.   U.S.S.... Enterprise.","""Yesterday's Enterprise"""
35,PICARD ,"   Military log, Combat-date   43625.2. While investigating an   unusual radiation anomaly reported   by Starbase one oh five, the   Enterprise has encountered what   could almost be called a ghost   from its own past... The   Enterprise-C, the immediate   predecessor of this battleship.","""Yesterday's Enterprise"""
36,DATA,"   Sensors confirm design and   specifications, Captain. Analysis   of hull and engine materials   conform to engineering patterns   and methods of that time period.","""Yesterday's Enterprise"""
37,WESLEY,   But that cruiser was destroyed   with all hands about twenty years   ago.,"""Yesterday's Enterprise"""
38,DATA,"   Presumed destroyed. The   Enterprise-C was last seen near   the Klingon outpost on Narendra   Three exactly twenty-two years,   four months and three days ago.","""Yesterday's Enterprise"""
39,RIKER,   And now it's here.,"""Yesterday's Enterprise"""
40,PICARD,"   Mister Data, is it possible...   that it has... traveled through   time?","""Yesterday's Enterprise"""
41,DATA,"   It is a possibility, Captain.   If that is the correct hypothesis,   then the phenomenon we just   enountered was a temporal rift   in space.","""Yesterday's Enterprise"""
42,PICARD,   A rift?,"""Yesterday's Enterprise"""
43,DATA,"   Possibly the formation of a Kerr   loop from superstring material...   it would require high-energy   interactions occuring in the   vicinity for such a structure to   form. The rift is certainly not   stable, Captain. It could   collapse at any time.","""Yesterday's Enterprise"""
44,TASHA,"    (eyes on tactical     display)   I'm able to scan the interior of   the ship now, sir... heavy damage   to warp field nacelles and hull   bearing struts... internal space   frame --       Life-signs, Captain!","""Yesterday's Enterprise"""
45,TASHA,"   Readings are sporadic... looks   like they have massive casualties,   but some are still alive.","""Yesterday's Enterprise"""
46,RIKER,"       Bridge to Sickbay. Emergency   teams, stand by Transporter Rooms.","""Yesterday's Enterprise"""
47,BEVERLY,   Understood.,"""Yesterday's Enterprise"""
48,PICARD,"   Belay that order, Doctor.","""Yesterday's Enterprise"""
49,RIKER,"   I respectfully suggest that   regardless of how they did it,   they are here now and they need   our help.","""Yesterday's Enterprise"""
50,PICARD,   That ship has traveled into its   own future. We are dealing with   variables that could alter the   flow of our own history.,"""Yesterday's Enterprise"""
51,RIKER,"   But their influence on history   has ended, sir. That ship   disappeared from the past   twenty-two years ago and never   returned.","""Yesterday's Enterprise"""
52,TASHA,"   Captain, the Enterprise... C is   sending out a distress call, sir.   Audio only.","""Yesterday's Enterprise"""
53,GARRETT,"       This... is Captain Garrett... of   the Starship Enterprise, to any   Federation ship. We... have been   attacked by Romulan warships and   require... immediate assistance.   We have lost warp drive...   life-support is failing.","""Yesterday's Enterprise"""
54,RIKER,   We have no record of a Romulan   assault on the Enterprise-C...,"""Yesterday's Enterprise"""
55,TASHA,"   Voice message has ended, Captain.   All I'm receiving now is their   automated distress signal.","""Yesterday's Enterprise"""
56,PICARD,"   Hailing frequency, Lieutenant.   This is Captain Picard of... a   Federation starship. Standby to   receive emergency teams.","""Yesterday's Enterprise"""
57,PICARD,       We'll handle this one step at a   time. Stabilize power systems   and attend to their casualties.   Avoid discussions of where and   when they are.,"""Yesterday's Enterprise"""
58,RIKER,"   Aye, sir.       Lieutenant.","""Yesterday's Enterprise"""
59,WESLEY,"       Message coming in from Starfleet   monitor stations, Captain.   Klingon battlecruisers have been   reported moving toward this   sector.","""Yesterday's Enterprise"""
60,PICARD,"       Battle alert, Mister Crusher.   Condition Yellow.","""Yesterday's Enterprise"""
61,WESLEY,"   Aye, sir.       All decks report Condition Yellow.","""Yesterday's Enterprise"""
62,GUINAN,    (to no one in     particular)   It's changed... it's all   changed...,"""Yesterday's Enterprise"""
63,RIKER,   Captain Garrett?,"""Yesterday's Enterprise"""
64,GARRETT,       Yes.,"""Yesterday's Enterprise"""
65,RIKER,   I'm Commander Riker. We have   emergency teams boarding your   ship.     ,"""Yesterday's Enterprise"""
66,,,"""Yesterday's Enterprise"""
67,RIKER ,       Doctor.,"""Yesterday's Enterprise"""
68,BEVERLY,       The rest of the bridge crew is   dead.       Her leg is fractured and she has   serious internal injuries.     ,"""Yesterday's Enterprise"""
69,,,"""Yesterday's Enterprise"""
70,BEVERLY ,"   I'll have to get her back to the   Enterprise, it's more than I can   do here.","""Yesterday's Enterprise"""
71,GARRETT,    (fighting to make sense     of it all)   To where?,"""Yesterday's Enterprise"""
72,RIKER,"   We'll explain later, Captain.","""Yesterday's Enterprise"""
73,GARRETT,"       You'll explain now, Commander.","""Yesterday's Enterprise"""
74,RIKER,"   We're from a Federation starship.   We've answered your distress call.   Your ship is in good hands, but   we need to get you to our Sickbay.","""Yesterday's Enterprise"""
75,GARRETT,       Very well.,"""Yesterday's Enterprise"""
76,BEVERLY,       Crusher to Transporter Room. Two   to beam directly to Sickbay.,"""Yesterday's Enterprise"""
77,GEORDI,"    (shaking his head at     console)   Pretty bad, Commander. Looks like   they were in a hell of a fight.","""Yesterday's Enterprise"""
78,RIKER,"   If you can't stabilize   life-support, we'll have to   evacuate the ship.","""Yesterday's Enterprise"""
79,GEORDI,   I think we can do it. I'll have   to get to Engineering...,"""Yesterday's Enterprise"""
80,GEORDI,       La Forge to damage control team   alpha. Meet me on Engineering   level three.,"""Yesterday's Enterprise"""
81,CASTILLO,   Thanks...,"""Yesterday's Enterprise"""
82,RIKER,   I'm Commander Riker.,"""Yesterday's Enterprise"""
83,CASTILLO,   Lieutenant Castillo. Helmsman.,"""Yesterday's Enterprise"""
84,RIKER,   Your Captain has been sent back   to the Ent--... back to our ship.       You would appear to be the senior   officer left aboard.,"""Yesterday's Enterprise"""
85,CASTILLO,       So it would appear.,"""Yesterday's Enterprise"""
86,CUT TO:,,"""Yesterday's Enterprise"""
87,DATA,"   Away team reporting in, sir.","""Yesterday's Enterprise"""
88,PICARD,"   On screen, Mister Data.","""Yesterday's Enterprise"""
89,PICARD ,"   Go ahead, Commander","""Yesterday's Enterprise"""
90,RIKER,"   We've stabilized life support,   Captain. Mister La Forge is   working on restoring the main   power couplings but it'll take   time. Things are a real mess over   here.","""Yesterday's Enterprise"""
91,PICARD,   Survivors?,"""Yesterday's Enterprise"""
92,RIKER,"   One hundred twenty-five, sir","""Yesterday's Enterprise"""
93,WESLEY,       Out of seven hundred.,"""Yesterday's Enterprise"""
94,PICARD,   Recommendation?,"""Yesterday's Enterprise"""
95,RIKER,"   I'd hate to scrap her, sir.   Starfleet could certainly use   another ship, even if it is a   little old.","""Yesterday's Enterprise"""
96,PICARD,"   Agreed. But we can't stay in this   area too long.       You have nine hours. If you can   get her underway in that time,   we'll escort her back to Starbase   one oh five. If not, we'll   evacuate the survivors and destroy   the ship.","""Yesterday's Enterprise"""
97,RIKER,"   Understood, sir.","""Yesterday's Enterprise"""
98,PICARD,"   Keep me posted, Picard out.","""Yesterday's Enterprise"""
99,PICARD,   Guinan... ?,"""Yesterday's Enterprise"""
100,GUINAN,"       We need to talk. Now. It's all   wrong, Captain. This is not the   way it's supposed to be.","""Yesterday's Enterprise"""
101,GUINAN,   I don't know...,"""Yesterday's Enterprise"""
102,PICARD,   You must have some idea how things   have changed...,"""Yesterday's Enterprise"""
103,GUINAN,   I look at things... at people...   and they don't feel right.,"""Yesterday's Enterprise"""
104,PICARD,   What things? What people?,"""Yesterday's Enterprise"""
105,GUINAN,   The bridge...,"""Yesterday's Enterprise"""
106,PICARD,   What's the matter with it?,"""Yesterday's Enterprise"""
107,GUINAN,   It's not right.,"""Yesterday's Enterprise"""
108,PICARD,"   It's the same bridge, Guinan. It   hasn't changed.","""Yesterday's Enterprise"""
109,GUINAN,   I know that. And I also know...   it's wrong.,"""Yesterday's Enterprise"""
110,PICARD,   What else?,"""Yesterday's Enterprise"""
111,GUINAN,   Families. There should be   children here...,"""Yesterday's Enterprise"""
112,PICARD,"   Children? On the Enterprise... ?       We're at war, Guinan.","""Yesterday's Enterprise"""
113,GUINAN,"       No, we're not.       I mean, we shouldn't be. This   is a ship of peace. Not of war.","""Yesterday's Enterprise"""
114,PICARD,"       Guinan, what you're suggesting...","""Yesterday's Enterprise"""
115,GUINAN,"   It's not a suggestion, Captain.   And that ship from the past...   it was not supposed to come here.   It's got to go back.","""Yesterday's Enterprise"""
116,PICARD,       I'm Captain Picard.,"""Yesterday's Enterprise"""
117,GARRETT,       Rachel Garrett. How's my ship?,"""Yesterday's Enterprise"""
118,PICARD,   Life support systems have been   restored. Repairs are continuing.,"""Yesterday's Enterprise"""
119,GARRETT,   Where did you come from? We   weren't picking up any other   Federation ships in this sector...,"""Yesterday's Enterprise"""
120,PICARD,       What is the last thing you   remember?,"""Yesterday's Enterprise"""
121,GARRETT,   We were answering the distress   signal...,"""Yesterday's Enterprise"""
122,PICARD,   Distress signal... ?,"""Yesterday's Enterprise"""
123,GARRETT,"   You must have heard it. From the   Klingon outpost, Narendra Three.       But you didn't... did you?","""Yesterday's Enterprise"""
124,GARRETT,"   I've never seen a Sickbay like   this... not even on a starbase.   And your uniforms...       What ship is this, Captain?","""Yesterday's Enterprise"""
125,BEVERLY,   Please... try to keep still...,"""Yesterday's Enterprise"""
126,GARRETT,   I insist on an answer.,"""Yesterday's Enterprise"""
127,PICARD,"   You are aboard the Enterprise,   Captain... one-seven-oh-one-D.","""Yesterday's Enterprise"""
128,PICARD,   You have come twenty-two years   into the future.,"""Yesterday's Enterprise"""
129,GARRETT,   Twenty-two years.,"""Yesterday's Enterprise"""
130,GARRETT,   Does my crew know yet?,"""Yesterday's Enterprise"""
131,PICARD,   No.,"""Yesterday's Enterprise"""
132,GARRETT,"   I must tell them... I owe them   that, Picard...","""Yesterday's Enterprise"""
133,PICARD,"       If you wish, I will see to it that   they're informed...","""Yesterday's Enterprise"""
134,GARRETT,   Is there a reason they should not   be told?,"""Yesterday's Enterprise"""
135,PICARD,   I am concerned that if you return   to your own time with knowledge   of the future...,"""Yesterday's Enterprise"""
136,GARRETT,"   Return? To the battle? We barely   escaped with our lives. If we   return, we'll be destroyed.","""Yesterday's Enterprise"""
137,PICARD,   Have you any idea how this   happened?,"""Yesterday's Enterprise"""
138,GARRETT,       There was a fierce volley of   photon torpedoes... we were hit...   there was a bright light and   then... here.,"""Yesterday's Enterprise"""
139,PICARD,   It is possible your exchange of   fire was the catalyst for the   formation of a temporal rift.       History never recorded your battle   with the Romulans.,"""Yesterday's Enterprise"""
140,GARRETT,       We were responding to a distress   call from the Klingon outpost on   Narendra Three... the Romulans were   attacking it... we engaged them...   but there were four warbirds.,"""Yesterday's Enterprise"""
141,PICARD,   The Narendra Three outpost was   wiped out.,"""Yesterday's Enterprise"""
142,PICARD,"   It is regrettable you did not   succeed, Captain. If a Federation   starship had rescued a Klingon   outpost... it might have averted   twenty years of war.","""Yesterday's Enterprise"""
143,RIKER,"   I'm not getting any kind of ready   condition on the impulse engines,   La Forge...","""Yesterday's Enterprise"""
144,GEORDI,"   Acknowledged, Commander... some   of the engine control processors   went off-line. And there's   probably damage to the accelerator   coils... stand by...","""Yesterday's Enterprise"""
145,CASTILLO,   I just can't quite make myself   believe it.       Twenty-two years...,"""Yesterday's Enterprise"""
146,TASHA,   I'm reading forty percent on   forward shields... what do you   have on aft...,"""Yesterday's Enterprise"""
147,CASTILLO,       Forty percent...,"""Yesterday's Enterprise"""
148,TASHA,"   That's not going to do...   Commander, advise Lieutenant La   Forge that shields are below   minimum...","""Yesterday's Enterprise"""
149,RIKER,   Acknowledged...,"""Yesterday's Enterprise"""
150,CASTILLO,   We'll never see our families   again. Our homes...,"""Yesterday's Enterprise"""
151,TASHA,   How do you know your family's not   still alive?,"""Yesterday's Enterprise"""
152,CASTILLO,   You're right... I don't... but   imagine coming home after   twenty-two years... Would I even   recognize them?,"""Yesterday's Enterprise"""
153,TASHA,   What are the status readouts on   main phaser banks?,"""Yesterday's Enterprise"""
154,CASTILLO,"   Emitters available -- sixty   percent forward, fifty-two percent   aft.","""Yesterday's Enterprise"""
155,TASHA,       Let's take a look at the torpedo   launchers...,"""Yesterday's Enterprise"""
156,CASTILLO,       I guess I'm lucky to be alive at   all.,"""Yesterday's Enterprise"""
157,TASHA,   You may not like the future. It's   been a long war. The   Federation's lost more than half   of Starfleet to the Klingons.,"""Yesterday's Enterprise"""
158,CASTILLO,       We were negotiating a peace treaty   with the Klingons when I left...,"""Yesterday's Enterprise"""
159,TASHA,"   A lot of changes, Lieutenant.   A lot of changes.","""Yesterday's Enterprise"""
160,CASTILLO,"   When we get a break, maybe you   could fill me in on some of them.","""Yesterday's Enterprise"""
161,TASHA,   Photon banks are depleted...   auxiliary fusion generators are   down...,"""Yesterday's Enterprise"""
162,DATA,"   The probability is high that the   temporal rift is symmetrical,   Captain.","""Yesterday's Enterprise"""
163,PICARD,"   If that is the case, what would   happen if the Enterprise-C were   to fly back through it?","""Yesterday's Enterprise"""
164,DATA,"       Back, sir? The Enterprise-C would   emerge in her own time period   at almost the same instant she   left.","""Yesterday's Enterprise"""
165,PICARD,   Right in the middle of her   battle with the Romulans.,"""Yesterday's Enterprise"""
166,DATA,"   Yes, sir.","""Yesterday's Enterprise"""
167,PICARD,"   Based on the logs of the   Enterprise-C, is there any   possibility she could survive that   battle?","""Yesterday's Enterprise"""
168,DATA,"   None, sir.","""Yesterday's Enterprise"""
169,PICARD,   Then sending them back would be   condemning them to death.,"""Yesterday's Enterprise"""
170,CASTILLO,   Unbelievable.,"""Yesterday's Enterprise"""
171,TASHA,   Lieutenant... ?,"""Yesterday's Enterprise"""
172,TASHA,       She was the first Galaxy Class   warship built by the Federation...   forty-two decks... capable of   transporting over six thousand   troops...,"""Yesterday's Enterprise"""
173,CASTILLO,   How long have you been on board?,"""Yesterday's Enterprise"""
174,TASHA,   Four years. Straight out of the   Academy. I was lucky to get the   Enterprise.,"""Yesterday's Enterprise"""
175,CASTILLO,"   Yeah, me too. I mean... my   Enterprise.","""Yesterday's Enterprise"""
176,GARRETT,"   Lieutenant, how's the ship?","""Yesterday's Enterprise"""
177,CASTILLO,   We've restored minimal shields   and the forward phaser banks.   Still no photon launchers or warp   drive.,"""Yesterday's Enterprise"""
178,GARRETT,"   Concentrate on the weapon systems.   From what Captain Picard has told   me, the Federation can use all   the help it can get.","""Yesterday's Enterprise"""
179,TASHA,"   And soon. Our sensors have picked   up Klingon warships in this   sector, Captain.","""Yesterday's Enterprise"""
180,GARRETT,"   Why wasn't I informed, Mister   Castillo... ?","""Yesterday's Enterprise"""
181,CASTILLO,"   Captain, you shouldn't --","""Yesterday's Enterprise"""
182,GARRETT,"       As senior officer, I want you to   be my liaison to the Enterprise-   D... coordinate with   Tactical...","""Yesterday's Enterprise"""
183,TASHA,"   That's me, Captain.","""Yesterday's Enterprise"""
184,BEVERLY,   Where do you think you're going?,"""Yesterday's Enterprise"""
185,GARRETT,   I'm ready to resume my duties.,"""Yesterday's Enterprise"""
186,BEVERLY,"   Captain, you need at least another   twenty-four hours...","""Yesterday's Enterprise"""
187,GARRETT,   Nonsense. Doctors always   over-protect their patients.,"""Yesterday's Enterprise"""
188,BEVERLY,       And captains always push   themselves too hard.,"""Yesterday's Enterprise"""
189,GARRETT,"   Doctor, my ship and crew need me   -- now. Twenty-four hours might   as well be twenty-four years.","""Yesterday's Enterprise"""
190,PICARD,   I need more.,"""Yesterday's Enterprise"""
191,GUINAN,"   There is no more. I wish there   was, Captain. I wish I could   prove it. I can't.","""Yesterday's Enterprise"""
192,PICARD,   Then I can't send them back.,"""Yesterday's Enterprise"""
193,GUINAN,   You must.,"""Yesterday's Enterprise"""
194,PICARD,"   Dammit, Guinan, they will die   moments after they return... how   can I ask them to sacrifice their   lives based solely on your...   intuition?","""Yesterday's Enterprise"""
195,GUINAN,   I don't know.,"""Yesterday's Enterprise"""
196,GUINAN,   This is a mistake. Every cell in   my body knows this is a mistake.   I cannot explain it to myself so   I cannot explain it to you. I...   just know.,"""Yesterday's Enterprise"""
197,PICARD,   Who is to say this history is any   less proper than the other?,"""Yesterday's Enterprise"""
198,GUINAN,   I guess I am.,"""Yesterday's Enterprise"""
199,PICARD,   Not good enough.       Not good enough. I will not ask   them to die.,"""Yesterday's Enterprise"""
200,GUINAN,       Forty billion have died in the   war...,"""Yesterday's Enterprise"""
201,PICARD,   I cannot justify readjusting   history on the basis of saving   lives in war... shall I return   to Sarajevo and stop the   assassination of Archduke   Ferdinand... or go back to warn   Station-Salem Four of the Bel-zon   raid...,"""Yesterday's Enterprise"""
202,GUINAN,   This war was never meant to be.   They must return to their own   time to correct that.,"""Yesterday's Enterprise"""
203,PICARD,   And what is the guarantee that   by going back they will   succeed... ?,"""Yesterday's Enterprise"""
204,PICARD,"   In fact, they could conceivably   create a third time line.","""Yesterday's Enterprise"""
205,GUINAN,   Yes.,"""Yesterday's Enterprise"""
206,PICARD,   Every instinct tells me it's wrong   and dangerous and futile.,"""Yesterday's Enterprise"""
207,GUINAN,"   Picard, we have been together for   twenty-two years. I have been   your advisor, your confidant, your   friend and in all those twenty-two   years, I have never led you   astray. This time line cannot   be allowed to continue. I've told   you what you must do. You have   only your faith in me to help you   decide.","""Yesterday's Enterprise"""
208,TASHA,"   Deflector shield technology has   advanced considerably during the   war... our heat-dissipation rates   are probably double those of the   Enterprise-C, so we can hang in   a firefight longer...","""Yesterday's Enterprise"""
209,TASHA,   Guinan... ?,"""Yesterday's Enterprise"""
210,GUINAN,"   Have you ordered yet, Tasha?","""Yesterday's Enterprise"""
211,TASHA,"   Not yet... Is something wrong,   Guinan?","""Yesterday's Enterprise"""
212,GUINAN,   Not a thing. What can I get you?,"""Yesterday's Enterprise"""
213,TASHA,"   Just a couple of T-K-L meal   rations... we're in a hurry.       Oh, this is, Lieutenant   Castillo...","""Yesterday's Enterprise"""
214,TASHA,       First time for everything.,"""Yesterday's Enterprise"""
215,CASTILLO,   First time?,"""Yesterday's Enterprise"""
216,TASHA,       It's just that I've never seen   anything bother her before...,"""Yesterday's Enterprise"""
217,CASTILLO,       What's a T-K-L?,"""Yesterday's Enterprise"""
218,TASHA,   Standard rations. Food   replicators are on minimum   power...     ,"""Yesterday's Enterprise"""
219,,,"""Yesterday's Enterprise"""
220,TASHA ,   Everything else is diverted to   defensive systems.       So where was I...,"""Yesterday's Enterprise"""
221,CASTILLO,   You've told me more about tactical   in an hour than I learned my last   year in the Academy...,"""Yesterday's Enterprise"""
222,TASHA,"   You're gonna need it,   Lieutenant...","""Yesterday's Enterprise"""
223,CASTILLO,"   Hey, I've known you a whole day   now, Lieutenant. I won't salute   if you won't. What did she call   you... Tasha?","""Yesterday's Enterprise"""
224,TASHA,   Yeah.,"""Yesterday's Enterprise"""
225,CASTILLO,   Most everybody just calls me   Castillo. My mother calls me   Richard.,"""Yesterday's Enterprise"""
226,TASHA,"       Okay, Castillo.","""Yesterday's Enterprise"""
227,CASTILLO,"       Naw, I think maybe I'd like it   better if you called me Richard...","""Yesterday's Enterprise"""
228,TASHA,   Richard.,"""Yesterday's Enterprise"""
229,PICARD,   This is the captain. Senior   officers will report to my Ready   Room immediately.,"""Yesterday's Enterprise"""
230,TASHA,   So much for lunch.,"""Yesterday's Enterprise"""
231,BEVERLY,"   Captain, are you suggesting they   should return and attempt to   complete their mission?","""Yesterday's Enterprise"""
232,PICARD,"   I am, Doctor.","""Yesterday's Enterprise"""
233,BEVERLY,   Based on Guinan's intuition... ?,"""Yesterday's Enterprise"""
234,RIKER,   But it won't accomplish anything.   There's no way they can save   Narendra Three...,"""Yesterday's Enterprise"""
235,TASHA,   Captain Garrett says there were   four Romulan warbirds. The   Enterprise-C would be outmanned   and outgunned...,"""Yesterday's Enterprise"""
236,GEORDI,   Unless we were to re-arm them with   modern...,"""Yesterday's Enterprise"""
237,PICARD,   We can't do that. If we send this   ship back with new technology...   we would be altering the past...,"""Yesterday's Enterprise"""
238,RIKER,"   But that's what you're talking   about doing anyway, isn't it?   Altering the past.","""Yesterday's Enterprise"""
239,PICARD,   We're talking about restoring the   past.,"""Yesterday's Enterprise"""
240,GEORDI,   How could Guinan know that history   has been altered... if she's been   altered along with the rest of   us?,"""Yesterday's Enterprise"""
241,DATA,   Perhaps her species has a   perception that goes beyond linear   time.,"""Yesterday's Enterprise"""
242,PICARD,"       There are many things about her   species that cannot be easily   explained. Even she cannot   explain how or why she senses that   history has been altered. And yet   it is very possible she is correct.   A ship from the past has traveled   through time. Who among us could   know what effect that event has   had on the present. Indeed, we   will never know for certain if   Guinan is correct. But I, for one,   have decided the consequences of   that possibility are too grave to   ignore.","""Yesterday's Enterprise"""
243,RIKER,"   Sir, if you wish my opinion...","""Yesterday's Enterprise"""
244,PICARD,"   I think I know your opinion,   Commander. This is a briefing.   I'm not seeking your consent.","""Yesterday's Enterprise"""
245,RIKER,"   With all due respect, Captain,   we'd be asking one hundred and   twenty-five people to die a   meaningless death.","""Yesterday's Enterprise"""
246,DATA,"   Not necessarily meaningless,   Commander. Klingons place honor   above all else.     ","""Yesterday's Enterprise"""
247,,,"""Yesterday's Enterprise"""
248,DATA ,"   If the crew of the Enterprise-C   had died fighting for the survival   of a Klingon outpost, that would   have been considered a meaningful   act of honor by the Klingon   Empire.","""Yesterday's Enterprise"""
249,PICARD,   Even their deaths... might have   prevented the war.,"""Yesterday's Enterprise"""
250,PICARD,"   If the Enterprise-C returns to   the battle and its mission is a   success, history will be   irrevocably changed. This time   line will cease to exist... and   a new future will have been   created.       I've weighed the alternatives.   I will follow Guinan's   recommendations.       Dismissed.","""Yesterday's Enterprise"""
251,BEVERLY,   If she's right... we may not even   be in the alternate time line...,"""Yesterday's Enterprise"""
252,GEORDI,"   Yeah, who knows if we're dead or   alive...","""Yesterday's Enterprise"""
253,DATA,   Engineering.,"""Yesterday's Enterprise"""
254,DATA,   Is Engineering your destination   as well?,"""Yesterday's Enterprise"""
255,TASHA,   Oh... Deck six... sorry...,"""Yesterday's Enterprise"""
256,DATA,"   If I interpret your facial   expression correctly, you were   preoccupied with something   unpleasant.","""Yesterday's Enterprise"""
257,TASHA,"   I was just thinking... a lot of   things...       I've been working with one of the   officers from the Enterprise-C...   he's nice, you know? I like him.   I'm worried about what's going   to happen to him.","""Yesterday's Enterprise"""
258,DATA,"   We may never know what happens,   Tasha. If they succeed, we will   not even realize any of these   events occurred.","""Yesterday's Enterprise"""
259,TASHA,"   Data, how different do you think   your life would be in the other   time line?","""Yesterday's Enterprise"""
260,DATA,"       The possibilities are too numerous   even for me to calculate, Tasha.","""Yesterday's Enterprise"""
261,TASHA,"       Kind of scary, isn't it?","""Yesterday's Enterprise"""
262,DATA,   Scary? I would not know.,"""Yesterday's Enterprise"""
263,CASTILLO,   Shields are up to seventy-two   percent... That's better...,"""Yesterday's Enterprise"""
264,GARRETT,   You believe this woman...,"""Yesterday's Enterprise"""
265,PICARD,"       I discovered long ago that she   has a special wisdom... I've   learned to trust it.       If you wish, I can arrange for   you to speak with her...","""Yesterday's Enterprise"""
266,GARRETT,"   Captain, I'd be lying to you if   I told you there was a chance in   hell of coming out of this alive.   And my crew means a lot to me.","""Yesterday's Enterprise"""
267,GARRETT,   Why doesn't your ship come back   with us? The Romulans would be   no match for your weaponry...,"""Yesterday's Enterprise"""
268,PICARD,   I can't do that.,"""Yesterday's Enterprise"""
269,GARRETT,"    (beat, agrees on closer     examination)   No, I suppose not. You don't   belong in our time... any more   than we belong in yours.       To be honest, Picard, there are   some members of my crew who have   expressed a desire to return...   even knowing the odds. Some   because they can't bear to live   without their loved ones... some   who don't like the idea that we   slipped out in the middle of a   fight. But I've told them... that   in the here and now, the   Federation needs another ship   against the Klingons... and we   better get used to being in the   here and now...","""Yesterday's Enterprise"""
270,PICARD,"   By going back, you may be a great   deal more helpful. The war is   going badly for the Federation.   Much worse than is generally known.","""Yesterday's Enterprise"""
271,PICARD,   Starfleet Command believes defeat   is inevitable... that within six   months we will have no choice but   to surrender...,"""Yesterday's Enterprise"""
272,GARRETT,       And you're saying all this may   be a result of our arrival here.,"""Yesterday's Enterprise"""
273,PICARD,"   One more ship will make no   difference in the here and now,   Captain. But twenty-two years   ago, one ship could have stopped   this war before it ever started.","""Yesterday's Enterprise"""
274,GARRETT,"   Mister Castillo, inform the crew   that we're going back.","""Yesterday's Enterprise"""
275,CASTILLO,"   Yes, Captain.","""Yesterday's Enterprise"""
276,GARRETT,   The Romulans'll get a good fight.   We'll make it one for the history   books.,"""Yesterday's Enterprise"""
277,PICARD,"   I know you will, Captain.","""Yesterday's Enterprise"""
278,PICARD,   Lieutenant Yar...,"""Yesterday's Enterprise"""
279,TASHA,"   Permission to remain for a moment,   sir...","""Yesterday's Enterprise"""
280,PICARD,   Granted.,"""Yesterday's Enterprise"""
281,TASHA,   I just wanted to say good luck...,"""Yesterday's Enterprise"""
282,CASTILLO,   I'll try to put some of your   tactical briefing to good use when   we get back...,"""Yesterday's Enterprise"""
283,TASHA,"   Your ship has a lot more   maneuverability than the Romulan   counterparts of that era... in   fact, if you could isolate...","""Yesterday's Enterprise"""
284,TASHA,   You'll do fine.,"""Yesterday's Enterprise"""
