,character,quote,episode
115,TROI,   Why do you have such anger toward   me?,"""The Hunted"""
116,ROGA,"       A girl with long dark hair broke   my heart long ago... out of   bitterness and rejection, I   turned to crime...","""The Hunted"""
117,ROGA,   How about this one -- my mother   abandoned me when I was born and   I never had the guidance a wild   young man needs...,"""The Hunted"""
118,TROI,   Why are you doing this?,"""The Hunted"""
119,ROGA,"   Playing games? Isn't that what   you do, Counselor? Isn't that   what all of you mind control   experts do?","""The Hunted"""
120,TROI,   I am not a mind control expert.   I came because I sensed you were   in pain.,"""The Hunted"""
121,ROGA,"   And now, what do you sense?","""The Hunted"""
122,TROI,       The pain is gone.,"""The Hunted"""
123,ROGA,"   Interesting, isn't it?","""The Hunted"""
124,TROI,"   There is a duality in the man...   hard to describe... he is aware   of his crimes... in fact, they   deeply trouble him...","""The Hunted"""
125,PICARD,       Counselor...,"""The Hunted"""
126,TROI,"   He is intelligent... a thoughtful   man. Typically Angosian. I know   what he's done, but when I am   with him, I cannot believe he is   randomly and deliberately   violent... in fact, inherantly,   he has a non-violent   personality...","""The Hunted"""
127,PICARD,"   Counselor, it took five men to   restrain him... and he took apart   half of the Transporter Room in   the process.","""The Hunted"""
128,TROI,"   I am not opening the door for him,   Captain.","""The Hunted"""
129,TROI,   I can only tell you I sense   something very unusual about this   man. Something that is not   inherent to a criminal   personality...,"""The Hunted"""
130,PICARD,"   Your dedication to helping others   in pain is admirable, Counselor.   But in a few hours, I will turn   him over to the Angosians... and   be glad to do so.","""The Hunted"""
131,TROI,   I understand.,"""The Hunted"""
132,TROI,"   Data, do we have a link up to the   Angosian central computer?","""The Hunted"""
133,DATA,"   Yes, Counselor... we are copying   records for Federation inspection   pursuant to their application for   admittance.","""The Hunted"""
134,TROI,   Can I see a police record on Roga   Danar?,"""The Hunted"""
135,DATA,"   There is no police record,   Counselor.","""The Hunted"""
136,TROI,   But that's impossible. He's been   in prison.,"""The Hunted"""
137,DATA,   Lunar Five is a military prison   facility...,"""The Hunted"""
138,TROI,   Military... he's a soldier... ?,"""The Hunted"""
139,DATA,   That may provide an explanation   for the tactics he was able to   use against us when we tried to   capture him...,"""The Hunted"""
140,TROI,    (looking over his     shoulder)   It doesn't say what he was   arrested for. Call up his   military record.,"""The Hunted"""
141,DATA ,"   He served in many campaigns during   the Tarsian War, received two   promotions, to the rank of   Subhadar... a very honorable tour   of duty...","""The Hunted"""
142,TROI,   What was this man's crime?,"""The Hunted"""
143,TROI,   I've learned you are a soldier.,"""The Hunted"""
144,ROGA,   I was a soldier.,"""The Hunted"""
145,TROI,   Why were you put in prison?,"""The Hunted"""
146,ROGA,"   Obviously, because I am a threat   to society.","""The Hunted"""
147,TROI,   There is no police record. What   did you do?,"""The Hunted"""
148,ROGA,       Everything they asked me to do.   That's why I became such a   threat.,"""The Hunted"""
149,TROI,   I don't understand.,"""The Hunted"""
150,ROGA,"   Why are you bothering to try,   Counselor?","""The Hunted"""
151,TROI,   I want to help if I can.,"""The Hunted"""
152,ROGA,    (if you really want     to help)   Unlock the door.,"""The Hunted"""
153,TROI,   Why does a non-violent man commit   acts of excessive violence?,"""The Hunted"""
154,ROGA,   You can learn to do it if you have   to.,"""The Hunted"""
155,TROI,   Did you have to?,"""The Hunted"""
156,ROGA,   It was war.,"""The Hunted"""
157,TROI,   This started in the war...,"""The Hunted"""
158,ROGA,"   It started the day I volunteered,   Counselor... the day training   began... the day I met my first   instructor. He called himself   a ""counselor"" too.","""The Hunted"""
159,TROI,   Roga Danar was an idealistic young   man who answered his people's call   to service. He joined the   military to fight for the Angosian   way of life. He didn't realize   that by doing so... he would   forever have to give up that way   of life. He's not the same man   who left home to go to war. He's   been through intense psychological   manipulation as well as   biochemical modifications.,"""The Hunted"""
160,BEVERLY,"   At Troi's request I examined   him... his cellular structure   has been been significantly   altered... They used a   combination of cryptobiolin,   triclenidil, macrospentol... and   a few things I don't even   recognize.","""The Hunted"""
161,RIKER,   Was he a prisoner of war? Who   did this to him?,"""The Hunted"""
162,TROI,   His own government.,"""The Hunted"""
163,TROI,"   He has been programmed to be the   perfect soldier. He can be   absolutely normal, but whenever   a danger is perceived, the   programming clicks in and takes   over. Intelligence, memory,   strength, reflexes -- all become   enhanced. He is conditioned to   survive at any cost.","""The Hunted"""
164,BEVERLY,   One of the new substances in his   cellular structure even shields   electrical impulses.,"""The Hunted"""
165,DATA,   That would explain why our sensors   did not detect him.,"""The Hunted"""
166,PICARD,   Why was this man assigned to the   Lunar Five facility?,"""The Hunted"""
167,TROI,   He committed no crime. He says   he was ordered there... with   others like him. The first   soldiers who had returned to   Angosia had trouble. The rules   changed too quickly. A lost   temper could result in murder.,"""The Hunted"""
168,DATA,"   Counselor, did no one try to   adjust their progam?","""The Hunted"""
169,TROI,       They were simply exiled to Lunar   Five.,"""The Hunted"""
170,ROGA,   What do you want...,"""The Hunted"""
171,DATA,   Am I disturbing you?,"""The Hunted"""
172,ROGA,   Yes.,"""The Hunted"""
173,DATA,   Then I will leave.,"""The Hunted"""
174,ROGA,   Wait. I'd rather talk to someone.   I'm sorry.,"""The Hunted"""
175,ROGA,   Why do you have yellow eyes?,"""The Hunted"""
176,DATA,   Simply a lack of pigmentation.   I am an android. You and I have   something in common.,"""The Hunted"""
177,ROGA,   We do?,"""The Hunted"""
178,DATA,   Yes. We have both been   programmed.,"""The Hunted"""
179,ROGA,"       Ah, you have been talking with   Counselor Troi.       It is not at all the same,   android.","""The Hunted"""
180,DATA,   I do not mean to belittle your   condition. I understand your   dilemma. But I am curious. My   program can be altered and   changed. Yours cannot?,"""The Hunted"""
181,ROGA,   The man I once was is still inside   me... but this conditioning has   been imposed... woven together   with my thoughts and feelings and   responses. How do you separate   the program from the man?,"""The Hunted"""
182,DATA,"   Without further analysis of your   condition by Counselor Troi or   Doctor Crusher, I cannot say.   But it would seem possible.","""The Hunted"""
183,ROGA,"       Doctors. Angosian doctors did   this to me. If it could be   undone, wouldn't they undo it?","""The Hunted"""
184,DATA,   I cannot answer that.,"""The Hunted"""
185,ROGA,   Nor can I... and I ask the   question every moment of every   day.,"""The Hunted"""
186,NAYROK,"   Captain, what he is telling you   is full of half-truths... he is   a prisoner, what do you expect   him to say about us?","""The Hunted"""
187,PICARD,"   Then, perhaps you'd clarify it   for me...","""The Hunted"""
188,NAYROK,   These soldiers were resettled on   Lunar Five... it was to be their   colony...,"""The Hunted"""
189,PICARD,   Their Gulag...,"""The Hunted"""
190,NAYROK,   I beg your pardon?,"""The Hunted"""
191,PICARD,"   Was it a forced ""resettlement""?","""The Hunted"""
192,NAYROK,   It was for their own protection   as well as that of others. Most   of them are quite happy there...     ,"""The Hunted"""
193,,,"""The Hunted"""
194,NAYROK ,   we have gone to great lengths to   give them a fine quality of   life...,"""The Hunted"""
195,PICARD,"   Even the most comfortable prison   is a prison, Prime Minister.","""The Hunted"""
196,NAYROK,   A few agitators like Danar forced   us to add security...,"""The Hunted"""
197,PICARD,"   Prime Minister, my medical team   has suggested there may be   treatment alternatives...","""The Hunted"""
198,NAYROK,"   Captain, I assure you all   alternatives have been explored.   And this discussion is now   treading upon matters of Angosian   security. This is not your   concern.","""The Hunted"""
199,NAYROK,"       I have dispatched a ship to   rendezvous with you and transport   the prisoner back to Lunar Five.   On behalf of Angosia, I thank the   Federation for its assistance in   retrieving our citizen.","""The Hunted"""
200,ROGA,"   Were you built for combat,   android?","""The Hunted"""
201,DATA,   No. But my program does include   military strategy... that is how   I was finally able to anticipate   your last tactic and capture you.,"""The Hunted"""
202,ROGA,   You did that? Perhaps you would   be better at combat than you   think.,"""The Hunted"""
203,DATA,   I am not programmed to kill.,"""The Hunted"""
204,ROGA,   My improved reflexes have allowed   me to kill eighty-four times.   And my improved memory lets me   remember the face of each of those   eighty-four. Can you understand   how that feels?,"""The Hunted"""
205,DATA,   I am incapable of any feeling.,"""The Hunted"""
206,ROGA,       Then I envy you.,"""The Hunted"""
207,TROI,"   Roga, this is Captain Picard","""The Hunted"""
208,ROGA,   Captain...,"""The Hunted"""
209,PICARD,"   Mister Danar, I am going to   transfer you back to Angosian   security. They are en route and   will arrive shortly. I came to   tell you that I have no choice.   The prime minister has insisted   and we have no right to refuse.","""The Hunted"""
210,ROGA,"       And you would be foolish if you   even considered it, Captain...   because they are very correct.   I am dangerous. I have no place   in a civilized society.","""The Hunted"""
211,TROI,   I do not believe that.,"""The Hunted"""
212,DATA,   Nor do I.,"""The Hunted"""
213,PICARD,"   I respect my officers' judgement,   Danar. I wish I could help   further. If a way appears to me,   I will.","""The Hunted"""
214,ROGA,   I appreciate your telling me   face-to-face.,"""The Hunted"""
215,PICARD,   I felt you deserved that much.,"""The Hunted"""
216,ROGA,       You deserve to know that I must   use whatever means I can to   escape.,"""The Hunted"""
217,WORF,"   Captain, the Angosian transport   vessel has arrived.","""The Hunted"""
218,PICARD,"   Inform them the transfer will take   place shortly. Picard out.   Mister Data, to the bridge   please...","""The Hunted"""
219,ROGA,"   Take care of yourself, android.   I enjoyed our talk.","""The Hunted"""
220,DATA,"   Good-bye, Roga.","""The Hunted"""
221,TROI,"   Perhaps when this planet becomes   a member of the Federation, we   will be able...","""The Hunted"""
222,ROGA,"   I will not be here to see it,   Counselor. Because even with this   overwhelming demand to survive   that they've built into my soul...   I would rather die than return   to Lunar Five.","""The Hunted"""
223,WAGNOR,"   Captain Picard, we're ready to   receive the prisoner. Now   transmitting the coordinates of   our holding cell.","""The Hunted"""
224,DATA,"       Coordinates received, sir.","""The Hunted"""
225,PICARD,       Stand by for transport. Picard   out.,"""The Hunted"""
226,PICARD,"       Mister Worf, have all security   precautions been taken?","""The Hunted"""
227,WORF,"   Release of the force field and   activation of the transporter   will be virtually simultaneous,   Captain... There will only be   a point-one second interval   between them.","""The Hunted"""
228,RIKER,   Even Danar can't move that fast.,"""The Hunted"""
229,WORF,   There will be a full security   contingent present. Phasers will   be set on kill.,"""The Hunted"""
230,PICARD,       Proceed.,"""The Hunted"""
231,O'BRIEN,   Transporter Room One to Lieutenant   Worf. We're ready.,"""The Hunted"""
232,WORF,   Proceed.,"""The Hunted"""
233,O'BRIEN,   Energizing...,"""The Hunted"""
234,TROI,"   Roga, don't, you'll be killed...","""The Hunted"""
235,O'BRIEN,       I'm losing him... what the   hell... ?,"""The Hunted"""
236,RIKER,"       Security personnel, full alert.   Shut down all shuttlebays,   transporters, and turbolifts.","""The Hunted"""
237,WORF,"   Captain, a phaser is missing.   We must assume that he's armed.","""The Hunted"""
238,PICARD,       Sound general quarters. Clear   corridors of all non-essential   personnel. I don't want him   taking any hostages.,"""The Hunted"""
239,DATA,"   General quarters sounded, sir.","""The Hunted"""
240,PICARD,"   Raise security containment fields   immediately on decks thirty-four,   thirty-five, and thirty-six.","""The Hunted"""
241,RIKER,"   Data... put the turbolifts back   on line. If Danar sees they're   operating, he may try to use one.     ","""The Hunted"""
242,,,"""The Hunted"""
243,RIKER ,"       Soon as he does, we have him.","""The Hunted"""
244,DATA,"   Sir, unauthorized access of   turbolift dive on deck thirty-four.","""The Hunted"""
245,RIKER,   He took the bait.,"""The Hunted"""
246,PICARD,   Data -- override its destination   and divert that turbolift to a   position near Lieutenant Worf's   current location.,"""The Hunted"""
247,WORF,   We're in position.,"""The Hunted"""
248,DATA,   Four seconds to arrival.,"""The Hunted"""
249,WORF,   Phaser on overload! Seal this   deck --,"""The Hunted"""
250,WORF ,"   Captain, the overload's been   averted.","""The Hunted"""
251,WORF ,   Ingenious.,"""The Hunted"""
252,ROGA,       Drop force field on deck   thirty-six.,"""The Hunted"""
253,DATA,"   Sir, containment field down on   deck thirty-six.","""The Hunted"""
254,RIKER,   How the hell did he manage that?,"""The Hunted"""
255,PICARD,   He's headed for Engineering.,"""The Hunted"""
256,RIKER,       Riker to La Forge.,"""The Hunted"""
257,RIKER ,   Engineering -- respond.,"""The Hunted"""
258,DATA,   Sir -- someone in Engineering is   attempting to override the   security system lockout.,"""The Hunted"""
259,RIKER,   Riker to Worf. He's in   Engineering...,"""The Hunted"""
260,WORF,"   Acknowledged, Commander.","""The Hunted"""
261,PICARD,   Data -- I want you to stall   Danar. Allow him to think he's   succeeding.,"""The Hunted"""
262,DATA,"       As he bypasses each subsystem,   I can reroute it without his   knowledge.","""The Hunted"""
263,PICARD,   Make it so.,"""The Hunted"""
264,DATA,"   Danar is extremely adept, sir.   I am not certain which security   measure he is attempting to   circumvent.       Sir, Danar has succeeded in   restoring power to Shuttlebay Two.","""The Hunted"""
265,DATA,   I have overridden Danar's bypass;   Shuttlebay Two is once again   inactive.,"""The Hunted"""
266,PICARD,"   Very good, Mister Data. And now   we know where he's headed.","""The Hunted"""
267,GEORDI,   He surprised us... came out of   nowhere. I didn't know anyone   could move that fast...,"""The Hunted"""
268,DATA,"   Lieutenant, I am reading an open   access panel... K-twelve, deck   thirty.","""The Hunted"""
269,WORF,   Acknowledged.,"""The Hunted"""
270,GEORDI,   Danar must have climbed the   reactor core and gotten into a   Jefferies tube. He could be   anywhere.,"""The Hunted"""
271,WORF,   We believe he is attempting to   reach Shuttlebay Two.,"""The Hunted"""
272,GEORDI,       That's twenty-five decks up from   here... quite a climb... but I   wouldn't put it past him...,"""The Hunted"""
273,WORF,   There is a full contingent of   security waiting at all   shuttlebays.,"""The Hunted"""
274,GEORDI,   You want my advice... double it.,"""The Hunted"""
275,DATA,   Reading another open access   panel...,"""The Hunted"""
276,PICARD,"       Security team to Jefferies tube   J-four, deck fifteen.","""The Hunted"""
277,SECURITY GUARD COM,   Security acknowledges. On our   way.,"""The Hunted"""
278,RIKER,   Deck fifteen. Only a few decks   below the shuttlebay.,"""The Hunted"""
279,DATA,"   Captain, I find it highly unlikely   that Danar is attempting to reach   Shuttlebay Two.","""The Hunted"""
280,PICARD,   Explain.,"""The Hunted"""
281,DATA,"   In our previous encounter, Danar   employed a strategy of   misdirection in an attempt to gain   his objective.","""The Hunted"""
282,PICARD,   And you believe he's using the   same tactic now.,"""The Hunted"""
283,DATA,   He is aware that our sensors are   unable to track him. Yet he seems   to be purposely leaving a trail   for us to follow.,"""The Hunted"""
284,RIKER,   And where do you think he's   headed.,"""The Hunted"""
285,DATA,   I am afraid his true destination   remains a mystery.,"""The Hunted"""
286,DATA,"   Captain, readings now indicate   an open access panel... Jeffries   tube N-eleven, deck thirty-eight.","""The Hunted"""
287,PICARD,   He doubled back on us.,"""The Hunted"""
288,RIKER,   The cargo bays?,"""The Hunted"""
289,PICARD,       Advise personnel on deck   thirty-eight to stay out of all   Cargo Bays.,"""The Hunted"""
290,DATA,"       They would appear to be empty,   sir.","""The Hunted"""
291,PICARD,   Good. I want you to flood them   with Anastazine.,"""The Hunted"""
292,DATA,       Sensors show Anestazine   concentration of seventy parts   per million within the cargo   bays.,"""The Hunted"""
293,RIKER,   That should have put our boy to   sleep.,"""The Hunted"""
294,PICARD,"   Restore normal environmental   conditions, Mister Data.","""The Hunted"""
295,PICARD,"   Move in security teams, Mister   Worf.","""The Hunted"""
296,WORF,   Acknowledged.,"""The Hunted"""
297,WORF,   Worf to bridge. We have found no   sign of the intruder. But there is   a pressure suit missing from Cargo   Bay Three.,"""The Hunted"""
298,PICARD,   A pressure suit...,"""The Hunted"""
299,RIKER,   Could be he's planning to enter   Shuttlebay Two from outside the   Enterprise... bypassing the   security guards.,"""The Hunted"""
300,PICARD,   Mister Worf --,"""The Hunted"""
301,PICARD,   Post security guards at all   emergency airlocks on decks   thirty-seven through thirty-nine...,"""The Hunted"""
302,WORF ,"   Aye, sir. I'll also cover the   photon torpedo launchers... Danar   may attempt to leave the ship that   way. Worf out.","""The Hunted"""
303,WORF,"   You are cunning, Danar... you must   have Klingon blood. But the   battle is over.","""The Hunted"""
304,ROGA,   My battle is never over.,"""The Hunted"""
305,WORF,       Worf to bridge. I have Danar...,"""The Hunted"""
306,SMASH CUT TO:,,"""The Hunted"""
307,DATA,   Explosion in Jefferies Tube   section T-nine-five. All external   sensors are inoperative.,"""The Hunted"""
308,RIKER,   Go to backup systems.,"""The Hunted"""
309,DATA,   Unable to transfer control...,"""The Hunted"""
310,WORF,   Worf to bridge. Danar has   escaped. He used a phaser to   power the cargo transporter.       Coordinates indicate he beamed   aboard the Angosian transport   ship.,"""The Hunted"""
311,PICARD,"   Data, can you verify that?","""The Hunted"""
312,DATA,   Negative. External sensors are   still nonfunctioning.,"""The Hunted"""
313,PICARD,   Then we have no way to track him.,"""The Hunted"""
314,RIKER,   That was his plan all along.,"""The Hunted"""
315,RIKER ,"   First officer's log, supplemental.   We are continuing to repair damage   to the ship's sensors following   the escape of the Angosian   prisoner Danar. He is still at   large.","""The Hunted"""
316,RIKER,"       Engineering, I'm getting readings   at Tactical, are we back up...","""The Hunted"""
317,GEORDI,"   That's affirmative, Commander.","""The Hunted"""
318,PICARD,"   Sweep the area, Mister Worf...","""The Hunted"""
319,DATA,"   Captain, the prime minister is   hailing us, priority one...","""The Hunted"""
320,PICARD,   On screen.,"""The Hunted"""
321,PICARD,"   Yes, Prime Minister.","""The Hunted"""
322,NAYROK,"   Captain, I've just been informed   that Roga Danar has attacked the   penal colony on Lunar Five...","""The Hunted"""
323,PICARD,   Attacked it... ?,"""The Hunted"""
324,NAYROK,"       In our own police shuttle.   Several of my people are wounded.   Hundreds of prisoners are rioting.   Some of them have escaped with   Danar. We have reports they are   headed for the capitol city...       Captain, we are not suited to   handle situations like this...   that's why we created them...","""The Hunted"""
325,PICARD,"   We'll send an away team, Prime   Minister... Picard out.","""The Hunted"""
326,PICARD,"   Counselor Troi, Mister Data,   Lieutenant Worf... you will   accompany me to the planet...","""The Hunted"""
327,PICARD,"   My understanding is that these   men were programmed to survive,   is that correct?","""The Hunted"""
328,TROI,"   Yes, Captain.","""The Hunted"""
329,PICARD,   And they will not kill unless   their survival is at stake?,"""The Hunted"""
330,DATA,"   It is against their nature to do   so, Captain.","""The Hunted"""
331,PICARD,       Then let us hope they do not   believe their survival is at   stake.,"""The Hunted"""
332,RIKER,"   Mister Worf, you are personally   responsible for the captain's   safety.","""The Hunted"""
333,WORF,"   I understand, Commander.","""The Hunted"""
334,NAYROK,"    (addressing the     senators)   I do not expect them to listen   to reason... I loathe the idea   of a violent confrontation, but   we must be prepared...","""The Hunted"""
