,character,quote,episode
29,BEVERLY,"   Sir, it's come to my attention   one of the crew has been   neglecting his health again.","""Captain's Holiday"""
30,PICARD,   How so?,"""Captain's Holiday"""
31,BEVERLY,"   He suffers from a classic case   of stress related ailments brought   about by overwork. Exhaustion,   irritability... muscle spasms.   Yet he insists on ignoring them.","""Captain's Holiday"""
32,PICARD,   It doesn't sound all that serious.,"""Captain's Holiday"""
33,BEVERLY,   And I plan to keep it that way.,"""Captain's Holiday"""
34,PICARD,   Recommended treatment.,"""Captain's Holiday"""
35,BEVERLY,   A week's shore leave.,"""Captain's Holiday"""
36,PICARD,   Impossible.,"""Captain's Holiday"""
37,BEVERLY,   Jean-Luc... I could make it an   order.,"""Captain's Holiday"""
38,PICARD,   But you won't... Beverly you know   I loathe vacations.,"""Captain's Holiday"""
39,BEVERLY,   You loathe going on vacation.   Once you're there you have a   marvelous time. You told me you   loved the four days you spent on   Zytchin Three.,"""Captain's Holiday"""
40,PICARD,"   I lied.       The Enterprise is scheduled to   spend a week undergoing a   maintenance overhaul at Starbase   twelve. While there, I promise   to make full use of all available   recreation activities.","""Captain's Holiday"""
41,BEVERLY,   Watching some technician fill   deuterium tanks is not my idea   of fun.,"""Captain's Holiday"""
42,PICARD,   I suppose I could find a few hours   to spend on the Holodeck.,"""Captain's Holiday"""
43,BEVERLY,   Forget about the Holodeck. There   must be someplace you'd like to   go.,"""Captain's Holiday"""
44,PICARD,   The Astrophysics Center on Icor   Nine is holding a symposium on rogue   star clusters. I had given serious   thought to attending.,"""Captain's Holiday"""
45,BEVERLY,   Serious thought is the last thing   you need. Why not go some place   beautiful? Where you can relax   and be pampered. You deserve it.,"""Captain's Holiday"""
46,PICARD,   I'll give it serious thought.,"""Captain's Holiday"""
47,BEVERLY,       Captain...,"""Captain's Holiday"""
48,PICARD,   Beverly... enough.,"""Captain's Holiday"""
49,RIKER,   So have you decided where you're   going yet?,"""Captain's Holiday"""
50,PICARD,"   Yes Number One, I have.       The bridge.","""Captain's Holiday"""
51,RIKER,   I meant for your shore leave.,"""Captain's Holiday"""
52,PICARD,   Not you too.,"""Captain's Holiday"""
53,RIKER,       Halt.,"""Captain's Holiday"""
54,RIKER,"       I know this perfect little   vacation spot... In fact, its   co-ordinates lie within this   sector.","""Captain's Holiday"""
55,PICARD,   How convenient. Except I have   absolutely no intention of taking   a holiday. Do I make myself   clear?,"""Captain's Holiday"""
56,RIKER,   Very clear...,"""Captain's Holiday"""
57,PICARD,   Good. I'm glad we've got that   straightened out.       Resume.,"""Captain's Holiday"""
58,RIKER,"   It's called Risa. And believe   me Captain, it's paradise. Warm   tropical breezes... exotic food...   and nothing to do but sit back   and enjoy the quiet.       And then there's --","""Captain's Holiday"""
59,PICARD & RIKER,       ... the women...,"""Captain's Holiday"""
60,PICARD,   ... of course.,"""Captain's Holiday"""
61,RIKER,   I'm sure you'd find their   sybaritic outlook on life very   appealing.,"""Captain's Holiday"""
62,PICARD,   I'm sure I would.,"""Captain's Holiday"""
63,RIKER,"   I'm glad to hear you say so, sir.","""Captain's Holiday"""
64,PICARD,"   Unfortunately, this vessel is   about to undergo extensive   repairs requiring my personal   supervision.","""Captain's Holiday"""
65,RIKER,   But what about Risa?,"""Captain's Holiday"""
66,PICARD,"   Some other time, Number One.","""Captain's Holiday"""
67,TROI,"   Will, I've just received some   delightful news.","""Captain's Holiday"""
68,RIKER,   Really?,"""Captain's Holiday"""
69,TROI,   There's an excellent chance my   mother may be meeting us at   Starbase twelve.,"""Captain's Holiday"""
70,PICARD,   Your mother?,"""Captain's Holiday"""
71,TROI,"   Yes, she's returning home from   a conference on Achrady Seven.   She's going to try to rearrange   her schedule so she can spend some   time visiting with us.","""Captain's Holiday"""
72,RIKER,"   That's wonderful, Deanna.","""Captain's Holiday"""
73,TROI,"   She mentioned how much she's   looking forward to seeing you   again, Captain.","""Captain's Holiday"""
74,PICARD,   Did she?,"""Captain's Holiday"""
75,PICARD,"   Commander, I'd like a word with   you. In private.","""Captain's Holiday"""
76,RIKER,"   Is something wrong, Captain?","""Captain's Holiday"""
77,PICARD,"   Tell me, Number One, is the entire   crew aware of this little scheme   to send me off on holiday?","""Captain's Holiday"""
78,RIKER,       I believe there are two ensigns   stationed on deck thirty-nine who   know nothing about it.,"""Captain's Holiday"""
79,PICARD,   I suppose this means I can look   forward to a week of continual   harassment on the subject.,"""Captain's Holiday"""
80,PICARD,   I admit I have been feeling a bit   fatigued.,"""Captain's Holiday"""
81,RIKER,   I'll see to it that these bags are   beamed directly to your room.,"""Captain's Holiday"""
82,TROI,"   You look very handsome, Captain...   If you don't mind my saying so.","""Captain's Holiday"""
83,RIKER,   You're not really bringing all   these books with you?,"""Captain's Holiday"""
84,PICARD,   I thought I'd take along some   light reading... in case I got   bored.,"""Captain's Holiday"""
85,RIKER,"   Ulysses by James Joyce? Ethics,   Sophistry and the Alternate   Universe by Ving Kuda -- You call   this light reading?","""Captain's Holiday"""
86,PICARD,"   To each his own, Number One.","""Captain's Holiday"""
87,RIKER,   Did I ever mention how imaginative   Risian women are?,"""Captain's Holiday"""
88,TROI,"   Too often, Commander.","""Captain's Holiday"""
89,RIKER,"   Captain, I do have one request.","""Captain's Holiday"""
90,PICARD,   You want me to bring you back a   souvenir?,"""Captain's Holiday"""
91,RIKER,   It's called a Horga'hn. You won't   have any trouble finding one.,"""Captain's Holiday"""
92,PICARD,   Consider it done.,"""Captain's Holiday"""
93,WORF,"   Sir, I would feel better if you   would allow me to assign a   security officer to accompany you.   We will be out of communication   range as soon as we leave orbit.","""Captain's Holiday"""
94,PICARD,"   I don't think that will be   necessary, Lieutenant. Risa has   a reputation of being a most   peaceful planet.","""Captain's Holiday"""
95,WORF,"   Aye, sir.","""Captain's Holiday"""
96,PICARD,"   The ship is yours, Number One.","""Captain's Holiday"""
97,TROI,"   Enjoy your trip, Captain.","""Captain's Holiday"""
98,PICARD,"   I'll try, Counselor.","""Captain's Holiday"""
99,RIKER,   He's going to have a great time.,"""Captain's Holiday"""
100,PICARD,   Pardon me.,"""Captain's Holiday"""
101,VASH,   It's so good to see you again.,"""Captain's Holiday"""
102,PICARD,   I think you've mistaken me for   someone else.,"""Captain's Holiday"""
103,VASH,"   You know, I believe you're right.","""Captain's Holiday"""
104,VASH,       Welcome to Risa.,"""Captain's Holiday"""
105,PICARD,       A simple handshake would have   sufficed.,"""Captain's Holiday"""
106,JOVAL ,   Return.,"""Captain's Holiday"""
107,JOVAL,   My apologies. I fear I have yet   to master the art of hoverball.,"""Captain's Holiday"""
108,PICARD,   So it would seem.,"""Captain's Holiday"""
109,JOVAL,   My name is Joval. I am employed   here. Is there anything you   require to make your stay a more   pleasant one?,"""Captain's Holiday"""
110,JOVAL,   You find me amusing.,"""Captain's Holiday"""
111,PICARD,   No. It's just that you're the   fifth woman to ask me that this   morning... All I require is to   sit here in the sun and read my   book. Alone.,"""Captain's Holiday"""
112,JOVAL,   And afterward?,"""Captain's Holiday"""
113,PICARD,   I really haven't thought that far   ahead.,"""Captain's Holiday"""
114,JOVAL,   Then may I suggest a swim to be   followed by a massage?,"""Captain's Holiday"""
115,PICARD,   Some other time perhaps.,"""Captain's Holiday"""
116,JOVAL,   I don't understand. You say you   wish to be alone yet you carry   the Horga'hn.,"""Captain's Holiday"""
117,PICARD,   I just purchased that.       Why? Are you implying it holds   some special meaning?,"""Captain's Holiday"""
118,JOVAL,   The Horga'hn is the Risian   symbol of sexuality. To own   one is to call forth it powers.   To display it is to announce you   are seeking Jamaharohn.,"""Captain's Holiday"""
119,PICARD,    (softly but     emphatically)   Riker!,"""Captain's Holiday"""
120,JOVAL,   Do you seek Jamaharohn?,"""Captain's Holiday"""
121,PICARD,   I don't even know what it means.       Nor do I want to. The Horga'hn   is for a friend.,"""Captain's Holiday"""
122,JOVAL,   I see. Someone close to you.,"""Captain's Holiday"""
123,PICARD,   That's right.,"""Captain's Holiday"""
124,JOVAL,   Someone you love.,"""Captain's Holiday"""
125,PICARD,   I wouldn't go that far.,"""Captain's Holiday"""
126,JOVAL,   Your attitude is most puzzling.   I will leave you now to your book.,"""Captain's Holiday"""
127,PICARD,   That's all I ask.,"""Captain's Holiday"""
128,PICARD ,   You're blocking the sun.,"""Captain's Holiday"""
129,SOVAK,"   I know you're working with her.   I warn you, it's a mistake.","""Captain's Holiday"""
130,PICARD,   Are you addressing me?,"""Captain's Holiday"""
131,SOVAK,   Don't bother to deny it. I've   seen the two of you together.,"""Captain's Holiday"""
132,PICARD,"   I don't know what the devil you're   talking about. But whatever it   is, I assure you it's no concern   of mine.","""Captain's Holiday"""
133,SOVAK,   Tell her I want the disc returned   to me immediately.,"""Captain's Holiday"""
134,PICARD,   Perhaps I haven't made myself   clear. You have the wrong man.,"""Captain's Holiday"""
135,SOVAK,   I am rapidly losing patience with   you. I demand you talk business.,"""Captain's Holiday"""
136,PICARD,   You'll find Ferengi demands carry   little weight with me.,"""Captain's Holiday"""
137,SOVAK,   Obviously you've never dealt with   my people before.,"""Captain's Holiday"""
138,PICARD,"   On the contrary, I have. All too   often.","""Captain's Holiday"""
139,SOVAK,   Then you know the Ferengi are not   to be trifled with.,"""Captain's Holiday"""
140,PICARD,   Or trusted.,"""Captain's Holiday"""
141,SOVAK,   You dare to insult me!,"""Captain's Holiday"""
142,PICARD,"   I advise you to listen closely   for I will not say this again.   I came to Risa for a holiday,   nothing more. I have no knowledge   of this woman you refer to, nor   have I laid eyes on any disc.","""Captain's Holiday"""
143,SOVAK,   You expect me to believe such   feeble lies?,"""Captain's Holiday"""
144,PICARD,       I don't particularly care what   you believe.,"""Captain's Holiday"""
145,SOVAK,"   This is not over yet, human. The   disc is mine... And so is the   woman. Remember that.","""Captain's Holiday"""
146,VASH ,   Hello!,"""Captain's Holiday"""
147,PICARD,"   Oh, it's you.","""Captain's Holiday"""
148,VASH,   That's not much of a greeting.,"""Captain's Holiday"""
149,PICARD,"   Look, I don't mean to appear rude,   but I am not seeking Jamaharohn.","""Captain's Holiday"""
150,VASH,   All right. But you really should   try it some time.,"""Captain's Holiday"""
151,PICARD,"   If I ""try it"", it will be at a   time of my own choosing.","""Captain's Holiday"""
152,VASH,   That's fine with me. It's not   as though I was offering to help   you find it.,"""Captain's Holiday"""
153,PICARD,   I assumed by the way you welcomed   me the other day...,"""Captain's Holiday"""
154,VASH,   I'm sorry if I embarrassed you.,"""Captain's Holiday"""
155,PICARD,   I don't recall saying I was   embarrassed.,"""Captain's Holiday"""
156,VASH,   Do public displays of affection   normally make you uncomfortable?,"""Captain's Holiday"""
157,PICARD,   Let's just say I prefer to be   acquainted with the women I kiss.,"""Captain's Holiday"""
158,VASH,   That's understandable. The name's   Vash.,"""Captain's Holiday"""
159,PICARD,   Jean-Luc Picard.,"""Captain's Holiday"""
160,VASH,"   So tell me about yourself,   Jean-Luc.","""Captain's Holiday"""
161,PICARD,       Is that really necessary?,"""Captain's Holiday"""
162,VASH,   Would you rather I guess? I can   be very persistent.,"""Captain's Holiday"""
163,PICARD,   I'm captain of a Federation   starship.,"""Captain's Holiday"""
164,VASH,   Well then that explains it.,"""Captain's Holiday"""
165,PICARD,   Explains what?,"""Captain's Holiday"""
166,VASH,   I noticed you arguing with that   Ferengi. For a moment there it   looked like it was going to come   to blows.,"""Captain's Holiday"""
167,PICARD,   You're the woman he was talking   about?,"""Captain's Holiday"""
168,VASH,   I hope your disagreement wasn't   over me.,"""Captain's Holiday"""
169,PICARD,   For the answer to that I suggest   you ask him.,"""Captain's Holiday"""
170,VASH,   Where are you going?,"""Captain's Holiday"""
171,PICARD,   To find some privacy.,"""Captain's Holiday"""
172,VASH,   Wait a second.,"""Captain's Holiday"""
173,VASH,   What did he tell you? I'm sure   there wasn't a bit of truth to   any of it.,"""Captain's Holiday"""
174,SOVAK,       And you said you didn't know her.,"""Captain's Holiday"""
175,PICARD,   I don't. And I don't want to.,"""Captain's Holiday"""
176,SOVAK,       Return the disc to me and all will   be forgiven.,"""Captain's Holiday"""
177,VASH,"   The disc doesn't belong to you,   Sovak. It never did.","""Captain's Holiday"""
178,PICARD,   It would seem you two have a lot   to discuss. If you'll excuse   me...,"""Captain's Holiday"""
179,VASH,"   I'm sorry, Jean-Luc. Perhaps one   day I can explain this all to you.","""Captain's Holiday"""
180,PICARD,   Perhaps you can.,"""Captain's Holiday"""
181,SOVAK,   I have a proposal I believe you'll   find most interesting.,"""Captain's Holiday"""
182,VASH,   Save your breath.,"""Captain's Holiday"""
183,SOVAK,   I am willing to pay you your   weight in gold in exchange for   the disc. Is that not a generous   offer?,"""Captain's Holiday"""
184,SOVAK,       I must have that woman.,"""Captain's Holiday"""
185,PICARD,   What are you doing in my room?,"""Captain's Holiday"""
186,AJUR,   We are Vorgons. I am Ajur. This   is Boratus.,"""Captain's Holiday"""
187,BORATUS,   We come from the twenty-seventh   century. We've traveled three   hundred years into the past to   find you.,"""Captain's Holiday"""
188,PICARD,   Let's assume for the moment I   believe you. That you are indeed   from the future. What is it that   you want from me?,"""Captain's Holiday"""
189,AJUR,   Have you heard of the Tox Uthat?,"""Captain's Holiday"""
190,PICARD,   I'm aware of the legend. It tells   of a visitor from the future who   left behind a mysterious device   known as the Tox Uthat.,"""Captain's Holiday"""
191,AJUR,   Essentially that story is correct.,"""Captain's Holiday"""
192,PICARD,   Then the Uthat actually exists.,"""Captain's Holiday"""
193,BORATUS,       It was invented by a scientist   named Kal Dano in the mid-twenty-seventh   century. The Uthat is a   quantum phase inhibitor... capable   of halting all nuclear reaction   within a star.,"""Captain's Holiday"""
194,PICARD,   But why bring such a powerful   weapon into the past?,"""Captain's Holiday"""
195,BORATUS,"   Criminals attempted to steal the   device from Dano. He was   determined to keep it out of their   hands, so he fled back to the   twenty-second century... where   he hid it.","""Captain's Holiday"""
196,BORATUS,"       Ajur and I were the security team   assigned to protect the Uthat.   Having failed in our duty, we   followed Dano into the past,   hoping to return him and the   weapon safely to our own time.","""Captain's Holiday"""
197,PICARD,   I gather you were unsuccessful.,"""Captain's Holiday"""
198,AJUR,"   Though we searched for many years,   we were unable to find any trace   of it.","""Captain's Holiday"""
199,BORATUS,   Returning home in defeat we began   to search through the historical   records for some clue to the   Uthat's fate.,"""Captain's Holiday"""
200,AJUR,   For years we looked through the   archives of the many cultures that   reside in this part of the galaxy.,"""Captain's Holiday"""
201,PICARD,   And the search led you to me?,"""Captain's Holiday"""
202,AJUR,   We came upon a brief account   stating you had discovered an   object of unknown origin while   vacationing on Risa. From its   description -- a crystal cube that   fits in the palm of the hand -- we   surmised it could very well be   the Uthat.,"""Captain's Holiday"""
203,PICARD,"   I'm sorry to disappoint you, but   I haven't found a thing -- including   peace, which is the only thing   I'm looking for.","""Captain's Holiday"""
204,BORATUS,"   You will find such a device,   Captain -- to us it's already part   of history.","""Captain's Holiday"""
205,PICARD,"   And if I do find it, what then?","""Captain's Holiday"""
206,AJUR,   You will give it to us immediately   so that we may return with it.,"""Captain's Holiday"""
207,BORATUS,"   Can we expect your cooperation,   Picard?","""Captain's Holiday"""
208,PICARD,   The Uthat belongs to your time   -- not mine.,"""Captain's Holiday"""
209,AJUR,"       It would appear that history is   correct in its assessment of you,   Captain. You are a very wise man.","""Captain's Holiday"""
210,PICARD ,   May I come in?,"""Captain's Holiday"""
211,VASH,   Excuse the mess.,"""Captain's Holiday"""
212,VASH,   Sovak has taken to searching my   room periodically.,"""Captain's Holiday"""
213,PICARD,   Is this what he's looking for?,"""Captain's Holiday"""
214,VASH,"   I'm sorry I had to hide it like   that, but I was afraid he'd start   searching me next.","""Captain's Holiday"""
215,PICARD,   This disc must contain some very   valuable information.,"""Captain's Holiday"""
216,VASH,   I doubt it's anything you'd be   interested in.,"""Captain's Holiday"""
217,PICARD,   That depends.,"""Captain's Holiday"""
218,VASH,   On what?,"""Captain's Holiday"""
219,PICARD,   On whether or not this has   anything to do with the Tox Uthat.,"""Captain's Holiday"""
220,VASH,       Did Sovak tell you that?,"""Captain's Holiday"""
221,PICARD,   Let's just say I've heard...   rumors that the Uthat is located   somewhere on Risa.,"""Captain's Holiday"""
222,VASH,"   Look, the last thing I need is   a partner.","""Captain's Holiday"""
223,PICARD,   Then it's true.,"""Captain's Holiday"""
224,VASH,   I don't suppose you ever heard   of Professor Samuel Estragon?,"""Captain's Holiday"""
225,PICARD,"   As a matter of fact, I have. He   spent half his life searching for   the Uthat.       Archaeology is a hobby of mine.","""Captain's Holiday"""
226,VASH,"   I served as his personal   assistant for the past five years.   Shortly before he died, he   uncovered new data pinpointing   its location. That disc contains   his research notes and maps.","""Captain's Holiday"""
227,PICARD,   So you're continuing his work?,"""Captain's Holiday"""
228,VASH,   Exactly.,"""Captain's Holiday"""
229,PICARD,   With a Ferengi as an associate.,"""Captain's Holiday"""
230,VASH,   Sovak and I are definitely not   working together.,"""Captain's Holiday"""
231,PICARD,   But the two of you are well   acquainted.,"""Captain's Holiday"""
232,VASH,   At times he aided the professor   in his explorations. Especially   in situations that weren't quite   ethical.,"""Captain's Holiday"""
233,PICARD,"   And now with typical Ferengi   logic, he's convinced that the   Uthat belongs to him.","""Captain's Holiday"""
234,VASH,   All he cares about is selling it   to the highest bidder.,"""Captain's Holiday"""
235,PICARD,   I take it you have a more noble   purpose in mind.,"""Captain's Holiday"""
236,VASH,   I told the professor I'd present   it to the Daystrom Institute.       But first I have to find it.   And that won't be easy with Sovak   watching me every minute.,"""Captain's Holiday"""
237,PICARD,   Then I'll go in your place.,"""Captain's Holiday"""
238,VASH,   And what about me?,"""Captain's Holiday"""
239,PICARD,   You'll remain here. It's safer.,"""Captain's Holiday"""
240,VASH,"   This isn't a starship, Jean-Luc.   And I don't follow orders.","""Captain's Holiday"""
241,VASH,   You'd never find it without me.   The professor's notes are in code.,"""Captain's Holiday"""
242,PICARD,   From the moment we met I knew you   were going to be trouble.,"""Captain's Holiday"""
243,VASH,   You look like a man who could   handle trouble.,"""Captain's Holiday"""
244,PICARD,   How far is it to our destination?,"""Captain's Holiday"""
245,VASH,"   According to the professor's notes,   a series of subterranrean caves lie   twenty-nine kilometers due east.   That's where we'll find the Uthat.","""Captain's Holiday"""
246,PICARD,   I'll meet you in the lobby in   fifteen minutes. Be punctual.       I advise you to change clothing.,"""Captain's Holiday"""
247,VASH,   Jean-Luc...,"""Captain's Holiday"""
248,VASH,   ... We're going to make a wonderful   team.,"""Captain's Holiday"""
249,SOVAK,   I expected such treachery. Did   you think you could sneak away   from me so easily?,"""Captain's Holiday"""
250,SOVAK,   The disc -- where is it?,"""Captain's Holiday"""
251,PICARD,   Didn't anyone tell you weapons   aren't allowed on Risa?,"""Captain's Holiday"""
252,SOVAK,   You're making a grave mistake   putting your trust in this woman.,"""Captain's Holiday"""
253,VASH,   It would be a worse mistake to   trust you.,"""Captain's Holiday"""
254,SOVAK,   Silence!       Do you know how she acquired the   disc in the first place?,"""Captain's Holiday"""
255,VASH,       Sovak!,"""Captain's Holiday"""
256,SOVAK,"       I paid her to steal it. But   instead she betrayed me, and   used my money to make her way   here.","""Captain's Holiday"""
257,VASH,   That's not the way it happened.,"""Captain's Holiday"""
258,SOVAK,       She's a greedy and unscrupulous   woman.       A perfect mate for a Ferengi.,"""Captain's Holiday"""
259,PICARD,"   You are becoming quite an   annoyance, Sovak.","""Captain's Holiday"""
260,SOVAK,"   As are you, human. Perhaps I   should kill you and then take the   disc.","""Captain's Holiday"""
261,VASH,   No wait... you can have it.,"""Captain's Holiday"""
262,VASH,"   You see, I told you we'd make a   good team.","""Captain's Holiday"""
263,PICARD,   We have a long trip ahead of us.,"""Captain's Holiday"""
264,AJUR,   So it finally begins.,"""Captain's Holiday"""
265,BORATUS,   Picard must not be allowed to   destroy the Uthat.,"""Captain's Holiday"""
266,AJUR,   He will surrender it to us...   or die.,"""Captain's Holiday"""
267,PICARD,   Have you calculated how much   further we have to go?,"""Captain's Holiday"""
268,VASH,   Another eleven kilometers.,"""Captain's Holiday"""
269,PICARD,   We'll remain here for the night.,"""Captain's Holiday"""
270,VASH,   I was hoping you'd say that.,"""Captain's Holiday"""
271,PICARD,   We made better time than I   expected.,"""Captain's Holiday"""
272,VASH,   I'll take that as a compliment.,"""Captain's Holiday"""
273,PICARD,   As it was intended.,"""Captain's Holiday"""
274,VASH,   Jean-Luc... I'm afraid I haven't   been totally honest with you.,"""Captain's Holiday"""
275,PICARD,   Forgive me if I don't act   surprised.,"""Captain's Holiday"""
276,VASH,   Sovak did pay me to hand over the   disc.,"""Captain's Holiday"""
277,PICARD,   Then you did steal it.,"""Captain's Holiday"""
278,VASH,   It wasn't stealing. The professor   was dead... Someone had to   continue his work. I had already   devoted five years of my life to   tracking down the Uthat.,"""Captain's Holiday"""
279,PICARD,   But you took Sovak's money.,"""Captain's Holiday"""
280,VASH,"   It was the only way I could afford   to get to Risa. As for Sovak,   he got exactly what he deserved.","""Captain's Holiday"""
281,PICARD,"   Well, any woman who can beat a   Ferengi at his own game, bears   watching.","""Captain's Holiday"""
282,VASH,   I'll take that as another   compliment. I am flattered.,"""Captain's Holiday"""
283,PICARD,       We should get some sleep.,"""Captain's Holiday"""
284,VASH,"   You know Jean-Luc, it's lucky for   you we met.","""Captain's Holiday"""
285,VASH,"   If it wasn't for me, you'd still   be back there sitting in the   sun... relaxing.","""Captain's Holiday"""
286,PICARD,   That happens to be why I came to   Risa.,"""Captain's Holiday"""
287,VASH,   I'm sure you hated every minute   of it. That kind of vacation isn't   for a man like you. You need   excitement.,"""Captain's Holiday"""
288,PICARD,   Excitement? Sleeping in a damp   cave... chasing after something   we'll probably never find?,"""Captain's Holiday"""
289,VASH,"       You are enjoying yourself, aren't   you?","""Captain's Holiday"""
290,PICARD,   I suppose I am.,"""Captain's Holiday"""
291,VASH,       I just wanted to hear you say it.,"""Captain's Holiday"""
292,PICARD,   Good. Now go to sleep.,"""Captain's Holiday"""
293,VASH,   I'll never forget that look on   your face when you thought I was   offering you Jamaharon.,"""Captain's Holiday"""
294,PICARD,   That was a simple   misunderstanding.,"""Captain's Holiday"""
295,VASH,       You did seem a little disappointed   when I turned you down.,"""Captain's Holiday"""
296,PICARD,   You can be the most irritating   woman sometimes.,"""Captain's Holiday"""
297,VASH,"       You're kind of prickly yourself.       Don't you see, we're a lot alike.   That's probably why we get along   so well.","""Captain's Holiday"""
298,PICARD,   You call this getting along?,"""Captain's Holiday"""
299,VASH,   All right. We don't get along.,"""Captain's Holiday"""
300,VASH,       But you do admit we're attracted   to one another.,"""Captain's Holiday"""
301,PICARD,   Do I?,"""Captain's Holiday"""
302,VASH,"   If you want to pretend otherwise,   that's fine with me, but...","""Captain's Holiday"""
303,VASH,   You still think I'm trouble?,"""Captain's Holiday"""
304,PICARD,   I'm sure of it.,"""Captain's Holiday"""
305,DISSOLVE TO:,,"""Captain's Holiday"""
306,VASH,   This is it. We've reached the   end of our journey.,"""Captain's Holiday"""
307,PICARD,   Do you have an exact location?,"""Captain's Holiday"""
308,VASH,       Six meters in from the large   outcropping.,"""Captain's Holiday"""
309,PICARD,   That should put it right about   here.,"""Captain's Holiday"""
310,PICARD,   Is something wrong?,"""Captain's Holiday"""
311,VASH,   I can't get a reading. There must   be Starithium ore in these rocks.,"""Captain's Holiday"""
312,PICARD,   That leaves us but one   alternative.,"""Captain's Holiday"""
313,PICARD,   Shall we?,"""Captain's Holiday"""
314,VASH,    (wielding her shovel;     help)   Picard!,"""Captain's Holiday"""
315,PICARD,"    (seeing it's the     Vorgons)   A bit early, aren't you?","""Captain's Holiday"""
316,AJUR,"   We are here to witness a great   moment, Picard.","""Captain's Holiday"""
317,VASH,   Who the hell are they?,"""Captain's Holiday"""
318,PICARD,   They're security officers from   the twenty-seventh century.   They're here to take back the   Uthat.,"""Captain's Holiday"""
319,VASH,   You knew about this and didn't   tell me?,"""Captain's Holiday"""
320,PICARD,"   My apologies Vash... But if I   had told you, would you have   brought me here?","""Captain's Holiday"""
321,VASH,   Probably not.,"""Captain's Holiday"""
322,PICARD,   My point exactly.,"""Captain's Holiday"""
323,SOVAK ,   So the betrayer is herself   betrayed.,"""Captain's Holiday"""
324,SOVAK,       You've put together quite a little   team.,"""Captain's Holiday"""
325,AJUR,   You must not interrupt Captain   Picard...,"""Captain's Holiday"""
326,SOVAK,   Quiet. Move back with the   others.,"""Captain's Holiday"""
327,PICARD,       How did you get here?,"""Captain's Holiday"""
328,SOVAK,       I found the disc in her room.,"""Captain's Holiday"""
329,VASH,   That's impossible. I made a copy   as a precaution. But I burned   it before we left.,"""Captain's Holiday"""
330,SOVAK,"   Only the outer casing was   incinerated. Now, I had no   intention of interrupting you.   Please...       Continue digging.","""Captain's Holiday"""
331,SOVAK,"   No one told you to stop digging,   human.","""Captain's Holiday"""
332,PICARD,   I see no reason to continue.,"""Captain's Holiday"""
333,SOVAK,   You will do as I say. Now pick   up that shovel!,"""Captain's Holiday"""
334,PICARD,"   Look around Sovak, by now it must   be obvious even to you... the   Uthat is not here.","""Captain's Holiday"""
335,SOVAK,   Is this some pathetic attempt at   trickery? Of course it's here.   We simply haven't found it yet.,"""Captain's Holiday"""
336,VASH,   Are you saying the professor's   findings were wrong?,"""Captain's Holiday"""
337,PICARD,   It would appear so.,"""Captain's Holiday"""
338,VASH,       But how could that be? His   evidence was overwhelming.,"""Captain's Holiday"""
339,SOVAK,   Enough with this foolishness.       Can't you see he's trying to   deceive us?       Return to work this instant!,"""Captain's Holiday"""
