,character,quote,episode
89,PICARD,"   I'm sure you're tired from your   ordeal... and could use some   medical attention. Mister Worf,   accompany Sublieutenant Setal to   sickbay. We'll arrange for your   quarters.","""The Defector"""
90,SETAL,       No doubt you will wish to question   me further.,"""The Defector"""
91,PICARD,   No doubt.,"""The Defector"""
92,RIKER,   He tells a hell of a story.,"""The Defector"""
93,PICARD,   You don't believe it...,"""The Defector"""
94,RIKER,   The empire knows we'd never allow   them to maintain a base within   the Neutral Zone.,"""The Defector"""
95,DATA,"   Commander, it would not be an   atypical Romulan ploy. In their   long history of war, the Romulans   have rarely attacked first... they   prefer to test their enemy's   resolve.","""The Defector"""
96,RIKER,   And how many times in their   history has there been a Romulan   defector?,"""The Defector"""
97,DATA,"    (beat, checking his     files)   Never, sir.","""The Defector"""
98,RIKER,       Because loyalty is fundamental   to their culture.,"""The Defector"""
99,GEORDI,"       You really think he's a spy,   Commander?","""The Defector"""
100,RIKER,       I think he's been planted to draw   us into the Neutral Zone... we'd   look like the aggressors...,"""The Defector"""
101,PICARD,   ... and the Romulans would have   a legitimate excuse to respond   with force.,"""The Defector"""
102,RIKER,   Exactly.,"""The Defector"""
103,DATA,"   That would also not be an atypical   Romulan ploy, sir.","""The Defector"""
104,PICARD,"       It is always a chess game with   them, isn't it?","""The Defector"""
105,GEORDI,   Well at least he's given us the   chance to get a look at some   Romulan technology.,"""The Defector"""
106,PICARD,"       Mister La Forge, you will head   the away team over to the scout.       Commander, you and Counselor Troi   will conduct Setal's   interrogation.","""The Defector"""
107,DATA,"   Permission to observe the   interrogation, sir...","""The Defector"""
108,PICARD,"   No, I need you with me on the   bridge, Data... there's much to   be done.       We have less than forty-eight   hours to prevent a war... or   perhaps start one. That depends   on establishing the truth of...","""The Defector"""
109,SETAL,       I set the auto-destruct sequencer   before I left the ship.,"""The Defector"""
110,RIKER,   Why?,"""The Defector"""
111,SETAL,       Wouldn't you? To prevent your   ship from being captured?,"""The Defector"""
112,RIKER,"   Excuse me for being a little   confused, Setal, but I thought   you were defecting...","""The Defector"""
113,SETAL,"   I am not a traitor.       All you can see is the opportunity   to exploit me. The Federation   credo, exploitation. You couldn't   get aboard my ship fast enough   -- strip it down, ""what secrets   might it reveal that we can   use... ?"" You are a short sighted   people... can't you understand   I came to stop a war.","""The Defector"""
114,BEVERLY,   If you could just hold still for   a moment...,"""The Defector"""
115,BEVERLY,"   With your metabolism, it will take   a couple of days to heal...","""The Defector"""
116,SETAL,"   Thank you, Doctor... I am   fortunate that you know something   of Romulan medicine.","""The Defector"""
117,BEVERLY,       I've had a chance to gain some   experience recently.,"""The Defector"""
118,SETAL,"   Ah yes... the incident at   Galorndon Core, our two   officers...","""The Defector"""
119,WORF,       You are aware of a great deal for   a logistics clerk.,"""The Defector"""
120,SETAL,   It was common knowledge.       I can show you my rating code.,"""The Defector"""
121,WORF,   Forged credentials are a simple   matter for a spy.,"""The Defector"""
122,SETAL,    (eyes never leaving     Riker)   How can you allow Klingon Pahtk   to walk around in a Starfleet   uniform?,"""The Defector"""
123,WORF,   You are lucky this is not a   Klingon ship. We know how to deal   with spies...,"""The Defector"""
124,SETAL,   Remove this tohzah from my   sight...,"""The Defector"""
125,RIKER,       Your knowledge of Klingon curses   is impressive.     ,"""The Defector"""
126,,,"""The Defector"""
127,RIKER ,"       But, as the Romulans might say,   only a Veruul would use such   language in public.","""The Defector"""
128,RIKER,"   Mister Worf, please see to the   security arrangements for our   guest's stay...","""The Defector"""
129,RIKER,   You find something amusing?,"""The Defector"""
130,SETAL,"       Lieutenant Worf, I like him. Or,   to be more accurate, I understand   him. He's a warrior. Proud,   fearless, living only for combat.       Exactly the type who will get us   all killed if we're not careful.","""The Defector"""
131,RIKER,"   This is the food station... you   can reach me through the   com panel.       Later, there are a few more   questions we'd like to ask you...","""The Defector"""
132,SETAL,"   Computer, water.","""The Defector"""
133,COMPUTER,   Temperature?,"""The Defector"""
134,SETAL,   Twelve onkians.,"""The Defector"""
135,COMPUTER,   This system is calibrated to the   Celsius metric system.,"""The Defector"""
136,SETAL,"   Any temperature at all. On the   cold side of your system, whatever   that is.","""The Defector"""
137,DATA ,   There is no unusual activity in   the Nelvana System...,"""The Defector"""
138,PICARD,   Isolate and magnify the Nelvana   star system.,"""The Defector"""
139,DATA,"   Nothing on the sensors, sir.","""The Defector"""
140,PICARD,"   It is hard to believe what we   cannot see, Data. And yet, with   their cloaking technology, a fleet   of Romulan warships could   conceivably be passing right   before our eyes.       There must be a way we can   neutralize that advantage...","""The Defector"""
141,COMPUTER,"   Captain Picard, priority one   message from Starfleet coming   in on secured channel.","""The Defector"""
142,PICARD,"   In my Ready Room. Delay time,   computer... ?","""The Defector"""
143,COMPUTER,"   Two hours, twenty-two minute delay   from time of transmission at   Starfleet Command on Lya Three.","""The Defector"""
144,PICARD,"   Computer, key access four-one-two   mark eight-zero. Picard. Jean-   Luc. Starfleet priority code   Gamma. Decode.","""The Defector"""
145,PICARD,   Begin message.,"""The Defector"""
146,ADMIRAL HADEN,"   Captain, we have received an   official protest from the Romulan   Empire demanding the return of   your defector. We are obviously   refusing to comply. I join in   your skepticism, but if it is a   deception, the Romulans are   certainly going all out to make   a good show of it. The   Federation Council has convened   in emergency session.       There's no doubt in my mind this   will eventually fall on your   shoulders, Jean-Luc. You've got   him. You must decide if he's   telling the truth. For now, I   suggest you proceed along the   Neutral Zone border toward a   Federation position proximate to   Nelvana Three.","""The Defector"""
147,PICARD,   Picard to Lieutenant Worf. Please   come to my Ready Room.,"""The Defector"""
148,RIKER,   You've never actually stepped foot   on Nelvana Three.,"""The Defector"""
149,SETAL,   That's right.,"""The Defector"""
150,RIKER,       You were a logistics officer   assigned to sector eight-one-five...,"""The Defector"""
151,SETAL,       Eight-one-four.,"""The Defector"""
152,RIKER,"   Eight-one-four, yes. So your   conclusions about the secret base   are solely based on a few files   you happened to see in a   computer.","""The Defector"""
153,SETAL,"   Massive files, Commander...   transport schedules, troop   movements... construction   reports...","""The Defector"""
154,RIKER,   And where are they?       All these files? Why not bring   the files to prove what you're   saying?,"""The Defector"""
155,SETAL,   It was not a simple matter of   just taking them... Romulan   security is unmatched...,"""The Defector"""
156,RIKER,   Yet you managed to get all the   way across the Neutral Zone in   a one man ship... quite an   achievement...,"""The Defector"""
157,SETAL,   I saw an opportunity... I took   it... by the time they realized   I had the scout ship... it was   too late...,"""The Defector"""
158,RIKER,   Are all logistics officers taught   to pilot scout ships?,"""The Defector"""
159,SETAL,"   I depended a great deal on the   computer to navigate. I have   rudimentary knowledge, that's   all...","""The Defector"""
160,TROI,   Do you expect anything out of this   for yourself?,"""The Defector"""
161,SETAL,"       The idea of a Romulan pursuing a   noble cause is impossible, I   suppose.","""The Defector"""
162,TROI,   It was only a question.,"""The Defector"""
163,SETAL,"       Do you realize I have given up   my life for this? I can never   go back. Do you think I did this   for wealth, a new home, what?","""The Defector"""
164,RIKER,"   We're trying to get to the truth   here, Sublieutenant.","""The Defector"""
165,SETAL,   You have the truth before you. You   are too blind to see it.       I have seen enough bloodshed for   one lifetime.,"""The Defector"""
166,RIKER,       So have we all.,"""The Defector"""
167,SETAL,       Then do as I ask! I know how   difficult it is for you to believe   me. I feel the same suspicions   toward you. But we must look   beyond our long-standing animosity   and work toward the good of both   our people.,"""The Defector"""
168,GEORDI ,   Slow playback... display engine   logs and power data of both   vessels...,"""The Defector"""
169,GEORDI,   Now... look what happens at   zero-nine-five-four-three-three   on the clock...,"""The Defector"""
170,GEORDI ,"   The scout has sustained engine   damage... forcing it to drop to   point-six-one-five impulse   power... for all intents and   purposes he's finished, dead...   the warship should overtake   him... only it doesn't. Point   two-six seconds later, the   warbird slows to precisely   the same speed...","""The Defector"""
171,GEORDI,   Three times... three speed   fluctuations... the warship   always kept its distance... I   don't think they wanted to catch   up.,"""The Defector"""
172,BEVERLY,   And yet they fired at the scout   ship... they could have killed   him...,"""The Defector"""
173,DATA,"   Not necessarily, Doctor... the   Romulans have the same capability   to direct the impact of their   weapons as we do.","""The Defector"""
174,PICARD,"   Doctor, is there any possibility   his wound was self-inflicted?","""The Defector"""
175,BEVERLY,   It was a bad burn... I hardly   think...,"""The Defector"""
176,PICARD,   A possibility...,"""The Defector"""
177,PICARD ,"   Captain's log, Stardate 43463.7.   We are holding a position at the   Neutral Zone border proximate to   Nelvana Three.","""The Defector"""
178,PICARD ,"   There are twenty one hours left   before the Romulan base becomes   functional, if our guest is   telling the truth. Counselor   Troi, however, feels Sublieutenant   Setal is being deliberately   deceptive.","""The Defector"""
179,ADMIRAL HADEN,"   The Monitor and the Hood are   headed in your direction though   they will arrive too late to be   of assistance. Warnings have gone   out to all outposts along the   border... as well as several   independent vessels in nearby   sectors.       No one here wants a war, Captain.     ","""The Defector"""
180,,,"""The Defector"""
181,ADMIRAL HADEN ,   But we're prepared to take them   on if that's what they want. All   Federation starships have been   placed on Yellow Alert.,"""The Defector"""
182,PICARD,   Come.,"""The Defector"""
183,DATA,"   You wanted to see me, Captain?","""The Defector"""
184,PICARD,"   Data, prepare a class one probe.   Set sensors for maximum scan.   I want every meter of Nelvana   Three monitored.","""The Defector"""
185,DATA,"   I will start my calibrations, sir.","""The Defector"""
186,PICARD,   One moment.,"""The Defector"""
187,PICARD,       Sit down.,"""The Defector"""
188,DATA,"   Do you require something else from   me, sir?","""The Defector"""
189,PICARD,"   Yes. Your clarity of thought,   your objectivity... as always...       We're very possibly about to go   to war, Data. The repercussions   of what we do during the next   twenty-four hours may be felt   for years to come. I'd like you   to keep the official record of   these events, so we may give   history the benefit of a   dispassionate view.","""The Defector"""
190,DATA,"   I will begin immediately, sir.   Is that all?","""The Defector"""
191,PICARD,   How are the crew's spirits?,"""The Defector"""
192,DATA,"   They are concerned, Captain, of   course. But confident. Can you   not see that yourself?","""The Defector"""
193,PICARD,"   Unlike King Henry, it's not so   easy for me to disguise myself   and walk among my troops.       That's all, Data.","""The Defector"""
194,PICARD,"   ""Now if these men do not die well,   it will be a black matter for the   King that led them to it.""","""The Defector"""
195,SETAL,   Why must we waste time playing   this ridiculous game?,"""The Defector"""
196,TROI,"       I sense there is more here you   wish to tell us, yet you force   yourself to hold back.","""The Defector"""
197,SETAL,   I've told you all you need to know   about Nelvana Three.,"""The Defector"""
198,TROI,   I am not speaking of the base.,"""The Defector"""
199,SETAL,   The base is all that matters.,"""The Defector"""
200,RIKER,"   You're lying, Setal.","""The Defector"""
201,SETAL,"   If you'll go to Nelvana Three,   you will see...","""The Defector"""
202,RIKER,   We're not going anywhere til we   get to the truth...,"""The Defector"""
203,RIKER,"   You're a spy, aren't you?","""The Defector"""
204,SETAL,   No.,"""The Defector"""
205,RIKER,   Then prove it. You can start by   telling me something about the   location and strength of the   Romulan fleet...,"""The Defector"""
206,SETAL,   I don't know it...,"""The Defector"""
207,RIKER,       You're a logistics officer...,"""The Defector"""
208,SETAL,   For only one sector...,"""The Defector"""
209,RIKER,   Who's your commanding officer?,"""The Defector"""
210,SETAL,   Admiral Alidar Jarok.,"""The Defector"""
211,RIKER,   The position of Romulan bases   along the Neutral Zone...,"""The Defector"""
212,SETAL,   I don't know...,"""The Defector"""
213,RIKER,   In your sector then...,"""The Defector"""
214,SETAL,   Irrelevant.,"""The Defector"""
215,RIKER,   Strength of troops under your   admiral's command...,"""The Defector"""
216,SETAL,       Irrelevant.       Irrelevant.,"""The Defector"""
217,RIKER,   I agree with you... it's not worth   playing this game.,"""The Defector"""
218,SETAL,   What a fool I've been. To have   come looking for courage in a lair   of cowards.,"""The Defector"""
219,COMPUTER,"   Captain Picard, priority message   from security officer, Klingon   vessel Patakt...","""The Defector"""
220,PICARD,"   Lieutenant Worf, handle this at   security station, deck nine...","""The Defector"""
221,WORF,"   Aye, sir...","""The Defector"""
222,DATA,"   Sensors are configured for   planetary probe, sir... ready for   launch.","""The Defector"""
223,PICARD,   Proceed.,"""The Defector"""
224,DATA,   Probe on course. Sensors are   functioning...,"""The Defector"""
225,PICARD,   Coordinate your analysis with   Mister La Forge... I want your   report with dispatch...,"""The Defector"""
226,GEORDI,"   I don't know, Data... my gut tells   me we oughta believe what this   guy is trying to tell us...","""The Defector"""
227,DATA,   Your gut?,"""The Defector"""
228,GEORDI,"   It's just a... a feeling, you   know? Instinct, emotions...","""The Defector"""
229,DATA,   It seems to me those qualities   interfere with rational judgment.,"""The Defector"""
230,GEORDI,   You're right. They do sometimes.,"""The Defector"""
231,DATA,   Then why not rely strictly on   fact?,"""The Defector"""
232,GEORDI,   You can't always trust the plain   and simple facts... they lie   sometimes...,"""The Defector"""
233,DATA,"   They can lead to wrong   conclusions, but they cannot lie.","""The Defector"""
234,GEORDI,   What do you think? Is he a   defector or not?,"""The Defector"""
235,DATA,   The facts to date would lead to   an objective conclusion that he   is not.,"""The Defector"""
236,GEORDI,       Somehow I think we're gonna catch   the Romulans with their pants down   on Nelvana Three... Just like he   says.,"""The Defector"""
237,DATA,"   ""With their pants down."" A   metaphor, catching them in the   act... because your ""gut"" tells   you so...","""The Defector"""
238,GEORDI,"   But of course you can't just go   with your gut either. It's a   combination, Data... let me put   it this way... all these feelings   that get in the way of human   judgment... that confuse the hell   out of us... that make us second   guess ourselves. We need them.   We need them to help fill in the   missing pieces... because we   almost never have all the facts.","""The Defector"""
239,DATA,   So a person fills in missing   pieces of the puzzle with his own   personality... resulting in a   conclusion based as much on   instinct and emotion as on fact.,"""The Defector"""
240,GEORDI,   Now you're getting it.,"""The Defector"""
241,DATA,   What does one do if he has no   instinct and emotion?,"""The Defector"""
242,GEORDI,   Data... look at this... the facts   just took a left turn...,"""The Defector"""
243,DATA,"   As the probe went into orbit   around Nelvana Three, it began   to pick up low level subspace   radio emissions...","""The Defector"""
244,PICARD,   Could they be naturally occuring?,"""The Defector"""
245,DATA,"   The patterns are clearly   artificial, Captain...","""The Defector"""
246,GEORDI,   The signal is so faint our ship   sensors can't read it from this   distance.,"""The Defector"""
247,PICARD,   Can we decode it?,"""The Defector"""
248,GEORDI,       We've tried. It's probably   Romulan... but we can't be sure.     ,"""The Defector"""
249,,,"""The Defector"""
250,DATA,   Cloaked Romulan ships could   produce this effect.,"""The Defector"""
251,PICARD,   What about the planet surface?,"""The Defector"""
252,GEORDI,   Reading nothing but barren rock.   They might be able to hide a base   from the probe... its capabilities   are limited. The only way we'll   know for sure is if we go and take   a look for ourselves.,"""The Defector"""
253,PICARD,"       That will be all, gentlemen.","""The Defector"""
254,SETAL,   I take it you've never seen a   Romulan before.,"""The Defector"""
255,DATA,   That would be an incorrect   assumption.,"""The Defector"""
256,SETAL,   Then why do you invade my privacy?,"""The Defector"""
257,DATA,   I am attempting to ascertain what   my guts tell me about you.,"""The Defector"""
258,SETAL,       You're the android.,"""The Defector"""
259,SETAL,       I know a host of Romulan   cyberneticists who would love to   be this close to you.,"""The Defector"""
260,DATA,   I do not find the concept   particularly appealing.,"""The Defector"""
261,SETAL,   Nor should you.,"""The Defector"""
262,DATA,   I am told by various crewmembers   that this viewport is their   favorite on the ship.,"""The Defector"""
263,SETAL,   I thought it would bring me   comfort. But these are not my   stars. Even the heavens are   denied to me here.,"""The Defector"""
264,SETAL,       Synthetic swill...,"""The Defector"""
265,SETAL,       I don't suppose your food   terminals are capable of preparing   a Romulan ale.,"""The Defector"""
266,DATA,"   I am afraid they would require the   molecular structure of the beverage   in question. And, as you are no   doubt aware, our knowledge of your   planet is quite limited.","""The Defector"""
267,SETAL,   The loss is yours. For I have   visited over a hundred different   worlds and none possessed the   awesome beauty of Romulus.,"""The Defector"""
268,DATA,   Am I correct in assuming you   regret your decision to come here?,"""The Defector"""
269,SETAL,"   No, what I did had to be done.       But to never again see the   firefalls of Gath Gal'thong, or   the spires of my home rising above   the Apnex Sea. To be exiled from   your home is a bitter thing.","""The Defector"""
270,DATA,   It does appear unlikely that you   will ever be allowed to return   to your world again.,"""The Defector"""
271,SETAL,   The cold reaction of an android.,"""The Defector"""
272,DATA,   But perhaps we can bring Romulus   to you.,"""The Defector"""
273,COMPUTER,   Program complete.,"""The Defector"""
274,DATA,   Run program.,"""The Defector"""
275,DATA,       After you.,"""The Defector"""
276,SETAL,   The valley of Chula. I know it   well.,"""The Defector"""
277,DATA,   You are free to stay here as long   as you wish.,"""The Defector"""
278,SETAL,   Turn it off. I no longer live   here.,"""The Defector"""
279,DATA,   Cancel program.,"""The Defector"""
280,SETAL,       This is my home now. My future.,"""The Defector"""
281,SETAL,       I've sacrificed everything. It   must not be in vain.,"""The Defector"""
282,SETAL,       Arrange a meeting between myself   and Captain Picard.       Tell him Admiral Jarok wants to   see him.,"""The Defector"""
283,ADMIRAL HADEN,"   Captain, we have confirmed that   you are holding Admiral Alidar   Jarok...","""The Defector"""
284,INTERCUTTING:,,"""The Defector"""
285,ADMIRAL HADEN,   He's been identified as the   commander at the massacre of the   Norkan outposts. The council   strongly advises you to consider   Jarok an unreliable source of   information.,"""The Defector"""
286,PICARD,   Show him in.,"""The Defector"""
287,PICARD,"   Wait outside, Ensign. Have a   seat... Admiral Jarok.","""The Defector"""
288,JAROK,   Captain... there is no more   time...,"""The Defector"""
289,PICARD,"    (casual, you do not give     orders here)   Have a seat, Admiral.","""The Defector"""
290,PICARD,   I am not convinced you are   telling the truth.,"""The Defector"""
291,JAROK,       What must I do...,"""The Defector"""
292,PICARD,       You must convince me.,"""The Defector"""
293,PICARD,"   If I had irrefutable evidence...       ... but you did not bring   irrefutable evidence. You brought   no evidence at all. In fact, this   entire escape stretched your   credibility beyond belief. Now   we hear that you are not even who   you claimed to be.       A Romulan defector is virtually   a contradiction in terms. But   Admiral Jarok crossing the   lines...","""The Defector"""
294,JAROK,   I have explained my motives to   your interrogators...,"""The Defector"""
295,PICARD,"   Yes, peace in our galaxy.       Except you are not a man of peace,   Admiral. Your military record,   what we know of it, is clear...","""The Defector"""
296,JAROK,       ... which is precisely why I chose   an alternate identity here...,"""The Defector"""
297,PICARD,"       ... the massacre at the Norkan   Outposts, for example...","""The Defector"""
298,JAROK,"       Your ""massacre"" was called the   Norkan Campaign on my world,   Captain. One world's hero is   another world's madman. Perhaps   I am neither one.","""The Defector"""
299,PICARD,"   On what basis shall I decide,   Admiral? Your good word? Are   you willing to reveal ways to   overpower the Romulan B-type   warbirds we may encounter? Are   you prepared to help us detect   them through their cloaking   shields?","""The Defector"""
300,PICARD,"   You see my problem, Admiral. You   ask us for faith in circumstances   not only difficult to believe but   compounded by your own lies, and   your own reluctance to tell us   all you know...","""The Defector"""
301,JAROK,   I cannot betray my people...,"""The Defector"""
302,PICARD,"   You have already betrayed your   people. You have made your   choices. You are a traitor, sir.   If the bitter taste of it   disagrees with you, I am truly   sorry. But I will not risk the   lives of my crew because you think   you can dance on the edge of the   Neutral Zone. You have crossed   over, Admiral. I suggest you make   yourself comfortable.","""The Defector"""
303,JAROK,"   Do you have children, Captain   Picard? A family?","""The Defector"""
304,PICARD,   No.,"""The Defector"""
305,JAROK,   Then you have sacrificed too much   for your career.,"""The Defector"""
306,PICARD,"       Yes, this is all very interesting,   but...","""The Defector"""
307,JAROK,"   There's a moment in a man's life,   Captain, that you cannot know...   when he looks down at the first   smile of his baby girl and he   knows that he must change the   world for her... for all children.   It is for her that I am here.   Not to betray the Romulan Empire,   but to save it.","""The Defector"""
308,JAROK,"   For months, I tried to persuade   the high command that another war   would destroy the empire. They   grew tired of my arguments, and   finally censored me, sent me off   to command a distant sector. This   was my only recourse. I will   never see my child smile again,   Captain. She will grow up   believing her father was a   traitor. But she will grow up.       If you act, Picard. If we stop   the war before it begins...","""The Defector"""
309,PICARD,       I cannot. And will not. Unless   I have your unequivocal   assistance.,"""The Defector"""
310,PICARD,"   Admiral Jarok has provided me with   the strength, location and   tactical plans for the Romulan   fleet.       Mister La Forge, he is prepared   to give you data regarding   engines, weapons and cloaking   systems on the warbird class   starship. But I believe we'll   find his experience as a field   commander more valuable in a   strategic sense than in the   technical areas.","""The Defector"""
311,GEORDI,"       Any edge'll help, Captain.","""The Defector"""
312,PICARD,"   Don't depend on it. For all we   know, he may still be lying.       We'll find out soon enough.   Number One, set a course for   Nelvana Three.","""The Defector"""
313,DATA ,"   Second officer's log,   supplemental. We are prepared   to enter the Neutral Zone in   direct violation of the Treaty   of Algeron.","""The Defector"""
314,DATA ,   We must presume Romulan warships   are cloaked and monitoring us.   We expect swift and heavy   resistance as we approach Nelvana   Three.,"""The Defector"""
315,RIKER,   Course plotted and laid in.,"""The Defector"""
