,character,quote,episode
41,PRESSMAN,"   However, all that changed three   days ago. Starfleet Intelligence   has an operative in the Romulan   High Command. He sent us a   message that a Romulan warbird had   located a piece of debris in the   Devolin system which was   positively identified as being   from the Pegasus. The Warbird was   then ordered to locate the rest of   the ship, if possible, and retrieve   it.","""The Pegasus"""
42,GEORDI,   Why would the Romulans try to   salvage pieces of a twelve year-old   starship?,"""The Pegasus"""
43,PRESSMAN,   The Pegasus was a prototype...   experimental engine... new weapon   systems... some of our designs   were even used in constructing the   Enterprise. There're a lot of   things on board the Romulans would   love to get their hands on.,"""The Pegasus"""
44,PICARD,   What are our orders?,"""The Pegasus"""
45,PRESSMAN,   We have to find the ship before   the Romulans do... salvage it if   possible... destroy it if   necessary. You'll command the   Enterprise while I remain in   overall command of the mission.,"""The Pegasus"""
46,GEORDI,   We'll need metallurgical and   chromographic specs on the Pegasus   in order to set up the proper   search parameters.,"""The Pegasus"""
47,PRESSMAN,   I'll make the appropriate   information available to you.,"""The Pegasus"""
48,PICARD,   Very well.       Set course for the Devolin system.,"""The Pegasus"""
49,RIKER,"   Aye, sir.","""The Pegasus"""
50,DATA,"   We are approaching the Devolin   system, Captain.","""The Pegasus"""
51,PICARD,   Any sign of the Romulans?,"""The Pegasus"""
52,DATA,"       No, sir.","""The Pegasus"""
53,PRESSMAN,"   Oh, they're out there... they're   just waiting to see what you're   going to do.","""The Pegasus"""
54,PICARD,   Mister La Forge?,"""The Pegasus"""
55,GEORDI,"   There's an awful lot of ionizing   radiation in this system, Captain.   That, combined with the sheer   amount of rock is going to slow   down our search.","""The Pegasus"""
56,PICARD,   How slow?,"""The Pegasus"""
57,GEORDI,"   Well, I'd say at least--","""The Pegasus"""
58,WORF,       Sir. Romulan Warbird decloaking   directly ahead.,"""The Pegasus"""
59,WORF,   They're powering weapons.,"""The Pegasus"""
60,RIKER,   Red alert. Raise shields. Standby   phasers.,"""The Pegasus"""
61,WORF,   Sir... they are hailing us.,"""The Pegasus"""
62,PICARD,   On screen.,"""The Pegasus"""
63,SIROL,       I am Commander Sirol of the   Romulan vessel Terix. To whom do   I have the honor of speaking?,"""The Pegasus"""
64,PICARD,   I am Captain Jean-Luc Picard of   the Federation starship   Enterprise.,"""The Pegasus"""
65,SIROL,   Captain Picard... I've heard so   much about you. It's a pleasure   to make your acquaintance.       I hope our sudden appearance   didn't startle you.,"""The Pegasus"""
66,PICARD,   Not at all. But an... unannounced   appearance like this could have   unfortunate consequences. It   would be a shame if your ship were   damaged during such a...   misunderstanding.,"""The Pegasus"""
67,SIROL,   I am touched by your concern for   my ship. But I doubt we were ever   in any danger.       May I ask what you are doing in   this system?,"""The Pegasus"""
68,PICARD,   I could ask you the same question.,"""The Pegasus"""
69,SIROL,       We are conducting a survey of   gaseous anomalies.,"""The Pegasus"""
70,PICARD,   How interesting. So are we.   Perhaps we could combine our   efforts and share our findings.,"""The Pegasus"""
71,SIROL,       I doubt our objectives are...   compatible.,"""The Pegasus"""
72,PICARD,   You are probably right.,"""The Pegasus"""
73,SIROL,   This has been a most pleasant   conversation... but we must   return to our research.,"""The Pegasus"""
74,PICARD,   Then I won't keep you.,"""The Pegasus"""
75,WORF,   They are moving off... resuming   their tachyon scans of the system.,"""The Pegasus"""
76,PICARD,"   Stand down from Red Alert, but   continue to track their movements,   Lieutenant.","""The Pegasus"""
77,WORF,"   Aye, sir.","""The Pegasus"""
78,PICARD,"       Commander, how long will it take   to search the system?","""The Pegasus"""
79,GEORDI,"   At least seven days, sir.","""The Pegasus"""
80,WORF,   And the Romulans have a two day   head start.,"""The Pegasus"""
81,PICARD,   Then we better get to it. Mister   Data?,"""The Pegasus"""
82,DATA,       Initiating sensor sweep of grid   zero one.,"""The Pegasus"""
83,PRESSMAN,   How long have you had the beard?,"""The Pegasus"""
84,RIKER,"   About four years. I think I just   got tired of hearing how ""young""   I looked.","""The Pegasus"""
85,PRESSMAN,   What was it that Lieutenant Boylen   used to call you?,"""The Pegasus"""
86,RIKER,       Ensign Babyface.,"""The Pegasus"""
87,PRESSMAN,   You never did have much sense of   humor.,"""The Pegasus"""
88,RIKER,   I like to think I've loosened up   in my old age.,"""The Pegasus"""
89,PRESSMAN,   Really?,"""The Pegasus"""
90,RIKER,   I've been known to tell a joke or   two.,"""The Pegasus"""
91,PRESSMAN,   It's about time. You were always   so serious on the Pegasus.,"""The Pegasus"""
92,RIKER,       We went through some... serious   times.,"""The Pegasus"""
93,RIKER,       Do you really think we'll find the   Pegasus?,"""The Pegasus"""
94,PRESSMAN,   I wouldn't have come all the way   out here if I didn't.,"""The Pegasus"""
95,RIKER,   And what about our... experiment?   Do you think we'll find that too?,"""The Pegasus"""
96,PRESSMAN,   Maybe.,"""The Pegasus"""
97,RIKER,   You know... I still think about   what happened... about that last   day.,"""The Pegasus"""
98,PRESSMAN,   So do I. It's not the kind of   thing you just forget about.,"""The Pegasus"""
99,RIKER,   Do you ever... wonder whether we   did the right thing?,"""The Pegasus"""
100,PRESSMAN,"   Never. It was a tragedy, yes.   But it wasn't your fault and it   wasn't mine. What we were doing   was for the good of the   Federation. We can't blame   ourselves because the others   couldn't see that.","""The Pegasus"""
101,RIKER,   I know... but maybe we went about   it the wrong way.,"""The Pegasus"""
102,PRESSMAN,"   Well, this time we may have a   chance to do it the right way. If   this mission is successful... if   we do find the Pegasus and our   ""experiment""... we can finish   what we started twelve years ago.","""The Pegasus"""
103,RIKER,       You want to try again?,"""The Pegasus"""
104,PRESSMAN,"   It's not just me.    (glances around, then     sotto)   The Chief of Starfleet Security   has personally assured me of her   complete support.","""The Pegasus"""
105,RIKER,   Admiral Raner... ? How many other   people know about this?,"""The Pegasus"""
106,PRESSMAN,"   Not many. And it's up to us to   make sure it stays that way.       Raner gave me written orders for   you... you'll find them coded in   the Enterprise computer. You've   been instructed not to reveal the   true nature of our mission to   anyone, not even Captain Picard.","""The Pegasus"""
107,PRESSMAN,"   Don't worry... it won't be like it   was twelve years ago. This time,   no one's going to stop us.","""The Pegasus"""
108,PICARD,"   ... as a matter of fact, I never   met Wil before he reported aboard   at Farpoint Station.","""The Pegasus"""
109,PRESSMAN,       You chose your first officer   without ever meeting him?,"""The Pegasus"""
110,PICARD,"   I was looking through the records   of about fifty candidates... Wil's   was much like all the others...   filled with the usual dry   statistics and glowing letters of   recommendation that tell you   nothing. I was about to put it   aside and go on to the next file,   when something caught my eye.     ","""The Pegasus"""
111,,,"""The Pegasus"""
112,PICARD ,       There had been an incident on   Altair Three when Wil was First   Officer of the Hood. He refused   to let Captain DeSoto beam down   during a crisis. He disobeyed a   direct order and risked a general   court martial because he thought   he was right. When I read that...   I knew I'd found my Number One.,"""The Pegasus"""
113,PRESSMAN,   You wanted someone with a history   of disobedience?,"""The Pegasus"""
114,PICARD,"   I wanted someone who would stand   up to me... someone who was more   concerned with the safety of the   ship and accomplishing the mission   than with how something looked on   his record. To me, that's one of   the marks of a good officer.","""The Pegasus"""
115,PRESSMAN,"   Frankly, I've always felt it was   more important for an officer to   trust his captain's judgment. In   a crisis, there's no time for   explanations... orders have to be   obeyed without question or lives   may be lost.","""The Pegasus"""
116,PICARD,"       I am aware of that, Admiral.","""The Pegasus"""
117,PRESSMAN,       Of course you are.       I guess this mission has brought   up some... old ghosts for me. You   know what it's like to lose a   ship... you're always wondering   if there was something else you   should have done... something you   missed.,"""The Pegasus"""
118,PICARD,   Admiral... the records regarding   the loss of the Pegasus are a   bit... vague about what happened   just before you abandoned ship.   Can you add anything to the...   official account?,"""The Pegasus"""
119,PRESSMAN,"   I'm afraid not.       But I can tell you this: Twelve   years ago, I needed an officer I   could count on in a crisis...   someone who would support and obey   my decisions without question...   someone willing to trust my   judgment... that someone was Wil   Riker... and without his loyalty,   none of us would have survived.","""The Pegasus"""
120,BEVERLY,   What's wrong?,"""The Pegasus"""
121,RIKER,   I think I busted a rib.,"""The Pegasus"""
122,BEVERLY,   What were you doing?,"""The Pegasus"""
123,RIKER,   I was practicing Bat'leth moves   with Worf. I jabbed when I   should've blocked. He caught me   right in the side. I'm glad we   were using sticks instead of real   blades.,"""The Pegasus"""
124,BEVERLY,       It's broken all right.       Give him ten cc's of terakine for   the pain.,"""The Pegasus"""
125,RIKER,   I can't believe how stupid I was.,"""The Pegasus"""
126,BEVERLY,"   You both got a little carried   away, that's all...","""The Pegasus"""
127,RIKER,   No. It was my fault. I lost   focus... I let myself get   distracted at a crucial moment.,"""The Pegasus"""
128,BEVERLY,   It happens to everyone.,"""The Pegasus"""
129,RIKER,   I knew what I was supposed to   do... but I didn't do it. If   we'd had real Bat'leths I might be   dead right now.,"""The Pegasus"""
130,BEVERLY,   Wil... it's all right. You made   a mistake... no harm done. You'll   do better next time.,"""The Pegasus"""
131,RIKER,       Yeah... maybe.,"""The Pegasus"""
132,DATA,       Scan of grid one five seven is   complete. Moving to grid one five   eight.,"""The Pegasus"""
133,WORF,   The Romulan ship is still   searching grid two seven zero.,"""The Pegasus"""
134,RIKER,   They're sure taking their time   over there. I wonder if they--,"""The Pegasus"""
135,GEORDI,       Whoa... I think we might have just   struck paydirt.,"""The Pegasus"""
136,GEORDI,"       There's a subspace resonance   signature coming from this   asteroid.       And from the frequency variances,   it looks like the pattern from a   Federation warp core.","""The Pegasus"""
137,RIKER,"       Captain Picard to the Bridge,   please.","""The Pegasus"""
138,RIKER,       Bring us to within ten kilometers   of asteroid gamma six zero one.       Geordi's found something.,"""The Pegasus"""
139,GEORDI,"       There's a subspace resonance   signature coming from that   asteroid, sir. It could be the   warp core of the Pegasus.","""The Pegasus"""
140,PRESSMAN,   I think he's right... I recognize   some of the variance patterns.,"""The Pegasus"""
141,PICARD,   Put the asteroid on the main   viewer.,"""The Pegasus"""
142,DATA,"   I have confirmed Geordi's   readings, sir. The resonance   signature is originating from   somewhere beneath the asteroid's   surface.","""The Pegasus"""
143,PRESSMAN,   Beneath the surface? How's that   possible?,"""The Pegasus"""
144,DATA,   This asteroid contains several   deep chasms large enough for a   starship to enter. It is possible   the Pegasus drifted into the   asteroid's gravitational field and   was pulled down into one of the   fissures.,"""The Pegasus"""
145,RIKER,"   Sir, the Romulan warbird has   altered course again... they are   heading toward our position.","""The Pegasus"""
146,RIKER,   They probably want to see what   we're so interested in over here.,"""The Pegasus"""
147,PICARD,"   Mister Data, how long will it take   to determine the exact location of   the Pegasus?","""The Pegasus"""
148,DATA,"   At least another six hours,   Captain.","""The Pegasus"""
149,PRESSMAN,"   That's too long. If the Romulans   start searching the asteroid, they   could find the ship before we do.","""The Pegasus"""
150,RIKER,"       I recommend we destroy the   asteroid. It would take almost   all our photon torpedoes, but it   would preclude any possibility of   the Pegasus falling into Romulan   hands.","""The Pegasus"""
151,PRESSMAN,"       Our top priority is to salvage the   ship, Commander. I'll consider   destroying it only as a last   resort.","""The Pegasus"""
152,RIKER,"   Yes, sir.","""The Pegasus"""
153,PRESSMAN,       Can you give me a third   alternative?,"""The Pegasus"""
154,PICARD,"   Mister Data, is it possible to   saturate the asteroid with   verteron particles? That could   mask the resonance signature from   the Romulans... prevent them from   detecting it.","""The Pegasus"""
155,DATA,"       In order for the deception to   succeed, it would have to appear   to be a natural phenomenon.   Verteron particles are artificial   in nature.","""The Pegasus"""
156,GEORDI,"   Wait a minute... we could blanket   the asteroid with high levels of   ionizing radiation. There's so   much of it in this system already,   the Romulans won't know the   difference.","""The Pegasus"""
157,PICARD,   Data?,"""The Pegasus"""
158,DATA,"       Theoretically, it should work..","""The Pegasus"""
159,RIKER,"       If we're going to do it, we have   to do it fast... the Romulans will   be in sensor range in about a   minute.","""The Pegasus"""
160,PICARD,"   Make it so, Mister Data.","""The Pegasus"""
161,DATA,"       Aye, sir. Initiating an   ionization field pulse.","""The Pegasus"""
162,PICARD,"       After he's finished, we'll have to   move off... make it look like we   scanned the asteroid, but didn't   find anything.","""The Pegasus"""
163,RIKER,       Lay in a course to the next search   grid and stand-by to engage.,"""The Pegasus"""
164,PICARD,"       If this works, the Romulans won't   find anything and we can return   later. But if it doesn't...","""The Pegasus"""
165,PRESSMAN,       If it doesn't... we'll have handed   them the Pegasus.,"""The Pegasus"""
166,DATA,   Ionization pulse complete.,"""The Pegasus"""
167,PICARD,"   Helm, one quarter impulse.   Engage.","""The Pegasus"""
168,DATA,       The Romulans are initiating a   tachyon scan of the asteroid...       They have switched to their   lateral sensor array... beginning   another scan.,"""The Pegasus"""
169,RIKER,   They're certainly being thorough.,"""The Pegasus"""
170,DATA,   The Warbird has completed its   sensor sweep.,"""The Pegasus"""
171,PRESSMAN,"   If they found the resonance   signature, they should be sending   away teams any second now...","""The Pegasus"""
172,DATA,   They are moving off.,"""The Pegasus"""
173,PICARD,"       Mister Data, we have to convince   the Romulans that we're still   looking for the Pegasus. I want   you to continue scanning this   system.","""The Pegasus"""
174,DATA,"   Yes, sir.","""The Pegasus"""
175,PICARD,       I want to be back at this asteroid   at zero eight hundred hours   tomorrow. Plot our search pattern   accordingly.,"""The Pegasus"""
176,RIKER,"   Aye, sir.","""The Pegasus"""
177,PICARD,"       Admiral, if you'd care to join me   for a late dinner... ?","""The Pegasus"""
178,PRESSMAN,"   Thank you, no. I think I'm going   to turn in early.","""The Pegasus"""
179,PICARD,"       Very well.       Number One, you have the Bridge.   Oh, and will you bring the scan   analysis to my quarters when you   go off watch?","""The Pegasus"""
180,RIKER,"   Aye, sir.","""The Pegasus"""
181,RIKER,       Initiate search of grid one six   three.,"""The Pegasus"""
182,DATA,   Beginning sensor sweeps...,"""The Pegasus"""
183,PRESSMAN,"       Commander, I want to see you in   the Captain's Ready Room.","""The Pegasus"""
184,RIKER,"   Mister Data, you have the Bridge.","""The Pegasus"""
185,DATA,"   Aye, sir.","""The Pegasus"""
186,PRESSMAN,   What the hell's the matter with   you? Destroy the Pegasus? Before   we've even taken a look at it?,"""The Pegasus"""
187,RIKER,   I thought it was more important to   keep the Romulans from--,"""The Pegasus"""
188,PRESSMAN,"       Well, you were wrong. We have a   chance here to change the balance   of power in this quadrant. But we   can't do that if we destroy the   Pegasus, now can we?","""The Pegasus"""
189,RIKER,"       No, sir.","""The Pegasus"""
190,PRESSMAN,   It hasn't been easy I'm sure...   keeping your Captain and friends   in the dark like this...,"""The Pegasus"""
191,RIKER,   I haven't enjoyed it if that's   what you mean.,"""The Pegasus"""
192,PRESSMAN,   I hope you understand that it's   necessary.,"""The Pegasus"""
193,RIKER,   I understand that you think it's   necessary.,"""The Pegasus"""
194,PRESSMAN,"    (studies him, then more     personal)   You have changed.","""The Pegasus"""
195,RIKER,   Changed... ?,"""The Pegasus"""
196,PRESSMAN,       Just something the Captain and I   were talking about...,"""The Pegasus"""
197,PRESSMAN,"       To be honest... I'm glad to see   this kind of change in you, Wil.   Strong... forceful... unafraid to   state your opinions and stand by   them... a far cry from the young   man who used to sit at my helm and   worry about pressing the wrong   button.","""The Pegasus"""
198,RIKER,"   A lot of things can change in   twelve years, Admiral.","""The Pegasus"""
199,PRESSMAN,"   Yes, they can.       But it's important that a man   changes the right things in his   life... not his sense of duty...   his sense of loyalty...","""The Pegasus"""
200,RIKER,"   I'd like to think that I...   haven't changed those things, sir.","""The Pegasus"""
201,PRESSMAN,   I'd like to think so too. Because   those things say more about a man   than the rank on his collar or the   uniform he wears... they define   him.,"""The Pegasus"""
202,PRESSMAN,"       Twelve years ago, a lot of older   and more seasoned officers turned   away from their duty, but you   stood up for what was right. I   know what kind of man you are,   Wil... and I know I can count on   you again.","""The Pegasus"""
203,PICARD,   Come.,"""The Pegasus"""
204,RIKER,       The scan analysis you asked for.,"""The Pegasus"""
205,PICARD,   Thank you. Can I interest you in   some sashimi?,"""The Pegasus"""
206,RIKER,"   No, thanks.","""The Pegasus"""
207,RIKER,"   Is there anything else, sir?","""The Pegasus"""
208,PICARD,"   Yes, there is.","""The Pegasus"""
209,PICARD,"       ""Judge Advocate General's Report.   Stardate xxxxx. Subject: Inquiry   into Mutiny Aboard USS Pegasus.""","""The Pegasus"""
210,PICARD,"       ""Based on testimony from Captain   Pressman and other surviving   officers, the Judge Advocate   believes there is sufficient   evidence to conclude that certain   members of the crew did mutiny   against the captain just prior to   the destruction of the Pegasus.""","""The Pegasus"""
211,PICARD,"       Mutiny... on a Federation   starship. It's shocking -- no,   it's unthinkable. And yet you've   never mentioned it.","""The Pegasus"""
212,RIKER,"   No, sir.","""The Pegasus"""
213,PICARD,   It wasn't easy getting this   record. I had to call in a few   favors at Starfleet just to get a   look at it. It seems the file was   sealed by Starfleet Intelligence.,"""The Pegasus"""
214,PICARD,"       So... not only was the Pegasus   carrying ""sensitive"" equipment   that can't be allowed to fall into   Romulan hands...     ","""The Pegasus"""
215,,,"""The Pegasus"""
216,PICARD ,"   ... not only was there a mysterious   explosion which appeared to   destroy the ship, but didn't...   but now it turns out there was a   mutiny on board.       I've read the official report of   the mutiny. But I'd like to hear   your version of what happened.","""The Pegasus"""
217,RIKER,"   I was on the Bridge. The ship was   at yellow alert... we were running   some... tests on the engines.   Something went wrong... there was   an explosion in Engineering...   heavy casualties. In the middle   of the crisis, the First Officer,   the Chief Engineer, almost the   entire Bridge crew mutinied   against Captain Pressman.","""The Pegasus"""
218,PICARD,   Why?,"""The Pegasus"""
219,RIKER,   They... felt the Captain was   jeopardizing the ship.,"""The Pegasus"""
220,PICARD,   And you?,"""The Pegasus"""
221,RIKER,   I was seven months out of the   Academy... my head was still   ringing with words like duty and   honor.     ,"""The Pegasus"""
222,,,"""The Pegasus"""
223,RIKER ,"       When they moved against him, I   thought they were a group of self-serving,   disloyal officers.       So I grabbed a phaser and defended   my captain. Two or three others   joined in on our side, but it was   clear the mutineers had most of   the crew behind them... we felt we   had to get off the ship. There   was a... running firefight all   the way to the escape pod.       About five minutes after we left   the ship... there was an   explosion...","""The Pegasus"""
224,PICARD,"       ""The Judge Advocate also believes   that the surviving officers are   deliberately withholding vital   information from this inquiry.   Further investigation is   recommended.""       But there was no further   investigation... the file was   classified and quietly buried.       Why?","""The Pegasus"""
225,RIKER,   Sir... maybe you should take this   up with the Admiral.,"""The Pegasus"""
226,PICARD,"   I'm taking it up with you. The   Judge Advocate thought you were   participating in a conspiracy to   cover-up the truth. That you were   lying about what really happened   on the Pegasus. Now, I want you   to tell me that's not true.","""The Pegasus"""
227,PICARD,"       Wil, what the hell's going on   here? Why did your crew mutiny?   And why is Pressman so determined   to find your ship twelve years   later?","""The Pegasus"""
228,RIKER,       I've told you all I can. I am   under the direct orders of Admiral   Pressman... not to discuss this.   Sir.,"""The Pegasus"""
229,PICARD,"   Very well. He's an admiral, I'm   a captain -- I can't force you to   disobey him.       I will tell you this... I need to   place a great deal of trust in the   person who serves as my first   officer. You've had that trust...   until now. But something is wrong   here... and you're part of it.       And when this mission is over...   I may have to re-evaluate the   command structure of this ship.","""The Pegasus"""
230,PICARD,       Dismissed.,"""The Pegasus"""
231,BLACKWELL,"   Captain, Starfleet places the   highest priority on the success of   this mission. Your request for a   delay is denied.","""The Pegasus"""
232,PICARD,   Margaret... something's very wrong   here. Do you know what's going   on?,"""The Pegasus"""
233,BLACKWELL,"   I know that the Chief of Starfleet   Intelligence herself is watching   this one, Jean-Luc. So you would   be well-advised to follow   Pressman's orders and leave it at   that. Starfleet out.","""The Pegasus"""
234,WORF,"   Worf to Captain Picard. We are   approaching asteroid gamma six   zero one, sir.","""The Pegasus"""
235,PICARD,       On my way.,"""The Pegasus"""
236,PICARD,"   Mister Worf, where are the   Romulans?","""The Pegasus"""
237,WORF,   They are out of sensor range on   the far side of the system.,"""The Pegasus"""
238,PICARD,       Bring us to within fifteen   kilometers and hold position.,"""The Pegasus"""
239,DATA,"   For the past several hours, I have   been scanning the area where we   detected the resonance signature   of the Pegasus. From the strength   and polarity of the signature, it   would appear that most of the warp   core is still intact.","""The Pegasus"""
240,PRESSMAN,"   If we're lucky, the entire   engineering section could be down   there.","""The Pegasus"""
241,RIKER,   So how do we get to it? I   wouldn't want to try to transport   through that much solid rock.,"""The Pegasus"""
242,PICARD,   Agreed. What about a shuttle? We   could send it down through one of   these fissures.,"""The Pegasus"""
243,DATA,"   I would recommend against that,   sir. There may be gravimetric or   magnetic fluctuations inside the   asteroid which would overpower the   engines on a shuttlecraft.","""The Pegasus"""
244,PRESSMAN,   Sounds like the best solution is   to take the Enterprise in.,"""The Pegasus"""
245,RIKER,   You mean into the asteroid?,"""The Pegasus"""
246,PRESSMAN,"   That's right.    (points to graphic, then     to Data)   Put this fissure on the main   viewer.","""The Pegasus"""
247,PRESSMAN,"   This chasm is large enough for us   to maneuver in. Besides, if   there's any hope of salvaging the   Pegasus, we'll need a starship to   do it.","""The Pegasus"""
248,PICARD,   Mister Data?,"""The Pegasus"""
249,DATA,"   It is theoretically possible,   Captain. But I am unaware of any   prior situation where a starship   was taken so deeply inside a   planetary body. There may be   unforeseen difficulties.","""The Pegasus"""
250,PICARD,   Admiral... I don't think we can   risk--,"""The Pegasus"""
251,PRESSMAN,"       I've made my decision. Prepare to   take the Enterprise in, Captain.       That's an order.","""The Pegasus"""
252,PICARD,"   Mister Data, please note in the   ship's log that this action is   being taken over my explicit   objections.","""The Pegasus"""
253,DATA,   It is so noted.,"""The Pegasus"""
254,PICARD,   Yellow Alert.,"""The Pegasus"""
255,RIKER,"   Shields up, inertial dampers to   maximum.","""The Pegasus"""
256,PICARD,"   Mister Data, plot a course into   the chasm... maneuvering thrusters   only.","""The Pegasus"""
257,DATA,       Course plotted.,"""The Pegasus"""
258,PICARD,   Take us in.,"""The Pegasus"""
259,DATA,       We are now two kilometers beneath   the surface.,"""The Pegasus"""
260,WORF,   We are encountering shifts in   magnetic field density.,"""The Pegasus"""
261,PICARD,"       Admiral, if the passage narrows to   less than five hundred meters, I'm   going to abort the mission.","""The Pegasus"""
262,PICARD,"       You can charge me with   insubordination if you wish, but   I won't risk the Enterprise for a   salvage operation.","""The Pegasus"""
263,WORF,   Sir... I am reading a large   resonance signature directly   ahead.,"""The Pegasus"""
264,PICARD,   On screen.,"""The Pegasus"""
265,PRESSMAN,   Pegasus...,"""The Pegasus"""
266,RIKER,   What the hell happened?,"""The Pegasus"""
267,DATA,   Sensors show that the ship is   still intact... but approximately   sixty-five percent of it is   contained within the asteroid.,"""The Pegasus"""
268,RIKER,   As if half the ship had   materialized inside solid rock.,"""The Pegasus"""
269,DATA,"   Yes, sir. I do not know how this   could have happened.","""The Pegasus"""
270,PRESSMAN,   Let's keep the speculation to a   minimum. We have to begin the   salvage operation. The equipment   we need was in main engineering.   Can you scan that section of the   Pegasus?,"""The Pegasus"""
271,DATA,       The starboard bulkhead of Main   Engineering is contained within   the rock face... but most of the   compartment is still intact.,"""The Pegasus"""
272,WORF,       There is a hull breach in that   section.,"""The Pegasus"""
273,PICARD,"       If we begin a power transfer, can   you restore life support to that   compartment?","""The Pegasus"""
274,DATA,   I believe so. The breach can be   temporarily sealed by extending   our shields.,"""The Pegasus"""
275,PRESSMAN,"   See to it. Once you've restored   life support, Commander Riker and   I will beam directly into   Engineering.","""The Pegasus"""
276,PICARD,"   Admiral, I'd like to send a   complete Away Team to --","""The Pegasus"""
277,PRESSMAN,   There's some very sensitive   equipment over there. I don't   want anyone else near it.,"""The Pegasus"""
278,PICARD,"   Yes, sir.","""The Pegasus"""
279,PRESSMAN,   This room was open to space for   twelve years...,"""The Pegasus"""
280,RIKER,       The vacuum preserved everything...,"""The Pegasus"""
281,RIKER,       I wonder how many of the crew are   back there...,"""The Pegasus"""
282,PRESSMAN,   We're not here for a memorial   service.,"""The Pegasus"""
283,PRESSMAN,       It should be in here.,"""The Pegasus"""
284,PRESSMAN,       It's still intact.,"""The Pegasus"""
285,PRESSMAN,       What's wrong? Don't you   understand? We found it.,"""The Pegasus"""
286,RIKER,       I know. I just kept hoping it   wasn't going to be here... that it   would've been destroyed or buried   back there in the rock...,"""The Pegasus"""
287,PRESSMAN,   What the hell's that supposed to   mean?,"""The Pegasus"""
