,character,quote,episode
59,YUTA,   I have none.,"""The Vengeance Factor"""
60,RIKER,   Don't be modest. You can't tell   me you haven't come up with a   few original triumphs...,"""The Vengeance Factor"""
61,YUTA,   There is a spiced parthus dish...,"""The Vengeance Factor"""
62,RIKER,"   ""Parthus?""","""The Vengeance Factor"""
63,YUTA,   A green vegetable with fleshy   roots.,"""The Vengeance Factor"""
64,RIKER,   Ah. Parthus... a la Yuta. I   look forward to tasting it.     ,"""The Vengeance Factor"""
65,,,"""The Vengeance Factor"""
66,RIKER ,"    (to Marouk, taking his     leave)   Sovereign...","""The Vengeance Factor"""
67,RIKER ,   Chef...,"""The Vengeance Factor"""
68,WESLEY,"   Entering standard orbit of Gamma   Hromi Two, sir.","""The Vengeance Factor"""
69,DATA,"   I am detecting life readings on   the surface, sir... and several   small areas of heat and carbon   dioxide emission indicative of   combustion.","""The Vengeance Factor"""
70,WESLEY,"   Campfires, Data.","""The Vengeance Factor"""
71,RIKER,       It's worth a look.,"""The Vengeance Factor"""
72,PICARD,   Make it so.,"""The Vengeance Factor"""
73,GEORDI,"   Artonian lasers, Tonkian homing   beacons... quite a collection.","""The Vengeance Factor"""
74,DATA,   Noranium alloys. Their salvage   value is low.,"""The Vengeance Factor"""
75,RIKER,   Looks like the Gatherers aren't   very discriminating in what they   steal.,"""The Vengeance Factor"""
76,WORF,   The spoils of animals without   honor.,"""The Vengeance Factor"""
77,WORF ,   Commander.,"""The Vengeance Factor"""
78,WORF,   Ambush!,"""The Vengeance Factor"""
79,DATA,   Rigellian phaser rifles. Not very   powerful.,"""The Vengeance Factor"""
80,RIKER,   Powerful enough...,"""The Vengeance Factor"""
81,END OF ACT ONE,,"""The Vengeance Factor"""
82,RIKER,   We want to talk --,"""The Vengeance Factor"""
83,WORF,"   Your words are wasted, Commander.       They understand only this.","""The Vengeance Factor"""
84,RIKER,    (convincing himself as     well)   We're here to establish a   dialogue.,"""The Vengeance Factor"""
85,RIKER,   Data... noranium vaporizes at... ?,"""The Vengeance Factor"""
86,DATA,"   Two thousand three hundred   fourteen degrees. Of course,   noranium carbide alloys vaporize   at a slightly higher temperature.","""The Vengeance Factor"""
87,GEORDI,   Phaser setting seven ought to do   it...,"""The Vengeance Factor"""
88,RIKER,   Now!,"""The Vengeance Factor"""
89,RIKER ,   Enterprise -- four to beam up!   Energize!,"""The Vengeance Factor"""
90,BRULL,   Cowards.,"""The Vengeance Factor"""
91,WORF,       Your ambushes would be more   successful if you bathed more   often.,"""The Vengeance Factor"""
92,RIKER,   We've brought the sovereign of   Acamar...,"""The Vengeance Factor"""
93,BRULL,       Marouk... here?,"""The Vengeance Factor"""
94,RIKER,       With an offer of amnesty.,"""The Vengeance Factor"""
95,CUT TO:,,"""The Vengeance Factor"""
96,MAROUK ,   Full dispensation will be extended   to all Gatherers who are willing   to return to Acamar Three.,"""The Vengeance Factor"""
97,BRULL,   You don't trust me.,"""The Vengeance Factor"""
98,MAROUK,   Should I?,"""The Vengeance Factor"""
99,BRULL,"   Oh, but you expect me to trust   you. Perhaps you just poisoned   it yourself.","""The Vengeance Factor"""
100,BRULL,   Taste it.,"""The Vengeance Factor"""
101,MAROUK,   Barbarians... this is futile...,"""The Vengeance Factor"""
102,PICARD,   Sovereign...,"""The Vengeance Factor"""
103,BRULL,"       Go home, old woman...","""The Vengeance Factor"""
104,PICARD,   Brull...,"""The Vengeance Factor"""
105,MAROUK,   You people haven't changed in a   hundred years.,"""The Vengeance Factor"""
106,BRULL,   You were there. You should know.,"""The Vengeance Factor"""
107,PICARD,   Sit down.,"""The Vengeance Factor"""
108,PICARD,   We are here to talk.,"""The Vengeance Factor"""
109,MAROUK,"   It is a waste of time, Captain...   they don't care how they live...","""The Vengeance Factor"""
110,BRULL,   And I am supposed to believe that   you do care how we live?,"""The Vengeance Factor"""
111,MAROUK,   Yes.,"""The Vengeance Factor"""
112,PICARD,"   She is here, isn't she, Brull?","""The Vengeance Factor"""
113,BRULL,   Perhaps you forced her...,"""The Vengeance Factor"""
114,MAROUK,"   Nobody forces me anywhere,   Brull... nobody.","""The Vengeance Factor"""
115,BRULL,       What is there for us on Acamar   Three?,"""The Vengeance Factor"""
116,MAROUK,"   A life. A home. You can end your   wandering, your miserable   existence...","""The Vengeance Factor"""
117,BRULL,   Do I look miserable?,"""The Vengeance Factor"""
118,MAROUK,"   The clan wars are over, Brull.   It is a past we are ashamed of.   It is why you had to leave.       Now it is time to come home.","""The Vengeance Factor"""
119,BRULL,   I want to talk privately with   Picard and Marouk. Everyone else   -- leave.,"""The Vengeance Factor"""
120,RIKER,"   Any insights, Counselor?","""The Vengeance Factor"""
121,TROI,   Brull's ready to negotiate. He   wants privacy so he won't appear   weak in the presence of the other   Gatherers.,"""The Vengeance Factor"""
122,YUTA ,   You are of the clan Lornack.,"""The Vengeance Factor"""
123,VOLNOTH,       So?,"""The Vengeance Factor"""
124,VOLNOTH ,   I've seen you before.,"""The Vengeance Factor"""
125,YUTA,   Yes.,"""The Vengeance Factor"""
126,VOLNOTH,   But it's impossible.,"""The Vengeance Factor"""
127,YUTA,   No. Look closer.,"""The Vengeance Factor"""
128,YUTA ,   I am Yuta --,"""The Vengeance Factor"""
129,YUTA ,   -- of the clan Tralesta.,"""The Vengeance Factor"""
130,YUTA,   I am the last of my line. But   my clan will outlive yours.,"""The Vengeance Factor"""
131,BRULL,"       Marouk's offer has value...   still, I'm not sure...","""The Vengeance Factor"""
132,PICARD,       But you agree it's worth   presenting to your leader.,"""The Vengeance Factor"""
133,BRULL,       Chorgan is a better judge of such   things... I will go to him... you   will hear from me in twenty days.,"""The Vengeance Factor"""
134,PICARD,"   Brull, in twenty days, I hope to   be... very far away from here.","""The Vengeance Factor"""
135,MAROUK,"   With all due respect, Brull, I   would like to make the offer to   Chorgan myself.","""The Vengeance Factor"""
136,PICARD,   We will gladly take you with   us aboard the Enterprise. It will   give you a chance to enjoy   Federation hospitality. How many   of your men do you want to   accompany you?,"""The Vengeance Factor"""
137,BRULL,   I'll come alone. If this is a   trap --,"""The Vengeance Factor"""
138,MAROUK,   It isn't.,"""The Vengeance Factor"""
139,BRULL,   Mallon -- you'll take charge while   I'm gone. If I don't return in   ten days --,"""The Vengeance Factor"""
140,TEMAREK ,   Brull!,"""The Vengeance Factor"""
141,RIKER,   Away team to Enterprise. Medical   Emergency.,"""The Vengeance Factor"""
142,BRULL,   Volnoth was an old man. There's   nothing to be done.,"""The Vengeance Factor"""
143,RIKER,   There's a chance our doctors can   do something...,"""The Vengeance Factor"""
144,BRULL,       You found him?,"""The Vengeance Factor"""
145,TEMAREK,   Yes. And there are no other   members of the Lornack clan   here... so I claim his   possessions.,"""The Vengeance Factor"""
146,BRULL,       Granted.,"""The Vengeance Factor"""
147,MAROUK,   Have you no respect for the dead?,"""The Vengeance Factor"""
148,BRULL,   What's there to respect about a   corpse?,"""The Vengeance Factor"""
149,BEVERLY,   He's been dead too long.,"""The Vengeance Factor"""
150,RIKER,   How?,"""The Vengeance Factor"""
151,BEVERLY,   Cardiac arrest...,"""The Vengeance Factor"""
152,RIKER,   You don't sound convinced.,"""The Vengeance Factor"""
153,BEVERLY,"   No, it was a heart attack, all   right. But I can't figure out   what caused it. Cardiac muscle   is strong... no sign of arterial   occlusion...","""The Vengeance Factor"""
154,PICARD,"   Is there anything you need to   bring with you, Brull?","""The Vengeance Factor"""
155,BRULL,   Like what?,"""The Vengeance Factor"""
156,PICARD,"   Anything... a change of clothes,   perhaps...","""The Vengeance Factor"""
157,BRULL,"   No, I just changed into these...   recently.","""The Vengeance Factor"""
158,PICARD,   Very well then...       Picard to Enterprise... two...,"""The Vengeance Factor"""
159,BRULL,   My quarters are to be just as big   as hers...,"""The Vengeance Factor"""
160,PICARD,"    (acknowledges,     naturally)   Two to beam up...","""The Vengeance Factor"""
161,PICARD,   Brull -- show Mister Crusher the   course to plot.,"""The Vengeance Factor"""
162,BRULL,   A child?,"""The Vengeance Factor"""
163,PICARD,"       That ""child"" is one of the finest   ensigns under my command. He also   happens to pilot this ship.","""The Vengeance Factor"""
164,BRULL,"   That does not inspire my   confidence. But if you want me   to show him, I'll show him.","""The Vengeance Factor"""
165,WESLEY,   This is our present position.,"""The Vengeance Factor"""
166,BRULL,   Then set a heading of three-four-   three mark seven-two.,"""The Vengeance Factor"""
167,WESLEY,   That'll take us through the center   of an asteroid belt.,"""The Vengeance Factor"""
168,BRULL,   What's the matter -- can't you   fly your way around a couple of   rocks?,"""The Vengeance Factor"""
169,WESLEY,       Sure I can. But if we take this   heading...         ,"""The Vengeance Factor"""
170,,,"""The Vengeance Factor"""
171,WESLEY ,"   ... we avoid the belt entirely,   and we only lose twelve point one   minutes at warp seven.","""The Vengeance Factor"""
172,BRULL,   Have it your way.,"""The Vengeance Factor"""
173,MAROUK,"   For centuries, my planet was in   chaos. Loyalty to one's clan was   absolute, and the slightest injury   to one member demanded violent   retaliation.","""The Vengeance Factor"""
174,PICARD,   And these blood feuds could last   for decades?,"""The Vengeance Factor"""
175,MAROUK,"       The obsession for vengeance would   be passed on from generation to   generation. And with each act   of retribution, the violence would   escalate...","""The Vengeance Factor"""
176,PICARD,"   It's not unlike the history of   my own planet, Marouk.","""The Vengeance Factor"""
177,YUTA,"   Your pardon, Sovereign; may I be   excused briefly? Commander Riker   requested I prepare him an   Acamarian dish.","""The Vengeance Factor"""
178,MAROUK,"   Of course, Yuta.","""The Vengeance Factor"""
179,BRULL,   What are you doing?,"""The Vengeance Factor"""
180,WESLEY,   My studies.,"""The Vengeance Factor"""
181,BRULL,   What is this?,"""The Vengeance Factor"""
182,WESLEY,   Math.,"""The Vengeance Factor"""
183,BRULL,   I can see that. What's it mean?,"""The Vengeance Factor"""
184,WESLEY,   It's the locally Euclidean   metrization of a k-fold   contravariant Riemannian tensor   field.,"""The Vengeance Factor"""
185,BRULL,   You good at it?,"""The Vengeance Factor"""
186,BRULL ,   You don't like me.,"""The Vengeance Factor"""
187,WESLEY,   I didn't say --,"""The Vengeance Factor"""
188,BRULL,       That's no problem. I have many   friends that don't like me.       What do you know about me?,"""The Vengeance Factor"""
189,WESLEY,   You're a thief.,"""The Vengeance Factor"""
190,BRULL,   I do it to survive -- not because   I enjoy it.,"""The Vengeance Factor"""
191,BRULL ,   And we Gatherers value freedom.   We do as we want and answer to   no creature.,"""The Vengeance Factor"""
192,WESLEY,       But you're helping Sovereign   Marouk to change all that...,"""The Vengeance Factor"""
193,BRULL,"   Maybe I just want something   better... for me, and for my   children.","""The Vengeance Factor"""
194,WESLEY,   You have children?,"""The Vengeance Factor"""
195,BRULL,       Two sons. One's almost your age.       He's not so good at math.,"""The Vengeance Factor"""
196,RIKER,   Parthus a la Yuta?,"""The Vengeance Factor"""
197,YUTA,   With the help of one of your food   stations.,"""The Vengeance Factor"""
198,TROI,   It's wonderful.,"""The Vengeance Factor"""
199,RIKER,   Truly excellent.,"""The Vengeance Factor"""
200,YUTA,   Thank you.,"""The Vengeance Factor"""
201,RIKER,   Will you join us?,"""The Vengeance Factor"""
202,YUTA,   I don't want to intrude...,"""The Vengeance Factor"""
203,TROI,   Not at all; I was just about to   leave. Please -- sit down.,"""The Vengeance Factor"""
204,RIKER,   It really is delicious.,"""The Vengeance Factor"""
205,YUTA,"   I am glad it pleases you,   Commander.","""The Vengeance Factor"""
206,RIKER,   I'm not your commander. My name   is William.,"""The Vengeance Factor"""
207,YUTA,   I will call you William if you   prefer.,"""The Vengeance Factor"""
208,RIKER,"   I do. You say ""Commander"" to me   the same way you say ""Sovereign""   to Marouk.","""The Vengeance Factor"""
209,YUTA,       As a servant.,"""The Vengeance Factor"""
210,YUTA ,"   You're an excellent commander,   but you'd make a poor sovereign.","""The Vengeance Factor"""
211,RIKER,   Why's that? Not that I   disagree...,"""The Vengeance Factor"""
212,YUTA,   You're not comfortable with   servants.,"""The Vengeance Factor"""
213,RIKER,   No. I prefer the company of   equals.,"""The Vengeance Factor"""
214,YUTA,   So you treat me as an equal.,"""The Vengeance Factor"""
215,RIKER,   And you're not comfortable with   that?,"""The Vengeance Factor"""
216,YUTA,   I'm not used to it. I've always   been a servant. I'm not   complaining -- the sovereign   treats me well. I have all that   I could want.,"""The Vengeance Factor"""
217,RIKER,   What about freedom?,"""The Vengeance Factor"""
218,YUTA,   I can never have that.,"""The Vengeance Factor"""
219,RIKER,   You're the property of the   sovereign?,"""The Vengeance Factor"""
220,YUTA,   No. I'm not her slave. I can   leave whenever I wish.,"""The Vengeance Factor"""
221,RIKER,       But you have no place to go?,"""The Vengeance Factor"""
222,YUTA,   Just the opposite. My path is   all too clear.,"""The Vengeance Factor"""
223,RIKER,"   Yuta, you're an excellent cook,   but you talk in riddles.","""The Vengeance Factor"""
224,YUTA,   I've never been very good at   conversation.,"""The Vengeance Factor"""
225,YUTA ,   I think the sovereign wants me   to return. Enjoy the Parthus.,"""The Vengeance Factor"""
226,BEVERLY,"   Sickbay to Commander Riker. I've   discovered something interesting,   Will...","""The Vengeance Factor"""
227,RIKER,   I'll be right there...,"""The Vengeance Factor"""
228,RIKER,"   Doctor, you're scowling.","""The Vengeance Factor"""
229,BEVERLY,   I'm thinking.,"""The Vengeance Factor"""
230,RIKER,   And?,"""The Vengeance Factor"""
231,BEVERLY,   The old Gatherer on the planet?   I've found what caused his heart   attack.,"""The Vengeance Factor"""
232,BEVERLY ,"   The medical tricorder almost   missed it, but there was a   microvirus in his body... it   attached to parasympathetic   nerves and acted as a   cholinesterase inhibitor, blocking   autonomic nerve impulses.","""The Vengeance Factor"""
233,RIKER,   And that stopped his heart?,"""The Vengeance Factor"""
234,BEVERLY,       But here's the interesting part.   The microvirus will only attach   to cells which contain a very   specific DNA sequence.,"""The Vengeance Factor"""
235,RIKER,   How specific?,"""The Vengeance Factor"""
236,BEVERLY,"   Without knowing more about their   genetic makeup, I can't be sure...   but my guess is, this virus would   only kill one Acamarian in a   million.","""The Vengeance Factor"""
237,RIKER,   That's an awfully single-minded   bug.,"""The Vengeance Factor"""
238,BEVERLY,   Too single-minded. I can't   believe it's a naturally occurring   virus.,"""The Vengeance Factor"""
239,RIKER,   Meaning somebody engineered it...,"""The Vengeance Factor"""
240,BEVERLY,   Meaning Volnoth was murdered.,"""The Vengeance Factor"""
241,DATA,"   Sir, Acamar Three has agreed to   your request for access to its   databases. They are now   transmitting them to our computer   over subspace link.","""The Vengeance Factor"""
242,RIKER,   Good. Notify Doctor Crusher when   Acamar's medical database is   online. Riker out.,"""The Vengeance Factor"""
243,RIKER ,   Come in.,"""The Vengeance Factor"""
244,YUTA,   I'm disturbing you.,"""The Vengeance Factor"""
245,RIKER,   Not at all.,"""The Vengeance Factor"""
246,YUTA,"   As the sovereign has no further   need of my services this evening,   she suggested I might spend some   time with you.","""The Vengeance Factor"""
247,RIKER,   What a charming suggestion...,"""The Vengeance Factor"""
248,YUTA,   She appreciates the... affection   ... you have shown me.,"""The Vengeance Factor"""
249,RIKER,   Was it so obvious...,"""The Vengeance Factor"""
250,YUTA,       Yes.,"""The Vengeance Factor"""
251,RIKER,"       Well, I've already dined... but,   maybe you know a good Acamarian   dessert recipe.","""The Vengeance Factor"""
252,YUTA,   Does that please you?,"""The Vengeance Factor"""
253,YUTA,"   Tell me what you want, William.   I will do anything you wish...","""The Vengeance Factor"""
254,RIKER,"   You've got the night off,   remember?","""The Vengeance Factor"""
255,YUTA,   I don't understand.,"""The Vengeance Factor"""
256,YUTA,   You don't want me to give you   pleasure?,"""The Vengeance Factor"""
257,RIKER,       Not as a servant. I told you...   I prefer equals.,"""The Vengeance Factor"""
258,YUTA,   Even in matters of love?,"""The Vengeance Factor"""
259,RIKER,   Especially in matters of love.,"""The Vengeance Factor"""
260,YUTA,       I've offended you.,"""The Vengeance Factor"""
261,RIKER,   No.,"""The Vengeance Factor"""
262,RIKER,   I only want to make you as happy   as you want to make me. You're   entitled to that...,"""The Vengeance Factor"""
263,YUTA,   No. I'm not.,"""The Vengeance Factor"""
264,RIKER,       Yuta...,"""The Vengeance Factor"""
265,YUTA,   I do not feel pleasure. Or   passion. I haven't been able   to... for a long time.,"""The Vengeance Factor"""
266,RIKER,   I don't know who did this to you   or why... but it can change.,"""The Vengeance Factor"""
267,YUTA,       I wish it could. Tonight most   of all.       I'm sorry...,"""The Vengeance Factor"""
268,PICARD,   Your people have provided a warm   welcome.,"""The Vengeance Factor"""
269,BRULL,   That's Chorgan's ship.,"""The Vengeance Factor"""
270,WORF,   Shields holding.,"""The Vengeance Factor"""
271,PICARD,    (indicating Worf's     station)   Worf -- contact Chorgan and tell   him Brull has brought us here to   talk.,"""The Vengeance Factor"""
272,WORF,   Chorgan's not responding.,"""The Vengeance Factor"""
273,PICARD,"   Mister Worf, can we knock out   their shields without seriously   damaging their ship?","""The Vengeance Factor"""
274,WORF,"   I believe we can, sir.","""The Vengeance Factor"""
275,PICARD,   Prepare phasers and open   channel...,"""The Vengeance Factor"""
276,WORF,"   Phasers locked. Channel open,   Captain.","""The Vengeance Factor"""
277,PICARD,   This is Jean-Luc Picard...,"""The Vengeance Factor"""
278,PICARD,       Let's focus their attention.       Fire.,"""The Vengeance Factor"""
279,WORF,   Their forward shields are   inoperative.,"""The Vengeance Factor"""
280,PICARD,"   Well done, Lieutenant.","""The Vengeance Factor"""
281,WORF,"   They're hailing us, sir.","""The Vengeance Factor"""
282,PICARD,   That's better.       On screen.,"""The Vengeance Factor"""
283,CHORGAN,   Brull -- you traitor! You led   them here to destroy me --,"""The Vengeance Factor"""
284,PICARD,"   Chorgan, if I had wanted you   destroyed, you wouldn't be talking   now.","""The Vengeance Factor"""
285,PICARD ,"   Obviously, I want something else.","""The Vengeance Factor"""
286,CHORGAN,   And what is that?,"""The Vengeance Factor"""
287,PICARD,   I have on board Sovereign Marouk   of Acamar Three. I want you to   hear what she and Brull have to   say.,"""The Vengeance Factor"""
288,BRULL,"   It's worth listening to her,   Chorgan.","""The Vengeance Factor"""
289,CHORGAN,   I don't wish to hear either of   you.,"""The Vengeance Factor"""
290,PICARD,       You have no choice. Prepare to   receive us -- we're coming aboard   your ship. Picard out.,"""The Vengeance Factor"""
291,PICARD ,   Cancel Red Alert. Have Sovereign   Marouk meet me in Transporter   Three.,"""The Vengeance Factor"""
292,WORF,"   Aye, sir.","""The Vengeance Factor"""
293,RIKER,"   You're going alone, Captain?","""The Vengeance Factor"""
294,PICARD,"   The danger is minimal, Number One.   Chorgan's not likely to do   anything rash while the   Enterprise's phasers are trained   upon his ship.","""The Vengeance Factor"""
295,RIKER,   It's still a risk.,"""The Vengeance Factor"""
296,PICARD,"   For these negotiations to succeed,   I must be a mediator -- not an   enforcer.","""The Vengeance Factor"""
297,PICARD ,"   You have the bridge, Number One.","""The Vengeance Factor"""
298,PICARD,   Chorgan. May I introduce   Sovereign Marouk.,"""The Vengeance Factor"""
299,CHORGAN,   You may sit.,"""The Vengeance Factor"""
300,PICARD,       I think you will find Marouk's   proposal --,"""The Vengeance Factor"""
301,CHORGAN,"   You know, Picard -- I could take   you prisoner.","""The Vengeance Factor"""
302,CHORGAN,"   Don't worry, I've no intention   of doing so. You've gone to a   lot of trouble to get here -- I'm   curious why.","""The Vengeance Factor"""
303,PICARD,   Then let's proceed.,"""The Vengeance Factor"""
304,MAROUK,"   Quite simply, I propose amnesty   for every Gatherer...","""The Vengeance Factor"""
305,CHORGAN,   Amnesty. You mean slavery.,"""The Vengeance Factor"""
306,BRULL,"   Chorgan, if you want to know what   I think...","""The Vengeance Factor"""
307,CHORGAN,       I don't.       Say what you came to say. But   I tell you right now I doubt that   I'll believe it.,"""The Vengeance Factor"""
308,MAROUK,"       I didn't believe this very   persuasive Federation captain   when he suggested that we could   reconcile our differences. But   I am convinced now it is the right   thing not just for you, but for   us too. We need you back.","""The Vengeance Factor"""
309,MAROUK,   I've brought some Acamarian   brandy... I'm sure it's been a   long time...,"""The Vengeance Factor"""
310,CHORGAN,   You have spent a century hunting   us down --,"""The Vengeance Factor"""
311,PICARD,   She's trying to put an end to   that.,"""The Vengeance Factor"""
312,CHORGAN,   By luring us back and putting us   in prisons.,"""The Vengeance Factor"""
313,MAROUK,   No -- by accepting you back as   free men.,"""The Vengeance Factor"""
314,CHORGAN,"       And will you feed and clothe us,   too?","""The Vengeance Factor"""
315,MAROUK,"       No, of course I won't!       What I will do is give you the   means to feed and clothe   yourselves. We've already set   aside land you can...","""The Vengeance Factor"""
316,CHORGAN,   Do we look like farmers to you?,"""The Vengeance Factor"""
317,MAROUK,"   Then don't farm. Use the land   as you wish. It is yours. And   the moment you set foot on it,   you'll be better off than you are   today. You won't be running any   longer...","""The Vengeance Factor"""
318,CHORGAN,       We would need autonomy...,"""The Vengeance Factor"""
319,MAROUK,   Autonomy...,"""The Vengeance Factor"""
320,PICARD,"   Let us acknowledge, Sovereign,   that Chorgan appears willing to   discuss your offer...","""The Vengeance Factor"""
321,MAROUK ,"   There are many levels of autonomy,   certainly your region would have   home rights...","""The Vengeance Factor"""
322,CHORGAN ,   Those rights will be spelled out   before I agree to anything...,"""The Vengeance Factor"""
323,CUT TO:,,"""The Vengeance Factor"""
324,DATA,"   Commander, I'm afraid the only   entry on Volnoth in the Acamarian   database is a birth record.","""The Vengeance Factor"""
325,RIKER,       Probably one of the last of the   Gatherers to be born on their   planet.,"""The Vengeance Factor"""
326,BEVERLY,   I've been digging through the   medical database from Acamar Three   for hours and I've found another   victim of the microvirus that   killed Volnoth. But just one.,"""The Vengeance Factor"""
327,BEVERLY,   Fifty-three years ago. A Gatherer   named Penthor-Mul.,"""The Vengeance Factor"""
328,RIKER,   Data -- got anything in your files   on this Penthor-Mul?,"""The Vengeance Factor"""
329,DATA,"   Yes. He was captured while   leading a Gatherer raid on an   Acamarian outpost. He died of   a heart attack before his trial   ended.       Commander, he was a member of the   Lornack Clan.","""The Vengeance Factor"""
330,RIKER,       Display Volnoth's birth record   again.,"""The Vengeance Factor"""
331,BEVERLY,       Lornack... the same clan....,"""The Vengeance Factor"""
332,RIKER,"   The only two recorded deaths from   this microvirus... members of   the same clan... what does that   tell us, Doctor?","""The Vengeance Factor"""
333,BEVERLY,"   If these microbes were engineered   for murder, I'd say somebody's   going after the whole family.","""The Vengeance Factor"""
334,DATA,"       Commander, Chorgan, the present   leader of the Gatherers, is also   from the Lornack clan.","""The Vengeance Factor"""
