,character,quote,episode
24,RIKER,"   Good luck, Admiral.","""The Best of Both Worlds, Part II"""
25,HANSON,   To us all.,"""The Best of Both Worlds, Part II"""
26,RIKER,   Come.,"""The Best of Both Worlds, Part II"""
27,RIKER,   Hi.,"""The Best of Both Worlds, Part II"""
28,TROI,   You wanted to see me?,"""The Best of Both Worlds, Part II"""
29,RIKER,   How's the crew?,"""The Best of Both Worlds, Part II"""
30,TROI,   Throwing themselves into the work   to be done... the emotional impact   hasn't been fully realized yet...,"""The Best of Both Worlds, Part II"""
31,RIKER,       I guess Starfleet training kicks   in and takes over...,"""The Best of Both Worlds, Part II"""
32,TROI,"       We know the risks, tell ourselves   we're prepared for the   consequences... and yet, something   like this cuts deeper than we can   admit at first. He was our   Captain. It's like losing the   leader of a nation or the head   of a family.","""The Best of Both Worlds, Part II"""
33,RIKER,       He was more of a father to me than   my own.,"""The Best of Both Worlds, Part II"""
34,RIKER,   When I saw him like that...   mutilated...,"""The Best of Both Worlds, Part II"""
35,TROI,   You did what you had to do...   nobody doubts your love for him...,"""The Best of Both Worlds, Part II"""
36,RIKER,"   Was there any part of him left,   Deanna?","""The Best of Both Worlds, Part II"""
37,TROI,       Yes. I can still sense his   humanity,"""The Best of Both Worlds, Part II"""
38,RIKER,       Then you must have sensed his   pain...,"""The Best of Both Worlds, Part II"""
39,RIKER,   I don't envy your abilities.,"""The Best of Both Worlds, Part II"""
40,RIKER,"   I'd better check on the progress   of our repairs...       There won't be any changes... as   far as I'm concerned it's his   ship, his crew... and everything   we do, every battle we fight, it's   for him.       I'm glad you're here to help me   with this.","""The Best of Both Worlds, Part II"""
41,TROI,"   Thank you, Captain.","""The Best of Both Worlds, Part II"""
42,RIKER,       Counselor...,"""The Best of Both Worlds, Part II"""
43,RIKER,   ... and Mister Crusher has   suggested a chip might be designed   that will automatically retune   phasers to a random setting after   each discharge...,"""The Best of Both Worlds, Part II"""
44,WORF,   That would be a great advantage.,"""The Best of Both Worlds, Part II"""
45,RIKER,"   We should also see if we can find   some way to neutralize their   forcefields, Worf... we've got   to show them we can adapt too.       Engineering.       We're not just fighting the Borg   anymore... we're fighting the life   experience they've stolen from   Captain Picard... how the hell   do we defeat an enemy that knows   us better than we know   ourselves... ?","""The Best of Both Worlds, Part II"""
46,WORF,   The Borg have neither honor nor   courage... that is our greatest   advantage.,"""The Best of Both Worlds, Part II"""
47,RIKER,   I hope it's enough.,"""The Best of Both Worlds, Part II"""
48,GEORDI,   Engine control processors are back   up...,"""The Best of Both Worlds, Part II"""
49,SHELBY,   Accelerator coils are responding   normally...,"""The Best of Both Worlds, Part II"""
50,GEORDI,   Forward shields at fifty-eight   percent... aft shields --    (reacts as he studies     sensors)   Sensors must be down...,"""The Best of Both Worlds, Part II"""
51,SHELBY,"   Checking... sensors are fine...   no, aft shields have completely   failed... dammit... auxiliary   generators are out again...","""The Best of Both Worlds, Part II"""
52,GEORDI,"   Just the man I need.       We're having problems with the   aft shields... generators are   going on and off line... I could   use your help, Worf...","""The Best of Both Worlds, Part II"""
53,RIKER,"   How soon do we get underway,   Geordi?","""The Best of Both Worlds, Part II"""
54,GEORDI,   Still a couple hours... Commander   Shelby can fill you in...,"""The Best of Both Worlds, Part II"""
55,SHELBY,   The main navigational deflector   is functional again... Sherbourne   and Barclay are running through   the final testing sequence now...,"""The Best of Both Worlds, Part II"""
56,RIKER,   The warp reactor core?,"""The Best of Both Worlds, Part II"""
57,SHELBY,"   Reconstruction is proceeding   normally... it's slow work. If   we can nail down this shield   generator problem, I agree with   La Forge... we should be at   operating capacity in two or three   hours...","""The Best of Both Worlds, Part II"""
58,RIKER,   Good.,"""The Best of Both Worlds, Part II"""
59,SHELBY,"   Anything else, sir?","""The Best of Both Worlds, Part II"""
60,RIKER,   Yes. You did a good job on the   Borg ship.,"""The Best of Both Worlds, Part II"""
61,SHELBY,   I didn't get Picard.,"""The Best of Both Worlds, Part II"""
62,RIKER,   You stopped them. You gave us   our shot.,"""The Best of Both Worlds, Part II"""
63,SHELBY,   Sir...,"""The Best of Both Worlds, Part II"""
64,RIKER,"   Commander, we don't have to like   each other to work well together.   In fact, I expect you to continue   to keep me on my toes.","""The Best of Both Worlds, Part II"""
65,SHELBY,       Some might define that as the role   of a first officer.,"""The Best of Both Worlds, Part II"""
66,RIKER,"   Damn, you are ambitious, aren't   you, Shelby...","""The Best of Both Worlds, Part II"""
67,SHELBY,   Yes.,"""The Best of Both Worlds, Part II"""
68,SHELBY,"       Captain Riker, based on our past   relationship, there's no reason   I should expect to become your   first officer... except you need   me. I know how to get things   done. And I have the expertise   in the Borg...","""The Best of Both Worlds, Part II"""
69,RIKER,"   You also have a lot to learn,   Commander.","""The Best of Both Worlds, Part II"""
70,SHELBY,"    (beat, taking it as a     rejection)   Yessir.","""The Best of Both Worlds, Part II"""
71,RIKER,       Almost as much as I had to learn   when I came aboard as Captain   Picard's first officer. He   reminded me of that fact when I   commented on what a pain in the   neck you are.,"""The Best of Both Worlds, Part II"""
72,SHELBY,       Yessir.,"""The Best of Both Worlds, Part II"""
73,DATA,"   Data to Riker. Message from   Starfleet, Captain.","""The Best of Both Worlds, Part II"""
74,RIKER,"   Go ahead, Data.","""The Best of Both Worlds, Part II"""
75,DATA,   Starfleet reports it has engaged   the Borg at Wolf 359.,"""The Best of Both Worlds, Part II"""
76,DATA,"   Admiral Hanson on subspace,   Captain...","""The Best of Both Worlds, Part II"""
77,RIKER,   On screen.,"""The Best of Both Worlds, Part II"""
78,RIKER,   Admiral...,"""The Best of Both Worlds, Part II"""
79,HANSON,"       The fight does not go well,   Enterprise... we're attempting   to withdraw and regroup.   Rendezvous with fleet...","""The Best of Both Worlds, Part II"""
80,RIKER ,"   Captain's Log, Stardate 44000.3.   Repairs are complete. The   Enterprise is warping to   rendezvous with Starfleet at Wolf   359. Subspace communications from   the site of battle have been cut   off possibly by Borg interference.","""The Best of Both Worlds, Part II"""
81,RIKER,"   Lieutenant Worf, everyone at this   table shares my respect for your   service to this ship. But right   now, I need your experience at   tactical... Mister Data, I   realize that your very nature   omits ambition. Nevertheless,   I want you to know I thought   seriously about you as first   officer as well...","""The Best of Both Worlds, Part II"""
82,DATA,"   Thank you, sir...","""The Best of Both Worlds, Part II"""
83,RIKER,"   But this is not a time for change.   I need you all where you are,   where Captain Picard always relied   on you.       I have been... reluctantly...   forced to conclude that Commander   Shelby, our expert on the Borg,   is the ideal choice at this time   for first officer.","""The Best of Both Worlds, Part II"""
84,RIKER,"   Based on our last communication,   we have to assume the Borg have   survived the fleet's attack...   your thoughts on our next   encounter...","""The Best of Both Worlds, Part II"""
85,SHELBY,   What about the heavy graviton beam   we were talking about... ?,"""The Best of Both Worlds, Part II"""
86,GEORDI,   I've gone over it four times...   The local field distortion just   wouldn't be strong enough to   incapacitate them...,"""The Best of Both Worlds, Part II"""
87,DATA,   Doctor Crusher and I have been   working on an interesting   premise...,"""The Best of Both Worlds, Part II"""
88,BEVERLY,"   With our recent experience in   nanotechnology, we might be able   to introduce a destructive breed   of nanite to the Borg...","""The Best of Both Worlds, Part II"""
89,SHELBY,   Nanites?,"""The Best of Both Worlds, Part II"""
90,DATA,   Robots small enough to enter   living cells.,"""The Best of Both Worlds, Part II"""
91,RIKER,   How much time would it take to   execute this...,"""The Best of Both Worlds, Part II"""
92,BEVERLY,"   That's the problem. Two, three   weeks.","""The Best of Both Worlds, Part II"""
93,TROI,"   In two or three weeks, nanites   may be all that's left of the   Federation.","""The Best of Both Worlds, Part II"""
94,WORF,   We have the new phaser adapters...,"""The Best of Both Worlds, Part II"""
95,GEORDI,       Perhaps in concert with photon   torpedoes... we can slow them   down...,"""The Best of Both Worlds, Part II"""
96,RIKER,"   I'm sure Captain Picard would have   something meaningful and inspiring   to say right now. And to tell   you the truth, I wish he were here   to say it, cause I'd like to hear   it, too.","""The Best of Both Worlds, Part II"""
97,RIKER ,"       I know how difficult this   transition is for all of you.   I can take over for him, but I   can never replace Captain Picard   and would never hope to...","""The Best of Both Worlds, Part II"""
98,RIKER,"       Whatever the outcome, I know our   efforts in the coming battle will   justify the faith he had in all   of us.       Dismissed.","""The Best of Both Worlds, Part II"""
99,RIKER,   What would you do?,"""The Best of Both Worlds, Part II"""
100,RIKER,   Come in.,"""The Best of Both Worlds, Part II"""
101,GUINAN,"   May I speak to you, Captain?","""The Best of Both Worlds, Part II"""
102,RIKER,"       Well, actually Guinan... right   now, I...","""The Best of Both Worlds, Part II"""
103,GUINAN,"       Picard and I used to talk... now   and again, when one of us needed   to... I guess I'm just used to   having the Captain's ear...","""The Best of Both Worlds, Part II"""
104,GUINAN,   I hope I'm not imposing.,"""The Best of Both Worlds, Part II"""
105,RIKER,   What's on your mind?,"""The Best of Both Worlds, Part II"""
106,GUINAN,   I've heard a lot of people talking   down in Ten Forward... They   expect to be dead in the next day   or two.,"""The Best of Both Worlds, Part II"""
107,GUINAN,"       They like you, Riker. They trust   you. But they don't believe   anyone can save them.","""The Best of Both Worlds, Part II"""
108,RIKER,       I'm not sure anyone can.,"""The Best of Both Worlds, Part II"""
109,GUINAN,"   The way I see things, if a man   is convinced he's gonna die   tomorrow, he'll probably find some   way to make it happen.       The only one who can turn that   around... is you.","""The Best of Both Worlds, Part II"""
110,RIKER,       I'll do the best I can.,"""The Best of Both Worlds, Part II"""
111,GUINAN,   You'll have to do something you   don't want to do.       Let go of Picard.,"""The Best of Both Worlds, Part II"""
112,RIKER,"       Maybe you didn't hear --   yesterday, I tried to kill him.","""The Best of Both Worlds, Part II"""
113,GUINAN,"   You tried to kill whatever that   is on the Borg ship. Not Picard.   Picard is still here, still in   the room with us.     ","""The Best of Both Worlds, Part II"""
114,,,"""The Best of Both Worlds, Part II"""
115,GUINAN ,"       If he had just died, it would   be easier. But he's been taken   from us a piece at a time.","""The Best of Both Worlds, Part II"""
116,GUINAN,   Did he ever tell you why we were   so close?,"""The Best of Both Worlds, Part II"""
117,RIKER,   No.,"""The Best of Both Worlds, Part II"""
118,GUINAN,"   Then I'm not going to tell you   either. But it was beyond   friendship, beyond family... and   I will let him go. You must,   too.       There can only be one Captain.","""The Best of Both Worlds, Part II"""
119,RIKER,   It's not that simple... This was   his crew... he wrote the book on   this ship...,"""The Best of Both Worlds, Part II"""
120,GUINAN,   And the Borg know everything he   knows...,"""The Best of Both Worlds, Part II"""
121,RIKER,   Yes...,"""The Best of Both Worlds, Part II"""
122,GUINAN,"   Then, it's time to throw the book   away.       You must let him go, Riker. It's   the only way to beat him... the   only way to save him.","""The Best of Both Worlds, Part II"""
123,GUINAN,   This chair is yours.,"""The Best of Both Worlds, Part II"""
124,WESLEY,"       Captain, we're approaching the   Wolf system.","""The Best of Both Worlds, Part II"""
125,RIKER,   On my way.,"""The Best of Both Worlds, Part II"""
126,RIKER,"   Slow to impulse. Take us to the   battle coordinates, Ensign...   yellow alert...","""The Best of Both Worlds, Part II"""
127,WORF,"   Sensors are picking up several   vessels, Captain...","""The Best of Both Worlds, Part II"""
128,RIKER,   The fleet?,"""The Best of Both Worlds, Part II"""
129,DATA,       There are no active subspace   fields... Negligible power   readings...,"""The Best of Both Worlds, Part II"""
130,RIKER,   Lifesigns?,"""The Best of Both Worlds, Part II"""
131,DATA,"   Negative, sir.","""The Best of Both Worlds, Part II"""
132,WORF,   Visual contact.,"""The Best of Both Worlds, Part II"""
133,RIKER,   On screen.,"""The Best of Both Worlds, Part II"""
134,SHELBY,   The Chekhov... The Kyushu...   The Melbourne...,"""The Best of Both Worlds, Part II"""
135,WORF,"   Sir, sensors are picking up   unusually strong magnetic eddy   currents, bearing two-zero-zero,   mark two-one-one.","""The Best of Both Worlds, Part II"""
136,RIKER,"   Data, your analysis...","""The Best of Both Worlds, Part II"""
137,DATA,   It could indicate the course of   the Borg ship...,"""The Best of Both Worlds, Part II"""
138,RIKER,"   Ensign Crusher, set a course that   follows those currents...","""The Best of Both Worlds, Part II"""
139,WESLEY,"   Aye, Captain.","""The Best of Both Worlds, Part II"""
140,RIKER,"   Commander Shelby, you will prepare   to initiate your plan of   separating the saucer section when   we find the Borg.","""The Best of Both Worlds, Part II"""
141,SHELBY,   Sir. I must remind you that   Captain Picard was briefed on that   plan... the Borg will be prepared   for it...,"""The Best of Both Worlds, Part II"""
142,RIKER,"   I'm aware of that, Commander.   In fact, I'm counting on it.","""The Best of Both Worlds, Part II"""
143,SHELBY,"   Crusher, Cartaino, Gleason -- report   to the Battle Bridge...","""The Best of Both Worlds, Part II"""
144,RIKER,"   Mister Data and Mister Worf, I   have a special mission for you...","""The Best of Both Worlds, Part II"""
145,RIKER,"   Locutus of Borg, this is Captain   William T. Riker of the U.S.S.   Enterprise.","""The Best of Both Worlds, Part II"""
146,LOCUTUS,   You may speak.,"""The Best of Both Worlds, Part II"""
147,INTERCUT:,,"""The Best of Both Worlds, Part II"""
148,RIKER,   We wish to end the hostilities.,"""The Best of Both Worlds, Part II"""
149,LOCUTUS,   Then you must unconditionally   surrender.,"""The Best of Both Worlds, Part II"""
150,RIKER,   We are prepared to meet to discuss   your terms.,"""The Best of Both Worlds, Part II"""
151,LOCUTUS,       It is unlikely that you are   prepared to discuss terms. It   is more likely that this is an   attempt at deception.,"""The Best of Both Worlds, Part II"""
152,RIKER,"   Come now, Locutus, if Picard's   knowledge and experience is part   of you, then you know I have never   lied to him... in fact, you should   implicitly trust me, is that not   so?","""The Best of Both Worlds, Part II"""
153,LOCUTUS,   Picard implicitly trusted you.,"""The Best of Both Worlds, Part II"""
154,RIKER,   Then trust me now. Meet with me   to discuss terms.,"""The Best of Both Worlds, Part II"""
155,LOCUTUS,   Discussion is irrelevant. There   are no terms. You will disarm   all weapons and escort us to   sector zero-zero-one where we will   begin the assimilation of your   culture and technology.,"""The Best of Both Worlds, Part II"""
156,RIKER,"   Mister Gleason, can you pinpoint   the Borg's source of transmission?","""The Best of Both Worlds, Part II"""
157,GLEASON,"       I can put you within thirty meters   of it, sir...","""The Best of Both Worlds, Part II"""
158,RIKER,"       Mister O'Brien, report...","""The Best of Both Worlds, Part II"""
159,INTERCUT:,,"""The Best of Both Worlds, Part II"""
160,O'BRIEN,"   The Borg have adapted their   electromagnetic field to prevent   main Transporter functions, sir...","""The Best of Both Worlds, Part II"""
161,RIKER,"       As expected. Mister Data and   Mister Worf, you will proceed as   we discussed...","""The Best of Both Worlds, Part II"""
162,DATA,"   Aye, Captain...","""The Best of Both Worlds, Part II"""
163,RIKER,   We would like time to prepare our   people for assimilation.,"""The Best of Both Worlds, Part II"""
164,LOCUTUS,   Preparation is irrelevant. Your   people will be assimilated as   easily as Picard has been.,"""The Best of Both Worlds, Part II"""
165,RIKER,   Does it involve a lot of   needles... because I just hate   needles...,"""The Best of Both Worlds, Part II"""
166,LOCUTUS,"   Your attempt at a delay will not   be successful, Number One. We   will proceed to Earth and if you   attempt to intervene we will   destroy you.","""The Best of Both Worlds, Part II"""
167,RIKER,"   Take your best shot, Locutus,   cause we're about to intervene.","""The Best of Both Worlds, Part II"""
168,RIKER,   Reset subspace communications   to scrambler code Riker One...,"""The Best of Both Worlds, Part II"""
169,GLEASON,"   Scrambler code Riker One,   acknowledged.","""The Best of Both Worlds, Part II"""
170,RIKER,"       Commander Shelby, report...","""The Best of Both Worlds, Part II"""
171,INTERCUT:,,"""The Best of Both Worlds, Part II"""
172,SHELBY,   Ready for separation.,"""The Best of Both Worlds, Part II"""
173,RIKER,   Make it so.,"""The Best of Both Worlds, Part II"""
174,GEORDI,"   Docking latches clear, separation   complete...","""The Best of Both Worlds, Part II"""
175,WESLEY,   Saucer velocity one hundred meters   per second and increasing.,"""The Best of Both Worlds, Part II"""
176,RIKER,   Open fire... all weapons...,"""The Best of Both Worlds, Part II"""
177,SHELBY,   Fire...,"""The Best of Both Worlds, Part II"""
178,WESLEY,"   Borg tractor beam attempting to   lock on, Captain...","""The Best of Both Worlds, Part II"""
179,RIKER,   Evasive manuevers... pattern Riker   Alpha...,"""The Best of Both Worlds, Part II"""
180,WESLEY,"   Riker Alpha, confirmed...","""The Best of Both Worlds, Part II"""
181,WESLEY,   They're ignoring the saucer   section completely...,"""The Best of Both Worlds, Part II"""
182,RIKER,"    (murmering toward the     Borg ship)   Just as you should, Captain...   Ensign, evasive pattern, Riker   Beta...","""The Best of Both Worlds, Part II"""
183,WESLEY,"   Riker Beta, confirmed...","""The Best of Both Worlds, Part II"""
184,RIKER,"       Commander Shelby, proceed with   second phase...","""The Best of Both Worlds, Part II"""
185,SHELBY,   Acknowledged.       Fire antimatter spread...,"""The Best of Both Worlds, Part II"""
186,RIKER,   Launch shuttle...,"""The Best of Both Worlds, Part II"""
187,DATA,   Shuttle launch sequence   confirmed... departing Enterprise   in three seconds...,"""The Best of Both Worlds, Part II"""
188,WESLEY,   The Borg tractor beam has moved   toward the anti-matter spread.,"""The Best of Both Worlds, Part II"""
189,GLEASON,   They might be picking up engine   ionization from the shuttle...,"""The Best of Both Worlds, Part II"""
190,RIKER,"       Data, cut your engines... take   her in unpowered...","""The Best of Both Worlds, Part II"""
191,WESLEY,   They're gonna make it...,"""The Best of Both Worlds, Part II"""
192,INTERCUT:,,"""The Best of Both Worlds, Part II"""
193,WORF,   Shuttle has penetrated the Borg   electromagnetic field...,"""The Best of Both Worlds, Part II"""
194,DATA,"       The shuttle escape transporter   should provide adequate power   to beam us onto the Borg ship from   here, sir...","""The Best of Both Worlds, Part II"""
195,RIKER,"   And back, Mister Data?","""The Best of Both Worlds, Part II"""
196,DATA,"   Yessir, there should be enough   energy for two transports.","""The Best of Both Worlds, Part II"""
197,RIKER,   Proceed.,"""The Best of Both Worlds, Part II"""
198,WORF,   Mission accomplished... we have   him...,"""The Best of Both Worlds, Part II"""
199,DATA,   Firing shuttle thrusters...,"""The Best of Both Worlds, Part II"""
200,RIKER,"   Beam them out of there, Mister   O'Brien...","""The Best of Both Worlds, Part II"""
201,O'BRIEN,   Locked in...,"""The Best of Both Worlds, Part II"""
202,O'BRIEN,"   Transport successful, sir...","""The Best of Both Worlds, Part II"""
203,GEORDI,"   Captain, we've sustained damage   to the impulse drive... the saucer   section is disabled...","""The Best of Both Worlds, Part II"""
204,GLEASON,   Reading subspace field   fluctuations from the Borg ship...   looks like they're getting ready   to increase power...,"""The Best of Both Worlds, Part II"""
205,RIKER,"   Stand-by, La Forge...","""The Best of Both Worlds, Part II"""
206,WESLEY,       The saucer section... it's a   sitting duck...,"""The Best of Both Worlds, Part II"""
207,RIKER,   Prepare to draw their fire...,"""The Best of Both Worlds, Part II"""
208,WESLEY,"       Captain, the Borg ship... it's   moving away...","""The Best of Both Worlds, Part II"""
209,WESLEY,"   It's resuming its course to Earth,   sir...","""The Best of Both Worlds, Part II"""
210,RIKER,   Rendezvous with the saucer   section... lay in a course of   pursuit...,"""The Best of Both Worlds, Part II"""
211,BEVERLY,   There's extensive infiltration   of microcircuit fibers into the   surrounding tissues... his DNA   is being rewritten...,"""The Best of Both Worlds, Part II"""
212,RIKER,   Can you revive him?,"""The Best of Both Worlds, Part II"""
213,BEVERLY,       I'd like more time to study the   structural changes in the motor   pathways...,"""The Best of Both Worlds, Part II"""
214,RIKER,"   Doctor, we don't have more time.   Once he was wired into the Borg,   they knew everything he knew.   I'm hoping it goes both ways.   If we're lucky, he had access to   everything we need to know about   them... especially their   vulnerabilities.","""The Best of Both Worlds, Part II"""
215,BEVERLY,   Jean Luc... it's Beverly... can   you hear me...,"""The Best of Both Worlds, Part II"""
216,LOCUTUS,   Beverly... Crusher...,"""The Best of Both Worlds, Part II"""
217,BEVERLY,   Yes... don't try to move...,"""The Best of Both Worlds, Part II"""
218,LOCUTUS,   I am... on board the Enterprise.,"""The Best of Both Worlds, Part II"""
219,RIKER,   That's right.,"""The Best of Both Worlds, Part II"""
220,LOCUTUS,   A futile manuever.,"""The Best of Both Worlds, Part II"""
221,RIKER,   Locutus...,"""The Best of Both Worlds, Part II"""
222,LOCUTUS,"   Incorrect strategy, Number One...   to risk your ship and crew... to   retrieve only one man... Picard   would never have approved...","""The Best of Both Worlds, Part II"""
223,BEVERLY,       Security...,"""The Best of Both Worlds, Part II"""
224,LOCUTUS,   You underestimate... us... to   believe this... abduction would   be of any concern...,"""The Best of Both Worlds, Part II"""
225,LOCUTUS,   There is no need for   apprehension... I intend no harm.,"""The Best of Both Worlds, Part II"""
226,LOCUTUS/PICARD,   No harm.,"""The Best of Both Worlds, Part II"""
227,LOCUTUS,   I will continue... aboard your   ship... to speak for the Borg ...   as they continue... without   further diversion... to sector   zero zero one... where they will   force your unconditional   surrender.,"""The Best of Both Worlds, Part II"""
228,DATA,"   Using multimodal reflection   sorting, I have been able to   detect a complex series of   subspace signals between Locutus   and the Borg ship...","""The Best of Both Worlds, Part II"""
229,BEVERLY,   That's how they're controlling   him?,"""The Best of Both Worlds, Part II"""
230,DATA,"   It is not just a matter of   control, Doctor. The signals are   interactive across a subspace   domain similar to that of a   Transporter beam. I would   hypothesize that these frequencies   form the basis of the Borg's   collective consciousness.","""The Best of Both Worlds, Part II"""
231,RIKER,   Can't we block them?,"""The Best of Both Worlds, Part II"""
232,DATA,"   Possibly. But, as you will   recall, on several occasions, we   have witnessed the Borg removing   key circuits from injured   comrades... no doubt separating   them from the group consciousness.","""The Best of Both Worlds, Part II"""
233,RIKER,   The injured Borg immediately   self-destructed.,"""The Best of Both Worlds, Part II"""
234,DATA,"   That is correct, sir.","""The Best of Both Worlds, Part II"""
235,BEVERLY,   Cutting the link to Locutus might   be fatal to Captain Picard.,"""The Best of Both Worlds, Part II"""
236,RIKER,   We have to find a way to reach   him... we must know what he   knows...,"""The Best of Both Worlds, Part II"""
237,BEVERLY,"   Without these interactive signals,   it would only be a matter of   microsurgery... I could do it...   but as long as those Borg implants   are functioning, there's no way   I can separate the man from the   machine.","""The Best of Both Worlds, Part II"""
238,DATA,"       Then perhaps... there is a way   I can access the 'machine',   Doctor.","""The Best of Both Worlds, Part II"""
239,LOCUTUS,   Worf.,"""The Best of Both Worlds, Part II"""
240,LOCUTUS,   Klingon species. A warrior race.       You too will be assimilated.,"""The Best of Both Worlds, Part II"""
241,WORF,   The Klingon Empire will never   yield.,"""The Best of Both Worlds, Part II"""
242,LOCUTUS,   Why do you resist? We only wish   to raise... quality of life...   for all species...,"""The Best of Both Worlds, Part II"""
243,WORF,   I like my species the way it is.,"""The Best of Both Worlds, Part II"""
244,LOCUTUS,   A narrow vision. You will...   become one with the Borg. You   will... all... become one with   the Borg.,"""The Best of Both Worlds, Part II"""
245,LOCUTUS,   The Android... Data... primitive   artificial organism... you will   be obsolete in the new order...,"""The Best of Both Worlds, Part II"""
246,RIKER,       Take him to Data's lab...,"""The Best of Both Worlds, Part II"""
247,SHELBY,   Shelby to Riker...,"""The Best of Both Worlds, Part II"""
248,RIKER,   Go ahead...,"""The Best of Both Worlds, Part II"""
249,SHELBY,"   Captain, the Borg have entered   sector zero-zero-one...","""The Best of Both Worlds, Part II"""
250,SHELBY,"   The Borg have dropped out of warp,   sir... Jupiter Outpost Nine-Two   reported visual contact at twelve   hundred hours, thirteen minutes...","""The Best of Both Worlds, Part II"""
251,RIKER,   Planetary defenses?,"""The Best of Both Worlds, Part II"""
252,SHELBY,   Responding. No reports on   effectiveness... but I can't   believe that against the Borg...,"""The Best of Both Worlds, Part II"""
253,RIKER,"       Mister Crusher, at their current   speed, when will they reach Earth?","""The Best of Both Worlds, Part II"""
254,WESLEY,   Twenty-seven minutes...,"""The Best of Both Worlds, Part II"""
255,RIKER,   The soonest we can intercept?,"""The Best of Both Worlds, Part II"""
256,WESLEY,"       Forty-two minutes, sir.","""The Best of Both Worlds, Part II"""
257,RIKER,       Riker to Data... your status?,"""The Best of Both Worlds, Part II"""
258,INTERCUT:,,"""The Best of Both Worlds, Part II"""
259,DATA,   The initial cybernetic connection   into Captain Picard's neural net   pathways has been established...   Mister O'Brien is ready to process   the Borg signal through the   transport pattern buffer.,"""The Best of Both Worlds, Part II"""
260,RIKER,"   Make it so. And with dispatch,   Mister Data...","""The Best of Both Worlds, Part II"""
261,DATA,"   Proceeding immediately, sir. Data   out.","""The Best of Both Worlds, Part II"""
262,DATA,"   The neural link will be   established in three stages...   Doctor, I suggest you closely   observe Captain Picard's lifesigns   while Chief O'Brien monitors my   positronic matrix activity at each   stage... Counselor, hopefully   you will be able to determine if   I am reaching Captain Picard.","""The Best of Both Worlds, Part II"""
263,O'BRIEN,   At what point should I shut it   down if there's a problem?,"""The Best of Both Worlds, Part II"""
264,DATA,   I do not know. I have never done   this before.    (touching a series of     panels)   Initating first neural link...,"""The Best of Both Worlds, Part II"""
265,BEVERLY,   The Captain's vital signs are   stable...,"""The Best of Both Worlds, Part II"""
