,character,quote,episode
134,PICARD,   Once Baran decides I've outlived   my usefulness... he can simply   kill me with the neural servo.       I think... we'd better start   planning a mutiny.,"""Gambit, Part II"""
135,PICARD,   We need a new captain... so I've   come to one inescapable   conclusion...,"""Gambit, Part II"""
136,NARIK,   I agree.       But I don't think that's you.,"""Gambit, Part II"""
137,PICARD,   Oh?,"""Gambit, Part II"""
138,NARIK,"   I don't trust you, Galen... and I   don't think the rest of the crew   does either. They're not going to   follow you.","""Gambit, Part II"""
139,PICARD,   And who do you think they'll   follow... you?,"""Gambit, Part II"""
140,NARIK,   No. But they will follow   Tallera... and so will I.,"""Gambit, Part II"""
141,TALLERA,   Who are you?,"""Gambit, Part II"""
142,PICARD,   What?,"""Gambit, Part II"""
143,TALLERA,   You're no smuggler... and I don't   think your name's Galen.,"""Gambit, Part II"""
144,TALLERA,   You will tell me who you really   are and what you are doing on this   ship... or I will kill you right   here.,"""Gambit, Part II"""
145,PICARD,   I don't know what you're talking   about.,"""Gambit, Part II"""
146,TALLERA,"   I will not play games with you.   I found the message you sent to   the Enterprise. When Riker used   his command codes to drop their   shields, you sent a transmission   to them on the same carrier wave.       You're a Starfleet officer.","""Gambit, Part II"""
147,TALLERA,   Do not bother to deny it. It is   the only... logical conclusion.,"""Gambit, Part II"""
148,TALLERA,       My name is actually T'Paal... I am   a member of the V'Shar.,"""Gambit, Part II"""
149,PICARD,       Vulcan Security?,"""Gambit, Part II"""
150,TALLERA,   That is correct. I infiltrated   this ship a year ago posing as a   Romulan mercenary. I am here to   investigate a possible threat to   Vulcan.,"""Gambit, Part II"""
151,PICARD,   What sort of threat?,"""Gambit, Part II"""
152,TALLERA,"   First things first, Galen. Who   are you?","""Gambit, Part II"""
153,PICARD,       I'm Captain Jean-Luc Picard of the   Enterprise.,"""Gambit, Part II"""
154,TALLERA,"   Very well. To answer your   question, for several years, there   has been a small, but growing   movement of extreme isolationists   on Vulcan... a group that believes   contact with alien races has   ""polluted"" our culture... and is   destroying Vulcan purity.       This group advocates the total   isolation of Vulcan from the rest   of the galaxy and the eradication   of all alien influences from our   planet.","""Gambit, Part II"""
155,PICARD,   It sounds like a very... illogical   philosophy.,"""Gambit, Part II"""
156,TALLERA,   Agreed. But extremists often have   a logic all their own.,"""Gambit, Part II"""
157,PICARD,   What are these artifacts we're   collecting? I know they're Vulcan   in origin...,"""Gambit, Part II"""
158,TALLERA,   I am sure you are familiar with   the ancient history of my   people... before we found   logic... before we found peace.,"""Gambit, Part II"""
159,PICARD,"   You were much like my people once   were... a warlike, savage race...","""Gambit, Part II"""
160,TALLERA,   There was even a time when we used   our telepathic abilities as a   weapon... a time when we learned   to kill with a thought.,"""Gambit, Part II"""
161,PICARD,   The Stone of Gol... ?,"""Gambit, Part II"""
162,TALLERA,   You know of it?,"""Gambit, Part II"""
163,PICARD,   I know the story from Vulcan   mythology. According to the   legend whoever possessed the stone   needed only to think of throwing   it at someone... and that person   would be killed.,"""Gambit, Part II"""
164,TALLERA,"   The Stone of Gol is real, but   there is nothing magical or   supernatural about it.     ","""Gambit, Part II"""
165,,,"""Gambit, Part II"""
166,TALLERA ,       It is a psionic resonator... a   device which focuses and amplifies   telepathic energy. It is one of   the most devastating weapons ever   conceived.,"""Gambit, Part II"""
167,PICARD,"   As I recall the legend, the Stone   of Gol was destroyed by the gods   when the Vulcan people found the   way to peace...","""Gambit, Part II"""
168,TALLERA,"   The resonator was believed to have   been destroyed during the Time of   the Awakening. Only one piece was   known to have survived and it was   placed in a Vulcan museum under   heavy guard.       Six months ago, that piece was   stolen from the museum. Soon   after, mercenary ships began   raiding archaeological sites   across the quadrant. We believe   that a member of the isolationist   movement is trying to reassemble   the resonator.","""Gambit, Part II"""
169,PICARD,   A telepathic weapon...,"""Gambit, Part II"""
170,TALLERA,"   A Vulcan trained in the mental   disciplines would be a formidable   assassin. The entire Vulcan   council could be killed with a   single thought, and there would be   no defense.       My orders are to find that would-be   assassin and stop him.","""Gambit, Part II"""
171,PICARD,"   Since Baran will presumably need   to deliver the artifacts to this   assassin in order to get paid, it   would seem that the best course of   action is to continue with our   little masquerade for now.","""Gambit, Part II"""
172,TALLERA,"   Agreed. But Captain... I cannot   allow the resonator to be   assembled. If necessary, I will   destroy this ship, its crew... all   of us... to prevent that from   happening.","""Gambit, Part II"""
173,DATA ,   Acting Captain's Log: Stardate   47160.1. The Enterprise is   entering the Hyralan Sector which   I believe to be the next   destination of the mercenary ship.,"""Gambit, Part II"""
174,GIUSTI,"   We've arrived at the coordinates,   sir.","""Gambit, Part II"""
175,DATA,   All stop. Full sensor sweep.,"""Gambit, Part II"""
176,GIUSTI,   I'm picking up a small vessel   bearing one two seven mark three   three five.,"""Gambit, Part II"""
177,DATA,   Is it the mercenary ship?,"""Gambit, Part II"""
178,GIUSTI,"   No, sir... it's a Klingon ship.","""Gambit, Part II"""
179,WORF,   It is a Toron-class   shuttlecraft... one passenger.,"""Gambit, Part II"""
180,TROI,   We're awfully far from the Klingon   Empire... it can't be a   coincidence the shuttle's at these   coordinates.,"""Gambit, Part II"""
181,DATA,   Agreed.       Open a channel.,"""Gambit, Part II"""
182,DATA,       I am Lieutenant Commander Data of   the Federation Starship   Enterprise.,"""Gambit, Part II"""
183,KORAL,   Koral.,"""Gambit, Part II"""
184,DATA,   I take it that is your name?,"""Gambit, Part II"""
185,DATA,   May I inquire as to your   destination?,"""Gambit, Part II"""
186,KORAL,   No.,"""Gambit, Part II"""
187,DATA,   May I ask the purpose of your   journey?,"""Gambit, Part II"""
188,KORAL,   No.,"""Gambit, Part II"""
189,DATA,   Perhaps I have not made our   intentions clear... we are   investigating a --,"""Gambit, Part II"""
190,DATA,       He seems... most uncooperative.,"""Gambit, Part II"""
191,TROI,"   He may have been curt, but he was   also very worried... even a little   scared.","""Gambit, Part II"""
192,WORF,"   Sir... I recommend that we bring   the shuttle aboard with our   tractor beam, search it, and   interrogate Koral.","""Gambit, Part II"""
193,DATA,"   According to the terms of the   Klingon/Federation Treaty, Koral   has every right to free transit   through Federation space. We   cannot board or search his vessel   without cause.","""Gambit, Part II"""
194,WORF,"   Yes, sir.       However... the Treaty also gives   us the right to conduct... health   and safety inspections of any ship   in our space.","""Gambit, Part II"""
195,TROI,   Health and safety inspections... ?,"""Gambit, Part II"""
196,DATA,"       Article forty-seven, paragraph   three, subsection B: ""Starfleet   will have the right to insure all   Klingon vessels comply with safety   and navigational regulations as   specified by mutual agreement.""       But I am not sure that using this   clause as an excuse to conduct a   search would be consistent with   the spirit of the Treaty.","""Gambit, Part II"""
197,WORF,"   Yes, sir.","""Gambit, Part II"""
198,DATA,"   However, if Koral wishes to   contest our actions he can file a   protest with the Judge Advocate   General's office.       Bring the shuttle aboard and then   you and Doctor Crusher may begin   the inspection.","""Gambit, Part II"""
199,WORF,"   Aye, sir.","""Gambit, Part II"""
200,BEVERLY,"   Hello.       I'm Doctor Crusher, and this is   Lieutenant Worf.","""Gambit, Part II"""
201,BEVERLY,       We're here to conduct the health   and safety inspection of your   ship.,"""Gambit, Part II"""
202,KORAL,       Health and safety inspection...,"""Gambit, Part II"""
203,BEVERLY,   That's right. You know...   radiation leaks... biochemical   contamination... other health   hazards...,"""Gambit, Part II"""
204,BEVERLY,       Well... no radiation so far... I'm   sure you're glad to hear that...,"""Gambit, Part II"""
205,BEVERLY,   Right.,"""Gambit, Part II"""
206,VEKOR,   There's an incoming message...   it's from the Klingon shuttle.,"""Gambit, Part II"""
207,VEKOR,   It was sent approximately fifteen   minutes ago.       He's at the rendezvous   coordinates... but he's been   detained by the Enterprise.       That's all there is... he stopped   transmitting.,"""Gambit, Part II"""
208,BARAN,   The Enterprise...,"""Gambit, Part II"""
209,PICARD,"   How could they have found out   about the rendezvous, Commander?","""Gambit, Part II"""
210,RIKER,   How could I have known the   rendezvous coordinates? If anyone   sent them a message it must've   been one of you.,"""Gambit, Part II"""
211,PICARD,   Or maybe you're a clever liar.,"""Gambit, Part II"""
212,BARAN,   Quiet.       All that matters now is that the   Enterprise has the second artifact   in their possession.,"""Gambit, Part II"""
213,PICARD,   How can you be sure Koral had the   piece when he was captured?,"""Gambit, Part II"""
214,BARAN,   The Klingon? He reported a   positive Terikon match two weeks   ago.       We have no choice... we'll have to   board the Enterprise and take the   artifact.,"""Gambit, Part II"""
215,PICARD,"   You have a very bad sense of   humor, Baran.","""Gambit, Part II"""
216,BARAN,"       They're not expecting an attack,   so they won't have their shields   up... we'll stay just outside   visual range -- they can't pick us   up on their long range sensors...   and then we'll transport a raiding   party aboard.","""Gambit, Part II"""
217,PICARD,   Do you have any idea how many   security officers they have on a   ship like that?,"""Gambit, Part II"""
218,BARAN,"   No, I don't...       ... but he does.","""Gambit, Part II"""
219,RIKER,   I can get you aboard... and I can   find that artifact.,"""Gambit, Part II"""
220,PICARD,"       Oh, how convenient... we'll just   beam you aboard your old ship and   then hope that you won't change   your mind and decide to betray us?","""Gambit, Part II"""
221,RIKER,"   I've already saved your life   twice, Galen. I'd think you'd   start to show a little gratitude   by now.","""Gambit, Part II"""
222,BARAN,"   Galen, if you're so worried about   Riker, then you can go along on   the raid to watch him.","""Gambit, Part II"""
223,PICARD,   Agreed.,"""Gambit, Part II"""
224,BARAN,       Draw weapons and equipment for a   raiding party of five.,"""Gambit, Part II"""
225,BARAN,   In case you are thinking of   betraying us to your friends on   the Enterprise...       ... you might remember that I can   still kill you at the first sign   of trouble.,"""Gambit, Part II"""
226,RIKER,   I haven't forgotten.,"""Gambit, Part II"""
227,BARAN,   I have an additional task for   you... one that will prove your   loyalty.       This raid is an opportunity to get   rid of Galen. Once you've found   the artifact... kill him.,"""Gambit, Part II"""
228,TROI,"   I'm sure the health and safety   inspection won't last much longer.   In the meantime, I'm glad we have   this opportunity to get to know   you. May I ask what business   you're in?","""Gambit, Part II"""
229,TROI,       I hope we're not causing you too   much inconvenience... were you on   a tight schedule?,"""Gambit, Part II"""
230,DATA,       Lieutenant Worf has programmed our   replicators to make a very good   approximation of Klingon   bloodwine. I think you will find   it to your liking.,"""Gambit, Part II"""
231,BEVERLY,"   Well, that's my third scan and I   still can't find anything out of   the ordinary.","""Gambit, Part II"""
232,WORF,   He must be hiding something. We   should download his computer   memory and analyze it.,"""Gambit, Part II"""
233,BEVERLY,   I'd have a tough time defending   that as part of a safety   inspection.,"""Gambit, Part II"""
234,WORF,   We could claim that the computer   was generating abnormal radiation   signatures...,"""Gambit, Part II"""
235,BEVERLY,"   Worf, we're on pretty shaky ground   as it is... we can't just start --","""Gambit, Part II"""
236,PICARD,   Don't.,"""Gambit, Part II"""
237,RIKER,   Watch that door.,"""Gambit, Part II"""
238,WORF,   What is going on?,"""Gambit, Part II"""
239,NARIK,"   Keep your mouth shut, Klingon.","""Gambit, Part II"""
240,RIKER,"       Surprised to see me, Doctor?","""Gambit, Part II"""
241,BEVERLY,   You could say that.,"""Gambit, Part II"""
242,RIKER,   I decided to make a career   change...,"""Gambit, Part II"""
243,PICARD,       It's not in here.       Where's the artifact?,"""Gambit, Part II"""
244,WORF,   I... don't know what you're   talking about.,"""Gambit, Part II"""
245,RIKER,       Use your brain. They wouldn't be   down here searching the shuttle if   they'd already found it. Koral   must have it with him.       Where's the Klingon pilot?,"""Gambit, Part II"""
246,BEVERLY,   He's in the Observation Lounge   with Data and Troi.,"""Gambit, Part II"""
247,NARIK,       How far is that?,"""Gambit, Part II"""
248,RIKER,   It's twelve decks away.,"""Gambit, Part II"""
249,WORF,   Security will not allow you to get   that far.,"""Gambit, Part II"""
250,RIKER,   They won't get the chance. We can   use the transporter in that   shuttle and beam directly to the   Observation Lounge.,"""Gambit, Part II"""
251,RIKER,       Sorry about this...,"""Gambit, Part II"""
252,DATA,"   Koral, if you could tell us   something about the nature of your   mission --","""Gambit, Part II"""
253,KORAL,       What is this?,"""Gambit, Part II"""
254,RIKER,   Quiet.       Does he have it?,"""Gambit, Part II"""
255,PICARD,   This is it.,"""Gambit, Part II"""
256,NARIK,"       Are you sure, Galen?","""Gambit, Part II"""
257,PICARD,"   Yes, I recognize the inscription   pattern from the first artifact.","""Gambit, Part II"""
258,DATA,"   Commander Riker, by taking this   action you risk charges of   assault, theft, piracy, and   treason.","""Gambit, Part II"""
259,RIKER,   Really? Then I guess adding one   more charge wouldn't hurt.,"""Gambit, Part II"""
260,PICARD,   Is he dead?,"""Gambit, Part II"""
261,TROI,   Yes.,"""Gambit, Part II"""
262,PICARD,   Good.       Activate the transporter.       Good-bye.,"""Gambit, Part II"""
263,DATA,   Good-bye.,"""Gambit, Part II"""
264,DATA,"       Security alert. Emergency medical   team to the Observation Lounge.   Data to Bridge, raise shields and   begin sensor sweeps for the   mercenary ship.","""Gambit, Part II"""
265,GIUSTI,"   Aye, sir.","""Gambit, Part II"""
266,TROI,       He's all right. He's just   stunned.,"""Gambit, Part II"""
267,DATA,   I must admit I am experiencing the   same sensation.,"""Gambit, Part II"""
268,RIKER,   This is going to take some time to   explain...,"""Gambit, Part II"""
269,BARAN,"       Set course three one zero mark two   one five, warp six.","""Gambit, Part II"""
270,BARAN,   Where is it?,"""Gambit, Part II"""
271,PICARD,"   Oh, I do have something else for   you...","""Gambit, Part II"""
272,PICARD,"   Tell them what happened, Narik.","""Gambit, Part II"""
273,NARIK,   Riker turned on us... he tried to   kill Galen before we beamed back.,"""Gambit, Part II"""
274,PICARD,   He might have killed all of us.   And I believe he was acting on the   direct orders of Baran.       You betrayed us.,"""Gambit, Part II"""
275,PICARD,       I say this has gone on long   enough. It's time for a new   commander... someone who will   lead us to the profits we've been   promised.,"""Gambit, Part II"""
276,BARAN,"   And who would that be? You,   Galen?       He's plotted this all along...   opposed me at every turn...   endangered all of us with his   stubborn refusal to follow orders.","""Gambit, Part II"""
277,PICARD,   A refusal to follow your orders...   the orders of a small man trying   to fill a role too big for him.,"""Gambit, Part II"""
278,BARAN,   I have kept this crew alive... I   am about to bring us more profits   than any of --,"""Gambit, Part II"""
279,PICARD,       More promises of riches. More   excuses for Baran to fill his own   coffers while the rest of us go   begging. I say it's time for a   change. Who's with me?,"""Gambit, Part II"""
280,PICARD,"       It's over, Baran.","""Gambit, Part II"""
281,BARAN,   Not quite.,"""Gambit, Part II"""
282,BARAN,"       As long as I have this, I'm still   in command.","""Gambit, Part II"""
283,PICARD,   You can't kill us all... you need   us to run the ship more than we   need you to command it.,"""Gambit, Part II"""
