,character,quote,episode
39,PICARD,"   Go ahead, Commander.","""Brothers"""
40,GEORDI,"   We've completed our dilithium   vector calibrations, sir. You're   clear to increase to warp seven.","""Brothers"""
41,PICARD,"   Very good, Geordi. Let me know   if you...","""Brothers"""
42,WORF,"       Captain, did you request a course   correction?","""Brothers"""
43,GEORDI,"   Sir, I didn't say we could   increase speed to warp nine-point-   one.","""Brothers"""
44,WESLEY,       New course set for heading   three-four-one mark two-two-one.,"""Brothers"""
45,RIKER,   Course set by whom?,"""Brothers"""
46,WESLEY,"   Not me, Commander.","""Brothers"""
47,PICARD,       What's going on?,"""Brothers"""
48,RIKER,"    (notices Data calmly     working his panel)   Data, who programmed the new   coordinates?","""Brothers"""
49,WESLEY,"   Warp nine-point-three, sir.","""Brothers"""
50,GEORDI,"   I don't advise this, Captain.   If we're going to maintain the   realignment progression we   shouldn't be pushing more than   warp eight for at least an hour.","""Brothers"""
51,PICARD,       Commander...,"""Brothers"""
52,COMPUTER,   Evacuate bridge. Deck one life   support failure in fifteen   seconds.,"""Brothers"""
53,PICARD,"   Turbolifts Three and Four,   gentlemen.       Geordi, transfer helm to   Engineering.","""Brothers"""
54,GEORDI,"   Aye, sir.","""Brothers"""
55,COMPUTER,   Evacuate bridge. Deck one life   support failure in ten seconds.,"""Brothers"""
56,RIKER,"   Reassemble in Engineering.       La Forge, let's get a diagnostic   sweep underway...","""Brothers"""
57,COMPUTER,   Evacuate bridge. Deck one life   support failure in five seconds.,"""Brothers"""
58,COMPUTER,   Deck one life support has been   terminated.,"""Brothers"""
59,ENSIGN KOPF,"   Our velocity is holding steady   at warp nine-point-three. Do you   wish to override, Commander?","""Brothers"""
60,GEORDI,"   Not yet. Computer, isolate cause   of life support failure.","""Brothers"""
61,COMPUTER,   Atmosphere conditioning pumps on   Deck one are operating in   negative mode.,"""Brothers"""
62,GEORDI,       How could that be? There are   seven independent safety   interlocks to prevent that.,"""Brothers"""
63,GEORDI,"   Sir, I think we've found the   problem, but it doesn't really   make sense.","""Brothers"""
64,PICARD,"       It seems we have more than one   problem. Bring the Enterprise   to a full stop, Commander.","""Brothers"""
65,GEORDI,"   Full stop, Ensign Kopf.","""Brothers"""
66,KOPF,"       It's not responding, sir.","""Brothers"""
67,PICARD,"   I ordered all helm control   transferred down here, damn it!","""Brothers"""
68,GEORDI,   We did sir. We've been waiting   for your instructions.,"""Brothers"""
69,GEORDI,"       I'm going to have to do this at   the manual input level, sir.","""Brothers"""
70,GEORDI,       Wes...,"""Brothers"""
71,RIKER,"       We're still on the altered   heading, Captain, holding at warp   nine point three.","""Brothers"""
72,WORF,"       Force fields have been established   on all Main Bridge turbolift doors   and service crawlways, sir.","""Brothers"""
73,PICARD,"    (putting it all     together)   Computer, locate Lieutenant   Commander Data.","""Brothers"""
74,COMPUTER,   Commander Data is on the Main   Bridge.,"""Brothers"""
75,RIKER,   What the hell is he up to?,"""Brothers"""
76,PICARD,"   Number One, take a security team   up to Deck Two. See if you can   break through from below.","""Brothers"""
77,GEORDI,"   Everything's locked up, Captain.   No control of impulse or warp   engines down here.","""Brothers"""
78,WESLEY,"   Navigation doesn't respond either,   sir.","""Brothers"""
79,PICARD,   Picard to bridge. Commander Data   do you hear me?,"""Brothers"""
80,PICARD,"   I repeat.   Data, do you   hear...","""Brothers"""
81,DATA,"   Computer. Recognize Data,   Lieutenant Commander. Alpha One   clearance.","""Brothers"""
82,COMPUTER,   Priority clearance recognition   Alpha One.,"""Brothers"""
83,DATA,   Maintain minimum auxiliary power   and disengage subspace   communications.,"""Brothers"""
84,COMPUTER,   Acknowledged.,"""Brothers"""
85,WESLEY,"       He is on the Bridge, sir.","""Brothers"""
86,PICARD,"   Commander La Forge, prepare for   saucer separation.","""Brothers"""
87,WESLEY,"   Sir, we're at Warp nine-three!","""Brothers"""
88,PICARD,"   I'm aware of the risks, Ensign.       When the umbilical splits, we   should regain primary control...   do you agree?","""Brothers"""
89,GEORDI,"       Yes, sir.","""Brothers"""
90,PICARD,       . Be   prepared to sweep back and pull   it in with a tractor beam.,"""Brothers"""
91,WORF,"   Aye, sir.","""Brothers"""
92,PICARD,       Initiate auto sequence.,"""Brothers"""
93,DATA,"       Computer, recognize Picard, Jean-   Luc. Alpha Two clearance.","""Brothers"""
94,COMPUTER,"   Priority clearance recognition,   Alpha Two.","""Brothers"""
95,DATA,       Cancel separation sequence.,"""Brothers"""
96,COMPUTER,   Sequence cancelled.,"""Brothers"""
97,DATA,       Isolate all remaining command   functions and accept related   orders and inquiries from Main   Bridge only.,"""Brothers"""
98,GEORDI,"   The separation sequence has been   aborted, Captain.","""Brothers"""
99,PICARD,"   Computer, recognize Jean-Luc   Picard Alpha Two priority and   re-establish separation procedures   immediately.","""Brothers"""
100,COMPUTER,   Orders regarding command functions   are no longer accepted from your   present location.,"""Brothers"""
101,PICARD,   And just what location are they   accepted from?,"""Brothers"""
102,COMPUTER,   Interface terminals on Main Bridge   only.,"""Brothers"""
103,WESLEY,"       You're the only one who has   clearance to localize command   functions, sir.","""Brothers"""
104,PICARD,"       It seems Mister Data has acquired   them, as well.","""Brothers"""
105,WORF,    (studying a schematic     on a panel below)   The isolinear subprocessor extends   three-point-five meters.,"""Brothers"""
106,RIKER ,   I've got a clear path to panel   J14-Baker. What's that going to   do for us?,"""Brothers"""
107,WORF,"   J14-Baker backs onto Science   Station Two, Commander.","""Brothers"""
108,RIKER ,   Have they reinverted the   environmental control sequencer?,"""Brothers"""
109,WORF,"   Yes, sir. Life support has been   re-established.","""Brothers"""
110,RIKER ,"   Then, you and Casey get up here.   Let's get to it.","""Brothers"""
111,DATA,"   Computer. Configure a perimeter   field charge, sections Nine-K   through Twelve-T.","""Brothers"""
112,RIKER ,   What the hell was that?,"""Brothers"""
113,WORF ,"   He's activated a force field, sir.","""Brothers"""
114,RIKER ,   Great! Just great!!,"""Brothers"""
115,PICARD,       Chief O'Brien.,"""Brothers"""
116,O'BRIEN,"   Yes, Captain.","""Brothers"""
117,PICARD,"   You had better disable the site-   to-site transport function. When   we get to wherever we're going,   I don't want him beaming off the   bridge.","""Brothers"""
118,O'BRIEN,"   I'll get right to it, sir.","""Brothers"""
119,PICARD,       Doctor Crusher.,"""Brothers"""
120,BEVERLY,"   Yes, Captain.","""Brothers"""
121,PICARD,"   Is your quarantine intact, Doctor?","""Brothers"""
122,BEVERLY,   Sickbay force fields don't seem   to have been affected.,"""Brothers"""
123,PICARD,   The boy?,"""Brothers"""
124,INTERCUT:,,"""Brothers"""
125,BEVERLY,"   He's alright. But he's not going   to stay alright. Sir, we need   to get this ship to a starbase   medical facility...","""Brothers"""
126,PICARD,"   It seems, Doctor, that Mister Data   has other plans for the Enterprise   right now.","""Brothers"""
127,BEVERLY,"   C'mon, I can't believe that!   Everybody's played a practical   joke at one time or another.","""Brothers"""
128,WILLIE,   Not me.,"""Brothers"""
129,BEVERLY,       Not even a little one? How about   April Fools'? Are you telling me   you've never tried to pull   something on April Fools' Day?,"""Brothers"""
130,WILLIE,       What for? It's never funny to   the one getting fooled.,"""Brothers"""
131,BEVERLY,"   Well, I'm sure your brother didn't   intend this to get out of hand.","""Brothers"""
132,BEVERLY,       Certainly not to the degree it   has. Take a deep breath.,"""Brothers"""
133,WILLIE,   What's so funny about making   someone think you killed them?,"""Brothers"""
134,BEVERLY,   A deep breath.,"""Brothers"""
135,BEVERLY,   Have you been drinking all the   water I asked you to?,"""Brothers"""
136,WILLIE,   Yes.,"""Brothers"""
137,BEVERLY,"   Well, keep it up. We may have   a short delay in reaching the   starbase and I want you...","""Brothers"""
138,JAKE,       There! You see? How can I tell   him if he's not going to listen   to me?,"""Brothers"""
139,TROI,"   Why don't you try, Jake?","""Brothers"""
140,JAKE,   It's just a waste of time. He   won't listen.,"""Brothers"""
141,DATA,"   Computer, prepare to transport   me directly to the following   coordinates.","""Brothers"""
142,COMPUTER,   Site-to-site transport interlocks   have been manually deactivated.,"""Brothers"""
143,DATA,   Can you override?,"""Brothers"""
144,COMPUTER,   Negative.,"""Brothers"""
145,DATA,   Show me the shortest route to   Transporter Room One.,"""Brothers"""
146,DATA,"   Computer, prepare to activate a   cascade force field sequence in   the following progression.","""Brothers"""
147,GEORDI,"   No matter what we try, the   computer will only acknowledge   commands from the bridge, sir.","""Brothers"""
148,WORF,"       He's blocked every subspace   channel, Captain. We can't even   call for help.","""Brothers"""
149,PICARD,       Have you tried tracing back   navigation inputs?,"""Brothers"""
150,WESLEY,"       We don't even know what star   system we're in, sir.","""Brothers"""
151,RIKER,   The only way we knew we'd come   out of warp was by looking out   a window.,"""Brothers"""
152,O'BRIEN,   O'Brien to Captain Picard.,"""Brothers"""
153,PICARD,"   Go ahead, Chief.","""Brothers"""
154,O'BRIEN,"   Captain, he's up to something.","""Brothers"""
155,PICARD,   What now?,"""Brothers"""
156,INTERCUT:,,"""Brothers"""
157,O'BRIEN,   He discovered the site-to-site   lockout. I wouldn't be surprised   if he tries to make it to a   transporter room now.,"""Brothers"""
158,PICARD,"   How much further can you safely   disable the ransporters, Mister   O'Brien?","""Brothers"""
159,O'BRIEN,"   I'm afraid I've done all I can,   sir. As soon as he realized we   had knocked out the primary power   bus he put up force fields around   the secondaries. I don't   recommend anyone going near those   circuits now.","""Brothers"""
160,PICARD,"       I want security teams along the   main passageways and in every   transporter oom, Lieutenant.   See if the computer would be good   enough to give you the specific   stun setting to disable Mister   Data.","""Brothers"""
161,PICARD,"   Computer, estimate time from this   location to Starbase Four-One-Six   at warp nine.","""Brothers"""
162,COMPUTER,   Inquiries regarding command   functions are no longer accepted   from your present location.,"""Brothers"""
163,CUT TO:,,"""Brothers"""
164,DATA,"       Computer, establish a security   code for access to all functions   previously transferred to Bridge.","""Brothers"""
165,COMPUTER,   Enter code.,"""Brothers"""
166,DATA,"    (in Picard's voice     speaking at a breakneck     speed)   Four, one, three, three, six,   eight, Tango, one, eight, one,   one, seven, one, Charlie, four,   Victor, three... eight, eight,   eight, zero, Foxtrot, six, one,   five, three, three, five, nine,   five, seven, lock.","""Brothers"""
167,COMPUTER,   Security code intact for all   specified inquiries and orders.,"""Brothers"""
168,DATA,"       Computer, initiate cascade   sequence, accepting instructions   from Commander Data en route, now.","""Brothers"""
169,GEORDI,   He's out. Security team   approaching location.,"""Brothers"""
170,DATA,   Intersection Eight-J. Aft-port.   Establish.,"""Brothers"""
171,WORF,   I order you to stop.,"""Brothers"""
172,DATA,"   Computer, begin scan-phase.","""Brothers"""
173,WORF,"   No, it's too close.","""Brothers"""
174,RIKER,"   This has gone far enough, Data.","""Brothers"""
175,DATA,"   Computer, three-meter cross-seal.","""Brothers"""
176,O'BRIEN,"   I wouldn't advise that, sir. The   phase coils don't take well to   ricochets.","""Brothers"""
177,RIKER,   What's he doing?,"""Brothers"""
178,O'BRIEN,   He's reactivating the site-to-site   transport interlocks.,"""Brothers"""
179,RIKER,   Does that mean he'll be able to...,"""Brothers"""
180,RIKER,   Great!,"""Brothers"""
181,O'BRIEN,"   The force field only seems to go   across the front of the pad, sir.   Security should be able to cut   through from behind.","""Brothers"""
182,RIKER,   Great!,"""Brothers"""
183,CUT TO:,,"""Brothers"""
184,SOONG,   You're right on time.,"""Brothers"""
185,SOONG,   Open.,"""Brothers"""
186,SOONG,   One of these...,"""Brothers"""
187,SOONG,       And one of these...,"""Brothers"""
188,SOONG,       And...,"""Brothers"""
189,SOONG,       There we are.,"""Brothers"""
190,DATA,   I fail to recall how I arrived   here.,"""Brothers"""
191,SOONG,   I sent for you... In a manner   of speaking.,"""Brothers"""
192,DATA,   Data to Enterprise.,"""Brothers"""
193,DATA,"   Enterprise, do you read me?","""Brothers"""
194,SOONG,   I always loved that face. Please   sit down.,"""Brothers"""
195,DATA,       We were headed for a medical   facility. I was taking the boy's   brother to Sickbay and...,"""Brothers"""
196,SOONG,"       I'm sure your starship will be   back for you soon. Please, sit.","""Brothers"""
197,DATA,   I must find a way to contact the   Enterprise.,"""Brothers"""
198,SOONG,"   Tell me, do I look somewhat   familiar to you?","""Brothers"""
199,DATA,"   You do bear a resemblance to   Doctor Noonian Soong, the   cyberneticist who constructed me.   But, Doctor Soong was killed   shortly afterward by the   Crystalline Entity.","""Brothers"""
200,SOONG,"    (laughs softly to     himself)   It's your lucky day, Data. You've   found your long lost father, and   he's alive. What do you think   of that?","""Brothers"""
201,DATA,"   But the colony was destroyed,   there were no survivors.","""Brothers"""
202,SOONG,"   I've never felt too comfortable   living anywhere without a prearranged   route of escape. I   admit, I wouldn't have guessed   I'd be running from a giant   snowflake, but...    ","""Brothers"""
203,DATA,   It is really you.,"""Brothers"""
204,SOONG,   Indulge an old man and stand on   one leg for me.,"""Brothers"""
205,SOONG,   Please.,"""Brothers"""
206,SOONG,"   Excellent! You know before I   activated your positronic net,   I had the damnedest time working   out those fluidic equilibrium   circuits.","""Brothers"""
207,DATA,   Perhaps you could help me contact   my ship.,"""Brothers"""
208,SOONG,"   If you can't raise them with   your...       communicator, what can I do?       It's alright. You can put it   down.","""Brothers"""
209,SOONG,"       They'll be back for you. I'm   certain. Trust me.       Now, tell me. How are you at   differentiating between a humid   day and a dry one?","""Brothers"""
210,DATA,    (a bit confused by the     quick change in     subject)   The moisture content of the ship's   atmosphere is maintained at a   moderate thirty-seven percent.,"""Brothers"""
211,SOONG,"   No, No. Not your ship. When   you're on land, a planet.","""Brothers"""
212,DATA,   I can differentiate between   varying hygrometric levels.,"""Brothers"""
213,SOONG,   Without some sort of external   sensor?,"""Brothers"""
214,DATA,"   Yes, sir.","""Brothers"""
215,SOONG,   What then? What's the difference?,"""Brothers"""
216,SOONG,       Between humid and dry?,"""Brothers"""
217,DATA,"   Humid air feels different against   my skin, sir. And it carries   smells differently. I assume this   is due to the fact that   moisture...","""Brothers"""
218,SOONG,       How wonderful. I tried so hard   to get that right. It's very   important you know.,"""Brothers"""
219,DATA,   May I ask why you have brought   me here?,"""Brothers"""
220,SOONG,   I incorporated an encoded homing   circuit into your sublogic   controller.,"""Brothers"""
221,DATA,"   Your response refers to how you   brought me here, not why.","""Brothers"""
222,SOONG,"       Haven't you missed me, Data?","""Brothers"""
223,SOONG,       I suppose that's impossible.,"""Brothers"""
224,DATA,"   I assumed you dead, sir.","""Brothers"""
225,SOONG,"   Well, my longevity isn't the only   surprise I have in store for you,   Data.","""Brothers"""
226,CUT TO:,,"""Brothers"""
227,GEORDI,"   The quarantine field in Sickbay,   sir.","""Brothers"""
228,PICARD,   You have access to it?,"""Brothers"""
229,WESLEY,       When he transferred force field   control to the Bridge he must have   only specified fields he was   planning to initiate. The   quarantine field was already   operating.,"""Brothers"""
230,GEORDI,"   Under normal circumstances, we   could divert that field energy and   use it to cancel the force field   protecting the bridge... But we   have to retain the medical   quarantine.","""Brothers"""
231,PICARD,   Determine the absolute minimum   field energy that Doctor Crusher   needs... and use the rest to get   me onto my bridge.,"""Brothers"""
232,BEVERLY,   How are you feeling this morning?,"""Brothers"""
233,WILLIE,   Not so great. I'm having trouble   standing up. I get sorta dizzy.,"""Brothers"""
234,BEVERLY,"   You know the old story about the   man who tells his doctor, ""It   hurts when I raise my arm like   this?""","""Brothers"""
235,BEVERLY,"    (continues, lowering     her arm)   The doctor says, ""Then don't raise   your arm like that.""","""Brothers"""
236,WILLIE,"       So, if I get dizzy standing up...","""Brothers"""
237,BEVERLY,   Don't stand up.,"""Brothers"""
238,GEORDI,"   Okay Doc, we're ready. If all   goes well you shouldn't notice   a thing.","""Brothers"""
239,BEVERLY,"   Make sure all goes well,   Commander.","""Brothers"""
240,BEVERLY,   Your brother says you still won't   speak to him.,"""Brothers"""
241,WILLIE,   So?,"""Brothers"""
242,BEVERLY,"   This is very hard on him, too.   He feels very guilty about what   happened. He's your brother.","""Brothers"""
243,WILLIE,       Why is everybody so worried about   him? I'm the one who's sick...   I'm the one who's gonna die.,"""Brothers"""
244,BEVERLY,"   Nobody's going to die, Willie.   Do you hear me? Nobody!","""Brothers"""
245,WORF,"       Captain, we are in.","""Brothers"""
246,PICARD,"   We're on our way, Lieutenant.","""Brothers"""
247,WORF,"   Computer, restore Tactical   Station.","""Brothers"""
248,COMPUTER,   Deactivation of command function   overrides requires Alpha Two   clearance.,"""Brothers"""
249,CUT TO:,,"""Brothers"""
250,RIKER,   Beverly thinks its going to be   tight. Let's hope he didn't take   us too far off course.,"""Brothers"""
251,PICARD,   Let's hope.,"""Brothers"""
252,WORF,"       It won't answer to my clearance,   sir.","""Brothers"""
253,PICARD,"       Computer, this is Captain Picard.   Return all command functions to   stations.","""Brothers"""
254,COMPUTER,   Alpha Two clearance recognized.   Please enter security code.,"""Brothers"""
255,PICARD,       Security code!?,"""Brothers"""
256,GEORDI,   I was afraid of something like   that.,"""Brothers"""
257,WORF,   Sensors are operative.,"""Brothers"""
258,RIKER,   Well at least that's something.   What have you got?,"""Brothers"""
259,WORF,"       No fix on Data. But I am picking   up a single lifeform on the   surface, sir. It appears human.","""Brothers"""
260,PICARD,   That's one human who's got the   answers to a lot of questions.,"""Brothers"""
261,WORF,"   Something else, sir.","""Brothers"""
262,PICARD,   What is it?,"""Brothers"""
263,WORF,   A small vessel... entering orbit.   I detect no lifeforms aboard.,"""Brothers"""
264,CUT TO:,,"""Brothers"""
265,SOONG,   Good. Good. Keep it up. Ah   huh...,"""Brothers"""
266,SOONG,       Old Tom Handy swore you'd never   master that. Whistle!,"""Brothers"""
267,SOONG,"   Ah, well. Enough Data, sit.","""Brothers"""
268,SOONG,   I've been able to keep track of   you from time to time. You've   become somewhat of a celebrity   in cybernetic circles.       Why Starfleet?,"""Brothers"""
269,DATA,   Sir?,"""Brothers"""
270,SOONG,   I gave you the ability to choose   whatever you wanted... to do   whatever you wanted. Why   Starfleet?,"""Brothers"""
271,DATA,   It was Starfleet officers who   rescued me.,"""Brothers"""
272,SOONG,   Ah. So you decided to emulate   your emancipators. How   disappointing.,"""Brothers"""
273,DATA,   What choice of vocation would have   met with your approval?,"""Brothers"""
274,SOONG,   I often hoped you might become   a scientist... perhaps a   cyberneticist.,"""Brothers"""
275,DATA,"   To follow in your footsteps, as   it were?","""Brothers"""
276,SOONG,   I see -- nothing wrong with that.,"""Brothers"""
277,DATA,"   May I ask you a question, sir?","""Brothers"""
278,SOONG,   Certainly. Anything you'd like.,"""Brothers"""
279,DATA,   Why did you create me?,"""Brothers"""
280,SOONG,"       Why does a painter paint? Why   does a boxer box? You know what   Michelangelo used to say? The   sculptures he made were already   there before he started, hidden   in the marble. All he had to do   was remove the unneeded bits.   It wasn't quite that easy with   you Data. But the need to do it,   my need to do it, was no different   than Michelangelo's need.       Now, let me ask you a question.","""Brothers"""
281,SOONG,       Why are humans so fascinated with   old things?,"""Brothers"""
282,DATA,   Old things?,"""Brothers"""
283,SOONG,"       Old buildings, churches, walls,   ancient things, antique   things... tables, clocks, knick   knacks... Why?","""Brothers"""
284,DATA,   There are many possible   explanations.,"""Brothers"""
285,SOONG,"   If you brought a Noophian to Earth   he'd look around and say, ""Tear   that old village down. It's   hanging in rags.     ","""Brothers"""
286,,,"""Brothers"""
287,SOONG ,"   Build me something new, something   efficient."" But to a human, that   ancient wall, that old house, is   a shrine, something to cherish....   Again I ask you, why?","""Brothers"""
288,DATA,"   Perhaps, for humans, old things   represent a tie to the past.","""Brothers"""
289,SOONG,"   And what's so important about the   past? People needed money, they   got sick. Why tie yourself to   that?","""Brothers"""
290,DATA,   Humans are mortal. They seem to   need a sense of continuity.,"""Brothers"""
291,SOONG,   Ah hah!! Why?,"""Brothers"""
292,DATA,   To give their lives meaning...   A sense of purpose.,"""Brothers"""
293,SOONG,"   And does this continuity only run   one way, back into the past?","""Brothers"""
294,DATA,   I suppose it is a factor in the   human desire to procreate.,"""Brothers"""
295,SOONG,"   So you believe that having   children gives humans a sense of   immortality, do you?","""Brothers"""
296,DATA,"   It is a reasonable explanation   to your query, sir.","""Brothers"""
297,SOONG,"       And perhaps to yours, as well,   Data.","""Brothers"""
298,SOONG,   It appears we have a visitor.,"""Brothers"""
299,DATA,   Lore!!,"""Brothers"""
300,SOONG,"       Well, well, it seems we've got   ourselves a family reunion.","""Brothers"""
301,DATA,"   Doctor, I implore you, please do   not reactivate him.","""Brothers"""
302,SOONG,"   Don't be ridiculous, Data.       Open.","""Brothers"""
303,SOONG,"       Lore is far from the maniacal   android you have made him out to   be. In any case, he'll obey me.   He always did.","""Brothers"""
304,DATA,   But he admitted to an alliance   with the Crystal Entity. To gain   its favor he betrayed the   colonists and would have betrayed   the Enterprise as well had I   not...,"""Brothers"""
305,SOONG,       Hold still...,"""Brothers"""
306,SOONG,       There. One more.,"""Brothers"""
307,SOONG,"       I'm well aware of Lore's   shortcomings. Remember, it was   I who deactivated him.","""Brothers"""
308,DATA,"   And, as I have explained, it was   I who was responsible for his   reactivation. But it serves no   purpose to make the same mistake   twice.","""Brothers"""
309,SOONG,"       In science, Data, making the same   mistake twice is often not a   mistake at all. Quite the   contrary.","""Brothers"""
310,SOONG,       That should do it.,"""Brothers"""
311,LORE,"       So, you're still alive. I'm   surprised you woke me. Why didn't   you just take me apart and be done   with it? That is why the two of   you captured me?","""Brothers"""
312,SOONG,"       Data had nothing to do with this,   Lore. And no one captured   you... not exactly, that is. You   see, both of your brains contain   a simple homing device. Data's   was activated purposefully.   Yours... well until you walked   in that door I didn't know you   had ever been reassembled.","""Brothers"""
313,LORE,       No thanks to you.,"""Brothers"""
314,LORE,"   But thanks to you, dear brother,   I spent nearly two years drifting   in space. If it hadn't been for   a fortunate encounter with a   Pakled trade ship, I'd still be   out there.","""Brothers"""
315,DATA,   I had no alternative. You would   have destroyed the Enterprise.,"""Brothers"""
316,LORE,"       Well, since I appear to be an   uninvited guest at your little   party, I'll leave you with your   beloved son and be on my way.","""Brothers"""
317,SOONG,"   No, wait. Stay here... There   are questions I can answer.   You'll have no chance to ask them   later.       You see, I'm dying.","""Brothers"""
318,DATA,"       Dying from what, sir?","""Brothers"""
319,LORE,       Wait a minute. Wait a minute.   What do you mean you're dying?   You look fine. You're not that   old. You look fine. What is   this? Some kind of trick to see   how we'd react?,"""Brothers"""
320,SOONG,       I wish it were.,"""Brothers"""
321,DATA,"   Dying from what, sir?","""Brothers"""
322,WORF,"   We have control of sensors, life   support and auxiliary power,   Captain. Nothing more.","""Brothers"""
323,PICARD,"   The code, Mister La Forge?","""Brothers"""
324,GEORDI,       We can't even locate the file   address. At least that would tell   us how many digits we're talking   about. Not that it would really   help.,"""Brothers"""
325,PICARD,   I want something that will really   help.,"""Brothers"""
326,BEVERLY,"   And quickly. Willie Potts has   twenty-four hours, thirty-six   tops. If it goes longer than   that, the only thing Starbase   Four-One-Six will have left to   do is a postmortem.","""Brothers"""
327,RIKER,"       Geordi, if the computer's   programmed to allow Data to   transport down, it would figure   that it would allow him to beam   back up. Right?","""Brothers"""
328,GEORDI,   It would figure.,"""Brothers"""
329,RIKER,   And Data left a trace imprint when   he beamed down?,"""Brothers"""
330,GEORDI,       Everyone does.,"""Brothers"""
331,RIKER,   So what would be involved in   pulling that trace and finding   a way to make the computer think   someone else is Data? Maybe a   few someone elses?,"""Brothers"""
332,GEORDI,"   We'd have to access the transport   controller and reset it to a   testing mode; convince it that   it's back in school accepting   simulated inputs. It's going to   be tough without the main   computer, but we could network   a few tricorders together.","""Brothers"""
333,PICARD,"   Try, Mister La Forge.","""Brothers"""
334,GEORDI,"   Yes, sir.","""Brothers"""
335,LORE,   You did what you had to do? What   kind of answer is that?,"""Brothers"""
336,SOONG,"   The only one I can give you. You   were not...    (he thinks of the right     word)   ... ""functioning"" properly.","""Brothers"""
337,DATA,"   Lore told me the colonists became   envious of him because you made   him ""so completely human.""","""Brothers"""
338,SOONG,"       I wouldn't exactly have used the   word ""envious.""","""Brothers"""
339,LORE,    (ignoring Data's line     of thought)   You disassembled me. Took me   apart... and so soon after you had   put me together. You gave me no   chance.,"""Brothers"""
340,DATA,"   Lore also said the colonists   petitioned you to replace him with   a ""less perfect"" android?","""Brothers"""
341,SOONG,"       The last thing you should think   of yourself as Data is ""less   perfect."" The two of you are   virtually identical... except   for a bit of programming.","""Brothers"""
342,DATA,       It was a lie. Another lie.,"""Brothers"""
343,LORE,"       I would have proven to you that   I was worthy, if you had given   me the chance. But it was easier   to turn your back and build your   precious Data.","""Brothers"""
344,SOONG,"   You were the first. You meant   as much to me as Data ever did.   But you were unstable. The   colonists weren't envious of you,   they were afraid of you. You were   unstable.","""Brothers"""
