,character,quote,episode
43,NECHEYEV,   Yes. The Federation has just   completed a very long and   difficult series of negotiations   regarding the final status of our   border with the Cardassians.,"""Journey's End"""
44,NECHEYEV,"       These will be the official   boundaries... you'll notice that   a demilitarized zone has also been   created along the border. Neither   side will be permitted to place   military outposts, conduct fleet   exercises, or station warships   anywhere in the demilitarized   area.","""Journey's End"""
45,PICARD,       This border will put several   Federation colonies in Cardassian   territory... and some Cardassian   colonies in ours.,"""Journey's End"""
46,NECHEYEV,"   The agreement is by no means   perfect... neither side got   everything they wanted... but   everyone got something. And as   someone once said, diplomacy is   the art of the possible.       Those colonies finding themselves   on the wrong side of the border   will have to be moved.","""Journey's End"""
47,PICARD,   The colonists are not going to be   very happy about that... some of   them have been there for decades.,"""Journey's End"""
48,NECHEYEV,   It won't be easy... but it is a   reasonable price to pay for peace.       Your mission is to evacuate the   colony on Dorvan Five.,"""Journey's End"""
49,PICARD,"   Dorvan Five... that's where the   group of North American Indians   has settled, isn't it?","""Journey's End"""
50,NECHEYEV,   Yes. They've been there for about   twenty years... they've   established a village in a small   valley on the southern continent.,"""Journey's End"""
51,NECHEYEV,   Is there something wrong?,"""Journey's End"""
52,PICARD,"       Admiral... centuries ago, the   North American Indians were   forcibly displaced from their   ancestral lands. This group on   Dorvan Five originally left Earth   two hundred years ago because they   wanted to preserve their cultural   identities.","""Journey's End"""
53,NECHEYEV,       I am aware of that Captain...,"""Journey's End"""
54,PICARD,"   There are certain... disturbing   historical parallels here. Once   again, these people are being   asked to leave their homes because   of political decisions made by a   distant government.","""Journey's End"""
55,NECHEYEV,"   An Indian representative was   included in the deliberations of   the Federation Council. His   objections were noted,   discussed... but ultimately   rejected.","""Journey's End"""
56,NECHEYEV,"       Captain, the Indians colonized   Dorvan only twenty years ago...   and at that time they were warned   the planet was hotly disputed by   the Cardassians. The bottom line   is... they never should have   settled there in the first place.","""Journey's End"""
57,PICARD,   Then perhaps we should not have   allowed them to settle the planet   originally. But to go to them   twenty years later and ask them to   leave what is now their home...,"""Journey's End"""
58,NECHEYEV,   I made the same argument to the   Federation Council. But it took   three years to negotiate this   treaty... some concessions had to   be made... and this is one of   them.,"""Journey's End"""
59,PICARD,   What if the Indians should...   refuse to evacuate?,"""Journey's End"""
60,NECHEYEV,       Then your orders are to remove   them... by any means necessary.,"""Journey's End"""
61,NECHEYEV,"       I understand your... moral   objections, Captain. If you   wish... I can find someone else to   command the Enterprise for this   mission.","""Journey's End"""
62,PICARD,   No. That won't be necessary.,"""Journey's End"""
63,NECHEYEV,   I don't envy you this task... but   I do believe it is for the greater   good.,"""Journey's End"""
64,PICARD,   I understand.,"""Journey's End"""
65,NECHEYEV,"   And... thank you for...    (beat, looks down at the     food & tea)   ... making me feel welcome.","""Journey's End"""
66,PICARD,"   You are always welcome on this   ship, Admiral.","""Journey's End"""
67,CUT TO:,,"""Journey's End"""
68,WESLEY,       Come in.,"""Journey's End"""
69,PICARD,"   Oh. I'm sorry to disturb you,   Mister Crusher. I assumed you   would be up at this hour. I could   come back later.","""Journey's End"""
70,WESLEY,"   No... no, sir. I... must have   overslept. Come in.","""Journey's End"""
71,WESLEY,"    (continuing, to     replicator)   Coffee, black.","""Journey's End"""
72,WESLEY,"       Oh. Uh, can I get something for   you, sir?","""Journey's End"""
73,PICARD,"   No, that's quite all right. This   was my first chance to welcome you   back.","""Journey's End"""
74,WESLEY,   Thank you. I appreciate that.,"""Journey's End"""
75,PICARD,   So... how's Boothby?,"""Journey's End"""
76,WESLEY,"   Fine, I guess.","""Journey's End"""
77,PICARD,   You guess?,"""Journey's End"""
78,WESLEY,"   I haven't seen him in a while.       To be honest, sir... Boothby was   starting to get on my nerves a   little bit.     ","""Journey's End"""
79,,,"""Journey's End"""
80,WESLEY ,"   He always seemed to have an   opinion about everything.    (then tries to     backtrack)   I mean, I know he's a very...   insightful... intelligent man...","""Journey's End"""
81,PICARD,   But you'd had enough of his   insights.,"""Journey's End"""
82,WESLEY,"   That's not quite what I meant,   sir.","""Journey's End"""
83,PICARD,"   Well, as I said, welcome back,   Mister Crusher. I hope you enjoy   your vacation. That's really all   I came here to say.","""Journey's End"""
84,CUT TO:,,"""Journey's End"""
85,GEORDI,   Wes -- there you are. You've got   to take a look at this.,"""Journey's End"""
86,GEORDI,"   Remember how we always talked   about improving the quantum   efficiency by creating a new   plasma-dyne relay? Well, feast   your eyes on this.","""Journey's End"""
87,WESLEY,       You've only got one micro-fusion   inter-relay in here... the   converter interface will never   hold up.,"""Journey's End"""
88,GEORDI,"   Hey, I ran the diagnostics myself.   This little baby will withstand   over five hundred Cochranes of   warp field stress.","""Journey's End"""
89,WESLEY,"   I don't think so. You better put   a secondary phase inverter in   there.    (beat, pokes around in     panel)   In fact, this entire subprocessor   matrix needs an overhaul.","""Journey's End"""
90,GEORDI,"   Well, I guess we can't have all   the fancy new equipment they give   you kids at the Academy. We have   to make do with what we've got.","""Journey's End"""
91,WESLEY,   Read the latest paper by Doctor   Vassbinder... he has some   brilliant new theories on warp   propulsion inter-relays.       A lot of this stuff is almost   obsolete.,"""Journey's End"""
92,GEORDI,   What's wrong with you?,"""Journey's End"""
93,WESLEY,       Do you want my help or not?,"""Journey's End"""
94,GEORDI,       I was doing this for you... I   thought you'd be interested in   this.,"""Journey's End"""
95,WESLEY,"   Well, I'm not.","""Journey's End"""
96,PICARD ,   Captain's Log: Supplemental. The   Enterprise has arrived at Dorvan   Five and I have spoken to the   Leader of the Tribal Council. He   has agreed to meet with us this   afternoon to discuss the   situation.,"""Journey's End"""
97,CUT TO:,,"""Journey's End"""
98,PICARD,   Anthwara... I am afraid there is   very little I can do. The   decision regarding this planet was   made at the highest levels of the   Federation.,"""Journey's End"""
99,WAKASA,   A decision that was made over our   explicit objections.,"""Journey's End"""
100,PICARD,"   I must point out that when you   first came to this world, you were   warned that it was the subject of   a dispute between the Federation   and the Cardassians. You were   asked not to settle here.","""Journey's End"""
101,WAKASA,       Do you know how long we have   searched for a home? Almost two   hundred years. Then we found this   world... Can you blame us for not   wanting to give it up?,"""Journey's End"""
102,PICARD,   I understand and respect the long   journey of your people. But I   believe we can help you find a new   home.,"""Journey's End"""
103,TROI,"   As you can see, there are three   other planets in this sector that   have environmental conditions   similar to those here on Dorvan   Five. They are all uninhabited...   and could be colonized   immediately.","""Journey's End"""
104,PICARD,"   And if those worlds don't meet   with your approval, then we'll   find you other choices.","""Journey's End"""
105,ANTHARWA,"   You don't understand... the choice   of this world was not limited   to... ""environmental conditions.""   There were other... more   intangible concerns as well.       My people have always had an...   intimate bond with nature. We   think of ourselves as being a part   of it... and it being a part of   us. One of the reasons our   ancestors left Earth two hundred   years ago was because that bond   had been severed.","""Journey's End"""
106,WAKASA,       They began to control the weather.,"""Journey's End"""
107,ANTHWARA,"   We believe -- very strongly --   that nature should not be ""fixed""   or controlled. Droughts and   floods... tornadoes and   hurricanes... these are natural   events. By putting man above   nature... an imbalance was   created. We could no longer live   in harmony with our environment.","""Journey's End"""
108,PICARD,   I can assure you that we will not   impose a weather control system or   anything else on your people.   Whatever world you choose to   colonize will be completely yours   to do with as you please.,"""Journey's End"""
109,ANTHWARA,"   Captain, once the bond between us   and Earth had been broken, we had   to find a planet where we could   establish a new bond... a planet   that would welcome us. When I   came here twenty years ago, I was   welcomed by the mountains... the   rivers... the sky.","""Journey's End"""
110,WAKASA,"    (to Anthwara, re:     Picard)   He's laughing at you, Anthwara.   He thinks you're talking about old   superstition and nonsense.","""Journey's End"""
111,PICARD,   That's not true. I have a great   deal of respect for your beliefs   and the meaning they hold for your   people.,"""Journey's End"""
112,ANTHWARA,   Then you should respect the fact   that this planet holds a deeply   spiritual significance for us. It   took us two centuries to find a   place where the mountains gave us   permission to use their stone for   our houses... where the rivers let   us drink from their waters... and   where the wind sang to us at   night.       We don't want to spend another two   hundred years searching for what   we already have.,"""Journey's End"""
113,TROI,"   Captain, may I suggest that we   adjourn for now... allow us all   time to think about what's been   said.","""Journey's End"""
114,ANTHWARA,   Agreed. We will reconvene   tomorrow.,"""Journey's End"""
115,PICARD,"   In the meantime, I would like to   invite you all to the Enterprise   this evening as our guests.","""Journey's End"""
116,ANTHWARA,"       Thank you, Captain. We look   forward to it.","""Journey's End"""
117,CUT TO:,,"""Journey's End"""
118,BEVERLY,"   Ever since you came aboard you've   been moody, sullen and rude. I   want to know what's going on.","""Journey's End"""
119,WESLEY,"   Nothing's going on, Mom. I just   want to be left alone.","""Journey's End"""
120,BEVERLY,"   No, that's not good enough. Your   behavior in Engineering was   inexcusable.","""Journey's End"""
121,WESLEY,"   Well, then that's my business   isn't it? I don't need you   telling me how to behave.","""Journey's End"""
122,BEVERLY,   I shouldn't have to -- you're a   fourth year Starfleet cadet.   You're expected to have a certain   level of maturity.,"""Journey's End"""
123,WESLEY,   Maybe I'm sick of living up to   other people's expectations...   maybe I'm sick of following rules   and regulations... did you ever   think about that?,"""Journey's End"""
124,CUT TO:,,"""Journey's End"""
125,PICARD,   ... so I've been trying to   familiarize myself with the   history and traditions of your   people. I was quite interested to   learn that it was your grandfather --   Katowa -- who led the group of   Indians who initially left Earth   two centuries ago.,"""Journey's End"""
126,ANTHWARA,"       He was a... great man. When I was   a little boy, I was so proud to   know that he was my grandfather.   In fact, I think I was a little   too proud of it... I remember the   other children getting tired of   hearing me talk about him.","""Journey's End"""
127,PICARD,   It must have been a very difficult   decision for your grandfather to   make... uprooting your people...   leading them into the unknown for   an undetermined amount of time...   not even knowing if you ever would   find a new home.,"""Journey's End"""
128,ANTHWARA,   There was great deal of   opposition. Even my own father   was against it... but when Katowa   made his decision -- that was it.   My father never said another word.,"""Journey's End"""
129,PICARD,       It's never easy to leave one's   home... to give up the safe and   familiar. But there are times   when the greater good demands that   sacrifices be made... I'm sure   your grandfather knew that.,"""Journey's End"""
130,ANTHWARA,       His grandson does too. But there   are also times when a people have   sacrificed too much... when they   must hold on to what they have...   even if it means standing up   against overwhelming opposition.,"""Journey's End"""
131,ANTHWARA,"   What do you know about your   family, Captain?","""Journey's End"""
132,PICARD,   A great deal actually. My father   was a strong believer in passing   along the family history and   traditions.,"""Journey's End"""
133,ANTHWARA,"   Tell me about your family. We   have very strong ties to our   ancestors... we believe their   actions guide us even now.   Knowing more about your family   might help me to better understand   you.       Besides, it's always a good idea   to understand your opponent in any   negotiation.","""Journey's End"""
134,PICARD,"       I hope that by the end of this   matter, you won't look at me as   your opponent.       My family. Well... our roots in   Western Europe go back to the time   of Charlemagne.","""Journey's End"""
135,WESLEY,       Sorry I'm late.,"""Journey's End"""
136,BEVERLY,   We'll talk about that later.,"""Journey's End"""
137,LAKANTA,   Wesley Crusher?,"""Journey's End"""
138,WESLEY,   Yes?,"""Journey's End"""
139,LAKANTA,   I am Lakanta.,"""Journey's End"""
140,WESLEY,   I'm... glad to meet you... can I   get you a drink or --,"""Journey's End"""
141,LAKANTA,   I have been waiting for you.,"""Journey's End"""
142,WESLEY,   For... me?,"""Journey's End"""
143,LAKANTA,   I have known you would come to us   for the past two years.,"""Journey's End"""
144,WESLEY,   I'm... not sure what you mean.,"""Journey's End"""
145,LAKANTA,"   Two years ago, I went into the   Habak and began a vision quest.   While I was there, I saw many   things... talked to many animals   and spirits... and I saw you.","""Journey's End"""
146,LAKANTA,       There're many things you don't   understand yet... but you will.,"""Journey's End"""
147,WESLEY,"   I don't mean to be rude, but I   wish you'd stop talking about me   in the future tense.","""Journey's End"""
148,LAKANTA,"   I know your spirit's troubled,   Wesley. That's why you've come to   us. We can help you find the   answers you seek.","""Journey's End"""
149,BEVERLY,"   I just don't know what to do, Jean-Luc.   It's as if someone took my   son away and left this stranger in   his place.","""Journey's End"""
150,PICARD,"   In a sense, that's exactly what's   happened. Wesley left here three   years ago as a boy... but now he's   a young man. That can't be an   easy transition for a mother... or   a son.","""Journey's End"""
151,BEVERLY,"   Well, it's gone beyond just the   two of us...","""Journey's End"""
152,PICARD,   I heard about the incident with   Geordi.,"""Journey's End"""
153,BEVERLY,"   Have you heard about the Academy?       I called Admiral Brand this   afternoon. She said his grades   are falling... he's becoming   remote, defensive... if he's not   careful, he'll wash out next term.","""Journey's End"""
154,PICARD,   I don't mean to make light of that   by any means... but I must say   that I went through the same   thing.     ,"""Journey's End"""
155,,,"""Journey's End"""
156,PICARD ,"       Oh, yes. I nearly washed out my   sophomore year... there were a lot   of different factors... my   father's death... a teenage love   affair with the wrong girl... the   point is, I realized what was   happening to me and I pulled   myself out of it. I'm sure Wesley   will do the same.","""Journey's End"""
157,BEVERLY,   Jean-Luc... will you have a talk   with him? Maybe this is the kind   of thing a boy -- a young man has   to discuss with another man.,"""Journey's End"""
158,PICARD,       I don't think he wants either of   us to talk to him right now.,"""Journey's End"""
159,BEVERLY,   But he needs help.,"""Journey's End"""
160,PICARD,"   Perhaps. But he has to want that   help. If he doesn't, then any   effort on our part might only push   him further away.","""Journey's End"""
161,PICARD,"       Let him work this out on his own,   Beverly.","""Journey's End"""
162,CUT TO:,,"""Journey's End"""
163,WESLEY,   How long have you been watching   me?,"""Journey's End"""
164,LAKANTA,   Since you beamed down.,"""Journey's End"""
165,WESLEY,"   Well, I'm here. What am I   supposed to do now?","""Journey's End"""
166,LAKANTA,   I don't know.,"""Journey's End"""
167,WESLEY,"   I thought you were going to...   help me ""find some answers"".","""Journey's End"""
168,LAKANTA,   Yes. But the answers will be to   your questions.,"""Journey's End"""
169,WESLEY,       What questions? I don't even know   why I came here.,"""Journey's End"""
170,LAKANTA,   I told you before your spirit was   troubled. Was I wrong?,"""Journey's End"""
171,WESLEY,"       I don't know about my... spirit,   but I guess you could say I'm a   little... troubled.","""Journey's End"""
172,LAKANTA,   Then perhaps you do have questions   to be answered. Maybe your   answers are here... maybe they're   not. Will it hurt to look?,"""Journey's End"""
173,WESLEY,   Tell me about this... Habak. You   said you had some kind of a vision   there?,"""Journey's End"""
174,LAKANTA,   The Habak is a holy place... we   hold many of our rituals and   ceremonies there. It's sacred to   us.,"""Journey's End"""
175,LAKANTA,"       What's sacred to you, Wesley?","""Journey's End"""
176,WESLEY,"   To me? Uh... well, I consider a   lot of things... important... I   respect a lot of things... but I   don't know if I consider anything   sacred.","""Journey's End"""
177,LAKANTA,   Stop.,"""Journey's End"""
178,LAKANTA,       Look around us. What do you think   would be sacred to us here?,"""Journey's End"""
179,WESLEY,   Well... maybe some of the designs   on the walls... the necklace   you're wearing... ?,"""Journey's End"""
180,LAKANTA,"   Everything is sacred to us. The   buildings... the food... the   sky... the dirt under your   feet... and you. Whether you   believe in your own spirit or   not... we believe in it. So you   are a sacred person here, Wesley.","""Journey's End"""
181,WESLEY,   I think that's the first time   anyone's used that particular word   to describe me.,"""Journey's End"""
182,LAKANTA,   So if you're sacred... then you   have to treat yourself with   respect... to do otherwise is to   desecrate something holy.,"""Journey's End"""
183,WESLEY,   Is that... what you think I'm   doing?,"""Journey's End"""
184,LAKANTA,   Only you can decide that.,"""Journey's End"""
185,WESLEY,       Maybe I don't have... a lot of   respect for myself right now.,"""Journey's End"""
186,LAKANTA,   Then perhaps it's time for your   own vision quest to begin.,"""Journey's End"""
187,CUT TO:,,"""Journey's End"""
188,PICARD,"   Anthwara... I deeply regret that   we have not been able to reach an   agreement.       But, to put it bluntly, I cannot   take no for an answer.       This planet will be handed over to   the Cardassian government as per   the terms of the border agreement.   I am very sorry... but you will   have to leave.","""Journey's End"""
189,WAKASA,   And if we do not?,"""Journey's End"""
190,PICARD,   Then I will be forced... to remove   you... by any means necessary.,"""Journey's End"""
191,WAKASA,   A familiar threat... from a white   man.,"""Journey's End"""
192,PICARD,       This is not a racial issue... it   has nothing to do with ancient   hatreds... or with the fact that   we have different colored skin.   I might just as easily have been   a Vulcan or Andorian captain. The   orders from Starfleet would have   been the same.,"""Journey's End"""
193,ANTHWARA,"   We know you won't take us from our   land, Captain.","""Journey's End"""
194,PICARD,"   Anthwara... I may regret doing it,   but --","""Journey's End"""
195,ANTHWARA,"   When you first came to us, we   didn't know why you were the one   sent here by the Federation... but   we knew there had to be a reason.   To us, nothing is truly random.   So we searched for the true reason   you were sent. We didn't find it   until last night.","""Journey's End"""
196,ANTHWARA,       Are you familiar with the Pueblo   Revolt of sixteen eighty?,"""Journey's End"""
197,TROI,   I am. Several Indian tribes rose   up against their Spanish overlords   and drove them out of what is now   called New Mexico.,"""Journey's End"""
198,ANTHWARA,"       Ten years later, the Spanish   returned to reconquer the area.   They were... brutal... I would   use the word savage. They killed   our people by the hundreds...   maimed thousands more.     ","""Journey's End"""
199,,,"""Journey's End"""
200,ANTHWARA ,       One of these killers was named   Javier Maribona-Picard. Your   ancestor.,"""Journey's End"""
201,PICARD,   I was... unaware of that   incident... or of the man you   named.       But that was seven hundred years   ago and I don't see how it has any   bearing on --,"""Journey's End"""
202,ANTHWARA,   That is why you have come to us:   to erase a stain of blood that   your family has worn for twenty-three   generations.,"""Journey's End"""
203,TROI,   Captain... are you all right?,"""Journey's End"""
204,PICARD,       We should return to the   Enterprise.,"""Journey's End"""
205,CUT TO:,,"""Journey's End"""
206,PICARD,       Mister Worf... what's going on?,"""Journey's End"""
207,WORF,   We have... unwelcome visitors.,"""Journey's End"""
208,PICARD,   I'm Captain Jean-Luc Picard of the   Enterprise.,"""Journey's End"""
209,GUL EVEK,   I am Gul Evek.       What are these people still doing   here? The evacuation should be   well underway by now.,"""Journey's End"""
210,PICARD,   May I have a word with you...   alone?,"""Journey's End"""
211,GUL EVEK,       As you wish.       Wait here.,"""Journey's End"""
212,PICARD,       It was my understanding that there   would be no Cardassian presence on   this world for another six weeks.   Your arrival here may upset some   very... delicate negotiations.,"""Journey's End"""
213,GUL EVEK,   Negotiations? The status of this   planet has been settled... what   are you negotiating?,"""Journey's End"""
214,PICARD,"   I would be happy to explain it to   you... but for now, I must ask   that you and your men leave...   immediately.","""Journey's End"""
215,GUL EVEK,   We were sent here to make a   preliminary survey of the   buildings and equipment being left   behind. I have no intention of   leaving until our mission is   complete.,"""Journey's End"""
216,PICARD,"   Very well... complete your   mission...       But, this is still Federation   territory, Gul Evek... until that   changes, this world is under my   jurisdiction... and I will   protect it.","""Journey's End"""
217,GUL EVEK,   Is that a threat?,"""Journey's End"""
218,PICARD,   It is a fact... and I suggest you   keep it in mind as you conduct   your... survey.,"""Journey's End"""
219,CUT TO:,,"""Journey's End"""
220,LAKANTA,   This is the Habak... the focal   point of our lives.,"""Journey's End"""
221,LAKANTA,       Strangers are not welcome here...,"""Journey's End"""
222,WESLEY,"       Wait a minute. When I asked to   come here, you said it would be --","""Journey's End"""
223,LAKANTA,"   You are not a stranger. I told   you, I've seen you here before.","""Journey's End"""
224,WESLEY,   What are those?,"""Journey's End"""
225,LAKANTA,   They are Mansara... dolls   representing different spirits who   come to this place.,"""Journey's End"""
226,WESLEY,   This one looks like... a Klingon.,"""Journey's End"""
227,LAKANTA,"   Yes. Our culture is rooted in the   past, but it is not limited to the   past. The spirits of Klingons,   Vulcans, Ferengi come to us just   as the bear, the coyote, the   parrot. There is no difference.","""Journey's End"""
228,WESLEY,   What... should I do?,"""Journey's End"""
229,LAKANTA,   Start the fire... then sit... and   wait.,"""Journey's End"""
230,WESLEY,   What am I waiting for?,"""Journey's End"""
231,LAKANTA,"   This is your journey, Wesley. I   can open the door for you, but   only you can go through it.","""Journey's End"""
232,CUT TO:,,"""Journey's End"""
233,NECHEYEV,   Is there any indication that the   Tribal Council will change their   position in the near future?,"""Journey's End"""
234,PICARD,"   No, sir.","""Journey's End"""
235,NECHEYEV,   Then I see no other choice...,"""Journey's End"""
236,PICARD,"   Admiral, I have every reason to   believe that these people will   resist any attempt to remove them.   I strongly urge you to request an   emergency session of the   Federation Council. The issue of   Dorvan Five must be reopened.","""Journey's End"""
237,NECHEYEV,       Captain... I made that request two   days ago. The answer was no.,"""Journey's End"""
238,NECHEYEV,       I'm sorry... but you have your   orders. Starfleet out.,"""Journey's End"""
239,RIKER,   So much for a reprieve from   Starfleet.,"""Journey's End"""
240,PICARD,   Anthwara believes that I am   responsible for the crimes of one   of my ancestors against his   people...,"""Journey's End"""
241,RIKER,   Do you believe that?,"""Journey's End"""
242,PICARD,"   No, of course not. I respect   their beliefs... but that can't   have any bearing on our mission.       But at the same time... I wonder   if a dark chapter in my family   history is about to repeat itself.       If these people take up arms   against us... there's no way to   foresee the consequences.","""Journey's End"""
243,PICARD,       Picard to Worf. Will you come in   here for a moment?,"""Journey's End"""
244,WORF,"   Aye, sir.","""Journey's End"""
245,PICARD,   Mister Worf... begin preparations   to remove the inhabitants from   Dorvan Five.,"""Journey's End"""
246,WORF,"   Aye, sir.","""Journey's End"""
247,CUT TO:,,"""Journey's End"""
248,JACK,   Wesley... Wesley...,"""Journey's End"""
249,JACK,   Wesley...,"""Journey's End"""
250,WESLEY,   Dad...,"""Journey's End"""
251,JACK,"   You've reached the end, Wesley.","""Journey's End"""
252,WESLEY,   The end... the end of what?,"""Journey's End"""
253,JACK,   This journey. The one you started   a long time ago... when I left you   and your mother.,"""Journey's End"""
254,WESLEY,   You mean... when you died.,"""Journey's End"""
255,JACK,   You set out on a journey that   wasn't your own. Now it's time to   find the path that is truly yours.   Don't follow me any further.,"""Journey's End"""
256,WESLEY,   I... don't understand.,"""Journey's End"""
257,WESLEY,   I... don't understand.,"""Journey's End"""
258,JACK,"       Yes, you do. It's just hard for   you to accept.       Good-bye, Wesley. Good luck.","""Journey's End"""
259,WESLEY,   Dad -- wait!,"""Journey's End"""
260,CUT TO:,,"""Journey's End"""
261,WORF,       Mister Crusher... Are you all   right?,"""Journey's End"""
262,WESLEY,"   Yeah... I'm fine, Worf...","""Journey's End"""
263,WORF,       Lay out a confinement beam trace   along the Southwestern edge of the   village. Be discreet -- we do not   wish to alarm the population.,"""Journey's End"""
264,WESLEY,   What are you doing?,"""Journey's End"""
265,WORF,   We are laying out Transporter   coordinates for a security   perimeter. It may become   necessary to remove these people   by force.,"""Journey's End"""
266,WESLEY,   Worf... we can't do this. These   people deserve better than to be   taken from their homes...,"""Journey's End"""
267,WORF,   I understand. But this is not the   time or the place to --,"""Journey's End"""
268,WESLEY,"       Do you know what they're doing?   They're preparing to beam you away --   to take you to their ship! You're   not going to just let them do   that, are you?","""Journey's End"""
269,WAKASA,"   No, we won't.       Leave. Now.","""Journey's End"""
270,PICARD,"       Inexcusable. You defied the   orders of the ranking officer on   the scene... put the entire Away   Team in jeopardy... and made an   already tense situation worse.   Your actions reflect poorly on   this ship and on that uniform. I   want an explanation Mister   Crusher, and I want it now.","""Journey's End"""
271,WESLEY,       What you're doing down there is   wrong.,"""Journey's End"""
272,WESLEY,"   Captain, these people aren't just   some random group of colonists...   they're a unique culture... one   that predates the Federation and   Starfleet...","""Journey's End"""
273,PICARD,       That does not change the fact that   my orders are to --,"""Journey's End"""
274,WESLEY,   I know Admiral Necheyev gave you   an order and that she was given an   order from the Federation   Council... but it's still wrong.,"""Journey's End"""
275,PICARD,"       That is not your decision to make,   Cadet.       Now, I don't know what's gotten   into you lately, and right now I   don't care.     ","""Journey's End"""
276,,,"""Journey's End"""
277,PICARD ,"   But I will tell you this -- while   you wear that uniform, you will   obey every order you're given and   you will conform to Starfleet   regulations and rules of conduct.   Is that clear?","""Journey's End"""
278,WESLEY,"   Yes, it is.       But I'm not going to wear this   uniform anymore. I'm resigning   from the Academy.","""Journey's End"""
279,RIKER,   Riker to Captain.,"""Journey's End"""
280,PICARD,"   Go ahead, Number One.","""Journey's End"""
281,RIKER,   Gul Evek wants to meet with you to   discuss the... situation on the   surface.,"""Journey's End"""
282,PICARD,   Let him come aboard. I'll meet   with him in here.,"""Journey's End"""
283,RIKER,"   Aye, sir.","""Journey's End"""
284,CUT TO:,,"""Journey's End"""
285,BEVERLY,   Why are you doing this?,"""Journey's End"""
286,WESLEY,"   I told you, Starfleet's not for   me.","""Journey's End"""
287,BEVERLY,"   Dammit, Wesley.","""Journey's End"""
288,BEVERLY,"       I may not be able to stop you from   throwing your entire life away,   but you are going to stand here   and explain it to me first. You   owe me that much.","""Journey's End"""
289,WESLEY,       I saw Dad today. He told me not   to follow him.,"""Journey's End"""
290,BEVERLY,   You... what?,"""Journey's End"""
