,character,quote,episode
298,PICARD,   Mister Crusher... I'll make this   simple for you. Either you come   forward and tell Admiral Brand   what really took place... or I   will.,"""The First Duty"""
299,WESLEY,   Captain...,"""The First Duty"""
300,PICARD,   Dismissed.,"""The First Duty"""
301,CUT TO:,,"""The First Duty"""
302,LOCARNO,       Your message said it was urgent...,"""The First Duty"""
303,WESLEY,"   They know, Nick. They know what   we did.","""The First Duty"""
304,LOCARNO,       Calm down... now tell me exactly   what happened.,"""The First Duty"""
305,WESLEY,"   Captain Picard called me to the   Enterprise... when I got there   he said he'd figured it out...   the Kolvoord manuever, the   cover-up, everything. He said   that if I didn't come forward now   and tell the truth... he would.","""The First Duty"""
306,LOCARNO,"   You said he'd ""figured it out""...   did he have any evidence?","""The First Duty"""
307,WESLEY,   No... but he still knew exactly   what happened.,"""The First Duty"""
308,LOCARNO,"   Captain Picard doesn't know   anything... he has a theory. Let   him tell the inquiry what he   thinks happened... they'll ask   us, ""Is it true?"" and we'll say,   ""No, sir"". There's no evidence,   so there's no case... and we'll   get off with a reprimand.","""The First Duty"""
309,WESLEY,   You're asking me to call Captain   Picard a liar.,"""The First Duty"""
310,LOCARNO,   Wesley... we just have to hold   on a little longer... then this   will all be over.,"""The First Duty"""
311,WESLEY,       It's wrong...,"""The First Duty"""
312,LOCARNO,   Wesley...,"""The First Duty"""
313,WESLEY,       No. I'm going to tell them what   happened.,"""The First Duty"""
314,LOCARNO,   You're going to tell them what   happened. You. Alone. Are going   to decide what happens to me...   to Sito... to Jean. You're going   to decide that.,"""The First Duty"""
315,WESLEY,"   I'm not going to lie to them   again, Nick... I can't live with   it.","""The First Duty"""
316,LOCARNO,   You can't lie to them... you can't   live with it... you have to tell   them what happened. Who the hell   are you?,"""The First Duty"""
317,WESLEY,       Nick...,"""The First Duty"""
318,LOCARNO,       You're going to turn us in?,"""The First Duty"""
319,WESLEY,"   Hey, wait a minute...","""The First Duty"""
320,LOCARNO,"       No, you wait a minute...","""The First Duty"""
321,LOCARNO,"   He got to you, didn't he? Picard   gave you a big speech about duty   and honor...","""The First Duty"""
322,LOCARNO,       It must've been a pretty good   speech to make you want to turn   your back on your friends.,"""The First Duty"""
323,WESLEY,"   We're Starfleet cadets, we have   a duty to the truth.","""The First Duty"""
324,LOCARNO,   What about your duty to your   friends?,"""The First Duty"""
325,LOCARNO,"   I got you on this team... I gave   you a chance when there were   upperclassmen waiting in line.   I said, ""He won't let us down.   He was on the Enterprise. He   knows what it's like to trust   somebody with his life."" I guess   I was wrong...","""The First Duty"""
326,WESLEY,"   Nick, if we all come forward   together... tell Admiral Brand---","""The First Duty"""
327,LOCARNO,   We don't want to come forward...   Sito and Jean and me... we don't   have a problem with this.,"""The First Duty"""
328,LOCARNO,   But if you do... then resign your   appointment to the Academy and   walk away. Don't make us pay for   your guilty conscience.,"""The First Duty"""
329,WESLEY,"   You'd let me do it, wouldn't you?   You'd let me throw my career away   just to save your neck.","""The First Duty"""
330,LOCARNO,   To save the team. That's more   important than you and it's more   important than me.       And if I was in your place... I'd   do it. Without hesitation.       But that's me.,"""The First Duty"""
331,CUT TO:,,"""The First Duty"""
332,BRAND,"   Captain Satelk and I have gone   over your testimony and the   physical evidence from the crash.       Your statements cannot be   reconciled with the data collected   from the NavCon satellite.   Your unwillingness to offer any   explanation for this contradiction   is disappointing, and it raises   suspicion. We cannot escape the   conclusion that either the data   is faulty in some way... or you   have lied to us.       However... suspicion is not   proof... and I have no proof that   you have lied to this inquiry.     ","""The First Duty"""
333,,,"""The First Duty"""
334,BRAND ,"   Therefore... unless further   evidence is presented, I have no   choice but to close this   investigation.       For filing an inaccurate flight   plan, and for allowing Cadet   Albert to fly despite the fact   that you knew he had been having   difficulties, I am ordering a   formal reprimand placed on each   of your permanent records. I am   also revoking your flight   privileges.       This inquiry is closed.","""The First Duty"""
335,WESLEY,       Sir... I would like to add   something to my testimony.,"""The First Duty"""
336,BRAND,"   Proceed, Mister Crusher.","""The First Duty"""
337,WESLEY,"   Yesterday, I testified that the   crash occurred following a Yeager   loop. That's not entirely true.       We did perform the loop. But   after that, we broke formation...   and attempted a Kolvoord   Starburst.","""The First Duty"""
338,WESLEY,"   We knew it was prohibited and that   it would be dangerous, but we   wanted to do something spectacular   for the commencement   demonstration... So we pushed   Josh... and he wasn't ready.   We thought we could do it... we   thought we could do anything.   We were wrong... and Josh died.","""The First Duty"""
339,WESLEY,"   Josh didn't let us down, sir.   It wasn't his fault.","""The First Duty"""
340,BRAND,"   Cadet Sito, is this true?","""The First Duty"""
341,SITO,"       Yes, sir.","""The First Duty"""
342,BRAND,   Cadet Hajar?,"""The First Duty"""
343,HAJAR,"   Yes, sir.","""The First Duty"""
344,BRAND,"   Mister Locarno, you're the leader   of Nova Squadron... do you have   anything to say?","""The First Duty"""
345,BRAND,   Mister Locarno?,"""The First Duty"""
346,LOCARNO,"       No, sir.","""The First Duty"""
347,CUT TO:,,"""The First Duty"""
348,PICARD,   Mister Locarno has been expelled.,"""The First Duty"""
349,WESLEY,       They should've expelled all of   us.,"""The First Duty"""
350,PICARD,   They almost did. But... Mister   Locarno made an impassioned plea   for the rest of you. He said he   used his influence as squadron   leader to convince you all to   try the Kolvoord maneuver and   then to cover up the truth.   He asked to take full   responsibility.,"""The First Duty"""
351,WESLEY,"       He did exactly what he said he   would -- he protected the team.       I feel awful... I've let everybody   down... my friends, Mom, you.","""The First Duty"""
352,PICARD,"   You should feel bad... and you   will pay for what you did.   Admiral Brand has decided that,   in addition to a formal reprimand,   your academic credits for the past   year will be cancelled and you will   not advance with your class.","""The First Duty"""
353,WESLEY,   I understand.,"""The First Duty"""
354,PICARD,   It won't be easy... staying here   on campus with everyone knowing   what you did... I think you have   some rough times ahead.,"""The First Duty"""
355,WESLEY,"   Yes, sir.       Captain... thank you.","""The First Duty"""
356,PICARD,"    (echoing Boothby's     words)   You knew what you had to do...   I just made sure you listened   to yourself.       Good-bye, Cadet.","""The First Duty"""
357,WESLEY,"   Good-bye, Captain.","""The First Duty"""
